y,안동,경주,포항,전주,군산
2018,9.335483377779058,13.994108201781255,8.016997472947377,7.847170792560824,11.053955896620343
2019,9.149661527376507,13.946177358153916,7.910641143586,7.481059670393451,11.095972209594594
2020,9.155270939049524,12.363513752434804,7.893815670514126,7.254901292185098,11.122823272030693
2021,8.778902073212103,12.845552276932127,8.039387262588386,6.76393883231898,10.648463962009878
2022,10.128758334014917,13.846079533053812,8.36614755181444,7.114389566645668,11.179142643817935
2023,10.476552490872429,13.848062444083123,8.382071812830588,7.038061921783218,11.34174317432019
2024,9.423862657199262,12.200150439163691,7.60700394563313,6.225606917494658,10.109221859407194
2025,8.91007742877691,11.494726912781434,7.313429594361105,6.032363208893842,9.926566853207158
