y,안동,경주,포항,전주,군산
2018,38.47885971636278,41.08723260570427,36.15135090329891,34.10322902857641,37.683553426439154
2019,38.03354660852597,41.069845926826176,35.99517368411699,33.70898746889023,37.22028142926097
2020,36.27995483868735,40.403702853561995,35.49179272524953,31.490888001185034,35.954041981644785
2021,36.57402051162901,41.120429076418056,35.98381883222316,32.9319361431515,37.38876418075505
2022,38.11831117629827,41.46994271578473,36.54532577702736,34.01885298070201,37.971358470727964
2023,38.00104860781058,41.693357558390225,36.77542939533637,34.55808443283338,37.91055232403163
2024,37.03133609483401,40.03715215109532,35.31175196243443,33.75312842592875,36.66017168027213
2025,35.62865686317028,38.93222285004793,34.78039459091952,33.324052591523014,36.1109103729665
