SGG_CD,SGG_NM,부울경_2019,부울경_2022,부울경_2023,부울경_2025,수도권_2019,수도권_2022,수도권_2023,수도권_2025,d수도권_2022,d부울경_2022,d숙박_2022,d수도권_2023,d부울경_2023,d숙박_2023,d수도권_2025,d부울경_2025,d숙박_2025,ktx
41480,경기도 파주시,0.26,0.27,0.28,0.32,96.66,95.7,96.48,95.93,-0.9599999999999937,0.010000000000000009,-0.7250000000000005,-0.1799999999999926,0.020000000000000018,-0.2666666666666675,-0.7299999999999898,0.06,-0.5583333333333345,
41500,경기도 이천시,0.69,1.13,0.87,1.06,84.54,81.87,83.26,81.0,-2.6700000000000017,0.43999999999999995,-0.27499999999999947,-1.2800000000000011,0.18000000000000005,0.741666666666668,-3.5400000000000063,0.3700000000000001,-0.2833333333333323,
41550,경기도 안성시,0.59,0.74,0.84,1.3,78.36,80.03,79.35,78.87,1.6700000000000017,0.15000000000000002,-1.4833333333333334,0.9899999999999949,0.25,-0.7416666666666663,0.5100000000000051,0.7100000000000001,-1.5916666666666668,
41570,경기도 김포시,0.21,0.25,0.22,0.26,97.53,97.64,97.46,97.33,0.10999999999999943,0.04000000000000001,-0.8416666666666659,-0.07000000000000739,0.010000000000000009,-0.583333333333333,-0.20000000000000284,0.05000000000000002,-1.4499999999999984,
41610,경기도 광주시,0.52,0.39,0.36,0.51,91.35,91.73,91.66,90.84,0.38000000000000966,-0.13,-0.25833333333333464,0.3100000000000023,-0.16000000000000003,0.2499999999999991,-0.5099999999999909,-0.010000000000000009,-0.5166666666666675,
41630,경기도 양주시,0.13,0.16,0.15,0.33,98.03,98.02,97.93,96.83,-0.010000000000005116,0.03,-1.458333333333333,-0.09999999999999432,0.01999999999999999,-0.6999999999999993,-1.2000000000000028,0.2,-1.5583333333333327,
41650,경기도 포천시,0.14,0.11,0.14,0.19,93.97,93.38,93.23,90.91,-0.5900000000000034,-0.030000000000000013,-0.13333333333333464,-0.7399999999999949,0.0,0.8583333333333325,-3.0600000000000023,0.04999999999999999,-1.5,
41670,경기도 여주시,0.6,0.78,0.61,0.81,83.27,82.44,82.91,80.01,-0.8299999999999983,0.18000000000000005,1.5749999999999993,-0.35999999999999943,0.010000000000000009,1.549999999999999,-3.259999999999991,0.21000000000000008,0.47499999999999876,
41800,경기도 연천군,0.11,0.08,0.07,0.07,97.71,97.59,97.58,97.36,-0.11999999999999034,-0.03,0.6583333333333332,-0.12999999999999545,-0.039999999999999994,0.7000000000000011,-0.3499999999999943,-0.039999999999999994,-1.2083333333333321,
41820,경기도 가평군,0.26,0.13,0.17,0.19,89.71,91.45,91.26,89.9,1.740000000000009,-0.13,0.8999999999999986,1.5500000000000114,-0.09,4.041666666666668,0.19000000000001194,-0.07,-1.8583333333333343,
41830,경기도 양평군,0.61,0.33,0.34,0.41,89.15,89.27,89.37,88.52,0.11999999999999034,-0.27999999999999997,-1.291666666666666,0.21999999999999886,-0.26999999999999996,-0.25833333333333286,-0.6300000000000097,-0.2,-1.5,
43111,충청북도 청주시 상당구,0.92,0.96,1.01,1.13,9.88,8.81,9.98,10.01,-1.0700000000000003,0.039999999999999925,0.5916666666666659,0.09999999999999964,0.08999999999999997,1.0333333333333323,0.129999999999999,0.20999999999999985,0.25,
43112,충청북도 청주시 서원구,0.34,1.17,1.19,1.01,7.68,7.5,7.7,9.1,-0.17999999999999972,0.8299999999999998,0.17499999999999982,0.020000000000000462,0.8499999999999999,0.05833333333333268,1.42,0.6699999999999999,-0.9250000000000007,
43113,충청북도 청주시 흥덕구,1.55,2.07,1.89,2.28,17.89,18.96,18.34,22.08,1.0700000000000003,0.5199999999999998,-0.9250000000000007,0.4499999999999993,0.33999999999999986,-0.625,4.189999999999998,0.7299999999999998,-1.5666666666666673,
43114,충청북도 청주시 청원구,1.07,1.15,1.26,1.36,14.5,15.02,15.86,17.55,0.5199999999999996,0.07999999999999985,0.7250000000000005,1.3599999999999994,0.18999999999999995,0.7750000000000012,3.0500000000000007,0.29000000000000004,-0.4499999999999993,
43130,충청북도 충주시,2.47,2.1,2.13,2.52,46.32,46.68,46.27,43.13,0.35999999999999943,-0.3700000000000001,-1.5749999999999993,-0.04999999999999716,-0.3400000000000003,-2.0583333333333336,-3.1899999999999977,0.04999999999999982,-4.783333333333333,
43150,충청북도 제천시,1.88,1.41,1.51,1.72,49.36,50.6,49.84,47.19,1.240000000000002,-0.47,2.9833333333333343,0.480000000000004,-0.3699999999999999,3.0166666666666657,-2.1700000000000017,-0.15999999999999992,-0.216666666666665,제천
43720,충청북도 보은군,3.51,3.3,3.05,3.38,27.61,23.61,23.36,23.23,-4.0,-0.20999999999999996,-0.5666666666666682,-4.25,-0.45999999999999996,-0.7666666666666693,-4.379999999999999,-0.1299999999999999,-2.4333333333333353,
43730,충청북도 옥천군,2.38,2.17,2.34,2.31,13.51,13.93,13.42,13.74,0.41999999999999993,-0.20999999999999996,0.6333333333333337,-0.08999999999999986,-0.040000000000000036,1.1833333333333327,0.23000000000000043,-0.06999999999999984,-0.7916666666666661,
43740,충청북도 영동군,3.31,3.18,3.82,3.4,15.51,13.41,12.97,14.89,-2.0999999999999996,-0.1299999999999999,-1.5666666666666664,-2.539999999999999,0.5099999999999998,-1.6916666666666664,-0.6199999999999992,0.08999999999999986,-3.883333333333333,
43745,충청북도 증평군,1.15,1.43,1.4,1.16,21.07,23.95,30.79,25.46,2.879999999999999,0.28,-0.09166666666666501,9.719999999999999,0.25,0.8583333333333343,4.390000000000001,0.010000000000000009,0.1416666666666675,
43750,충청북도 진천군,1.55,0.97,1.33,1.46,32.58,36.36,35.87,32.69,3.780000000000001,-0.5800000000000001,0.29166666666666785,3.289999999999999,-0.21999999999999997,1.4416666666666664,0.10999999999999943,-0.09000000000000008,-0.033333333333333215,
43760,충청북도 괴산군,1.12,1.04,1.21,1.61,25.76,26.12,25.75,26.97,0.35999999999999943,-0.08000000000000007,0.00833333333333286,-0.010000000000001563,0.08999999999999986,-0.04166666666666785,1.2099999999999973,0.49,-2.1083333333333343,
43770,충청북도 음성군,1.52,1.78,1.8,1.93,29.85,33.95,33.89,34.13,4.100000000000001,0.26,-0.625,4.039999999999999,0.28,0.40000000000000036,4.280000000000001,0.4099999999999999,-1.1583333333333332,
43800,충청북도 단양군,4.07,3.08,3.05,3.32,41.79,40.2,39.9,37.15,-1.5899999999999963,-0.9900000000000002,0.5833333333333357,-1.8900000000000006,-1.0200000000000005,-0.3999999999999986,-4.640000000000001,-0.7500000000000004,-2.091666666666665,단양
44131,충청남도 천안시 동남구,1.48,1.41,1.33,1.67,33.52,32.58,33.1,34.3,-0.9400000000000048,-0.07000000000000006,0.31666666666666554,-0.4200000000000017,-0.1499999999999999,0.708333333333333,0.779999999999994,0.18999999999999995,-0.1416666666666675,
44133,충청남도 천안시 서북구,0.98,0.98,1.05,1.27,21.55,21.35,21.87,21.75,-0.1999999999999993,0.0,0.19166666666666465,0.3200000000000003,0.07000000000000006,0.20833333333333215,0.1999999999999993,0.29000000000000004,-1.4250000000000007,
44150,충청남도 공주시,1.78,1.75,1.9,2.21,17.98,18.05,18.25,19.48,0.07000000000000028,-0.030000000000000027,0.1750000000000007,0.2699999999999996,0.11999999999999988,0.5500000000000007,1.5,0.42999999999999994,-1.0749999999999993,
44180,충청남도 보령시,1.49,1.39,1.27,1.55,33.36,28.94,28.49,27.77,-4.419999999999998,-0.10000000000000009,-1.8083333333333371,-4.870000000000001,-0.21999999999999997,-0.9166666666666679,-5.59,0.06000000000000005,-5.158333333333335,
44200,충청남도 아산시,1.37,1.55,1.53,1.73,41.74,39.35,38.95,41.73,-2.3900000000000006,0.17999999999999994,-1.0749999999999993,-2.789999999999999,0.15999999999999992,0.16666666666666607,-0.010000000000005116,0.3599999999999999,-1.416666666666666,
44210,충청남도 서산시,3.53,2.35,2.93,3.5,30.46,29.98,30.21,30.0,-0.4800000000000004,-1.1799999999999997,0.4083333333333332,-0.25,-0.5999999999999996,0.47499999999999787,-0.46000000000000085,-0.029999999999999805,-1.3583333333333343,
44230,충청남도 논산시,1.84,1.66,2.37,2.76,11.66,12.72,14.4,16.04,1.0600000000000005,-0.18000000000000016,0.24166666666666714,2.74,0.53,0.9333333333333336,4.379999999999999,0.9199999999999997,-0.5999999999999996,
44250,충청남도 계룡시,4.4,3.7,3.64,4.05,19.8,19.85,18.32,18.91,0.05000000000000071,-0.7000000000000002,0.0,-1.4800000000000004,-0.7600000000000002,1.1083333333333343,-0.8900000000000006,-0.35000000000000053,0.29999999999999893,
44270,충청남도 당진시,2.43,2.1,2.62,3.09,43.07,44.72,44.08,43.22,1.6499999999999986,-0.33000000000000007,-0.9749999999999996,1.009999999999998,0.18999999999999995,-0.34999999999999964,0.14999999999999858,0.6599999999999997,-0.24166666666666536,
44710,충청남도 금산군,2.85,2.12,2.34,2.13,10.13,8.66,8.39,9.92,-1.4700000000000006,-0.73,-0.4166666666666661,-1.7400000000000002,-0.5100000000000002,0.22499999999999964,-0.21000000000000085,-0.7200000000000002,-1.174999999999999,
44760,충청남도 부여군,2.38,2.01,1.95,2.08,27.59,25.5,27.01,27.27,-2.09,-0.3700000000000001,-0.23333333333333428,-0.5799999999999983,-0.42999999999999994,0.07500000000000107,-0.3200000000000003,-0.2999999999999998,-2.9833333333333343,
44770,충청남도 서천군,1.7,0.96,1.16,1.14,16.21,17.04,15.19,17.08,0.8299999999999983,-0.74,-0.44166666666666465,-1.0200000000000014,-0.54,-0.2666666666666657,0.8699999999999974,-0.56,-2.1499999999999986,
44790,충청남도 청양군,1.26,1.35,1.37,2.26,19.17,16.82,17.68,19.65,-2.3500000000000014,0.09000000000000008,0.25833333333333286,-1.490000000000002,0.1100000000000001,0.5916666666666668,0.4799999999999969,0.9999999999999998,-1.875,
44800,충청남도 홍성군,0.68,1.15,0.8,1.46,19.03,18.9,20.22,24.05,-0.13000000000000256,0.46999999999999986,-0.25,1.1899999999999977,0.12,0.4250000000000007,5.02,0.7799999999999999,-1.0583333333333318,
44810,충청남도 예산군,0.97,0.75,0.78,0.8,31.78,33.19,32.91,30.7,1.4099999999999966,-0.21999999999999997,0.5833333333333339,1.1299999999999955,-0.18999999999999995,1.1416666666666657,-1.0800000000000018,-0.16999999999999993,-1.9083333333333332,
44825,충청남도 태안군,0.63,0.51,0.5,0.7,46.83,45.35,43.7,42.28,-1.4799999999999969,-0.12,1.875,-3.1299999999999955,-0.13,2.6833333333333336,-4.549999999999997,0.06999999999999995,-5.166666666666664,
46110,전라남도 목포시,4.34,4.13,4.34,4.88,5.74,5.51,5.66,6.71,-0.23000000000000043,-0.20999999999999996,-0.125,-0.08000000000000007,0.0,-0.21666666666666679,0.9699999999999998,0.54,-1.7166666666666668,
46130,전라남도 여수시,15.93,17.65,17.05,17.15,11.33,10.44,9.61,10.07,-0.8900000000000006,1.7199999999999989,1.658333333333335,-1.7200000000000006,1.120000000000001,3.166666666666668,-1.2599999999999998,1.2199999999999989,-3.1999999999999993,
46150,전라남도 순천시,10.84,10.25,10.45,11.09,5.85,6.13,6.17,7.61,0.28000000000000025,-0.5899999999999999,-1.7249999999999996,0.3200000000000003,-0.39000000000000057,-1.9833333333333343,1.7600000000000007,0.25,-3.533333333333333,
46170,전라남도 나주시,1.96,2.35,1.88,2.13,3.75,4.66,3.65,4.67,0.9100000000000001,0.3900000000000001,-0.10000000000000142,-0.10000000000000009,-0.08000000000000007,0.3083333333333318,0.9199999999999999,0.16999999999999993,-0.9666666666666686,
46230,전라남도 광양시,19.88,20.75,18.63,20.55,5.76,6.22,6.44,6.99,0.45999999999999996,0.870000000000001,-0.15000000000000036,0.6800000000000006,-1.25,0.40000000000000213,1.2300000000000004,0.6700000000000017,-1.8166666666666664,
46710,전라남도 담양군,2.41,2.29,2.24,2.65,4.04,4.27,4.26,4.16,0.22999999999999954,-0.1200000000000001,-0.025000000000000355,0.21999999999999975,-0.16999999999999993,0.09999999999999964,0.1200000000000001,0.23999999999999977,-0.4499999999999993,
46720,전라남도 곡성군,3.65,2.47,2.7,3.39,2.53,1.8,2.21,3.03,-0.7299999999999998,-1.1799999999999997,0.28333333333333144,-0.31999999999999984,-0.9499999999999997,0.7333333333333307,0.5,-0.2599999999999998,-1.3583333333333343,
46730,전라남도 구례군,19.97,22.56,19.89,18.4,9.3,6.54,6.66,7.12,-2.7600000000000007,2.59,-3.158333333333333,-2.6400000000000006,-0.0799999999999983,-2.466666666666665,-2.1800000000000006,-1.5700000000000003,-4.308333333333332,
46770,전라남도 고흥군,9.72,6.93,6.3,7.89,6.71,6.04,6.31,6.5,-0.6699999999999999,-2.790000000000001,-1.2916666666666679,-0.40000000000000036,-3.420000000000001,-0.3333333333333357,-0.20999999999999996,-1.830000000000001,-4.258333333333333,
46780,전라남도 보성군,2.67,2.57,2.76,2.76,2.72,2.52,2.67,2.59,-0.20000000000000018,-0.10000000000000009,-0.3916666666666675,-0.050000000000000266,0.08999999999999986,-0.38333333333333464,-0.13000000000000034,0.08999999999999986,-2.6333333333333346,
46790,전라남도 화순군,3.73,3.58,3.55,3.91,4.12,3.4,3.26,3.42,-0.7200000000000002,-0.1499999999999999,-0.18333333333333357,-0.8600000000000003,-0.18000000000000016,0.7000000000000011,-0.7000000000000002,0.18000000000000016,-0.6916666666666664,
46800,전라남도 장흥군,3.69,3.18,4.12,3.61,5.4,5.5,5.94,5.47,0.09999999999999964,-0.5099999999999998,-1.2833333333333332,0.54,0.43000000000000016,-1.291666666666666,0.0699999999999994,-0.08000000000000007,-2.75,
46810,전라남도 강진군,3.33,3.29,2.9,3.01,5.74,4.23,5.69,6.45,-1.5099999999999998,-0.040000000000000036,0.9749999999999979,-0.04999999999999982,-0.43000000000000016,1.1333333333333329,0.71,-0.3200000000000003,-0.43333333333333535,
46820,전라남도 해남군,4.24,3.33,3.3,3.03,7.14,5.11,5.98,5.98,-2.0299999999999994,-0.9100000000000001,-1.75,-1.1599999999999993,-0.9400000000000004,-2.1416666666666693,-1.1599999999999993,-1.2100000000000004,-3.25,
46830,전라남도 영암군,2.62,2.5,2.8,2.77,3.91,2.77,2.83,3.18,-1.1400000000000001,-0.1200000000000001,-0.33333333333333215,-1.08,0.17999999999999972,-0.06666666666666643,-0.73,0.1499999999999999,-1.1583333333333332,
46840,전라남도 무안군,1.83,1.72,1.5,1.99,5.14,5.12,4.8,5.53,-0.019999999999999574,-0.1100000000000001,0.8916666666666675,-0.33999999999999986,-0.33000000000000007,0.7249999999999996,0.39000000000000057,0.15999999999999992,-0.6333333333333329,
46860,전라남도 함평군,1.45,1.13,1.56,1.5,4.24,3.01,3.55,5.15,-1.2300000000000004,-0.32000000000000006,0.15833333333333144,-0.6900000000000004,0.1100000000000001,0.8666666666666654,0.9100000000000001,0.050000000000000044,-0.9500000000000011,
46870,전라남도 영광군,5.47,6.42,3.51,5.68,8.95,7.28,10.0,10.91,-1.669999999999999,0.9500000000000002,-0.8083333333333353,1.0500000000000007,-1.96,-0.3416666666666668,1.9600000000000009,0.20999999999999996,-1.658333333333335,
46880,전라남도 장성군,1.37,1.43,1.46,1.42,3.71,3.61,3.95,4.26,-0.10000000000000009,0.05999999999999983,-0.5166666666666657,0.2400000000000002,0.08999999999999986,-0.3916666666666657,0.5499999999999998,0.04999999999999982,-1.5000000000000009,
46890,전라남도 완도군,4.54,4.82,4.78,5.87,7.4,6.31,7.19,6.91,-1.0900000000000007,0.28000000000000025,-0.5500000000000007,-0.20999999999999996,0.2400000000000002,-0.3666666666666636,-0.4900000000000002,1.33,-2.791666666666668,
46900,전라남도 진도군,4.02,5.03,5.13,4.9,8.17,8.89,7.72,8.33,0.7200000000000006,1.0100000000000007,0.25,-0.4500000000000002,1.1100000000000003,5.758333333333329,0.16000000000000014,0.8800000000000008,1.0500000000000007,
46910,전라남도 신안군,2.59,1.77,1.62,1.72,6.77,4.86,4.42,5.07,-1.9099999999999993,-0.8199999999999998,0.7833333333333314,-2.3499999999999996,-0.9699999999999998,2.5666666666666664,-1.6999999999999993,-0.8699999999999999,1.216666666666665,
47111,경상북도 포항시 남구,10.83,11.12,10.71,10.54,4.14,4.25,4.36,5.06,0.11000000000000032,0.28999999999999915,0.8916666666666657,0.22000000000000064,-0.11999999999999922,1.1583333333333314,0.9199999999999999,-0.2900000000000009,-0.016666666666667496,
47113,경상북도 포항시 북구,11.14,9.99,10.74,10.31,4.22,4.12,4.61,5.16,-0.09999999999999964,-1.1500000000000004,0.5416666666666661,0.39000000000000057,-0.40000000000000036,0.16666666666666607,0.9400000000000004,-0.8300000000000001,-1.3416666666666668,
47130,경상북도 경주시,46.84,47.13,46.61,46.28,9.46,8.94,7.73,8.56,-0.5200000000000014,0.28999999999999915,0.7583333333333329,-1.7300000000000004,-0.23000000000000398,0.6333333333333329,-0.9000000000000004,-0.5600000000000023,-2.2666666666666657,경주
47150,경상북도 김천시,8.03,8.08,7.85,8.21,12.82,11.16,12.07,13.28,-1.6600000000000001,0.05000000000000071,-0.20833333333333393,-0.75,-0.17999999999999972,-0.5166666666666693,0.4599999999999991,0.1800000000000015,-3.791666666666668,
47170,경상북도 안동시,7.17,6.38,6.27,6.11,15.69,15.21,15.36,14.01,-0.47999999999999865,-0.79,1.4916666666666671,-0.33000000000000007,-0.9000000000000004,2.041666666666668,-1.6799999999999997,-1.0599999999999996,-0.14166666666666572,안동
47190,경상북도 구미시,7.66,7.78,7.82,8.47,13.66,13.76,14.44,14.65,0.09999999999999964,0.1200000000000001,0.20000000000000107,0.7799999999999994,0.16000000000000014,0.15833333333333321,0.9900000000000002,0.8100000000000005,-1.7583333333333329,
47210,경상북도 영주시,3.91,4.97,3.96,3.95,17.86,16.72,16.19,15.8,-1.1400000000000006,1.0599999999999996,-0.0833333333333357,-1.6699999999999982,0.04999999999999982,0.08333333333333215,-2.0599999999999987,0.040000000000000036,-3.241666666666669,영주
47230,경상북도 영천시,8.31,9.78,9.24,8.83,3.03,3.84,4.32,4.79,0.81,1.4699999999999989,0.1750000000000007,1.2900000000000005,0.9299999999999997,-0.41666666666666785,1.7600000000000002,0.5199999999999996,-2.291666666666667,영천
47250,경상북도 상주시,5.55,6.39,5.91,6.69,12.79,13.94,13.49,15.95,1.1500000000000004,0.8399999999999999,3.674999999999999,0.7000000000000011,0.3600000000000003,2.758333333333333,3.16,1.1400000000000006,0.47499999999999787,
47280,경상북도 문경시,7.39,6.25,6.33,6.94,25.84,24.65,24.23,22.65,-1.1900000000000013,-1.1399999999999997,-0.4583333333333339,-1.6099999999999994,-1.0599999999999996,0.3083333333333318,-3.1900000000000013,-0.4499999999999993,-3.7333333333333343,
47290,경상북도 경산시,7.63,7.44,6.99,7.3,4.46,3.89,4.48,5.66,-0.5699999999999998,-0.1899999999999995,0.2333333333333325,0.020000000000000462,-0.6399999999999997,-0.27500000000000036,1.2000000000000002,-0.33000000000000007,-1.5250000000000004,
47730,경상북도 의성군,4.65,5.95,5.68,5.51,7.7,6.28,7.19,6.83,-1.42,1.2999999999999998,-0.5750000000000011,-0.5099999999999998,1.0299999999999994,-0.8916666666666657,-0.8700000000000001,0.8599999999999994,-2.3583333333333325,의성
47750,경상북도 청송군,10.71,10.19,10.14,10.19,13.15,10.9,10.46,10.28,-2.25,-0.5200000000000014,-0.6083333333333307,-2.6899999999999995,-0.5700000000000003,-0.6499999999999986,-2.870000000000001,-0.5200000000000014,-3.4499999999999975,
47760,경상북도 영양군,8.4,6.02,9.01,6.63,11.83,9.7,8.39,10.74,-2.130000000000001,-2.380000000000001,-1.0250000000000021,-3.4399999999999995,0.6099999999999994,-0.8000000000000043,-1.0899999999999999,-1.7700000000000005,-4.641666666666669,
47770,경상북도 영덕군,10.05,8.63,8.29,9.95,6.95,5.91,5.95,9.17,-1.04,-1.42,1.5583333333333371,-1.0,-1.7600000000000016,1.06666666666667,2.2199999999999998,-0.10000000000000142,-0.04999999999999716,
47820,경상북도 청도군,43.59,50.86,51.0,51.29,0.87,0.7,0.81,1.04,-0.17000000000000004,7.269999999999996,1.375,-0.05999999999999994,7.409999999999997,2.0583333333333353,0.17000000000000004,7.699999999999996,-0.9416666666666664,
47830,경상북도 고령군,13.25,12.49,13.07,15.04,1.24,1.62,1.57,1.76,0.3800000000000001,-0.7599999999999998,-0.6166666666666671,0.33000000000000007,-0.17999999999999972,-0.6916666666666664,0.52,1.7899999999999991,-1.666666666666666,
47840,경상북도 성주군,19.77,17.41,18.32,20.03,3.49,3.25,3.33,3.29,-0.2400000000000002,-2.3599999999999994,0.08333333333333393,-0.16000000000000014,-1.4499999999999993,-0.3416666666666668,-0.20000000000000018,0.26000000000000156,-2.2333333333333325,
47850,경상북도 칠곡군,2.63,3.59,4.0,3.54,1.56,2.69,2.87,2.51,1.13,0.96,-0.7416666666666671,1.31,1.37,-0.9083333333333341,0.9499999999999997,0.9100000000000001,-1.7750000000000004,
47900,경상북도 예천군,3.23,3.45,3.93,3.14,11.73,11.21,11.18,12.57,-0.5199999999999996,0.2200000000000002,0.00833333333333286,-0.5500000000000007,0.7000000000000002,-0.09999999999999787,0.8399999999999999,-0.08999999999999986,-2.1416666666666657,
47920,경상북도 봉화군,3.59,3.75,3.86,4.41,13.4,10.85,10.85,13.58,-2.5500000000000007,0.16000000000000014,-0.9499999999999993,-2.5500000000000007,0.27,-1.5666666666666664,0.17999999999999972,0.8200000000000003,-3.5666666666666664,
47930,경상북도 울진군,10.79,8.6,8.41,9.12,14.83,12.88,12.9,14.71,-1.9499999999999993,-2.1899999999999995,0.14999999999999503,-1.9299999999999997,-2.379999999999999,0.899999999999995,-0.11999999999999922,-1.67,-3.6416666666666693,
47940,경상북도 울릉군,5.0,3.33,1.04,0.0,0.0,16.67,3.12,6.67,16.67,-1.67,17.733333333333327,3.12,-3.96,11.75,6.67,-5.0,-6.458333333333336,
48121,경상남도 창원시 의창구,89.54,91.29,90.52,87.82,2.78,2.0,2.23,3.35,-0.7799999999999998,1.75,0.1416666666666666,-0.5499999999999998,0.9799999999999898,0.20833333333333304,0.5700000000000003,-1.720000000000013,-0.14166666666666572,
48123,경상남도 창원시 성산구,88.86,87.36,87.62,86.98,2.97,3.44,3.25,3.63,0.46999999999999975,-1.5,-0.875,0.2799999999999998,-1.2399999999999949,-0.875,0.6599999999999997,-1.8799999999999955,-1.2416666666666663,
48125,경상남도 창원시 마산합포구,89.97,89.84,89.62,88.57,2.29,2.25,2.41,2.6,-0.040000000000000036,-0.12999999999999545,-0.25,0.1200000000000001,-0.3499999999999943,0.0916666666666659,0.31000000000000005,-1.4000000000000057,-0.25,
48127,경상남도 창원시 마산회원구,89.96,89.47,87.71,86.32,2.28,2.46,3.02,3.49,0.18000000000000016,-0.4899999999999949,-0.5083333333333346,0.7400000000000002,-2.25,-0.666666666666667,1.2100000000000004,-3.6400000000000006,-1.1166666666666671,
48129,경상남도 창원시 진해구,82.74,82.98,82.59,81.69,4.99,4.55,5.13,6.09,-0.4400000000000004,0.2400000000000091,-0.8916666666666657,0.13999999999999968,-0.14999999999999147,-0.5249999999999986,1.0999999999999996,-1.0499999999999972,-1.666666666666666,
48170,경상남도 진주시,69.17,71.18,70.53,70.81,7.75,6.98,7.24,7.76,-0.7699999999999996,2.010000000000005,1.2416666666666671,-0.5099999999999998,1.3599999999999994,1.4333333333333353,0.009999999999999787,1.6400000000000006,-0.48333333333333073,
48220,경상남도 통영시,67.4,71.39,71.26,69.56,9.76,7.82,7.17,8.67,-1.9399999999999995,3.989999999999995,2.258333333333333,-2.59,3.8599999999999994,2.583333333333332,-1.0899999999999999,2.1599999999999966,-0.7416666666666671,
48240,경상남도 사천시,77.19,77.52,77.57,75.35,4.74,3.76,3.99,5.42,-0.9800000000000004,0.3299999999999983,0.5416666666666661,-0.75,0.37999999999999545,0.591666666666665,0.6799999999999997,-1.8400000000000034,-0.8500000000000014,
48250,경상남도 김해시,86.74,86.23,85.33,82.67,2.92,3.07,3.35,4.08,0.1499999999999999,-0.5099999999999909,-0.75,0.43000000000000016,-1.4099999999999966,-0.6166666666666654,1.1600000000000001,-4.069999999999993,-1.2666666666666657,
48270,경상남도 밀양시,84.88,84.27,83.34,79.88,1.33,1.53,1.54,2.59,0.19999999999999996,-0.6099999999999994,-0.216666666666665,0.20999999999999996,-1.539999999999992,-0.4083333333333332,1.2599999999999998,-5.0,-2.3499999999999996,
48310,경상남도 거제시,74.35,74.89,76.37,76.57,6.43,5.75,4.73,5.41,-0.6799999999999997,0.5400000000000063,1.8499999999999979,-1.6999999999999993,2.0200000000000102,1.5999999999999979,-1.0199999999999996,2.219999999999999,-3.2666666666666657,
48330,경상남도 양산시,83.75,84.45,82.77,81.1,2.84,3.46,3.6,4.94,0.6200000000000001,0.7000000000000028,-1.25,0.7600000000000002,-0.980000000000004,-1.2833333333333332,2.1000000000000005,-2.6500000000000057,-2.341666666666666,
48720,경상남도 의령군,89.91,88.08,88.15,85.68,1.3,1.05,1.48,1.99,-0.25,-1.8299999999999983,-0.2666666666666675,0.17999999999999994,-1.759999999999991,-0.6416666666666675,0.69,-4.22999999999999,-2.066666666666668,
48730,경상남도 함안군,87.3,87.59,87.54,84.5,2.3,2.08,2.71,2.83,-0.21999999999999975,0.29000000000000625,-0.4583333333333339,0.41000000000000014,0.2400000000000091,-0.25833333333333286,0.5300000000000002,-2.799999999999997,-1.1916666666666664,
48740,경상남도 창녕군,68.29,59.05,62.07,66.04,3.84,2.06,2.45,2.68,-1.7799999999999998,-9.240000000000009,-0.6999999999999993,-1.3899999999999997,-6.220000000000006,-0.42499999999999893,-1.1599999999999997,-2.25,-2.083333333333332,
48820,경상남도 고성군,90.21,89.52,88.66,87.68,1.75,1.86,1.95,2.53,0.1100000000000001,-0.6899999999999977,0.23333333333333428,0.19999999999999996,-1.5499999999999972,0.19166666666666643,0.7799999999999998,-2.529999999999987,-0.583333333333333,
48840,경상남도 남해군,63.18,64.44,65.58,58.61,9.61,7.01,6.46,9.73,-2.5999999999999996,1.259999999999998,4.016666666666666,-3.1499999999999995,2.3999999999999986,3.758333333333333,0.120000000000001,-4.57,1.4416666666666664,
48850,경상남도 하동군,42.75,41.2,44.45,41.77,7.69,5.45,4.89,5.29,-2.24,-1.5499999999999972,-0.36666666666666714,-2.8000000000000007,1.7000000000000028,-0.43333333333333535,-2.4000000000000004,-0.9799999999999969,-1.6000000000000014,
48860,경상남도 산청군,75.07,75.08,75.67,76.21,4.8,3.42,3.45,3.34,-1.38,0.010000000000005116,0.3916666666666657,-1.3499999999999996,0.6000000000000085,-0.05000000000000249,-1.46,1.1400000000000006,-3.316666666666668,
48870,경상남도 함양군,47.43,51.85,49.08,50.94,7.91,4.1,5.5,5.62,-3.8100000000000005,4.420000000000002,0.75,-2.41,1.6499999999999986,-2.1999999999999975,-2.29,3.509999999999998,-6.799999999999999,
48880,경상남도 거창군,42.86,43.36,44.49,44.04,6.53,6.03,7.37,7.64,-0.5,0.5,-0.875,0.8399999999999999,1.6300000000000026,-1.25,1.1099999999999994,1.1799999999999997,-3.283333333333333,
48890,경상남도 합천군,46.94,46.06,44.69,41.42,3.64,3.43,3.97,5.58,-0.20999999999999996,-0.8799999999999955,0.28333333333333144,0.33000000000000007,-2.25,0.3999999999999986,1.94,-5.519999999999996,-1.4750000000000014,
50110,제주특별자치도 제주시,0.36,0.38,0.52,0.41,2.08,2.1,2.66,2.13,0.020000000000000018,0.020000000000000018,1.5,0.5800000000000001,0.16000000000000003,0.06666666666666998,0.04999999999999982,0.04999999999999999,-4.008333333333333,
50130,제주특별자치도 서귀포시,0.17,0.14,0.2,0.17,1.03,0.94,1.14,0.89,-0.09000000000000008,-0.03,1.375,0.10999999999999988,0.03,0.3166666666666629,-0.14,0.0,-2.7333333333333343,
