y,안동,경주,포항,전주,군산
2018,28.27677426421355,34.00286546599569,25.246734195668203,21.19801798361278,60.679195338511164
2019,27.004896360092108,33.79752900048727,22.38950040770758,19.660739879140444,49.376249599296415
2020,25.258141673887113,32.693570429105165,21.146765856052742,19.592411604636904,29.58678700489918
2021,27.514465471130155,32.67187630981886,22.7283540135369,21.571452829166475,28.960656571800335
2022,28.092068441205036,32.85948999758198,24.171602267614674,25.47677273197953,30.113100392089613
2023,24.360019724778365,29.501680495753686,21.342171047815654,21.42080897629789,28.901081499089532
2024,25.029215084959773,31.26620496808995,20.518461887476178,21.283531247576107,40.47838881917971
2025,25.145408258709256,29.94192067524234,20.28767888466027,21.634040496951183,40.01660855866092
