y,안동,경주,포항,전주,군산
2018,13.63839988182914,13.38030296066239,13.64965544042651,14.496059368406232,13.473675503536125
2019,14.182246008989594,14.103434134663942,14.017423638964368,14.702999525722282,13.974165956063588
2020,14.775072691908054,14.04310687358254,14.273013986578118,15.050357680992061,14.506607638825844
2021,14.315512107290424,13.748163790471962,14.256658508625048,14.892713149477995,14.102114603697657
2022,13.983166439608741,13.546416835971286,13.932376560643153,14.661698093656295,13.90360324850396
2023,14.234620482008228,13.627877549320552,13.900394718958673,14.612983206467575,13.820279880941888
2024,13.96763266763377,13.82874064335559,14.113455767578417,14.693106656857488,13.991909394081153
2025,13.839170661359649,13.81563427560771,14.075015097977753,14.614482740967432,13.946667293118834
