city,숙박,식음료,여가·문화,골프,쇼핑,운송
안동,2.653842402265776,32.59380942646794,1.1228526718650849,3.367969240817925,33.31523677823912,25.145408258709256
경주,5.584849722983804,33.90080053463559,1.6752255150658222,7.040077989945484,20.92456421338462,29.94192067524234
포항,1.941843860295154,35.53111485376885,1.609621911159823,2.2212878113101726,35.738994687506555,20.28767888466027
전주,1.9285750995057402,36.20270185135139,2.2854724500091255,0.5263636131459938,34.74882383070109,21.634040496951183
군산,2.2245347268321023,25.8489079492038,1.1498800811169725,3.1234880984968383,26.731957191040014,40.01660855866092
