ym,안동,경주,포항,전주,군산
2018,97.0547171966337,94.42011547236375,98.01038463780169,101.43389124367846,96.09752797577636
2019,100.0,100.0,100.0,100.0,100.0
2020,83.82647580513351,84.18046490744116,92.55862321486103,85.67346197783291,91.39289589795726
2021,88.40804440155978,92.6089073079109,96.43618518138432,92.30887496307497,95.10888318235831
2022,90.1379271123622,105.87161617653713,106.16622464672672,101.77637380583806,105.46651521599372
2023,91.11969858819818,113.39573421451668,111.18505265800171,107.18017826310519,110.08265731241013
2024,91.59156240494639,112.95820341760503,109.97540791044653,110.43662263153004,112.62030593289619
2025,96.55441800590074,120.69255577905291,114.12527251539441,117.65770214967613,117.70307423302728
