Q_SGG_CD,Q_SGG_NM,PERIOD,SGG_CD,PTL_SIDO_CD,AREA_NM,SIDO_NM,TOU_NUM,SPPY_TOU_NUM,DTL_TOU_NUM_RATE
47130,경상북도 경주시,2019,4713025300,4713025300,안강읍,안강읍,2356784.0,0.0,0.0
47130,경상북도 경주시,2019,4713025600,4713025600,건천읍,건천읍,5022686.0,0.0,0.0
47130,경상북도 경주시,2019,4713025900,4713025900,외동읍,외동읍,3280424.0,0.0,0.0
47130,경상북도 경주시,2019,4713031000,4713031000,양북면,양북면,1475824.0,0.0,0.0
47130,경상북도 경주시,2019,4713032000,4713032000,양남면,양남면,3370696.0,0.0,0.0
47130,경상북도 경주시,2019,4713033000,4713033000,내남면,내남면,2629151.0,0.0,0.0
47130,경상북도 경주시,2019,4713034000,4713034000,산내면,산내면,730604.0,0.0,0.0
47130,경상북도 경주시,2019,4713035000,4713035000,서면,서면,448704.0,0.0,0.0
47130,경상북도 경주시,2019,4713036000,4713036000,현곡면,현곡면,889602.0,0.0,0.0
47130,경상북도 경주시,2019,4713037000,4713037000,강동면,강동면,1528656.0,0.0,0.0
47130,경상북도 경주시,2019,4713038000,4713038000,천북면,천북면,1904154.0,0.0,0.0
47130,경상북도 경주시,2019,4713051500,4713051500,중부동,중부동,5128690.0,0.0,0.0
47130,경상북도 경주시,2019,4713053000,4713053000,황오동,황오동,4183879.0,0.0,0.0
47130,경상북도 경주시,2019,4713055000,4713055000,성건동,성건동,2929118.0,0.0,0.0
47130,경상북도 경주시,2019,4713057000,4713057000,황남동,황남동,6241529.0,0.0,0.0
47130,경상북도 경주시,2019,4713059000,4713059000,선도동,선도동,1356330.0,0.0,0.0
47130,경상북도 경주시,2019,4713060500,4713060500,월성동,월성동,4349874.0,0.0,0.0
47130,경상북도 경주시,2019,4713061500,4713061500,용강동,용강동,940132.0,0.0,0.0
47130,경상북도 경주시,2019,4713062100,4713062100,황성동,황성동,2307602.0,0.0,0.0
47130,경상북도 경주시,2019,4713063000,4713063000,동천동,동천동,1379819.0,0.0,0.0
47130,경상북도 경주시,2019,4713065000,4713065000,불국동,불국동,4640912.0,0.0,0.0
47130,경상북도 경주시,2019,4713066000,4713066000,보덕동,보덕동,9916148.0,0.0,0.0
47130,경상북도 경주시,2020,4713025000,4713025000,감포읍,감포읍,2469016.0,0.0,0.0
47130,경상북도 경주시,2020,4713025300,4713025300,안강읍,안강읍,2325712.0,0.0,0.0
47130,경상북도 경주시,2020,4713025600,4713025600,건천읍,건천읍,2915759.0,0.0,0.0
47130,경상북도 경주시,2020,4713025900,4713025900,외동읍,외동읍,3286426.0,0.0,0.0
47130,경상북도 경주시,2020,4713031000,4713031000,양북면,양북면,1411032.0,0.0,0.0
47130,경상북도 경주시,2020,4713032000,4713032000,양남면,양남면,3455588.0,0.0,0.0
47130,경상북도 경주시,2020,4713033000,4713033000,내남면,내남면,2297508.0,0.0,0.0
47130,경상북도 경주시,2020,4713034000,4713034000,산내면,산내면,830445.0,0.0,0.0
47130,경상북도 경주시,2020,4713035000,4713035000,서면,서면,451336.0,0.0,0.0
47130,경상북도 경주시,2020,4713036000,4713036000,현곡면,현곡면,871157.0,0.0,0.0
47130,경상북도 경주시,2020,4713037000,4713037000,강동면,강동면,1360642.0,0.0,0.0
47130,경상북도 경주시,2020,4713038000,4713038000,천북면,천북면,1744820.0,0.0,0.0
47130,경상북도 경주시,2020,4713051500,4713051500,중부동,중부동,4197666.0,0.0,0.0
47130,경상북도 경주시,2020,4713053000,4713053000,황오동,황오동,3084134.0,0.0,0.0
47130,경상북도 경주시,2020,4713055000,4713055000,성건동,성건동,2125529.0,0.0,0.0
47130,경상북도 경주시,2020,4713057000,4713057000,황남동,황남동,4863646.0,0.0,0.0
47130,경상북도 경주시,2020,4713059000,4713059000,선도동,선도동,1170848.0,0.0,0.0
47130,경상북도 경주시,2020,4713060500,4713060500,월성동,월성동,2913396.0,0.0,0.0
47130,경상북도 경주시,2020,4713061500,4713061500,용강동,용강동,798861.0,0.0,0.0
47130,경상북도 경주시,2020,4713062100,4713062100,황성동,황성동,1915134.0,0.0,0.0
47130,경상북도 경주시,2020,4713063000,4713063000,동천동,동천동,1185622.0,0.0,0.0
47130,경상북도 경주시,2020,4713065000,4713065000,불국동,불국동,3298578.0,0.0,0.0
47130,경상북도 경주시,2020,4713066000,4713066000,보덕동,보덕동,6370724.0,0.0,0.0
47130,경상북도 경주시,2021,4713025000,4713025000,감포읍,감포읍,2769196.0,0.0,0.0
47130,경상북도 경주시,2021,4713025300,4713025300,안강읍,안강읍,2348062.0,0.0,0.0
47130,경상북도 경주시,2021,4713025600,4713025600,건천읍,건천읍,3429002.0,0.0,0.0
47130,경상북도 경주시,2021,4713025900,4713025900,외동읍,외동읍,3420326.0,0.0,0.0
47130,경상북도 경주시,2021,4713031000,4713031000,양북면,양북면,454153.0,0.0,0.0
47130,경상북도 경주시,2021,4713031500,4713031500,문무대왕면,문무대왕면,1190858.0,0.0,0.0
47130,경상북도 경주시,2021,4713032000,4713032000,양남면,양남면,3618265.0,0.0,0.0
47130,경상북도 경주시,2021,4713033000,4713033000,내남면,내남면,2396219.0,0.0,0.0
47130,경상북도 경주시,2021,4713034000,4713034000,산내면,산내면,880772.0,0.0,0.0
47130,경상북도 경주시,2021,4713035000,4713035000,서면,서면,473466.0,0.0,0.0
47130,경상북도 경주시,2021,4713036000,4713036000,현곡면,현곡면,760207.0,0.0,0.0
47130,경상북도 경주시,2021,4713037000,4713037000,강동면,강동면,1479184.0,0.0,0.0
47130,경상북도 경주시,2021,4713038000,4713038000,천북면,천북면,1986870.0,0.0,0.0
47130,경상북도 경주시,2021,4713051500,4713051500,중부동,중부동,5002238.0,0.0,0.0
47130,경상북도 경주시,2021,4713053000,4713053000,황오동,황오동,4152768.0,0.0,0.0
47130,경상북도 경주시,2021,4713055000,4713055000,성건동,성건동,2155478.0,0.0,0.0
47130,경상북도 경주시,2021,4713057000,4713057000,황남동,황남동,6763032.0,0.0,0.0
47130,경상북도 경주시,2021,4713059000,4713059000,선도동,선도동,1342397.0,0.0,0.0
47130,경상북도 경주시,2021,4713060500,4713060500,월성동,월성동,3897554.0,0.0,0.0
47130,경상북도 경주시,2021,4713061500,4713061500,용강동,용강동,776296.0,0.0,0.0
47130,경상북도 경주시,2021,4713062100,4713062100,황성동,황성동,2266894.0,0.0,0.0
47130,경상북도 경주시,2021,4713063000,4713063000,동천동,동천동,1184281.0,0.0,0.0
47130,경상북도 경주시,2021,4713065000,4713065000,불국동,불국동,4040813.0,0.0,0.0
47130,경상북도 경주시,2021,4713066000,4713066000,보덕동,보덕동,7862082.0,0.0,0.0
47130,경상북도 경주시,2022,4713025000,4713025000,감포읍,감포읍,2968140.0,0.0,0.0
47130,경상북도 경주시,2022,4713025300,4713025300,안강읍,안강읍,2400566.0,0.0,0.0
47130,경상북도 경주시,2022,4713025600,4713025600,건천읍,건천읍,5692708.0,0.0,0.0
47130,경상북도 경주시,2022,4713025900,4713025900,외동읍,외동읍,3593751.0,0.0,0.0
47130,경상북도 경주시,2022,4713031500,4713031500,문무대왕면,문무대왕면,1811548.0,0.0,0.0
47130,경상북도 경주시,2022,4713032000,4713032000,양남면,양남면,3728666.0,0.0,0.0
47130,경상북도 경주시,2022,4713033000,4713033000,내남면,내남면,2636588.0,0.0,0.0
47130,경상북도 경주시,2022,4713034000,4713034000,산내면,산내면,953900.0,0.0,0.0
47130,경상북도 경주시,2022,4713035000,4713035000,서면,서면,603071.0,0.0,0.0
47130,경상북도 경주시,2022,4713036000,4713036000,현곡면,현곡면,790528.0,0.0,0.0
47130,경상북도 경주시,2022,4713037000,4713037000,강동면,강동면,1541614.0,0.0,0.0
47130,경상북도 경주시,2022,4713038000,4713038000,천북면,천북면,2345144.0,0.0,0.0
47130,경상북도 경주시,2022,4713051500,4713051500,중부동,중부동,6006200.0,0.0,0.0
47130,경상북도 경주시,2022,4713053000,4713053000,황오동,황오동,4704665.0,0.0,0.0
47130,경상북도 경주시,2022,4713055000,4713055000,성건동,성건동,2569976.0,0.0,0.0
47130,경상북도 경주시,2022,4713057000,4713057000,황남동,황남동,7400662.0,0.0,0.0
47130,경상북도 경주시,2022,4713059000,4713059000,선도동,선도동,1515658.0,0.0,0.0
47130,경상북도 경주시,2022,4713060500,4713060500,월성동,월성동,4571312.0,0.0,0.0
47130,경상북도 경주시,2022,4713061500,4713061500,용강동,용강동,958884.0,0.0,0.0
47130,경상북도 경주시,2022,4713062100,4713062100,황성동,황성동,2642997.0,0.0,0.0
47130,경상북도 경주시,2022,4713063000,4713063000,동천동,동천동,1407508.0,0.0,0.0
47130,경상북도 경주시,2022,4713065000,4713065000,불국동,불국동,4779856.0,0.0,0.0
47130,경상북도 경주시,2022,4713066000,4713066000,보덕동,보덕동,9926707.0,0.0,0.0
47130,경상북도 경주시,2023,4713025000,4713025000,감포읍,감포읍,3056025.0,0.0,0.0
47130,경상북도 경주시,2023,4713025300,4713025300,안강읍,안강읍,2455722.0,0.0,0.0
47130,경상북도 경주시,2023,4713025600,4713025600,건천읍,건천읍,6431128.0,0.0,0.0
47130,경상북도 경주시,2023,4713025900,4713025900,외동읍,외동읍,3957726.0,0.0,0.0
47130,경상북도 경주시,2023,4713031500,4713031500,문무대왕면,문무대왕면,2012836.0,0.0,0.0
47130,경상북도 경주시,2023,4713032000,4713032000,양남면,양남면,3722114.0,0.0,0.0
47130,경상북도 경주시,2023,4713033000,4713033000,내남면,내남면,2985108.0,0.0,0.0
47130,경상북도 경주시,2023,4713034000,4713034000,산내면,산내면,975664.0,0.0,0.0
47130,경상북도 경주시,2023,4713035000,4713035000,서면,서면,643268.0,0.0,0.0
47130,경상북도 경주시,2023,4713036000,4713036000,현곡면,현곡면,888878.0,0.0,0.0
47130,경상북도 경주시,2023,4713037000,4713037000,강동면,강동면,1639046.0,0.0,0.0
47130,경상북도 경주시,2023,4713038000,4713038000,천북면,천북면,2466734.0,0.0,0.0
47130,경상북도 경주시,2023,4713051500,4713051500,중부동,중부동,5556642.0,0.0,0.0
47130,경상북도 경주시,2023,4713053000,4713053000,황오동,황오동,4873960.0,0.0,0.0
47130,경상북도 경주시,2023,4713055000,4713055000,성건동,성건동,2606639.0,0.0,0.0
47130,경상북도 경주시,2023,4713057000,4713057000,황남동,황남동,8353048.0,0.0,0.0
47130,경상북도 경주시,2023,4713059000,4713059000,선도동,선도동,1566610.0,0.0,0.0
47130,경상북도 경주시,2023,4713060500,4713060500,월성동,월성동,5062096.0,0.0,0.0
47130,경상북도 경주시,2023,4713061500,4713061500,용강동,용강동,1030116.0,0.0,0.0
47130,경상북도 경주시,2023,4713062100,4713062100,황성동,황성동,2590956.0,0.0,0.0
47130,경상북도 경주시,2023,4713063000,4713063000,동천동,동천동,1447722.0,0.0,0.0
47130,경상북도 경주시,2023,4713065000,4713065000,불국동,불국동,4945332.0,0.0,0.0
47130,경상북도 경주시,2023,4713066000,4713066000,보덕동,보덕동,10164578.0,0.0,0.0
47130,경상북도 경주시,2024,4713025000,4713025000,감포읍,감포읍,3019642.0,0.0,0.0
47130,경상북도 경주시,2024,4713025300,4713025300,안강읍,안강읍,2540237.0,0.0,0.0
47130,경상북도 경주시,2024,4713025600,4713025600,건천읍,건천읍,6223322.0,0.0,0.0
47130,경상북도 경주시,2024,4713025900,4713025900,외동읍,외동읍,3984754.0,0.0,0.0
47130,경상북도 경주시,2024,4713031500,4713031500,문무대왕면,문무대왕면,2431446.0,0.0,0.0
47130,경상북도 경주시,2024,4713032000,4713032000,양남면,양남면,3746225.0,0.0,0.0
47130,경상북도 경주시,2024,4713033000,4713033000,내남면,내남면,3047922.0,0.0,0.0
47130,경상북도 경주시,2024,4713034000,4713034000,산내면,산내면,920122.0,0.0,0.0
47130,경상북도 경주시,2024,4713035000,4713035000,서면,서면,742784.0,0.0,0.0
47130,경상북도 경주시,2024,4713036000,4713036000,현곡면,현곡면,956683.0,0.0,0.0
47130,경상북도 경주시,2024,4713037000,4713037000,강동면,강동면,1650890.0,0.0,0.0
47130,경상북도 경주시,2024,4713038000,4713038000,천북면,천북면,2524809.0,0.0,0.0
47130,경상북도 경주시,2024,4713051500,4713051500,중부동,중부동,4820364.0,0.0,0.0
47130,경상북도 경주시,2024,4713053000,4713053000,황오동,황오동,5310546.0,0.0,0.0
47130,경상북도 경주시,2024,4713055000,4713055000,성건동,성건동,2634422.0,0.0,0.0
47130,경상북도 경주시,2024,4713057000,4713057000,황남동,황남동,7773073.0,0.0,0.0
47130,경상북도 경주시,2024,4713059000,4713059000,선도동,선도동,1591107.0,0.0,0.0
47130,경상북도 경주시,2024,4713060500,4713060500,월성동,월성동,5392989.0,0.0,0.0
47130,경상북도 경주시,2024,4713061500,4713061500,용강동,용강동,1115933.0,0.0,0.0
47130,경상북도 경주시,2024,4713062100,4713062100,황성동,황성동,2506217.0,0.0,0.0
47130,경상북도 경주시,2024,4713063000,4713063000,동천동,동천동,1590680.0,0.0,0.0
47130,경상북도 경주시,2024,4713065000,4713065000,불국동,불국동,4929631.0,0.0,0.0
47130,경상북도 경주시,2024,4713066000,4713066000,보덕동,보덕동,9439808.0,0.0,0.0
47130,경상북도 경주시,2025,4713025000,4713025000,감포읍,감포읍,3290304.0,0.0,0.0
47130,경상북도 경주시,2025,4713025300,4713025300,안강읍,안강읍,2811420.0,0.0,0.0
47130,경상북도 경주시,2025,4713025600,4713025600,건천읍,건천읍,6590535.0,0.0,0.0
47130,경상북도 경주시,2025,4713025900,4713025900,외동읍,외동읍,4253924.0,0.0,0.0
47130,경상북도 경주시,2025,4713031500,4713031500,문무대왕면,문무대왕면,2273495.0,0.0,0.0
47130,경상북도 경주시,2025,4713032000,4713032000,양남면,양남면,3688391.0,0.0,0.0
47130,경상북도 경주시,2025,4713033000,4713033000,내남면,내남면,3345426.0,0.0,0.0
47130,경상북도 경주시,2025,4713034000,4713034000,산내면,산내면,956529.0,0.0,0.0
47130,경상북도 경주시,2025,4713035000,4713035000,서면,서면,798035.0,0.0,0.0
47130,경상북도 경주시,2025,4713036000,4713036000,현곡면,현곡면,1037708.0,0.0,0.0
47130,경상북도 경주시,2025,4713037000,4713037000,강동면,강동면,1656550.0,0.0,0.0
47130,경상북도 경주시,2025,4713038000,4713038000,천북면,천북면,2655782.0,0.0,0.0
47130,경상북도 경주시,2025,4713051500,4713051500,중부동,중부동,3799548.0,0.0,0.0
47130,경상북도 경주시,2025,4713053000,4713053000,황오동,황오동,7121818.0,0.0,0.0
47130,경상북도 경주시,2025,4713055000,4713055000,성건동,성건동,3279798.0,0.0,0.0
47130,경상북도 경주시,2025,4713057000,4713057000,황남동,황남동,8723684.0,0.0,0.0
47130,경상북도 경주시,2025,4713059000,4713059000,선도동,선도동,1750308.0,0.0,0.0
47130,경상북도 경주시,2025,4713060500,4713060500,월성동,월성동,6185336.0,0.0,0.0
47130,경상북도 경주시,2025,4713061500,4713061500,용강동,용강동,1389154.0,0.0,0.0
47130,경상북도 경주시,2025,4713062100,4713062100,황성동,황성동,2638164.0,0.0,0.0
47130,경상북도 경주시,2025,4713063000,4713063000,동천동,동천동,1879073.0,0.0,0.0
47130,경상북도 경주시,2025,4713065000,4713065000,불국동,불국동,5470087.0,0.0,0.0
47130,경상북도 경주시,2025,4713066000,4713066000,보덕동,보덕동,9780558.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713025000,4713025000,감포읍,감포읍,2064044.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713025300,4713025300,안강읍,안강읍,1632502.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713025600,4713025600,건천읍,건천읍,4015522.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713025900,4713025900,외동읍,외동읍,2646182.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713031500,4713031500,문무대왕면,문무대왕면,1642694.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713032000,4713032000,양남면,양남면,2565014.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713033000,4713033000,내남면,내남면,1976712.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713034000,4713034000,산내면,산내면,612594.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713035000,4713035000,서면,서면,433048.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713036000,4713036000,현곡면,현곡면,632611.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713037000,4713037000,강동면,강동면,1061792.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713038000,4713038000,천북면,천북면,1657974.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713051500,4713051500,중부동,중부동,3249040.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713053000,4713053000,황오동,황오동,3458816.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713055000,4713055000,성건동,성건동,1698210.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713057000,4713057000,황남동,황남동,5068592.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713059000,4713059000,선도동,선도동,1072652.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713060500,4713060500,월성동,월성동,3398367.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713061500,4713061500,용강동,용강동,745227.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713062100,4713062100,황성동,황성동,1709141.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713063000,4713063000,동천동,동천동,1036616.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713065000,4713065000,불국동,불국동,3250348.0,0.0,0.0
47130,경상북도 경주시,2024_1-8,4713066000,4713066000,보덕동,보덕동,6433822.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713025000,4713025000,감포읍,감포읍,2260685.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713025300,4713025300,안강읍,안강읍,1837871.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713025600,4713025600,건천읍,건천읍,4394614.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713025900,4713025900,외동읍,외동읍,2760250.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713031500,4713031500,문무대왕면,문무대왕면,1573142.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713032000,4713032000,양남면,양남면,2470314.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713033000,4713033000,내남면,내남면,2127986.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713034000,4713034000,산내면,산내면,654220.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713035000,4713035000,서면,서면,472650.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713036000,4713036000,현곡면,현곡면,664654.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713037000,4713037000,강동면,강동면,1055016.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713038000,4713038000,천북면,천북면,1746006.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713051500,4713051500,중부동,중부동,3426647.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713053000,4713053000,황오동,황오동,3897005.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713055000,4713055000,성건동,성건동,2100672.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713057000,4713057000,황남동,황남동,5353551.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713059000,4713059000,선도동,선도동,1124672.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713060500,4713060500,월성동,월성동,3627162.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713061500,4713061500,용강동,용강동,915425.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713062100,4713062100,황성동,황성동,1713761.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713063000,4713063000,동천동,동천동,1219610.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713065000,4713065000,불국동,불국동,3496930.0,0.0,0.0
47130,경상북도 경주시,2025_1-8,4713066000,4713066000,보덕동,보덕동,6256974.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713025000,4713025000,감포읍,감포읍,2237658.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713025300,4713025300,안강읍,안강읍,1799724.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713025600,4713025600,건천읍,건천읍,4267308.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713025900,4713025900,외동읍,외동읍,2809902.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713031500,4713031500,문무대왕면,문무대왕면,1369347.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713032000,4713032000,양남면,양남면,2371558.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713033000,4713033000,내남면,내남면,2282847.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713034000,4713034000,산내면,산내면,610358.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713035000,4713035000,서면,서면,517724.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713036000,4713036000,현곡면,현곡면,667348.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713037000,4713037000,강동면,강동면,1072911.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713038000,4713038000,천북면,천북면,1791020.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713053000,4713053000,황오동,황오동,6596614.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713055000,4713055000,성건동,성건동,2124570.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713057000,4713057000,황남동,황남동,6529803.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713059000,4713059000,선도동,선도동,1186101.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713060500,4713060500,월성동,월성동,4323022.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713061500,4713061500,용강동,용강동,918568.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713062100,4713062100,황성동,황성동,1727358.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713063000,4713063000,동천동,동천동,1189895.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713065000,4713065000,불국동,불국동,3784116.0,0.0,0.0
47130,경상북도 경주시,2026_1-8,4713066000,4713066000,보덕동,보덕동,7073997.0,0.0,0.0
47210,경상북도 영주시,2018,4721025000,4721025000,풍기읍,풍기읍,1830752.0,0.0,0.0
47210,경상북도 영주시,2018,4721031000,4721031000,이산면,이산면,158806.0,0.0,0.0
47210,경상북도 영주시,2018,4721032000,4721032000,평은면,평은면,253928.0,0.0,0.0
47210,경상북도 영주시,2018,4721033000,4721033000,문수면,문수면,340204.0,0.0,0.0
47210,경상북도 영주시,2018,4721034000,4721034000,장수면,장수면,305298.0,0.0,0.0
47210,경상북도 영주시,2018,4721035000,4721035000,안정면,안정면,302502.0,0.0,0.0
47210,경상북도 영주시,2018,4721036000,4721036000,봉현면,봉현면,587562.0,0.0,0.0
47210,경상북도 영주시,2018,4721037000,4721037000,순흥면,순흥면,504234.0,0.0,0.0
47210,경상북도 영주시,2018,4721038000,4721038000,단산면,단산면,159274.0,0.0,0.0
47210,경상북도 영주시,2018,4721039000,4721039000,부석면,부석면,586926.0,0.0,0.0
47210,경상북도 영주시,2018,4721051000,4721051000,상망동,상망동,287875.0,0.0,0.0
47210,경상북도 영주시,2018,4721052500,4721052500,하망동,하망동,1334700.0,0.0,0.0
47210,경상북도 영주시,2018,4721055000,4721055000,영주1동,영주1동,608002.0,0.0,0.0
47210,경상북도 영주시,2018,4721056000,4721056000,영주2동,영주2동,569996.0,0.0,0.0
47210,경상북도 영주시,2018,4721059000,4721059000,휴천1동,휴천1동,325440.0,0.0,0.0
47210,경상북도 영주시,2018,4721060000,4721060000,휴천2동,휴천2동,997815.0,0.0,0.0
47210,경상북도 영주시,2018,4721061000,4721061000,휴천3동,휴천3동,950873.0,0.0,0.0
47210,경상북도 영주시,2018,4721062000,4721062000,가흥1동,가흥1동,2028152.0,0.0,0.0
47210,경상북도 영주시,2018,4721063000,4721063000,가흥2동,가흥2동,639758.0,0.0,0.0
47210,경상북도 영주시,2019,4721025000,4721025000,풍기읍,풍기읍,1962996.0,0.0,0.0
47210,경상북도 영주시,2019,4721031000,4721031000,이산면,이산면,174864.0,0.0,0.0
47210,경상북도 영주시,2019,4721032000,4721032000,평은면,평은면,230671.0,0.0,0.0
47210,경상북도 영주시,2019,4721033000,4721033000,문수면,문수면,375176.0,0.0,0.0
47210,경상북도 영주시,2019,4721034000,4721034000,장수면,장수면,334565.0,0.0,0.0
47210,경상북도 영주시,2019,4721035000,4721035000,안정면,안정면,336686.0,0.0,0.0
47210,경상북도 영주시,2019,4721036000,4721036000,봉현면,봉현면,502974.0,0.0,0.0
47210,경상북도 영주시,2019,4721037000,4721037000,순흥면,순흥면,582096.0,0.0,0.0
47210,경상북도 영주시,2019,4721038000,4721038000,단산면,단산면,171913.0,0.0,0.0
47210,경상북도 영주시,2019,4721039000,4721039000,부석면,부석면,629044.0,0.0,0.0
47210,경상북도 영주시,2019,4721051000,4721051000,상망동,상망동,300766.0,0.0,0.0
47210,경상북도 영주시,2019,4721052500,4721052500,하망동,하망동,1286772.0,0.0,0.0
47210,경상북도 영주시,2019,4721055000,4721055000,영주1동,영주1동,657576.0,0.0,0.0
47210,경상북도 영주시,2019,4721056000,4721056000,영주2동,영주2동,546206.0,0.0,0.0
47210,경상북도 영주시,2019,4721059000,4721059000,휴천1동,휴천1동,328674.0,0.0,0.0
47210,경상북도 영주시,2019,4721060000,4721060000,휴천2동,휴천2동,963372.0,0.0,0.0
47210,경상북도 영주시,2019,4721061000,4721061000,휴천3동,휴천3동,962042.0,0.0,0.0
47210,경상북도 영주시,2019,4721062000,4721062000,가흥1동,가흥1동,1791776.0,0.0,0.0
47210,경상북도 영주시,2019,4721063000,4721063000,가흥2동,가흥2동,710220.0,0.0,0.0
47210,경상북도 영주시,2020,4721025000,4721025000,풍기읍,풍기읍,1573806.0,0.0,0.0
47210,경상북도 영주시,2020,4721031000,4721031000,이산면,이산면,177510.0,0.0,0.0
47210,경상북도 영주시,2020,4721032000,4721032000,평은면,평은면,267176.0,0.0,0.0
47210,경상북도 영주시,2020,4721033000,4721033000,문수면,문수면,345160.0,0.0,0.0
47210,경상북도 영주시,2020,4721034000,4721034000,장수면,장수면,321262.0,0.0,0.0
47210,경상북도 영주시,2020,4721035000,4721035000,안정면,안정면,296586.0,0.0,0.0
47210,경상북도 영주시,2020,4721036000,4721036000,봉현면,봉현면,413984.0,0.0,0.0
47210,경상북도 영주시,2020,4721037000,4721037000,순흥면,순흥면,427560.0,0.0,0.0
47210,경상북도 영주시,2020,4721038000,4721038000,단산면,단산면,163520.0,0.0,0.0
47210,경상북도 영주시,2020,4721039000,4721039000,부석면,부석면,477043.0,0.0,0.0
47210,경상북도 영주시,2020,4721051000,4721051000,상망동,상망동,281995.0,0.0,0.0
47210,경상북도 영주시,2020,4721052500,4721052500,하망동,하망동,930300.0,0.0,0.0
47210,경상북도 영주시,2020,4721055000,4721055000,영주1동,영주1동,497973.0,0.0,0.0
47210,경상북도 영주시,2020,4721056000,4721056000,영주2동,영주2동,471534.0,0.0,0.0
47210,경상북도 영주시,2020,4721059000,4721059000,휴천1동,휴천1동,312098.0,0.0,0.0
47210,경상북도 영주시,2020,4721060000,4721060000,휴천2동,휴천2동,805217.0,0.0,0.0
47210,경상북도 영주시,2020,4721061000,4721061000,휴천3동,휴천3동,863804.0,0.0,0.0
47210,경상북도 영주시,2020,4721062000,4721062000,가흥1동,가흥1동,1584667.0,0.0,0.0
47210,경상북도 영주시,2020,4721063000,4721063000,가흥2동,가흥2동,570028.0,0.0,0.0
