SGG_CD,SGG_NM,AGEG_DIV_NM,TOU_NUM1,TOU_NUM1_RATE,TOU_NUM2,TOU_NUM2_RATE
27140,대구광역시 동구,70대,166774719399.0,1.2,124500372402.0,0.9
27140,대구광역시 동구,60대,691992912531.0,5.0,682658177171.0,4.9
27140,대구광역시 동구,50대,1492522425062.0,10.7,1844877988361.0,13.2
27140,대구광역시 동구,40대,1948887945063.0,13.9,2255706275657.0,16.1
27140,대구광역시 동구,30대,1741208972755.0,12.5,1838833992390.0,13.2
27140,대구광역시 동구,20대,512234655750.0,3.7,637116963758.0,4.6
27140,대구광역시 동구,10대,6602446739.0,0.0,5713928837.0,0.0
27230,대구광역시 북구,80대,18483329434.0,0.3,7114277843.0,0.1
27230,대구광역시 북구,70대,165642366150.0,2.9,74364659301.0,1.3
27230,대구광역시 북구,60대,505152869755.0,9.0,314653011230.0,5.6
27230,대구광역시 북구,50대,819420233076.0,14.5,558585940419.0,9.9
27230,대구광역시 북구,40대,847495029854.0,15.0,523141837192.0,9.3
27230,대구광역시 북구,30대,751842260418.0,13.3,414480544711.0,7.4
27230,대구광역시 북구,20대,371569296505.0,6.6,249902814890.0,4.4
27230,대구광역시 북구,10대,6989547967.0,0.1,5677819618.0,0.1
27170,대구광역시 서구,80대,8315626021.0,0.3,3119838697.0,0.1
27170,대구광역시 서구,70대,88797874098.0,3.2,33680716337.0,1.2
27170,대구광역시 서구,60대,327600870155.0,11.9,140303023026.0,5.1
27170,대구광역시 서구,50대,480901899210.0,17.5,244084856943.0,8.9
27170,대구광역시 서구,40대,465239771064.0,17.0,236619281682.0,8.6
27170,대구광역시 서구,30대,356232839302.0,13.0,167087166461.0,6.1
27170,대구광역시 서구,20대,113694310224.0,4.1,75804729761.0,2.8
27170,대구광역시 서구,10대,1479338067.0,0.1,920566237.0,0.0
27260,대구광역시 수성구,80대,24936867913.0,0.4,10185383910.0,0.2
27260,대구광역시 수성구,70대,184967939827.0,3.1,73385206347.0,1.2
27260,대구광역시 수성구,60대,469589462151.0,8.0,269578287657.0,4.6
27260,대구광역시 수성구,50대,754041279277.0,12.8,514339966692.0,8.7
27260,대구광역시 수성구,40대,851888526831.0,14.5,531288483747.0,9.0
27260,대구광역시 수성구,30대,898912556465.0,15.3,511287825748.0,8.7
27260,대구광역시 수성구,20대,402607689194.0,6.8,368236073711.0,6.3
27260,대구광역시 수성구,10대,9126361199.0,0.2,7160030708.0,0.1
27110,대구광역시 중구,80대,19433911223.0,0.3,13791866420.0,0.2
27110,대구광역시 중구,70대,88620497799.0,1.2,99446012485.0,1.4
27110,대구광역시 중구,60대,240952059339.0,3.4,333775377133.0,4.7
27110,대구광역시 중구,50대,560132476147.0,7.9,680989090324.0,9.6
27110,대구광역시 중구,40대,726134425168.0,10.2,770670256804.0,10.8
27110,대구광역시 중구,30대,1011518612604.0,14.2,866973965128.0,12.2
27110,대구광역시 중구,20대,716616439193.0,10.1,955289189002.0,13.4
27110,대구광역시 중구,10대,16680238712.0,0.2,22623712273.0,0.3
28710,인천광역시 강화군,80대,10097012033.0,0.6,5711870460.0,0.3
28710,인천광역시 강화군,70대,63594277226.0,3.5,33593956019.0,1.9
28710,인천광역시 강화군,60대,210432501754.0,11.7,132083685728.0,7.3
28710,인천광역시 강화군,50대,267631304291.0,14.8,185394280027.0,10.3
28710,인천광역시 강화군,40대,249042627878.0,13.8,151212880113.0,8.4
28710,인천광역시 강화군,30대,200296805520.0,11.1,125716011331.0,7.0
28710,인천광역시 강화군,20대,91900432241.0,5.1,72654732726.0,4.0
28710,인천광역시 강화군,10대,1918193253.0,0.1,1271161990.0,0.1
28290,인천광역시 검단구,80대,89576694.0,0.3,61110611.0,0.2
28290,인천광역시 검단구,70대,867030559.0,2.7,387095803.0,1.2
28290,인천광역시 검단구,60대,3426238985.0,10.8,1681172416.0,5.3
28290,인천광역시 검단구,50대,5230050919.0,16.5,2800997639.0,8.8
28290,인천광역시 검단구,40대,5479097279.0,17.3,2561562629.0,8.1
28290,인천광역시 검단구,30대,4606069951.0,14.5,2288129181.0,7.2
28290,인천광역시 검단구,20대,1206793858.0,3.8,960122590.0,3.0
28290,인천광역시 검단구,10대,50711703.0,0.2,50222476.0,0.2
28245,인천광역시 계양구,80대,11284610450.0,0.3,7479682807.0,0.2
28245,인천광역시 계양구,70대,101706326083.0,2.3,47828101819.0,1.1
28245,인천광역시 계양구,60대,490253942764.0,11.2,246318055997.0,5.6
28245,인천광역시 계양구,50대,735743185961.0,16.7,419176670474.0,9.5
28245,인천광역시 계양구,40대,705291925268.0,16.0,360876389858.0,8.2
28245,인천광역시 계양구,30대,583551747398.0,13.3,299466308082.0,6.8
28245,인천광역시 계양구,20대,214297101444.0,4.9,161931568814.0,3.7
28245,인천광역시 계양구,10대,5006967856.0,0.1,6017907424.0,0.1
28200,인천광역시 남동구,80대,25638210424.0,0.3,17745172972.0,0.2
28200,인천광역시 남동구,70대,206147276360.0,2.2,120890357986.0,1.3
28200,인천광역시 남동구,60대,820595574034.0,8.9,525419692207.0,5.7
28200,인천광역시 남동구,50대,1218970547239.0,13.2,887635247083.0,9.6
28200,인천광역시 남동구,40대,1315827889543.0,14.3,817017975530.0,8.9
28200,인천광역시 남동구,30대,1267299048392.0,13.8,734593780774.0,8.0
28200,인천광역시 남동구,20대,635699058101.0,6.9,566964136583.0,6.2
28200,인천광역시 남동구,10대,20391030082.0,0.2,24128312540.0,0.3
28177,인천광역시 미추홀구,80대,18379505236.0,0.2,14332542493.0,0.2
28177,인천광역시 미추홀구,70대,141165646941.0,1.8,90103856025.0,1.2
28177,인천광역시 미추홀구,60대,535856050243.0,7.0,387446846453.0,5.1
28177,인천광역시 미추홀구,50대,886253938602.0,11.6,737390737745.0,9.6
28177,인천광역시 미추홀구,40대,1006446485973.0,13.1,769203265196.0,10.0
28177,인천광역시 미추홀구,30대,1088418411723.0,14.2,781490808202.0,10.2
28177,인천광역시 미추홀구,20대,589433064440.0,7.7,575948950752.0,7.5
28177,인천광역시 미추홀구,10대,25462255448.0,0.3,21196177964.0,0.3
28237,인천광역시 부평구,80대,18213484374.0,0.2,14190978561.0,0.2
28237,인천광역시 부평구,70대,191375880922.0,2.5,87097185618.0,1.2
28237,인천광역시 부평구,60대,756163312873.0,10.0,414847962856.0,5.5
28237,인천광역시 부평구,50대,995170180259.0,13.2,664109638024.0,8.8
28237,인천광역시 부평구,40대,992087525604.0,13.1,581474347333.0,7.7
28237,인천광역시 부평구,30대,1080372662514.0,14.3,577069230127.0,7.6
28237,인천광역시 부평구,20대,620896128626.0,8.2,523855744048.0,6.9
28237,인천광역시 부평구,10대,23415302051.0,0.3,27352086219.0,0.4
28185,인천광역시 연수구,80대,16760409545.0,0.2,14573027082.0,0.2
28185,인천광역시 연수구,70대,105897212645.0,1.3,78193251860.0,1.0
28185,인천광역시 연수구,60대,464425439799.0,5.7,328878402722.0,4.1
28185,인천광역시 연수구,50대,953727838114.0,11.8,669359353565.0,8.3
28185,인천광역시 연수구,40대,1245540528366.0,15.4,799596515837.0,9.9
28185,인천광역시 연수구,30대,1359767536798.0,16.8,826300932947.0,10.2
28185,인천광역시 연수구,20대,611728031159.0,7.6,552660938298.0,6.8
28185,인천광역시 연수구,10대,27640121630.0,0.3,24267093106.0,0.3
28275,인천광역시 서해구,80대,256174995.0,0.3,166257243.0,0.2
28275,인천광역시 서해구,70대,3501420463.0,4.4,1009258213.0,1.3
28275,인천광역시 서해구,60대,12247977755.0,15.4,4218876354.0,5.3
28275,인천광역시 서해구,50대,14289549423.0,18.0,6017075732.0,7.6
28275,인천광역시 서해구,40대,12968031193.0,16.3,5444008646.0,6.9
28275,인천광역시 서해구,30대,9925336639.0,12.5,4505047666.0,5.7
28275,인천광역시 서해구,20대,2617862575.0,3.3,2002375499.0,2.5
28275,인천광역시 서해구,10대,92881791.0,0.1,66958863.0,0.1
28155,인천광역시 영종구,80대,235683984.0,0.2,204019107.0,0.2
28155,인천광역시 영종구,70대,1999291675.0,1.6,1279247135.0,1.0
28155,인천광역시 영종구,60대,8253310920.0,6.5,5818011575.0,4.6
28155,인천광역시 영종구,50대,16972588937.0,13.3,11923732852.0,9.3
28155,인천광역시 영종구,40대,21012301265.0,16.4,14562869642.0,11.4
28155,인천광역시 영종구,30대,17794716178.0,13.9,11943021553.0,9.3
28155,인천광역시 영종구,20대,6106130085.0,4.8,8979308148.0,7.0
28155,인천광역시 영종구,10대,363191337.0,0.3,353592711.0,0.3
28720,인천광역시 옹진군,80대,1264300312.0,0.3,639123021.0,0.1
28720,인천광역시 옹진군,70대,9795292473.0,2.1,4316954337.0,0.9
28720,인천광역시 옹진군,60대,44982553982.0,9.7,21721171713.0,4.7
28720,인천광역시 옹진군,50대,61926039812.0,13.4,31791976375.0,6.9
28720,인천광역시 옹진군,40대,71168203644.0,15.4,29104608926.0,6.3
28720,인천광역시 옹진군,30대,72192742750.0,15.6,27481035135.0,5.9
28720,인천광역시 옹진군,20대,66538195953.0,14.4,19259191253.0,4.2
28720,인천광역시 옹진군,10대,999674916.0,0.2,285384806.0,0.1
28140,인천광역시 동구,80대,5920752669.0,0.3,3254882942.0,0.1
28140,인천광역시 동구,70대,74530703226.0,3.4,28587414629.0,1.3
28140,인천광역시 동구,60대,343189788417.0,15.5,140268066390.0,6.4
28140,인천광역시 동구,50대,436366770960.0,19.8,195682315052.0,8.9
28140,인천광역시 동구,40대,349096372941.0,15.8,189244257503.0,8.6
28140,인천광역시 동구,30대,213895034925.0,9.7,121293991816.0,5.5
28140,인천광역시 동구,20대,58829297385.0,2.7,44470921155.0,2.0
28140,인천광역시 동구,10대,1883454091.0,0.1,1237646415.0,0.1
28125,인천광역시 제물포구,80대,281131186.0,0.3,161554978.0,0.2
28125,인천광역시 제물포구,70대,4876115572.0,5.2,1515632301.0,1.6
28125,인천광역시 제물포구,60대,19296577649.0,20.6,5324859329.0,5.7
28125,인천광역시 제물포구,50대,20758237656.0,22.2,6623016837.0,7.1
28125,인천광역시 제물포구,40대,14487963045.0,15.5,5855806218.0,6.3
28125,인천광역시 제물포구,30대,7701385970.0,8.2,3394293416.0,3.6
28125,인천광역시 제물포구,20대,1876866194.0,2.0,1226887756.0,1.3
28125,인천광역시 제물포구,10대,68803504.0,0.1,43115857.0,0.0
28110,인천광역시 중구,80대,30361233173.0,0.2,24096601485.0,0.1
28110,인천광역시 중구,70대,316724535693.0,1.9,141686853348.0,0.8
28110,인천광역시 중구,60대,1641008752176.0,9.8,726654750663.0,4.4
28110,인천광역시 중구,50대,2722734299981.0,16.3,1334310168177.0,8.0
28110,인천광역시 중구,40대,2718290962765.0,16.3,1430465141080.0,8.6
28110,인천광역시 중구,30대,2233862540728.0,13.4,1455777632332.0,8.7
28110,인천광역시 중구,20대,857198825136.0,5.1,1003068918780.0,6.0
28110,인천광역시 중구,10대,22012208988.0,0.1,22693663013.0,0.1
28260,인천광역시 서구,80대,20384099344.0,0.2,12900464068.0,0.2
28260,인천광역시 서구,70대,230558083658.0,2.7,73799361650.0,0.9
28260,인천광역시 서구,60대,1061028801290.0,12.5,371705304054.0,4.4
28260,인천광역시 서구,50대,1531204038603.0,18.0,662190190722.0,7.8
28260,인천광역시 서구,40대,1461802136136.0,17.2,649614751059.0,7.6
28260,인천광역시 서구,30대,1169226938635.0,13.8,537343278801.0,6.3
28260,인천광역시 서구,20대,423490949880.0,5.0,278043976694.0,3.3
28260,인천광역시 서구,10대,10043274855.0,0.1,8488888210.0,0.1
29155,광주광역시 남구,80대,6471923947.0,0.3,2988327794.0,0.2
29155,광주광역시 남구,70대,42949243115.0,2.2,20743838893.0,1.1
29155,광주광역시 남구,60대,138501469316.0,7.3,89127219880.0,4.7
29155,광주광역시 남구,50대,272492864401.0,14.3,177278297866.0,9.3
29155,광주광역시 남구,40대,325876773191.0,17.1,199425984635.0,10.4
29155,광주광역시 남구,30대,265131598270.0,13.9,160018462747.0,8.4
29155,광주광역시 남구,20대,111120920540.0,5.8,93309876791.0,4.9
29155,광주광역시 남구,10대,2255899340.0,0.1,1996042089.0,0.1
29200,광주광역시 광산구,80대,11705749809.0,0.2,4935890526.0,0.1
29200,광주광역시 광산구,70대,115890253927.0,1.9,44565426138.0,0.7
29200,광주광역시 광산구,60대,516918267912.0,8.6,223903610347.0,3.7
29200,광주광역시 광산구,50대,1012199257817.0,16.8,491946942994.0,8.2
29200,광주광역시 광산구,40대,1120713082005.0,18.6,540746454375.0,9.0
29200,광주광역시 광산구,30대,872328854944.0,14.5,445722236214.0,7.4
29200,광주광역시 광산구,20대,362226049655.0,6.0,248305198815.0,4.1
29200,광주광역시 광산구,10대,5751718264.0,0.1,4703324473.0,0.1
29170,광주광역시 북구,80대,17377334627.0,0.4,7612210930.0,0.2
29170,광주광역시 북구,70대,145445748060.0,3.0,64912365248.0,1.4
29170,광주광역시 북구,60대,449707833645.0,9.4,256121262092.0,5.4
29170,광주광역시 북구,50대,725686309498.0,15.2,449808097869.0,9.4
29170,광주광역시 북구,40대,760781183664.0,15.9,430898590201.0,9.0
29170,광주광역시 북구,30대,621464980100.0,13.0,329899228818.0,6.9
29170,광주광역시 북구,20대,306164628099.0,6.4,204211996347.0,4.3
29170,광주광역시 북구,10대,4900155869.0,0.1,4467898397.0,0.1
29110,광주광역시 동구,80대,13601903133.0,0.4,5435700293.0,0.2
29110,광주광역시 동구,70대,69310532576.0,2.1,42415538053.0,1.3
29110,광주광역시 동구,60대,192045305867.0,5.8,161290966559.0,4.9
29110,광주광역시 동구,50대,352015899164.0,10.6,330630573102.0,10.0
29110,광주광역시 동구,40대,396085805378.0,12.0,375583070867.0,11.4
29110,광주광역시 동구,30대,391594293882.0,11.8,332059012963.0,10.0
29110,광주광역시 동구,20대,291361252403.0,8.8,332951999914.0,10.1
29110,광주광역시 동구,10대,9479563710.0,0.3,11528595680.0,0.3
29140,광주광역시 서구,80대,15722799268.0,0.2,9609176965.0,0.1
29140,광주광역시 서구,70대,120212172956.0,1.2,101749691735.0,1.0
29140,광주광역시 서구,60대,532531198120.0,5.1,582306676624.0,5.6
29140,광주광역시 서구,50대,1184559566774.0,11.4,1289284013767.0,12.4
29140,광주광역시 서구,40대,1443427165989.0,13.9,1458007042632.0,14.0
29140,광주광역시 서구,30대,1353024550729.0,13.0,1209182139905.0,11.6
29140,광주광역시 서구,20대,540836964273.0,5.2,558166704163.0,5.4
29140,광주광역시 서구,10대,6647247933.0,0.1,6571928007.0,0.1
30230,대전광역시 대덕구,80대,9849258939.0,0.3,4292626637.0,0.1
30230,대전광역시 대덕구,70대,117092236205.0,3.2,33237301327.0,0.9
30230,대전광역시 대덕구,60대,473297104625.0,13.0,186484825557.0,5.1
30230,대전광역시 대덕구,50대,733838117278.0,20.1,303943124946.0,8.3
30230,대전광역시 대덕구,40대,630095858150.0,17.3,255062409228.0,7.0
30230,대전광역시 대덕구,30대,447735422298.0,12.3,168631569041.0,4.6
30230,대전광역시 대덕구,20대,173512416445.0,4.8,101843455500.0,2.8
30230,대전광역시 대덕구,10대,4119150599.0,0.1,3507198628.0,0.1
30110,대전광역시 동구,80대,37433078362.0,0.3,16045256622.0,0.1
30110,대전광역시 동구,70대,251392543769.0,2.1,127780433134.0,1.0
30110,대전광역시 동구,60대,934811689418.0,7.6,579241355063.0,4.7
30110,대전광역시 동구,50대,1849845050084.0,15.1,1345445942190.0,11.0
30110,대전광역시 동구,40대,1594784145099.0,13.0,1206432949573.0,9.9
30110,대전광역시 동구,30대,1349713074577.0,11.0,1093832964270.0,8.9
30110,대전광역시 동구,20대,861831797466.0,7.0,940380235277.0,7.7
30110,대전광역시 동구,10대,27392797408.0,0.2,22754141925.0,0.2
30170,대전광역시 서구,80대,12589682499.0,0.2,10171573618.0,0.1
30170,대전광역시 서구,70대,99497480807.0,1.2,76029403273.0,0.9
30170,대전광역시 서구,60대,390429001619.0,4.7,352782956388.0,4.3
30170,대전광역시 서구,50대,904735539521.0,11.0,793061483239.0,9.6
30170,대전광역시 서구,40대,1112060093836.0,13.5,949178002067.0,11.5
30170,대전광역시 서구,30대,1287107405858.0,15.6,849101559197.0,10.3
30170,대전광역시 서구,20대,672086119330.0,8.2,679325071367.0,8.3
30170,대전광역시 서구,10대,18882528878.0,0.2,20814640123.0,0.3
30200,대전광역시 유성구,80대,16903073355.0,0.1,12257613080.0,0.1
30200,대전광역시 유성구,70대,111283777837.0,0.9,86262156767.0,0.7
30200,대전광역시 유성구,60대,600044395283.0,5.0,528565225744.0,4.4
30200,대전광역시 유성구,50대,1413815292029.0,11.7,1241391784166.0,10.3
30200,대전광역시 유성구,40대,1865335850285.0,15.5,1523447443470.0,12.6
30200,대전광역시 유성구,30대,1899785185809.0,15.8,1305099431023.0,10.8
30200,대전광역시 유성구,20대,751290295231.0,6.2,662430864327.0,5.5
30200,대전광역시 유성구,10대,16556457704.0,0.1,13264536675.0,0.1
30140,대전광역시 중구,80대,13096853379.0,0.3,6339531674.0,0.1
30140,대전광역시 중구,70대,105767041905.0,2.5,45115075891.0,1.1
30140,대전광역시 중구,60대,339226565536.0,7.9,200891821101.0,4.7
30140,대전광역시 중구,50대,552614668726.0,12.9,377498152441.0,8.8
30140,대전광역시 중구,40대,592885659087.0,13.8,405713949968.0,9.5
30140,대전광역시 중구,30대,550159952979.0,12.8,353370098351.0,8.2
30140,대전광역시 중구,20대,328127101595.0,7.7,390179400641.0,9.1
30140,대전광역시 중구,10대,10323307022.0,0.2,15889658700.0,0.4
31140,울산광역시 남구,80대,12520017824.0,0.2,6697365154.0,0.1
31140,울산광역시 남구,70대,156736395732.0,2.0,56949146148.0,0.7
31140,울산광역시 남구,60대,816395678588.0,10.4,300276876251.0,3.8
31140,울산광역시 남구,50대,1352054576542.0,17.2,632097666631.0,8.0
31140,울산광역시 남구,40대,1191645742844.0,15.1,619429189584.0,7.9
31140,울산광역시 남구,30대,1168876230656.0,14.8,580432839571.0,7.4
31140,울산광역시 남구,20대,538853510624.0,6.8,427006735418.0,5.4
31140,울산광역시 남구,10대,9169668885.0,0.1,9628185593.0,0.1
31170,울산광역시 동구,80대,1544729936.0,0.1,1103409235.0,0.1
31170,울산광역시 동구,70대,16221351759.0,1.2,11671841737.0,0.9
31170,울산광역시 동구,60대,81510958712.0,6.3,54131376744.0,4.2
31170,울산광역시 동구,50대,172722604945.0,13.3,100102460934.0,7.7
31170,울산광역시 동구,40대,254445280441.0,19.5,111626151774.0,8.6
31170,울산광역시 동구,30대,233880099109.0,18.0,102810385688.0,7.9
31170,울산광역시 동구,20대,93879235787.0,7.2,64226192770.0,4.9
31170,울산광역시 동구,10대,1481658923.0,0.1,1393550036.0,0.1
31710,울산광역시 울주군,80대,9777722153.0,0.2,5861713945.0,0.1
31710,울산광역시 울주군,70대,122366994419.0,2.5,39413749357.0,0.8
31710,울산광역시 울주군,60대,755788050468.0,15.5,212094298438.0,4.3
31710,울산광역시 울주군,50대,1166477139760.0,23.9,380013985962.0,7.8
31710,울산광역시 울주군,40대,882724985291.0,18.1,288614797345.0,5.9
31710,울산광역시 울주군,30대,545275050625.0,11.2,194818014767.0,4.0
31710,울산광역시 울주군,20대,177534119324.0,3.6,92235352229.0,1.9
31710,울산광역시 울주군,10대,2372284327.0,0.0,1323698733.0,0.0
31200,울산광역시 북구,80대,5425559816.0,0.2,2982421658.0,0.1
31200,울산광역시 북구,70대,75540893343.0,2.3,32417666320.0,1.0
31200,울산광역시 북구,60대,333365706350.0,10.4,193513182627.0,6.0
31200,울산광역시 북구,50대,565772642791.0,17.6,322138942878.0,10.0
31200,울산광역시 북구,40대,543867926346.0,16.9,255099365979.0,7.9
31200,울산광역시 북구,30대,455623350615.0,14.2,196524393100.0,6.1
31200,울산광역시 북구,20대,148877371196.0,4.6,82459666896.0,2.6
31200,울산광역시 북구,10대,1292175434.0,0.0,1026872588.0,0.0
31110,울산광역시 중구,80대,3665413551.0,0.2,1556666707.0,0.1
31110,울산광역시 중구,70대,47425954284.0,2.3,17935446734.0,0.9
31110,울산광역시 중구,60대,177688333396.0,8.5,91344802886.0,4.4
31110,울산광역시 중구,50대,310211055023.0,14.8,180877207516.0,8.6
31110,울산광역시 중구,40대,334456498127.0,15.9,188444742479.0,9.0
31110,울산광역시 중구,30대,337667671502.0,16.1,175301943922.0,8.4
31110,울산광역시 중구,20대,129172294485.0,6.2,97895627828.0,4.7
31110,울산광역시 중구,10대,1745789375.0,0.1,1970578182.0,0.1
41820,경기도 가평군,80대,10718052951.0,0.3,5837645862.0,0.2
41820,경기도 가평군,70대,83221517296.0,2.3,34513314331.0,0.9
41820,경기도 가평군,60대,326061812695.0,9.0,162170211438.0,4.5
41820,경기도 가평군,50대,561690182909.0,15.5,307490710803.0,8.5
41820,경기도 가평군,40대,572009634278.0,15.7,301993158365.0,8.3
41820,경기도 가평군,30대,495115673780.0,13.6,280838434221.0,7.7
41820,경기도 가평군,20대,276775510577.0,7.6,202695400233.0,5.6
41820,경기도 가평군,10대,9108460336.0,0.3,5253933601.0,0.1
41280,경기도 고양시,80대,146171674995.0,0.5,131946942052.0,0.4
41280,경기도 고양시,70대,703846208173.0,2.4,462175519779.0,1.6
41280,경기도 고양시,60대,2496717098369.0,8.4,1667323511879.0,5.6
41280,경기도 고양시,50대,4181612732455.0,14.1,3103012570727.0,10.5
41280,경기도 고양시,40대,4453791090892.0,15.0,2997162505710.0,10.1
41280,경기도 고양시,30대,3853754479607.0,13.0,2525968209171.0,8.5
41280,경기도 고양시,20대,1467826488015.0,4.9,1386717808354.0,4.7
41280,경기도 고양시,10대,47608544574.0,0.2,46023403189.0,0.2
41281,경기도 고양시 덕양구,80대,68126440788.0,0.5,39795459704.0,0.3
41281,경기도 고양시 덕양구,70대,384641459296.0,3.1,163875652907.0,1.3
41281,경기도 고양시 덕양구,60대,1231184908897.0,9.8,644365586872.0,5.1
41281,경기도 고양시 덕양구,50대,1843273701018.0,14.7,1153270301698.0,9.2
41281,경기도 고양시 덕양구,40대,1910383236940.0,15.2,1194338002289.0,9.5
41281,경기도 고양시 덕양구,30대,1649310340760.0,13.2,1094770567819.0,8.7
41281,경기도 고양시 덕양구,20대,579017716924.0,4.6,542738823602.0,4.3
41281,경기도 고양시 덕양구,10대,15633752924.0,0.1,15635569745.0,0.1
41285,경기도 고양시 일산동구,80대,37175607074.0,0.4,37525638584.0,0.4
41285,경기도 고양시 일산동구,70대,169800453520.0,1.7,128913197904.0,1.3
41285,경기도 고양시 일산동구,60대,739494771706.0,7.6,484577716714.0,5.0
41285,경기도 고양시 일산동구,50대,1389400738520.0,14.2,1053027757526.0,10.8
41285,경기도 고양시 일산동구,40대,1428121902882.0,14.6,978996551758.0,10.0
41285,경기도 고양시 일산동구,30대,1294505067030.0,13.2,810554095149.0,8.3
41285,경기도 고양시 일산동구,20대,600675848918.0,6.1,577726440151.0,5.9
41285,경기도 고양시 일산동구,10대,20754742532.0,0.2,21080363530.0,0.2
41287,경기도 고양시 일산서구,80대,40869627131.0,0.6,54625843755.0,0.7
41287,경기도 고양시 일산서구,70대,149404295350.0,2.0,169386668955.0,2.3
41287,경기도 고양시 일산서구,60대,526037417772.0,7.1,538380208277.0,7.3
41287,경기도 고양시 일산서구,50대,948938292917.0,12.9,896714511492.0,12.2
41287,경기도 고양시 일산서구,40대,1115285951060.0,15.1,823827951664.0,11.2
41287,경기도 고양시 일산서구,30대,909939071814.0,12.3,620643546199.0,8.4
41287,경기도 고양시 일산서구,20대,288132922164.0,3.9,266252544588.0,3.6
41287,경기도 고양시 일산서구,10대,11220049113.0,0.2,9307469914.0,0.1
41290,경기도 과천시,80대,9700584374.0,0.7,4889240399.0,0.4
41290,경기도 과천시,70대,45280869774.0,3.3,21960025791.0,1.6
41290,경기도 과천시,60대,130858042423.0,9.6,70492143516.0,5.2
41290,경기도 과천시,50대,178460126299.0,13.1,110808608968.0,8.1
41290,경기도 과천시,40대,209112748329.0,15.3,123965726621.0,9.1
41290,경기도 과천시,30대,198894615897.0,14.6,133634299988.0,9.8
41290,경기도 과천시,20대,60541903162.0,4.4,60356430969.0,4.4
41290,경기도 과천시,10대,2056376365.0,0.2,1813817578.0,0.1
41210,경기도 광명시,80대,13485973572.0,0.3,9316983333.0,0.2
41210,경기도 광명시,70대,113480141028.0,2.4,55889134174.0,1.2
41210,경기도 광명시,60대,428445297350.0,8.9,247989193162.0,5.1
41210,경기도 광명시,50대,702504930881.0,14.6,448298924926.0,9.3
41210,경기도 광명시,40대,770438592528.0,16.0,456673171309.0,9.5
41210,경기도 광명시,30대,699245233193.0,14.5,421806623373.0,8.8
41210,경기도 광명시,20대,239098937841.0,5.0,202006904228.0,4.2
41210,경기도 광명시,10대,6279428557.0,0.1,5565116304.0,0.1
41610,경기도 광주시,80대,35982447448.0,0.5,22039353251.0,0.3
41610,경기도 광주시,70대,214406492628.0,3.1,102538170222.0,1.5
41610,경기도 광주시,60대,773603948724.0,11.3,386142700989.0,5.6
41610,경기도 광주시,50대,1277267478849.0,18.6,620567434292.0,9.0
41610,경기도 광주시,40대,1177084088628.0,17.2,556626671124.0,8.1
41610,경기도 광주시,30대,833876760824.0,12.2,400937650851.0,5.8
41610,경기도 광주시,20대,273495665502.0,4.0,177502025637.0,2.6
41610,경기도 광주시,10대,5137924756.0,0.1,4187331270.0,0.1
41310,경기도 구리시,80대,17921270186.0,0.4,13917256578.0,0.3
41310,경기도 구리시,70대,134516858401.0,2.7,77648866849.0,1.5
41310,경기도 구리시,60대,489905862794.0,9.7,338088738721.0,6.7
41310,경기도 구리시,50대,730143495055.0,14.4,534057911796.0,10.5
41310,경기도 구리시,40대,757474048485.0,14.9,485916762523.0,9.6
41310,경기도 구리시,30대,621332775373.0,12.3,369583724650.0,7.3
41310,경기도 구리시,20대,258520289593.0,5.1,223066014653.0,4.4
41310,경기도 구리시,10대,8904485351.0,0.2,10522114655.0,0.2
41410,경기도 군포시,80대,8219399324.0,0.3,6624356210.0,0.2
41410,경기도 군포시,70대,65168523536.0,2.2,30836384272.0,1.0
41410,경기도 군포시,60대,268810425284.0,9.0,145613644612.0,4.9
41410,경기도 군포시,50대,435607755927.0,14.5,267604252994.0,8.9
41410,경기도 군포시,40대,469164558237.0,15.6,235820884927.0,7.9
41410,경기도 군포시,30대,472264883820.0,15.7,232704488309.0,7.8
41410,경기도 군포시,20대,198157521115.0,6.6,154339847602.0,5.1
41410,경기도 군포시,10대,4682072301.0,0.2,4890328380.0,0.2
41570,경기도 김포시,80대,33644455862.0,0.3,24537847016.0,0.2
41570,경기도 김포시,70대,219200477386.0,2.1,128580906809.0,1.2
41570,경기도 김포시,60대,895265173266.0,8.5,558127511445.0,5.3
41570,경기도 김포시,50대,1506782326512.0,14.3,1007809253664.0,9.5
41570,경기도 김포시,40대,1755583279960.0,16.6,1086785003799.0,10.3
41570,경기도 김포시,30대,1482702037150.0,14.0,957095917859.0,9.1
41570,경기도 김포시,20대,488892960989.0,4.6,390428389841.0,3.7
41570,경기도 김포시,10대,11720814017.0,0.1,9913114877.0,0.1
41250,경기도 동두천시,80대,5161576494.0,0.5,1882459081.0,0.2
41250,경기도 동두천시,70대,26232029979.0,2.5,13153705056.0,1.2
41250,경기도 동두천시,60대,103752962646.0,9.7,59723258125.0,5.6
41250,경기도 동두천시,50대,173287185284.0,16.2,94779198250.0,8.9
41250,경기도 동두천시,40대,166318871969.0,15.5,78168238809.0,7.3
41250,경기도 동두천시,30대,144447199886.0,13.5,66416217151.0,6.2
41250,경기도 동두천시,20대,88016971699.0,8.2,44617418506.0,4.2
41250,경기도 동두천시,10대,2078498517.0,0.2,1573162230.0,0.1
41360,경기도 남양주시,80대,38174326255.0,0.4,31064263564.0,0.3
41360,경기도 남양주시,70대,248185140563.0,2.3,153302020453.0,1.4
