구분,BASE_YM,AREA_NM,TOU_NUM
안동_현지인,201811,평화동,128555.0
안동_현지인,201811,안기동,97086.0
안동_현지인,201811,옥동,840424.0
안동_현지인,201811,송하동,368627.0
안동_현지인,201811,강남동,432565.0
안동_현지인,201812,풍산읍,189178.0
안동_현지인,201812,와룡면,74372.0
안동_현지인,201812,북후면,43152.0
안동_현지인,201812,서후면,115882.0
안동_현지인,201812,풍천면,105308.0
안동_현지인,201812,일직면,40327.0
안동_현지인,201812,남후면,54159.0
안동_현지인,201812,남선면,49010.0
안동_현지인,201812,임하면,47642.0
안동_현지인,201812,길안면,40890.0
안동_현지인,201812,임동면,24966.0
안동_현지인,201812,예안면,17552.0
안동_현지인,201812,도산면,31098.0
안동_현지인,201812,녹전면,15449.0
안동_현지인,201812,중구동,753210.0
안동_현지인,201812,명륜동,179088.0
안동_현지인,201812,용상동,839195.0
안동_현지인,201812,서구동,620151.0
안동_현지인,201812,태화동,464768.0
안동_현지인,201812,평화동,136252.0
안동_현지인,201812,안기동,109886.0
안동_현지인,201812,옥동,929166.0
안동_현지인,201812,송하동,382350.0
안동_현지인,201812,강남동,450720.0
안동_현지인,201901,풍산읍,197796.0
안동_현지인,201901,와룡면,72510.0
안동_현지인,201901,북후면,43421.0
안동_현지인,201901,서후면,114040.0
안동_현지인,201901,풍천면,96152.0
안동_현지인,201901,일직면,38518.0
안동_현지인,201901,남후면,72412.0
안동_현지인,201901,남선면,50768.0
안동_현지인,201901,임하면,47992.0
안동_현지인,201901,길안면,40366.0
안동_현지인,201901,임동면,27170.0
안동_현지인,201901,예안면,17948.0
안동_현지인,201901,도산면,30194.0
안동_현지인,201901,녹전면,17028.0
안동_현지인,201901,중구동,705296.0
안동_현지인,201901,명륜동,174888.0
안동_현지인,201901,용상동,762125.0
안동_현지인,201901,서구동,597524.0
안동_현지인,201901,태화동,455536.0
안동_현지인,201901,평화동,161455.0
안동_현지인,201901,안기동,110310.0
안동_현지인,201901,옥동,926282.0
안동_현지인,201901,송하동,379484.0
안동_현지인,201901,강남동,448802.0
안동_현지인,201902,풍산읍,171678.0
안동_현지인,201902,와룡면,74368.0
안동_현지인,201902,북후면,43498.0
안동_현지인,201902,서후면,98640.0
안동_현지인,201902,풍천면,86978.0
안동_현지인,201902,일직면,40660.0
안동_현지인,201902,남후면,59154.0
안동_현지인,201902,남선면,44684.0
안동_현지인,201902,임하면,47372.0
안동_현지인,201902,길안면,40694.0
안동_현지인,201902,임동면,24241.0
안동_현지인,201902,예안면,18848.0
안동_현지인,201902,도산면,28763.0
안동_현지인,201902,녹전면,18081.0
안동_현지인,201902,중구동,647570.0
안동_현지인,201902,명륜동,175749.0
안동_현지인,201902,용상동,686238.0
안동_현지인,201902,서구동,556258.0
안동_현지인,201902,태화동,420231.0
안동_현지인,201902,평화동,128586.0
안동_현지인,201902,안기동,93552.0
안동_현지인,201902,옥동,834323.0
안동_현지인,201902,송하동,346216.0
안동_현지인,201902,강남동,388556.0
안동_현지인,201903,풍산읍,207546.0
안동_현지인,201903,와룡면,84420.0
안동_현지인,201903,북후면,51832.0
안동_현지인,201903,서후면,161102.0
안동_현지인,201903,풍천면,103236.0
안동_현지인,201903,일직면,48440.0
안동_현지인,201903,남후면,70490.0
안동_현지인,201903,남선면,54428.0
안동_현지인,201903,임하면,56444.0
안동_현지인,201903,길안면,50470.0
안동_현지인,201903,임동면,28500.0
안동_현지인,201903,예안면,22732.0
안동_현지인,201903,도산면,37124.0
안동_현지인,201903,녹전면,20906.0
안동_현지인,201903,중구동,747516.0
