SGG_CD,SGG_NM,PERIOD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
47111,경상북도 포항시 남구,2023,서울특별시,성동구,768,28.0,1.1,15,4.0,2.0
47111,경상북도 포항시 남구,2023,서울특별시,도봉구,768,28.0,1.1,15,4.0,2.0
47111,경상북도 포항시 남구,2023,서울특별시,중구,768,28.0,1.1,15,4.0,2.0
47111,경상북도 포항시 남구,2023,서울특별시,종로구,768,28.0,1.1,12,3.0,1.6
47111,경상북도 포항시 남구,2023,서울특별시,서대문구,768,28.0,1.1,11,3.0,1.4
47111,경상북도 포항시 남구,2023,충청남도,천안시 동남구,561,24.0,0.8,116,11.0,20.7
47111,경상북도 포항시 남구,2023,충청남도,아산시,561,24.0,0.8,98,10.0,17.5
47111,경상북도 포항시 남구,2023,충청남도,당진시,561,24.0,0.8,97,10.0,17.3
47111,경상북도 포항시 남구,2023,충청남도,천안시 서북구,561,24.0,0.8,92,10.0,16.4
47111,경상북도 포항시 남구,2023,충청남도,서산시,561,24.0,0.8,32,6.0,5.7
47111,경상북도 포항시 남구,2023,충청남도,예산군,561,24.0,0.8,24,5.0,4.3
47111,경상북도 포항시 남구,2023,충청남도,공주시,561,24.0,0.8,19,4.0,3.4
47111,경상북도 포항시 남구,2023,충청남도,계룡시,561,24.0,0.8,18,4.0,3.2
47111,경상북도 포항시 남구,2023,충청남도,보령시,561,24.0,0.8,17,4.0,3.0
47111,경상북도 포항시 남구,2023,충청남도,홍성군,561,24.0,0.8,13,4.0,2.3
47111,경상북도 포항시 남구,2023,충청남도,논산시,561,24.0,0.8,9,3.0,1.6
47111,경상북도 포항시 남구,2023,충청남도,부여군,561,24.0,0.8,8,3.0,1.4
47111,경상북도 포항시 남구,2023,충청남도,금산군,561,24.0,0.8,7,3.0,1.2
47111,경상북도 포항시 남구,2023,충청남도,태안군,561,24.0,0.8,5,2.0,0.9
47111,경상북도 포항시 남구,2023,충청남도,서천군,561,24.0,0.8,5,2.0,0.9
47111,경상북도 포항시 남구,2023,충청남도,청양군,561,24.0,0.8,1,1.0,0.2
47111,경상북도 포항시 남구,2023,강원특별자치도,삼척시,480,22.0,0.7,92,10.0,19.2
47111,경상북도 포항시 남구,2023,강원특별자치도,원주시,480,22.0,0.7,85,9.0,17.7
47111,경상북도 포항시 남구,2023,강원특별자치도,강릉시,480,22.0,0.7,83,9.0,17.3
47111,경상북도 포항시 남구,2023,강원특별자치도,동해시,480,22.0,0.7,71,8.0,14.8
47111,경상북도 포항시 남구,2023,강원특별자치도,춘천시,480,22.0,0.7,37,6.0,7.7
47111,경상북도 포항시 남구,2023,강원특별자치도,양양군,480,22.0,0.7,18,4.0,3.8
47111,경상북도 포항시 남구,2023,강원특별자치도,속초시,480,22.0,0.7,16,4.0,3.3
47111,경상북도 포항시 남구,2023,강원특별자치도,홍천군,480,22.0,0.7,16,4.0,3.3
47111,경상북도 포항시 남구,2023,강원특별자치도,정선군,480,22.0,0.7,16,4.0,3.3
47111,경상북도 포항시 남구,2023,강원특별자치도,평창군,480,22.0,0.7,13,4.0,2.7
47111,경상북도 포항시 남구,2023,강원특별자치도,고성군,480,22.0,0.7,11,3.0,2.3
47111,경상북도 포항시 남구,2023,강원특별자치도,영월군,480,22.0,0.7,8,3.0,1.7
47111,경상북도 포항시 남구,2023,강원특별자치도,태백시,480,22.0,0.7,6,2.0,1.3
47111,경상북도 포항시 남구,2023,강원특별자치도,횡성군,480,22.0,0.7,3,2.0,0.6
47111,경상북도 포항시 남구,2023,강원특별자치도,인제군,480,22.0,0.7,3,2.0,0.6
47111,경상북도 포항시 남구,2023,강원특별자치도,철원군,480,22.0,0.7,1,1.0,0.2
47111,경상북도 포항시 남구,2023,강원특별자치도,화천군,480,22.0,0.7,1,1.0,0.2
47111,경상북도 포항시 남구,2023,대전광역시,유성구,396,20.0,0.6,135,12.0,34.1
47111,경상북도 포항시 남구,2023,대전광역시,서구,396,20.0,0.6,82,9.0,20.7
47111,경상북도 포항시 남구,2023,대전광역시,동구,396,20.0,0.6,70,8.0,17.7
47111,경상북도 포항시 남구,2023,대전광역시,대덕구,396,20.0,0.6,70,8.0,17.7
47111,경상북도 포항시 남구,2023,대전광역시,중구,396,20.0,0.6,39,6.0,9.8
47111,경상북도 포항시 남구,2023,인천광역시,남동구,360,19.0,0.5,92,10.0,25.6
47111,경상북도 포항시 남구,2023,인천광역시,서구,360,19.0,0.5,61,8.0,16.9
47111,경상북도 포항시 남구,2023,인천광역시,미추홀구,360,19.0,0.5,53,7.0,14.7
47111,경상북도 포항시 남구,2023,인천광역시,연수구,360,19.0,0.5,42,6.0,11.7
47111,경상북도 포항시 남구,2023,인천광역시,중구,360,19.0,0.5,39,6.0,10.8
47111,경상북도 포항시 남구,2023,인천광역시,부평구,360,19.0,0.5,39,6.0,10.8
47111,경상북도 포항시 남구,2023,인천광역시,계양구,360,19.0,0.5,20,4.0,5.6
47111,경상북도 포항시 남구,2023,인천광역시,동구,360,19.0,0.5,11,3.0,3.1
47111,경상북도 포항시 남구,2023,인천광역시,강화군,360,19.0,0.5,2,1.0,0.6
47111,경상북도 포항시 남구,2023,인천광역시,옹진군,360,19.0,0.5,1,1.0,0.3
47111,경상북도 포항시 남구,2023,전북특별자치도,군산시,297,17.0,0.4,49,7.0,16.5
47111,경상북도 포항시 남구,2023,전북특별자치도,전주시 덕진구,297,17.0,0.4,42,6.0,14.1
47111,경상북도 포항시 남구,2023,전북특별자치도,남원시,297,17.0,0.4,37,6.0,12.5
47111,경상북도 포항시 남구,2023,전북특별자치도,전주시 완산구,297,17.0,0.4,32,6.0,10.8
47111,경상북도 포항시 남구,2023,전북특별자치도,완주군,297,17.0,0.4,31,6.0,10.4
47111,경상북도 포항시 남구,2023,전북특별자치도,순창군,297,17.0,0.4,20,4.0,6.7
47111,경상북도 포항시 남구,2023,전북특별자치도,익산시,297,17.0,0.4,18,4.0,6.1
47111,경상북도 포항시 남구,2023,전북특별자치도,정읍시,297,17.0,0.4,14,4.0,4.7
47111,경상북도 포항시 남구,2023,전북특별자치도,진안군,297,17.0,0.4,11,3.0,3.7
47111,경상북도 포항시 남구,2023,전북특별자치도,김제시,297,17.0,0.4,10,3.0,3.4
47111,경상북도 포항시 남구,2023,전북특별자치도,고창군,297,17.0,0.4,9,3.0,3.0
47111,경상북도 포항시 남구,2023,전북특별자치도,부안군,297,17.0,0.4,9,3.0,3.0
47111,경상북도 포항시 남구,2023,전북특별자치도,장수군,297,17.0,0.4,8,3.0,2.7
47111,경상북도 포항시 남구,2023,전북특별자치도,무주군,297,17.0,0.4,5,2.0,1.7
47111,경상북도 포항시 남구,2023,전북특별자치도,임실군,297,17.0,0.4,2,1.0,0.7
47111,경상북도 포항시 남구,2023,제주특별자치도,제주시,3,2.0,0.0,3,2.0,100.0
47111,경상북도 포항시 남구,2024,경상북도,포항시 북구,45183,213.0,73.5,34129,185.0,75.5
47111,경상북도 포항시 남구,2024,경상북도,경주시,45183,213.0,73.5,5994,77.0,13.3
47111,경상북도 포항시 남구,2024,경상북도,영천시,45183,213.0,73.5,1465,38.0,3.2
47111,경상북도 포항시 남구,2024,경상북도,경산시,45183,213.0,73.5,718,27.0,1.6
47111,경상북도 포항시 남구,2024,경상북도,구미시,45183,213.0,73.5,632,25.0,1.4
47111,경상북도 포항시 남구,2024,경상북도,영덕군,45183,213.0,73.5,480,22.0,1.1
47111,경상북도 포항시 남구,2024,경상북도,상주시,45183,213.0,73.5,277,17.0,0.6
47111,경상북도 포항시 남구,2024,경상북도,울진군,45183,213.0,73.5,264,16.0,0.6
47111,경상북도 포항시 남구,2024,경상북도,문경시,45183,213.0,73.5,208,14.0,0.5
47111,경상북도 포항시 남구,2024,경상북도,칠곡군,45183,213.0,73.5,205,14.0,0.5
47111,경상북도 포항시 남구,2024,경상북도,안동시,45183,213.0,73.5,185,14.0,0.4
47111,경상북도 포항시 남구,2024,경상북도,의성군,45183,213.0,73.5,180,13.0,0.4
47111,경상북도 포항시 남구,2024,경상북도,김천시,45183,213.0,73.5,111,11.0,0.2
47111,경상북도 포항시 남구,2024,경상북도,영주시,45183,213.0,73.5,70,8.0,0.2
47111,경상북도 포항시 남구,2024,경상북도,청송군,45183,213.0,73.5,80,9.0,0.2
47111,경상북도 포항시 남구,2024,경상북도,청도군,45183,213.0,73.5,50,7.0,0.1
47111,경상북도 포항시 남구,2024,경상북도,고령군,45183,213.0,73.5,37,6.0,0.1
47111,경상북도 포항시 남구,2024,경상북도,성주군,45183,213.0,73.5,25,5.0,0.1
47111,경상북도 포항시 남구,2024,경상북도,봉화군,45183,213.0,73.5,29,5.0,0.1
47111,경상북도 포항시 남구,2024,경상북도,예천군,45183,213.0,73.5,27,5.0,0.1
47111,경상북도 포항시 남구,2024,경상북도,영양군,45183,213.0,73.5,14,4.0,0.0
47111,경상북도 포항시 남구,2024,경상북도,울릉군,45183,213.0,73.5,3,2.0,0.0
47111,경상북도 포항시 남구,2024,대구광역시,동구,3703,61.0,6.0,703,27.0,19.0
47111,경상북도 포항시 남구,2024,대구광역시,달서구,3703,61.0,6.0,603,25.0,16.3
47111,경상북도 포항시 남구,2024,대구광역시,북구,3703,61.0,6.0,589,24.0,15.9
47111,경상북도 포항시 남구,2024,대구광역시,수성구,3703,61.0,6.0,538,23.0,14.5
47111,경상북도 포항시 남구,2024,대구광역시,군위군,3703,61.0,6.0,465,22.0,12.6
47111,경상북도 포항시 남구,2024,대구광역시,달성군,3703,61.0,6.0,338,18.0,9.1
47111,경상북도 포항시 남구,2024,대구광역시,중구,3703,61.0,6.0,168,13.0,4.5
47111,경상북도 포항시 남구,2024,대구광역시,서구,3703,61.0,6.0,153,12.0,4.1
47111,경상북도 포항시 남구,2024,대구광역시,남구,3703,61.0,6.0,146,12.0,3.9
47111,경상북도 포항시 남구,2024,부산광역시,기장군,2553,51.0,4.2,324,18.0,12.7
47111,경상북도 포항시 남구,2024,부산광역시,해운대구,2553,51.0,4.2,302,17.0,11.8
47111,경상북도 포항시 남구,2024,부산광역시,강서구,2553,51.0,4.2,249,16.0,9.8
47111,경상북도 포항시 남구,2024,부산광역시,부산진구,2553,51.0,4.2,241,16.0,9.4
47111,경상북도 포항시 남구,2024,부산광역시,동래구,2553,51.0,4.2,199,14.0,7.8
47111,경상북도 포항시 남구,2024,부산광역시,남구,2553,51.0,4.2,175,13.0,6.9
47111,경상북도 포항시 남구,2024,부산광역시,북구,2553,51.0,4.2,156,12.0,6.1
47111,경상북도 포항시 남구,2024,부산광역시,사상구,2553,51.0,4.2,154,12.0,6.0
47111,경상북도 포항시 남구,2024,부산광역시,사하구,2553,51.0,4.2,140,12.0,5.5
47111,경상북도 포항시 남구,2024,부산광역시,금정구,2553,51.0,4.2,140,12.0,5.5
47111,경상북도 포항시 남구,2024,부산광역시,수영구,2553,51.0,4.2,131,11.0,5.1
47111,경상북도 포항시 남구,2024,부산광역시,연제구,2553,51.0,4.2,114,11.0,4.5
47111,경상북도 포항시 남구,2024,부산광역시,영도구,2553,51.0,4.2,89,9.0,3.5
47111,경상북도 포항시 남구,2024,부산광역시,동구,2553,51.0,4.2,62,8.0,2.4
47111,경상북도 포항시 남구,2024,부산광역시,서구,2553,51.0,4.2,48,7.0,1.9
47111,경상북도 포항시 남구,2024,부산광역시,중구,2553,51.0,4.2,29,5.0,1.1
47111,경상북도 포항시 남구,2024,울산광역시,울주군,2150,46.0,3.5,743,27.0,34.6
47111,경상북도 포항시 남구,2024,울산광역시,남구,2150,46.0,3.5,542,23.0,25.2
47111,경상북도 포항시 남구,2024,울산광역시,북구,2150,46.0,3.5,405,20.0,18.8
47111,경상북도 포항시 남구,2024,울산광역시,동구,2150,46.0,3.5,246,16.0,11.4
47111,경상북도 포항시 남구,2024,울산광역시,중구,2150,46.0,3.5,214,15.0,10.0
47111,경상북도 포항시 남구,2024,경상남도,양산시,2048,45.0,3.3,443,21.0,21.6
47111,경상북도 포항시 남구,2024,경상남도,김해시,2048,45.0,3.3,391,20.0,19.1
47111,경상북도 포항시 남구,2024,경상남도,창원시 진해구,2048,45.0,3.3,167,13.0,8.2
47111,경상북도 포항시 남구,2024,경상남도,거제시,2048,45.0,3.3,145,12.0,7.1
47111,경상북도 포항시 남구,2024,경상남도,창원시 성산구,2048,45.0,3.3,137,12.0,6.7
47111,경상북도 포항시 남구,2024,경상남도,창원시 의창구,2048,45.0,3.3,107,10.0,5.2
47111,경상북도 포항시 남구,2024,경상남도,진주시,2048,45.0,3.3,104,10.0,5.1
47111,경상북도 포항시 남구,2024,경상남도,창원시 마산회원구,2048,45.0,3.3,87,9.0,4.2
47111,경상북도 포항시 남구,2024,경상남도,밀양시,2048,45.0,3.3,76,9.0,3.7
47111,경상북도 포항시 남구,2024,경상남도,창원시 마산합포구,2048,45.0,3.3,73,9.0,3.6
47111,경상북도 포항시 남구,2024,경상남도,함안군,2048,45.0,3.3,59,8.0,2.9
47111,경상북도 포항시 남구,2024,경상남도,사천시,2048,45.0,3.3,45,7.0,2.2
47111,경상북도 포항시 남구,2024,경상남도,거창군,2048,45.0,3.3,42,6.0,2.1
47111,경상북도 포항시 남구,2024,경상남도,통영시,2048,45.0,3.3,37,6.0,1.8
47111,경상북도 포항시 남구,2024,경상남도,창녕군,2048,45.0,3.3,31,6.0,1.5
47111,경상북도 포항시 남구,2024,경상남도,함양군,2048,45.0,3.3,27,5.0,1.3
47111,경상북도 포항시 남구,2024,경상남도,합천군,2048,45.0,3.3,20,4.0,1.0
47111,경상북도 포항시 남구,2024,경상남도,고성군,2048,45.0,3.3,18,4.0,0.9
47111,경상북도 포항시 남구,2024,경상남도,하동군,2048,45.0,3.3,17,4.0,0.8
47111,경상북도 포항시 남구,2024,경상남도,의령군,2048,45.0,3.3,11,3.0,0.5
47111,경상북도 포항시 남구,2024,경상남도,남해군,2048,45.0,3.3,7,3.0,0.3
47111,경상북도 포항시 남구,2024,경상남도,산청군,2048,45.0,3.3,4,2.0,0.2
47111,경상북도 포항시 남구,2024,경기도,평택시,1808,43.0,2.9,139,12.0,7.7
47111,경상북도 포항시 남구,2024,경기도,시흥시,1808,43.0,2.9,111,11.0,6.1
47111,경상북도 포항시 남구,2024,경기도,이천시,1808,43.0,2.9,83,9.0,4.6
47111,경상북도 포항시 남구,2024,경기도,남양주시,1808,43.0,2.9,82,9.0,4.5
47111,경상북도 포항시 남구,2024,경기도,광주시,1808,43.0,2.9,82,9.0,4.5
47111,경상북도 포항시 남구,2024,경기도,여주시,1808,43.0,2.9,76,9.0,4.2
47111,경상북도 포항시 남구,2024,경기도,용인시 기흥구,1808,43.0,2.9,75,9.0,4.1
47111,경상북도 포항시 남구,2024,경기도,용인시 처인구,1808,43.0,2.9,71,8.0,3.9
47111,경상북도 포항시 남구,2024,경기도,김포시,1808,43.0,2.9,69,8.0,3.8
47111,경상북도 포항시 남구,2024,경기도,안산시 단원구,1808,43.0,2.9,67,8.0,3.7
47111,경상북도 포항시 남구,2024,경기도,성남시 분당구,1808,43.0,2.9,62,8.0,3.4
47111,경상북도 포항시 남구,2024,경기도,하남시,1808,43.0,2.9,62,8.0,3.4
47111,경상북도 포항시 남구,2024,경기도,안성시,1808,43.0,2.9,56,7.0,3.1
47111,경상북도 포항시 남구,2024,경기도,안산시 상록구,1808,43.0,2.9,46,7.0,2.5
47111,경상북도 포항시 남구,2024,경기도,군포시,1808,43.0,2.9,46,7.0,2.5
47111,경상북도 포항시 남구,2024,경기도,의정부시,1808,43.0,2.9,44,7.0,2.4
47111,경상북도 포항시 남구,2024,경기도,수원시 장안구,1808,43.0,2.9,39,6.0,2.2
47111,경상북도 포항시 남구,2024,경기도,부천시 원미구,1808,43.0,2.9,40,6.0,2.2
47111,경상북도 포항시 남구,2024,경기도,광명시,1808,43.0,2.9,39,6.0,2.2
47111,경상북도 포항시 남구,2024,경기도,고양시 덕양구,1808,43.0,2.9,37,6.0,2.0
47111,경상북도 포항시 남구,2024,경기도,용인시 수지구,1808,43.0,2.9,36,6.0,2.0
47111,경상북도 포항시 남구,2024,경기도,수원시 권선구,1808,43.0,2.9,35,6.0,1.9
47111,경상북도 포항시 남구,2024,경기도,오산시,1808,43.0,2.9,34,6.0,1.9
47111,경상북도 포항시 남구,2024,경기도,수원시 영통구,1808,43.0,2.9,33,6.0,1.8
47111,경상북도 포항시 남구,2024,경기도,파주시,1808,43.0,2.9,32,6.0,1.8
47111,경상북도 포항시 남구,2024,경기도,양주시,1808,43.0,2.9,32,6.0,1.8
47111,경상북도 포항시 남구,2024,경기도,수원시 팔달구,1808,43.0,2.9,27,5.0,1.5
47111,경상북도 포항시 남구,2024,경기도,안양시 동안구,1808,43.0,2.9,23,5.0,1.3
47111,경상북도 포항시 남구,2024,경기도,구리시,1808,43.0,2.9,23,5.0,1.3
47111,경상북도 포항시 남구,2024,경기도,성남시 수정구,1808,43.0,2.9,23,5.0,1.3
47111,경상북도 포항시 남구,2024,경기도,성남시 중원구,1808,43.0,2.9,23,5.0,1.3
47111,경상북도 포항시 남구,2024,경기도,고양시 일산동구,1808,43.0,2.9,23,5.0,1.3
47111,경상북도 포항시 남구,2024,경기도,포천시,1808,43.0,2.9,21,5.0,1.2
47111,경상북도 포항시 남구,2024,경기도,부천시 소사구,1808,43.0,2.9,20,4.0,1.1
47111,경상북도 포항시 남구,2024,경기도,고양시 일산서구,1808,43.0,2.9,19,4.0,1.1
47111,경상북도 포항시 남구,2024,경기도,양평군,1808,43.0,2.9,19,4.0,1.1
47111,경상북도 포항시 남구,2024,경기도,안양시 만안구,1808,43.0,2.9,17,4.0,0.9
47111,경상북도 포항시 남구,2024,경기도,의왕시,1808,43.0,2.9,12,3.0,0.7
47111,경상북도 포항시 남구,2024,경기도,가평군,1808,43.0,2.9,9,3.0,0.5
47111,경상북도 포항시 남구,2024,경기도,동두천시,1808,43.0,2.9,7,3.0,0.4
47111,경상북도 포항시 남구,2024,경기도,부천시 오정구,1808,43.0,2.9,8,3.0,0.4
47111,경상북도 포항시 남구,2024,경기도,과천시,1808,43.0,2.9,5,2.0,0.3
47111,경상북도 포항시 남구,2024,경기도,연천군,1808,43.0,2.9,1,1.0,0.1
47111,경상북도 포항시 남구,2024,충청북도,충주시,836,29.0,1.4,201,14.0,24.0
47111,경상북도 포항시 남구,2024,충청북도,괴산군,836,29.0,1.4,111,11.0,13.3
47111,경상북도 포항시 남구,2024,충청북도,청주시 흥덕구,836,29.0,1.4,102,10.0,12.2
47111,경상북도 포항시 남구,2024,충청북도,청주시 상당구,836,29.0,1.4,71,8.0,8.5
47111,경상북도 포항시 남구,2024,충청북도,청주시 서원구,836,29.0,1.4,71,8.0,8.5
47111,경상북도 포항시 남구,2024,충청북도,제천시,836,29.0,1.4,51,7.0,6.1
47111,경상북도 포항시 남구,2024,충청북도,보은군,836,29.0,1.4,47,7.0,5.6
47111,경상북도 포항시 남구,2024,충청북도,음성군,836,29.0,1.4,47,7.0,5.6
47111,경상북도 포항시 남구,2024,충청북도,청주시 청원구,836,29.0,1.4,46,7.0,5.5
47111,경상북도 포항시 남구,2024,충청북도,영동군,836,29.0,1.4,28,5.0,3.3
47111,경상북도 포항시 남구,2024,충청북도,옥천군,836,29.0,1.4,20,4.0,2.4
47111,경상북도 포항시 남구,2024,충청북도,진천군,836,29.0,1.4,17,4.0,2.0
47111,경상북도 포항시 남구,2024,충청북도,단양군,836,29.0,1.4,15,4.0,1.8
47111,경상북도 포항시 남구,2024,충청북도,증평군,836,29.0,1.4,9,3.0,1.1
47111,경상북도 포항시 남구,2024,서울특별시,송파구,725,27.0,1.2,66,8.0,9.1
47111,경상북도 포항시 남구,2024,서울특별시,강남구,725,27.0,1.2,52,7.0,7.2
47111,경상북도 포항시 남구,2024,서울특별시,중랑구,725,27.0,1.2,50,7.0,6.9
47111,경상북도 포항시 남구,2024,서울특별시,강동구,725,27.0,1.2,44,7.0,6.1
47111,경상북도 포항시 남구,2024,서울특별시,중구,725,27.0,1.2,40,6.0,5.5
47111,경상북도 포항시 남구,2024,서울특별시,금천구,725,27.0,1.2,39,6.0,5.4
47111,경상북도 포항시 남구,2024,서울특별시,마포구,725,27.0,1.2,35,6.0,4.8
47111,경상북도 포항시 남구,2024,서울특별시,강서구,725,27.0,1.2,34,6.0,4.7
47111,경상북도 포항시 남구,2024,서울특별시,광진구,725,27.0,1.2,32,6.0,4.4
47111,경상북도 포항시 남구,2024,서울특별시,관악구,725,27.0,1.2,32,6.0,4.4
47111,경상북도 포항시 남구,2024,서울특별시,서초구,725,27.0,1.2,31,6.0,4.3
47111,경상북도 포항시 남구,2024,서울특별시,도봉구,725,27.0,1.2,30,5.0,4.1
47111,경상북도 포항시 남구,2024,서울특별시,구로구,725,27.0,1.2,28,5.0,3.9
47111,경상북도 포항시 남구,2024,서울특별시,영등포구,725,27.0,1.2,28,5.0,3.9
47111,경상북도 포항시 남구,2024,서울특별시,노원구,725,27.0,1.2,26,5.0,3.6
47111,경상북도 포항시 남구,2024,서울특별시,성동구,725,27.0,1.2,22,5.0,3.0
47111,경상북도 포항시 남구,2024,서울특별시,양천구,725,27.0,1.2,21,5.0,2.9
47111,경상북도 포항시 남구,2024,서울특별시,동대문구,725,27.0,1.2,20,4.0,2.8
47111,경상북도 포항시 남구,2024,서울특별시,성북구,725,27.0,1.2,19,4.0,2.6
47111,경상북도 포항시 남구,2024,서울특별시,은평구,725,27.0,1.2,16,4.0,2.2
47111,경상북도 포항시 남구,2024,서울특별시,동작구,725,27.0,1.2,15,4.0,2.1
47111,경상북도 포항시 남구,2024,서울특별시,강북구,725,27.0,1.2,13,4.0,1.8
47111,경상북도 포항시 남구,2024,서울특별시,용산구,725,27.0,1.2,13,4.0,1.8
47111,경상북도 포항시 남구,2024,서울특별시,서대문구,725,27.0,1.2,10,3.0,1.4
47111,경상북도 포항시 남구,2024,서울특별시,종로구,725,27.0,1.2,9,3.0,1.2
47111,경상북도 포항시 남구,2024,전남광주통합특별시,광양시,698,26.0,1.1,287,17.0,41.1
47111,경상북도 포항시 남구,2024,전남광주통합특별시,순천시,698,26.0,1.1,94,10.0,13.5
47111,경상북도 포항시 남구,2024,전남광주통합특별시,여수시,698,26.0,1.1,80,9.0,11.5
47111,경상북도 포항시 남구,2024,전남광주통합특별시,북구,698,26.0,1.1,44,7.0,6.3
47111,경상북도 포항시 남구,2024,전남광주통합특별시,광산구,698,26.0,1.1,34,6.0,4.9
47111,경상북도 포항시 남구,2024,전남광주통합특별시,서구,698,26.0,1.1,21,5.0,3.0
47111,경상북도 포항시 남구,2024,전남광주통합특별시,목포시,698,26.0,1.1,17,4.0,2.4
47111,경상북도 포항시 남구,2024,전남광주통합특별시,무안군,698,26.0,1.1,17,4.0,2.4
47111,경상북도 포항시 남구,2024,전남광주통합특별시,구례군,698,26.0,1.1,15,4.0,2.1
47111,경상북도 포항시 남구,2024,전남광주통합특별시,나주시,698,26.0,1.1,13,4.0,1.9
47111,경상북도 포항시 남구,2024,전남광주통합특별시,남구,698,26.0,1.1,12,3.0,1.7
47111,경상북도 포항시 남구,2024,전남광주통합특별시,담양군,698,26.0,1.1,11,3.0,1.6
47111,경상북도 포항시 남구,2024,전남광주통합특별시,화순군,698,26.0,1.1,7,3.0,1.0
47111,경상북도 포항시 남구,2024,전남광주통합특별시,장성군,698,26.0,1.1,7,3.0,1.0
47111,경상북도 포항시 남구,2024,전남광주통합특별시,완도군,698,26.0,1.1,7,3.0,1.0
47111,경상북도 포항시 남구,2024,전남광주통합특별시,함평군,698,26.0,1.1,6,2.0,0.9
47111,경상북도 포항시 남구,2024,전남광주통합특별시,영암군,698,26.0,1.1,5,2.0,0.7
47111,경상북도 포항시 남구,2024,전남광주통합특별시,동구,698,26.0,1.1,5,2.0,0.7
47111,경상북도 포항시 남구,2024,전남광주통합특별시,진도군,698,26.0,1.1,4,2.0,0.6
47111,경상북도 포항시 남구,2024,전남광주통합특별시,곡성군,698,26.0,1.1,3,2.0,0.4
47111,경상북도 포항시 남구,2024,전남광주통합특별시,강진군,698,26.0,1.1,3,2.0,0.4
47111,경상북도 포항시 남구,2024,전남광주통합특별시,해남군,698,26.0,1.1,2,1.0,0.3
47111,경상북도 포항시 남구,2024,전남광주통합특별시,영광군,698,26.0,1.1,2,1.0,0.3
47111,경상북도 포항시 남구,2024,전남광주통합특별시,장흥군,698,26.0,1.1,1,1.0,0.1
47111,경상북도 포항시 남구,2024,전남광주통합특별시,신안군,698,26.0,1.1,1,1.0,0.1
47111,경상북도 포항시 남구,2024,충청남도,천안시 동남구,481,22.0,0.8,100,10.0,20.8
47111,경상북도 포항시 남구,2024,충청남도,당진시,481,22.0,0.8,90,9.0,18.7
47111,경상북도 포항시 남구,2024,충청남도,천안시 서북구,481,22.0,0.8,79,9.0,16.4
47111,경상북도 포항시 남구,2024,충청남도,아산시,481,22.0,0.8,73,9.0,15.2
47111,경상북도 포항시 남구,2024,충청남도,예산군,481,22.0,0.8,23,5.0,4.8
47111,경상북도 포항시 남구,2024,충청남도,계룡시,481,22.0,0.8,21,5.0,4.4
47111,경상북도 포항시 남구,2024,충청남도,공주시,481,22.0,0.8,19,4.0,4.0
47111,경상북도 포항시 남구,2024,충청남도,홍성군,481,22.0,0.8,16,4.0,3.3
47111,경상북도 포항시 남구,2024,충청남도,서산시,481,22.0,0.8,16,4.0,3.3
47111,경상북도 포항시 남구,2024,충청남도,논산시,481,22.0,0.8,13,4.0,2.7
47111,경상북도 포항시 남구,2024,충청남도,보령시,481,22.0,0.8,11,3.0,2.3
47111,경상북도 포항시 남구,2024,충청남도,금산군,481,22.0,0.8,9,3.0,1.9
47111,경상북도 포항시 남구,2024,충청남도,부여군,481,22.0,0.8,5,2.0,1.0
47111,경상북도 포항시 남구,2024,충청남도,서천군,481,22.0,0.8,3,2.0,0.6
47111,경상북도 포항시 남구,2024,충청남도,태안군,481,22.0,0.8,2,1.0,0.4
47111,경상북도 포항시 남구,2024,충청남도,청양군,481,22.0,0.8,1,1.0,0.2
47111,경상북도 포항시 남구,2024,인천광역시,서구,339,18.0,0.6,76,9.0,22.4
47111,경상북도 포항시 남구,2024,강원특별자치도,삼척시,392,20.0,0.6,81,9.0,20.7
47111,경상북도 포항시 남구,2024,인천광역시,남동구,339,18.0,0.6,60,8.0,17.7
47111,경상북도 포항시 남구,2024,강원특별자치도,원주시,392,20.0,0.6,63,8.0,16.1
47111,경상북도 포항시 남구,2024,강원특별자치도,강릉시,392,20.0,0.6,61,8.0,15.6
47111,경상북도 포항시 남구,2024,인천광역시,미추홀구,339,18.0,0.6,52,7.0,15.3
47111,경상북도 포항시 남구,2024,강원특별자치도,동해시,392,20.0,0.6,57,8.0,14.5
47111,경상북도 포항시 남구,2024,인천광역시,부평구,339,18.0,0.6,43,7.0,12.7
47111,경상북도 포항시 남구,2024,인천광역시,연수구,339,18.0,0.6,35,6.0,10.3
47111,경상북도 포항시 남구,2024,인천광역시,중구,339,18.0,0.6,32,6.0,9.4
47111,경상북도 포항시 남구,2024,강원특별자치도,속초시,392,20.0,0.6,24,5.0,6.1
47111,경상북도 포항시 남구,2024,인천광역시,계양구,339,18.0,0.6,20,4.0,5.9
47111,경상북도 포항시 남구,2024,강원특별자치도,춘천시,392,20.0,0.6,19,4.0,4.8
47111,경상북도 포항시 남구,2024,강원특별자치도,정선군,392,20.0,0.6,18,4.0,4.6
47111,경상북도 포항시 남구,2024,강원특별자치도,양양군,392,20.0,0.6,13,4.0,3.3
47111,경상북도 포항시 남구,2024,인천광역시,동구,339,18.0,0.6,11,3.0,3.2
