SGG_CD,SGG_NM,BASE_DATE,TOU_NUM,EXT_TOU_NUM
11305,서울특별시 강북구,201801,2228758.0,1286.0
11305,서울특별시 강북구,201802,2078173.0,1392.0
11305,서울특별시 강북구,201803,2589877.0,1350.0
11305,서울특별시 강북구,201804,2263298.0,1208.0
11305,서울특별시 강북구,201805,2549799.0,1318.0
11305,서울특별시 강북구,201806,2430387.0,1219.0
11305,서울특별시 강북구,201807,2488412.0,1370.0
11305,서울특별시 강북구,201808,2468486.0,1423.0
11305,서울특별시 강북구,201809,2610783.0,1403.0
11305,서울특별시 강북구,201810,2465879.0,1276.0
11305,서울특별시 강북구,201811,2303867.0,1272.0
11305,서울특별시 강북구,201812,2438791.0,1329.0
11305,서울특별시 강북구,201901,2296812.0,1203.0
11305,서울특별시 강북구,201902,2191341.0,1152.0
11305,서울특별시 강북구,201903,2690953.0,1542.0
11305,서울특별시 강북구,201904,2215263.0,1125.0
11305,서울특별시 강북구,201905,2419432.0,1380.0
11305,서울특별시 강북구,201906,2457435.0,1630.0
11305,서울특별시 강북구,201907,2609819.0,2042.0
11305,서울특별시 강북구,201908,2952891.0,2382.0
11305,서울특별시 강북구,201909,2707664.0,1657.0
11305,서울특별시 강북구,201910,2532846.0,1694.0
11305,서울특별시 강북구,201911,2833388.0,1530.0
11305,서울특별시 강북구,201912,2654023.0,1217.0
11305,서울특별시 강북구,202001,2547824.0,1267.0
11305,서울특별시 강북구,202002,2083243.0,1444.0
11305,서울특별시 강북구,202003,2044925.0,1651.0
11305,서울특별시 강북구,202004,2156225.0,1326.0
11305,서울특별시 강북구,202005,2437091.0,1379.0
11305,서울특별시 강북구,202006,2175487.0,1266.0
11305,서울특별시 강북구,202007,2343176.0,1547.0
11305,서울특별시 강북구,202008,2042112.0,1546.0
11305,서울특별시 강북구,202009,2028661.0,1439.0
11305,서울특별시 강북구,202010,2417165.0,1304.0
11305,서울특별시 강북구,202011,2074307.0,1425.0
11305,서울특별시 강북구,202012,1672880.0,1802.0
11305,서울특별시 강북구,202101,1768094.0,1651.0
11305,서울특별시 강북구,202102,1920567.0,1417.0
11305,서울특별시 강북구,202103,2273726.0,1574.0
11305,서울특별시 강북구,202104,2035236.0,1287.0
11305,서울특별시 강북구,202105,2230124.0,1344.0
11305,서울특별시 강북구,202106,2123952.0,1308.0
11305,서울특별시 강북구,202107,2005408.0,1465.0
11305,서울특별시 강북구,202108,1997155.0,1333.0
11305,서울특별시 강북구,202109,2226159.0,1346.0
11305,서울특별시 강북구,202110,2220799.0,1263.0
11305,서울특별시 강북구,202111,2219026.0,1180.0
11305,서울특별시 강북구,202112,2060123.0,1396.0
11305,서울특별시 강북구,202201,2057599.0,1372.0
11305,서울특별시 강북구,202202,1838964.0,1258.0
11305,서울특별시 강북구,202203,2129624.0,1540.0
11305,서울특별시 강북구,202204,2353378.0,1326.0
11305,서울특별시 강북구,202205,2580348.0,1117.0
11305,서울특별시 강북구,202206,2310044.0,1145.0
11305,서울특별시 강북구,202207,2463230.0,1205.0
11305,서울특별시 강북구,202208,2307730.0,1257.0
11305,서울특별시 강북구,202209,2507103.0,1216.0
11305,서울특별시 강북구,202210,2475037.0,1204.0
11305,서울특별시 강북구,202211,2276088.0,1155.0
11305,서울특별시 강북구,202212,2280835.0,1281.0
11305,서울특별시 강북구,202301,2302028.0,1282.0
11305,서울특별시 강북구,202302,2124741.0,1222.0
11305,서울특별시 강북구,202303,2572420.0,1435.0
11305,서울특별시 강북구,202304,2287587.0,1037.0
11305,서울특별시 강북구,202305,2444926.0,1123.0
11305,서울특별시 강북구,202306,2340564.0,1100.0
11305,서울특별시 강북구,202307,2415403.0,1258.0
11305,서울특별시 강북구,202308,2370304.0,1247.0
11305,서울특별시 강북구,202309,2531022.0,1272.0
11305,서울특별시 강북구,202310,2514574.0,1075.0
11305,서울특별시 강북구,202311,2296008.0,1177.0
11305,서울특별시 강북구,202312,2467393.0,1280.0
11305,서울특별시 강북구,202401,2301339.0,1271.0
11305,서울특별시 강북구,202402,2352327.0,1231.0
11305,서울특별시 강북구,202403,2672862.0,1395.0
11305,서울특별시 강북구,202404,2265737.0,897.0
11305,서울특별시 강북구,202405,2439953.0,1149.0
11305,서울특별시 강북구,202406,2291731.0,1087.0
11305,서울특별시 강북구,202407,2275458.0,1115.0
11305,서울특별시 강북구,202408,2433892.0,1215.0
11305,서울특별시 강북구,202409,2507651.0,1101.0
11305,서울특별시 강북구,202410,2662197.0,1085.0
11305,서울특별시 강북구,202411,2488720.0,990.0
11305,서울특별시 강북구,202412,2442109.0,1064.0
11305,서울특별시 강북구,202501,2400111.0,1155.0
11305,서울특별시 강북구,202502,2187988.0,1084.0
11305,서울특별시 강북구,202503,2717856.0,1323.0
11305,서울특별시 강북구,202504,2452616.0,922.0
11305,서울특별시 강북구,202505,2833279.0,1337.0
11305,서울특별시 강북구,202506,2578240.0,977.0
11305,서울특별시 강북구,202507,2731992.0,1214.0
11305,서울특별시 강북구,202508,2642571.0,1055.0
11305,서울특별시 강북구,202509,2577675.0,1073.0
11305,서울특별시 강북구,202510,2778643.0,1130.0
11305,서울특별시 강북구,202511,2636085.0,919.0
11305,서울특별시 강북구,202512,2584439.0,1118.0
11305,서울특별시 강북구,202601,2416355.0,1141.0
11305,서울특별시 강북구,202602,2417484.0,1046.0
11305,서울특별시 강북구,202603,2793025.0,1378.0
11305,서울특별시 강북구,202604,2437722.0,917.0
11305,서울특별시 강북구,202605,2781110.0,1027.0
11305,서울특별시 강북구,202606,2488410.0,933.0
11305,서울특별시 강북구,202607,2464183.0,1073.0
11680,서울특별시 강남구,201801,17416140.0,658.0
11680,서울특별시 강남구,201802,14283660.0,680.0
11680,서울특별시 강남구,201803,18300451.0,658.0
11680,서울특별시 강남구,201804,16277883.0,609.0
11680,서울특별시 강남구,201805,16773269.0,638.0
11680,서울특별시 강남구,201806,17054517.0,664.0
11680,서울특별시 강남구,201807,18824458.0,708.0
11680,서울특별시 강남구,201808,17159687.0,700.0
11680,서울특별시 강남구,201809,16114701.0,681.0
11680,서울특별시 강남구,201810,18548059.0,677.0
11680,서울특별시 강남구,201811,17455578.0,626.0
11680,서울특별시 강남구,201812,17909050.0,657.0
11680,서울특별시 강남구,201901,17956569.0,647.0
11680,서울특별시 강남구,201902,13720342.0,605.0
11680,서울특별시 강남구,201903,18547660.0,761.0
11680,서울특별시 강남구,201904,15440451.0,565.0
11680,서울특별시 강남구,201905,16470097.0,725.0
11680,서울특별시 강남구,201906,16422267.0,789.0
11680,서울특별시 강남구,201907,18766501.0,901.0
11680,서울특별시 강남구,201908,18349249.0,929.0
11680,서울특별시 강남구,201909,16673810.0,821.0
11680,서울특별시 강남구,201910,17903840.0,762.0
11680,서울특별시 강남구,201911,20833414.0,718.0
11680,서울특별시 강남구,201912,19962097.0,615.0
11680,서울특별시 강남구,202001,17931566.0,621.0
11680,서울특별시 강남구,202002,14787308.0,671.0
11680,서울특별시 강남구,202003,12706843.0,781.0
11680,서울특별시 강남구,202004,14292193.0,644.0
11680,서울특별시 강남구,202005,15669430.0,596.0
11680,서울특별시 강남구,202006,15790366.0,585.0
11680,서울특별시 강남구,202007,17170504.0,655.0
11680,서울특별시 강남구,202008,14388490.0,662.0
11680,서울특별시 강남구,202009,13529877.0,641.0
11680,서울특별시 강남구,202010,16440841.0,628.0
11680,서울특별시 강남구,202011,15549579.0,612.0
11680,서울특별시 강남구,202012,11767669.0,754.0
11680,서울특별시 강남구,202101,13121386.0,726.0
11680,서울특별시 강남구,202102,13578971.0,625.0
11680,서울특별시 강남구,202103,16926487.0,692.0
11680,서울특별시 강남구,202104,15005134.0,558.0
11680,서울특별시 강남구,202105,15746778.0,602.0
11680,서울특별시 강남구,202106,16165081.0,563.0
11680,서울특별시 강남구,202107,14083593.0,668.0
11680,서울특별시 강남구,202108,14365758.0,639.0
11680,서울특별시 강남구,202109,14474097.0,644.0
11680,서울특별시 강남구,202110,16374069.0,607.0
11680,서울특별시 강남구,202111,17290320.0,585.0
11680,서울특별시 강남구,202112,15962980.0,643.0
11680,서울특별시 강남구,202201,15659090.0,665.0
11680,서울특별시 강남구,202202,13083912.0,604.0
11680,서울특별시 강남구,202203,15714714.0,714.0
11680,서울특별시 강남구,202204,17226210.0,640.0
11680,서울특별시 강남구,202205,18060500.0,568.0
11680,서울특별시 강남구,202206,17091939.0,565.0
11680,서울특별시 강남구,202207,18533316.0,594.0
11680,서울특별시 강남구,202208,17130110.0,601.0
11680,서울특별시 강남구,202209,16876097.0,570.0
11680,서울특별시 강남구,202210,17841003.0,571.0
11680,서울특별시 강남구,202211,17593610.0,538.0
11680,서울특별시 강남구,202212,17774180.0,577.0
11680,서울특별시 강남구,202301,16734242.0,608.0
11680,서울특별시 강남구,202302,16769224.0,566.0
11680,서울특별시 강남구,202303,18162146.0,651.0
11680,서울특별시 강남구,202304,16493286.0,535.0
11680,서울특별시 강남구,202305,17654696.0,562.0
11680,서울특별시 강남구,202306,17371679.0,551.0
11680,서울특별시 강남구,202307,18341264.0,602.0
11680,서울특별시 강남구,202308,17435458.0,585.0
11680,서울특별시 강남구,202309,16697584.0,563.0
11680,서울특별시 강남구,202310,17304105.0,550.0
11680,서울특별시 강남구,202311,17633947.0,546.0
11680,서울특별시 강남구,202312,17783189.0,618.0
11680,서울특별시 강남구,202401,18146716.0,621.0
11680,서울특별시 강남구,202402,15382869.0,604.0
11680,서울특별시 강남구,202403,18484534.0,659.0
11680,서울특별시 강남구,202404,17073755.0,502.0
11680,서울특별시 강남구,202405,17640330.0,539.0
11680,서울특별시 강남구,202406,17141952.0,550.0
11680,서울특별시 강남구,202407,18249160.0,589.0
11680,서울특별시 강남구,202408,17083238.0,580.0
11680,서울특별시 강남구,202409,16098076.0,569.0
11680,서울특별시 강남구,202410,18374731.0,559.0
11680,서울특별시 강남구,202411,17693623.0,529.0
11680,서울특별시 강남구,202412,18102152.0,574.0
11680,서울특별시 강남구,202501,16415439.0,635.0
11680,서울특별시 강남구,202502,16942352.0,571.0
11680,서울특별시 강남구,202503,18284033.0,656.0
11680,서울특별시 강남구,202504,17540643.0,509.0
11680,서울특별시 강남구,202505,18464933.0,717.0
11680,서울특별시 강남구,202506,18081176.0,586.0
11680,서울특별시 강남구,202507,19779594.0,623.0
11680,서울특별시 강남구,202508,18293713.0,586.0
11680,서울특별시 강남구,202509,18961259.0,553.0
11680,서울특별시 강남구,202510,17057244.0,584.0
11680,서울특별시 강남구,202511,19747100.0,547.0
11680,서울특별시 강남구,202512,19777477.0,572.0
11680,서울특별시 강남구,202601,18570702.0,615.0
11680,서울특별시 강남구,202602,15626442.0,589.0
11680,서울특별시 강남구,202603,19474239.0,694.0
11680,서울특별시 강남구,202604,17485438.0,528.0
11680,서울특별시 강남구,202605,17747586.0,593.0
11680,서울특별시 강남구,202606,18317434.0,560.0
11680,서울특별시 강남구,202607,18208501.0,619.0
11500,서울특별시 강서구,201801,5324944.0,1109.0
11500,서울특별시 강서구,201802,4866061.0,1138.0
11500,서울특별시 강서구,201803,5767817.0,1160.0
11500,서울특별시 강서구,201804,5469923.0,1004.0
11500,서울특별시 강서구,201805,5696093.0,1146.0
11500,서울특별시 강서구,201806,5410398.0,1085.0
11500,서울특별시 강서구,201807,5931679.0,1233.0
11500,서울특별시 강서구,201808,5753042.0,1212.0
11500,서울특별시 강서구,201809,5744219.0,1213.0
11500,서울특별시 강서구,201810,5818401.0,1086.0
11500,서울특별시 강서구,201811,5454284.0,1063.0
11500,서울특별시 강서구,201812,5513181.0,1133.0
11500,서울특별시 강서구,201901,5430293.0,1093.0
11500,서울특별시 강서구,201902,5018422.0,1067.0
11500,서울특별시 강서구,201903,6114702.0,1339.0
11500,서울특별시 강서구,201904,5147793.0,994.0
11500,서울특별시 강서구,201905,5484952.0,1384.0
11500,서울특별시 강서구,201906,5479665.0,1510.0
11500,서울특별시 강서구,201907,5826926.0,1740.0
11500,서울특별시 강서구,201908,6212804.0,1789.0
11500,서울특별시 강서구,201909,5894478.0,1563.0
11500,서울특별시 강서구,201910,6057051.0,1508.0
11500,서울특별시 강서구,201911,6935137.0,1338.0
11500,서울특별시 강서구,201912,6300969.0,1015.0
11500,서울특별시 강서구,202001,5922887.0,1073.0
11500,서울특별시 강서구,202002,4538088.0,1277.0
11500,서울특별시 강서구,202003,4209402.0,1562.0
11500,서울특별시 강서구,202004,4499652.0,1231.0
11500,서울특별시 강서구,202005,5197632.0,1307.0
11500,서울특별시 강서구,202006,4901937.0,1160.0
11500,서울특별시 강서구,202007,5419936.0,1444.0
11500,서울특별시 강서구,202008,5006480.0,1303.0
11500,서울특별시 강서구,202009,4704945.0,1232.0
11500,서울특별시 강서구,202010,5665084.0,990.0
11500,서울특별시 강서구,202011,5263939.0,1050.0
11500,서울특별시 강서구,202012,4017338.0,1336.0
11500,서울특별시 강서구,202101,4131038.0,1337.0
11500,서울특별시 강서구,202102,4764849.0,1025.0
11500,서울특별시 강서구,202103,5671671.0,1216.0
11500,서울특별시 강서구,202104,5152858.0,1015.0
11500,서울특별시 강서구,202105,5532918.0,1026.0
11500,서울특별시 강서구,202106,5248498.0,937.0
11500,서울특별시 강서구,202107,4943850.0,1163.0
11500,서울특별시 강서구,202108,4895861.0,1077.0
11500,서울특별시 강서구,202109,5163440.0,1072.0
11500,서울특별시 강서구,202110,5663641.0,997.0
11500,서울특별시 강서구,202111,5596217.0,955.0
11500,서울특별시 강서구,202112,5256496.0,1125.0
11500,서울특별시 강서구,202201,5289605.0,1070.0
11500,서울특별시 강서구,202202,4543923.0,1010.0
11500,서울특별시 강서구,202203,5089490.0,1350.0
11500,서울특별시 강서구,202204,5622316.0,994.0
11500,서울특별시 강서구,202205,6123121.0,940.0
11500,서울특별시 강서구,202206,5724196.0,892.0
11500,서울특별시 강서구,202207,5958190.0,970.0
11500,서울특별시 강서구,202208,6128127.0,1028.0
11500,서울특별시 강서구,202209,6095219.0,946.0
11500,서울특별시 강서구,202210,6217767.0,975.0
11500,서울특별시 강서구,202211,5739853.0,934.0
11500,서울특별시 강서구,202212,5707429.0,1018.0
11500,서울특별시 강서구,202301,5605348.0,998.0
11500,서울특별시 강서구,202302,5350409.0,1000.0
11500,서울특별시 강서구,202303,5937588.0,1130.0
11500,서울특별시 강서구,202304,5570168.0,866.0
11500,서울특별시 강서구,202305,6181950.0,948.0
11500,서울특별시 강서구,202306,5934438.0,895.0
11500,서울특별시 강서구,202307,6256298.0,1016.0
11500,서울특별시 강서구,202308,6140848.0,999.0
11500,서울특별시 강서구,202309,6186107.0,918.0
11500,서울특별시 강서구,202310,6345133.0,878.0
11500,서울특별시 강서구,202311,6061123.0,914.0
11500,서울특별시 강서구,202312,6265287.0,976.0
11500,서울특별시 강서구,202401,6085828.0,965.0
11500,서울특별시 강서구,202402,5800535.0,956.0
11500,서울특별시 강서구,202403,6649225.0,1090.0
11500,서울특별시 강서구,202404,6212412.0,778.0
11500,서울특별시 강서구,202405,6510662.0,821.0
11500,서울특별시 강서구,202406,6262856.0,852.0
11500,서울특별시 강서구,202407,6318077.0,912.0
11500,서울특별시 강서구,202408,6270249.0,915.0
11500,서울특별시 강서구,202409,6314838.0,903.0
11500,서울특별시 강서구,202410,6654807.0,879.0
11500,서울특별시 강서구,202411,6241516.0,866.0
11500,서울특별시 강서구,202412,6463041.0,884.0
11500,서울특별시 강서구,202501,6120063.0,950.0
11500,서울특별시 강서구,202502,6062648.0,906.0
11500,서울특별시 강서구,202503,7004345.0,1013.0
11500,서울특별시 강서구,202504,6326602.0,814.0
11500,서울특별시 강서구,202505,7646539.0,1110.0
11500,서울특별시 강서구,202506,7285154.0,816.0
11500,서울특별시 강서구,202507,7690112.0,918.0
11500,서울특별시 강서구,202508,7568481.0,823.0
11500,서울특별시 강서구,202509,7619502.0,794.0
11500,서울특별시 강서구,202510,7647238.0,825.0
11500,서울특별시 강서구,202511,8016988.0,764.0
11500,서울특별시 강서구,202512,8027415.0,797.0
11500,서울특별시 강서구,202601,7488177.0,864.0
11500,서울특별시 강서구,202602,7094140.0,791.0
11500,서울특별시 강서구,202603,8330437.0,952.0
11500,서울특별시 강서구,202604,7277934.0,750.0
11500,서울특별시 강서구,202605,7803970.0,815.0
11500,서울특별시 강서구,202606,7399121.0,761.0
11500,서울특별시 강서구,202607,7658360.0,830.0
11740,서울특별시 강동구,201801,3426340.0,1328.0
11740,서울특별시 강동구,201802,3171352.0,1437.0
11740,서울특별시 강동구,201803,3965631.0,1232.0
11740,서울특별시 강동구,201804,3566147.0,1218.0
11740,서울특별시 강동구,201805,3728534.0,1347.0
11740,서울특별시 강동구,201806,3663173.0,1304.0
11740,서울특별시 강동구,201807,3867075.0,1438.0
11740,서울특별시 강동구,201808,3631708.0,1380.0
11740,서울특별시 강동구,201809,3796680.0,1366.0
11740,서울특별시 강동구,201810,3828470.0,1381.0
11740,서울특별시 강동구,201811,3667747.0,1271.0
11740,서울특별시 강동구,201812,3743380.0,1317.0
11740,서울특별시 강동구,201901,3583738.0,1241.0
11740,서울특별시 강동구,201902,3216194.0,1301.0
11740,서울특별시 강동구,201903,4124866.0,1509.0
11740,서울특별시 강동구,201904,3438931.0,1158.0
11740,서울특별시 강동구,201905,3728676.0,1488.0
11740,서울특별시 강동구,201906,3742111.0,1662.0
11740,서울특별시 강동구,201907,3983955.0,1993.0
11740,서울특별시 강동구,201908,4246951.0,2279.0
11740,서울특별시 강동구,201909,4185485.0,1858.0
11740,서울특별시 강동구,201910,4146951.0,1515.0
11740,서울특별시 강동구,201911,4699350.0,1480.0
11740,서울특별시 강동구,201912,4377441.0,1186.0
11740,서울특별시 강동구,202001,4223994.0,1295.0
11740,서울특별시 강동구,202002,3537035.0,1434.0
11740,서울특별시 강동구,202003,3537781.0,1877.0
11740,서울특별시 강동구,202004,3762442.0,1316.0
11740,서울특별시 강동구,202005,4116572.0,1255.0
11740,서울특별시 강동구,202006,3557843.0,1243.0
11740,서울특별시 강동구,202007,3673413.0,1559.0
11740,서울특별시 강동구,202008,3161179.0,1511.0
11740,서울특별시 강동구,202009,3311741.0,1509.0
11740,서울특별시 강동구,202010,3738161.0,1280.0
11740,서울특별시 강동구,202011,3390623.0,1361.0
11740,서울특별시 강동구,202012,2850789.0,1830.0
11740,서울특별시 강동구,202101,2968916.0,1673.0
11740,서울특별시 강동구,202102,3156970.0,1472.0
11740,서울특별시 강동구,202103,3894367.0,1659.0
11740,서울특별시 강동구,202104,3486302.0,1307.0
11740,서울특별시 강동구,202105,3679571.0,1353.0
11740,서울특별시 강동구,202106,3563371.0,1189.0
11740,서울특별시 강동구,202107,3321136.0,1491.0
11740,서울특별시 강동구,202108,3298262.0,1413.0
11740,서울특별시 강동구,202109,3643945.0,1417.0
11740,서울특별시 강동구,202110,3712028.0,1330.0
11740,서울특별시 강동구,202111,3632022.0,1281.0
11740,서울특별시 강동구,202112,3462570.0,1554.0
11740,서울특별시 강동구,202201,3330775.0,1438.0
11740,서울특별시 강동구,202202,2869378.0,1332.0
11740,서울특별시 강동구,202203,3477865.0,1702.0
11740,서울특별시 강동구,202204,3774730.0,1586.0
11740,서울특별시 강동구,202205,4000005.0,1274.0
11740,서울특별시 강동구,202206,3633932.0,1276.0
11740,서울특별시 강동구,202207,3764783.0,1346.0
11740,서울특별시 강동구,202208,3558585.0,1390.0
11740,서울특별시 강동구,202209,3719364.0,1336.0
11740,서울특별시 강동구,202210,3783331.0,1440.0
11740,서울특별시 강동구,202211,3592914.0,1319.0
11740,서울특별시 강동구,202212,3518499.0,1371.0
11740,서울특별시 강동구,202301,3383489.0,1450.0
11740,서울특별시 강동구,202302,3292589.0,1436.0
11740,서울특별시 강동구,202303,3851305.0,1513.0
11740,서울특별시 강동구,202304,3455903.0,1213.0
11740,서울특별시 강동구,202305,3756193.0,1342.0
11740,서울특별시 강동구,202306,3575222.0,1275.0
11740,서울특별시 강동구,202307,3611423.0,1386.0
11740,서울특별시 강동구,202308,3579334.0,1447.0
11740,서울특별시 강동구,202309,3594291.0,1316.0
11740,서울특별시 강동구,202310,3643699.0,1357.0
11740,서울특별시 강동구,202311,3444114.0,1355.0
11740,서울특별시 강동구,202312,3549223.0,1529.0
11740,서울특별시 강동구,202401,3444807.0,1472.0
11740,서울특별시 강동구,202402,3344534.0,1446.0
11740,서울특별시 강동구,202403,4036306.0,1524.0
11740,서울특별시 강동구,202404,3660506.0,1125.0
11740,서울특별시 강동구,202405,3861014.0,1146.0
11740,서울특별시 강동구,202406,3665564.0,1205.0
11740,서울특별시 강동구,202407,3710322.0,1331.0
11740,서울특별시 강동구,202408,3774583.0,1375.0
11740,서울특별시 강동구,202409,3754970.0,1263.0
11740,서울특별시 강동구,202410,4028987.0,1247.0
11740,서울특별시 강동구,202411,3682410.0,1204.0
11740,서울특별시 강동구,202412,3935115.0,1509.0
11740,서울특별시 강동구,202501,3734037.0,1531.0
11740,서울특별시 강동구,202502,3676995.0,1395.0
11740,서울특별시 강동구,202503,4369264.0,1509.0
11740,서울특별시 강동구,202504,4016166.0,1095.0
11740,서울특별시 강동구,202505,4677375.0,1654.0
11740,서울특별시 강동구,202506,4288118.0,1191.0
11740,서울특별시 강동구,202507,4374054.0,1380.0
11740,서울특별시 강동구,202508,4299767.0,1283.0
11740,서울특별시 강동구,202509,4204380.0,1219.0
11740,서울특별시 강동구,202510,4282103.0,1277.0
11740,서울특별시 강동구,202511,4340812.0,1164.0
11740,서울특별시 강동구,202512,4328274.0,1315.0
11740,서울특별시 강동구,202601,4072840.0,1363.0
11740,서울특별시 강동구,202602,3863613.0,1314.0
11740,서울특별시 강동구,202603,4613856.0,1460.0
11740,서울특별시 강동구,202604,4035267.0,1073.0
11740,서울특별시 강동구,202605,4411802.0,1189.0
11740,서울특별시 강동구,202606,4213907.0,1153.0
11740,서울특별시 강동구,202607,4261733.0,1309.0
11530,서울특별시 구로구,201801,4496035.0,929.0
11530,서울특별시 구로구,201802,3955914.0,1020.0
11530,서울특별시 구로구,201803,5110980.0,962.0
11530,서울특별시 구로구,201804,4546210.0,875.0
11530,서울특별시 구로구,201805,4786995.0,1053.0
11530,서울특별시 구로구,201806,4718596.0,913.0
11530,서울특별시 구로구,201807,5131295.0,1064.0
11530,서울특별시 구로구,201808,4792680.0,1026.0
11530,서울특별시 구로구,201809,4921200.0,1110.0
11530,서울특별시 구로구,201810,4940928.0,1002.0
11530,서울특별시 구로구,201811,4463663.0,938.0
11530,서울특별시 구로구,201812,4770227.0,994.0
11530,서울특별시 구로구,201901,4657644.0,870.0
11530,서울특별시 구로구,201902,4028503.0,939.0
11530,서울특별시 구로구,201903,5266962.0,1078.0
11530,서울특별시 구로구,201904,4299928.0,860.0
11530,서울특별시 구로구,201905,4526363.0,1009.0
11530,서울특별시 구로구,201906,4603458.0,1150.0
11530,서울특별시 구로구,201907,4994124.0,1303.0
11530,서울특별시 구로구,201908,5085157.0,1378.0
11530,서울특별시 구로구,201909,5044812.0,1219.0
11530,서울특별시 구로구,201910,5099189.0,1099.0
11530,서울특별시 구로구,201911,5746752.0,1015.0
11530,서울특별시 구로구,201912,5386187.0,825.0
11530,서울특별시 구로구,202001,4968125.0,886.0
11530,서울특별시 구로구,202002,3892595.0,1011.0
11530,서울특별시 구로구,202003,3363224.0,1326.0
11530,서울특별시 구로구,202004,3801487.0,1022.0
11530,서울특별시 구로구,202005,4366988.0,977.0
11530,서울특별시 구로구,202006,4006943.0,982.0
11530,서울특별시 구로구,202007,4307891.0,1090.0
11530,서울특별시 구로구,202008,3883106.0,1106.0
11530,서울특별시 구로구,202009,3849831.0,1045.0
11530,서울특별시 구로구,202010,4594073.0,977.0
11530,서울특별시 구로구,202011,4277782.0,914.0
11530,서울특별시 구로구,202012,3344995.0,1208.0
11530,서울특별시 구로구,202101,3468255.0,1150.0
11530,서울특별시 구로구,202102,3688849.0,988.0
11530,서울특별시 구로구,202103,4514515.0,1065.0
11530,서울특별시 구로구,202104,4078556.0,881.0
11530,서울특별시 구로구,202105,4348833.0,984.0
11530,서울특별시 구로구,202106,4355003.0,888.0
11530,서울특별시 구로구,202107,3936428.0,1048.0
11530,서울특별시 구로구,202108,3780971.0,1035.0
11530,서울특별시 구로구,202109,4001433.0,1062.0
11530,서울특별시 구로구,202110,4370290.0,980.0
11530,서울특별시 구로구,202111,4390370.0,899.0
11530,서울특별시 구로구,202112,4074306.0,1075.0
11530,서울특별시 구로구,202201,3980081.0,1087.0
11530,서울특별시 구로구,202202,3435719.0,950.0
11530,서울특별시 구로구,202203,4080220.0,1229.0
11530,서울특별시 구로구,202204,4492841.0,1052.0
11530,서울특별시 구로구,202205,4752311.0,854.0
11530,서울특별시 구로구,202206,4468933.0,861.0
11530,서울특별시 구로구,202207,4627738.0,930.0
11530,서울특별시 구로구,202208,4384702.0,938.0
11530,서울특별시 구로구,202209,4652610.0,929.0
11530,서울특별시 구로구,202210,4887438.0,963.0
11530,서울특별시 구로구,202211,4876960.0,884.0
11530,서울특별시 구로구,202212,4682659.0,910.0
11530,서울특별시 구로구,202301,4489349.0,959.0
11530,서울특별시 구로구,202302,4353570.0,896.0
11530,서울특별시 구로구,202303,5021612.0,1048.0
11530,서울특별시 구로구,202304,4534396.0,839.0
11530,서울특별시 구로구,202305,4942677.0,867.0
11530,서울특별시 구로구,202306,4734755.0,845.0
11530,서울특별시 구로구,202307,4798628.0,932.0
11530,서울특별시 구로구,202308,4701157.0,927.0
11530,서울특별시 구로구,202309,4714879.0,944.0
11530,서울특별시 구로구,202310,4752267.0,871.0
11530,서울특별시 구로구,202311,4649939.0,851.0
11530,서울특별시 구로구,202312,4801565.0,963.0
11530,서울특별시 구로구,202401,4592200.0,925.0
11530,서울특별시 구로구,202402,4433941.0,982.0
11530,서울특별시 구로구,202403,5422952.0,1102.0
11530,서울특별시 구로구,202404,4964930.0,740.0
11530,서울특별시 구로구,202405,5076465.0,808.0
11530,서울특별시 구로구,202406,4966248.0,774.0
11530,서울특별시 구로구,202407,5091831.0,839.0
11530,서울특별시 구로구,202408,4917323.0,850.0
11530,서울특별시 구로구,202409,4938630.0,938.0
11530,서울특별시 구로구,202410,5143145.0,823.0
11530,서울특별시 구로구,202411,5013251.0,834.0
11530,서울특별시 구로구,202412,5235898.0,802.0
11530,서울특별시 구로구,202501,4934636.0,894.0
11530,서울특별시 구로구,202502,4711802.0,806.0
11530,서울특별시 구로구,202503,5731674.0,986.0
11530,서울특별시 구로구,202504,5013801.0,739.0
11530,서울특별시 구로구,202505,5819126.0,1072.0
11530,서울특별시 구로구,202506,5464696.0,779.0
11530,서울특별시 구로구,202507,5467075.0,872.0
11530,서울특별시 구로구,202508,5449800.0,842.0
11530,서울특별시 구로구,202509,5480370.0,813.0
11530,서울특별시 구로구,202510,5242569.0,856.0
11530,서울특별시 구로구,202511,5630884.0,731.0
11530,서울특별시 구로구,202512,5626272.0,812.0
11530,서울특별시 구로구,202601,5277305.0,894.0
11530,서울특별시 구로구,202602,4754978.0,821.0
11530,서울특별시 구로구,202603,5548947.0,1028.0
11530,서울특별시 구로구,202604,5015998.0,755.0
11530,서울특별시 구로구,202605,5323334.0,847.0
11530,서울특별시 구로구,202606,5026558.0,795.0
11530,서울특별시 구로구,202607,4955572.0,931.0
11215,서울특별시 광진구,201801,5045527.0,883.0
11215,서울특별시 광진구,201802,4605703.0,986.0
11215,서울특별시 광진구,201803,6227453.0,1179.0
11215,서울특별시 광진구,201804,5541749.0,804.0
11215,서울특별시 광진구,201805,5942476.0,905.0
11215,서울특별시 광진구,201806,5627991.0,924.0
11215,서울특별시 광진구,201807,5693987.0,957.0
11215,서울특별시 광진구,201808,5566591.0,1007.0
11215,서울특별시 광진구,201809,6038859.0,1018.0
11215,서울특별시 광진구,201810,5791745.0,883.0
