SGG_CD,SGG_NM,BASE_DATE,SGG_NM,CARD_AMT,TOTL_CARD_AMT,CARD_PER
11680,서울특별시 강남구,201801,서울특별시 강남구,38236.0,394655.0,9.7
11680,서울특별시 강남구,201802,서울특별시 강남구,35853.0,416077.0,8.6
11680,서울특별시 강남구,201803,서울특별시 강남구,51358.0,495867.0,10.4
11680,서울특별시 강남구,201804,서울특별시 강남구,57554.0,551052.0,10.4
11680,서울특별시 강남구,201805,서울특별시 강남구,64695.0,567514.0,11.4
11680,서울특별시 강남구,201806,서울특별시 강남구,61858.0,512154.0,12.1
11680,서울특별시 강남구,201807,서울특별시 강남구,62361.0,506528.0,12.3
11680,서울특별시 강남구,201808,서울특별시 강남구,63452.0,503727.0,12.6
11680,서울특별시 강남구,201809,서울특별시 강남구,61114.0,485320.0,12.6
11680,서울특별시 강남구,201810,서울특별시 강남구,71628.0,547870.0,13.1
11680,서울특별시 강남구,201811,서울특별시 강남구,72769.0,590382.0,12.3
11680,서울특별시 강남구,201812,서울특별시 강남구,71922.0,593435.0,12.1
11680,서울특별시 강남구,201901,서울특별시 강남구,62050.0,440901.0,14.1
11680,서울특별시 강남구,201902,서울특별시 강남구,52298.0,430793.0,12.1
11680,서울특별시 강남구,201903,서울특별시 강남구,74278.0,549882.0,13.5
11680,서울특별시 강남구,201904,서울특별시 강남구,83911.0,634352.0,13.2
11680,서울특별시 강남구,201905,서울특별시 강남구,84195.0,651883.0,12.9
11680,서울특별시 강남구,201906,서울특별시 강남구,80220.0,597789.0,13.4
11680,서울특별시 강남구,201907,서울특별시 강남구,77533.0,560603.0,13.8
11680,서울특별시 강남구,201908,서울특별시 강남구,84300.0,598725.0,14.1
11680,서울특별시 강남구,201909,서울특별시 강남구,89578.0,572140.0,15.7
11680,서울특별시 강남구,201910,서울특별시 강남구,117259.0,703868.0,16.7
11680,서울특별시 강남구,201911,서울특별시 강남구,104558.0,650220.0,16.1
11680,서울특별시 강남구,201912,서울특별시 강남구,104625.0,684791.0,15.3
11680,서울특별시 강남구,202001,서울특별시 강남구,69363.0,493903.0,14.0
11680,서울특별시 강남구,202002,서울특별시 강남구,44776.0,283728.0,15.8
11680,서울특별시 강남구,202003,서울특별시 강남구,11419.0,74561.0,15.3
11680,서울특별시 강남구,202004,서울특별시 강남구,8423.0,58808.0,14.3
11680,서울특별시 강남구,202005,서울특별시 강남구,9704.0,66009.0,14.7
11680,서울특별시 강남구,202006,서울특별시 강남구,11494.0,72358.0,15.9
11680,서울특별시 강남구,202007,서울특별시 강남구,12615.0,85675.0,14.7
11680,서울특별시 강남구,202008,서울특별시 강남구,10838.0,78223.0,13.9
11680,서울특별시 강남구,202009,서울특별시 강남구,11210.0,77787.0,14.4
11680,서울특별시 강남구,202010,서울특별시 강남구,12001.0,85212.0,14.1
11680,서울특별시 강남구,202011,서울특별시 강남구,12443.0,83801.0,14.8
11680,서울특별시 강남구,202012,서울특별시 강남구,11600.0,78144.0,14.8
11680,서울특별시 강남구,202101,서울특별시 강남구,9620.0,65847.0,14.6
11680,서울특별시 강남구,202102,서울특별시 강남구,8478.0,67548.0,12.6
11680,서울특별시 강남구,202103,서울특별시 강남구,11311.0,84643.0,13.4
11680,서울특별시 강남구,202104,서울특별시 강남구,10979.0,80476.0,13.6
11680,서울특별시 강남구,202105,서울특별시 강남구,11704.0,89801.0,13.0
11680,서울특별시 강남구,202106,서울특별시 강남구,12652.0,89161.0,14.2
11680,서울특별시 강남구,202107,서울특별시 강남구,14072.0,94298.0,14.9
11680,서울특별시 강남구,202108,서울특별시 강남구,13396.0,93152.0,14.4
11680,서울특별시 강남구,202109,서울특별시 강남구,13134.0,92915.0,14.1
11680,서울특별시 강남구,202110,서울특별시 강남구,17801.0,114099.0,15.6
11680,서울특별시 강남구,202111,서울특별시 강남구,17963.0,111183.0,16.2
11680,서울특별시 강남구,202112,서울특별시 강남구,17135.0,101041.0,17.0
11680,서울특별시 강남구,202201,서울특별시 강남구,11705.0,69829.0,16.8
11680,서울특별시 강남구,202202,서울특별시 강남구,13328.0,78538.0,17.0
11680,서울특별시 강남구,202203,서울특별시 강남구,16513.0,97619.0,16.9
11680,서울특별시 강남구,202204,서울특별시 강남구,26880.0,142018.0,18.9
11680,서울특별시 강남구,202205,서울특별시 강남구,38796.0,196896.0,19.7
11680,서울특별시 강남구,202206,서울특별시 강남구,44145.0,220504.0,20.0
11680,서울특별시 강남구,202207,서울특별시 강남구,58935.0,272234.0,21.6
11680,서울특별시 강남구,202208,서울특별시 강남구,56243.0,264382.0,21.3
11680,서울특별시 강남구,202209,서울특별시 강남구,64894.0,317517.0,20.4
11680,서울특별시 강남구,202210,서울특별시 강남구,93513.0,445853.0,21.0
11680,서울특별시 강남구,202211,서울특별시 강남구,83336.0,395612.0,21.1
11680,서울특별시 강남구,202212,서울특별시 강남구,93621.0,427422.0,21.9
11680,서울특별시 강남구,202301,서울특별시 강남구,63031.0,316126.0,19.9
11680,서울특별시 강남구,202302,서울특별시 강남구,66845.0,308390.0,21.7
11680,서울특별시 강남구,202303,서울특별시 강남구,95495.0,468826.0,20.4
11680,서울특별시 강남구,202304,서울특별시 강남구,116672.0,591454.0,19.7
11680,서울특별시 강남구,202305,서울특별시 강남구,117971.0,595234.0,19.8
11680,서울특별시 강남구,202306,서울특별시 강남구,120632.0,597365.0,20.2
11680,서울특별시 강남구,202307,서울특별시 강남구,120453.0,593631.0,20.3
11680,서울특별시 강남구,202308,서울특별시 강남구,108626.0,559446.0,19.4
11680,서울특별시 강남구,202309,서울특별시 강남구,121312.0,613179.0,19.8
11680,서울특별시 강남구,202310,서울특별시 강남구,145126.0,731891.0,19.8
11680,서울특별시 강남구,202311,서울특별시 강남구,141343.0,678341.0,20.8
11680,서울특별시 강남구,202312,서울특별시 강남구,129373.0,625935.0,20.7
11680,서울특별시 강남구,202401,서울특별시 강남구,107477.0,513571.0,20.9
11680,서울특별시 강남구,202402,서울특별시 강남구,92668.0,489310.0,18.9
11680,서울특별시 강남구,202403,서울특별시 강남구,146491.0,718017.0,20.4
11680,서울특별시 강남구,202404,서울특별시 강남구,176279.0,826327.0,21.3
11680,서울특별시 강남구,202405,서울특별시 강남구,170960.0,807408.0,21.2
11680,서울특별시 강남구,202406,서울특별시 강남구,168189.0,816997.0,20.6
11680,서울특별시 강남구,202407,서울특별시 강남구,153721.0,749384.0,20.5
11680,서울특별시 강남구,202408,서울특별시 강남구,152906.0,768655.0,19.9
11680,서울특별시 강남구,202409,서울특별시 강남구,165659.0,806055.0,20.6
11680,서울특별시 강남구,202410,서울특별시 강남구,203475.0,986517.0,20.6
11680,서울특별시 강남구,202411,서울특별시 강남구,186200.0,899628.0,20.7
11680,서울특별시 강남구,202412,서울특별시 강남구,175514.0,854167.0,20.5
11680,서울특별시 강남구,202501,서울특별시 강남구,129870.0,649163.0,20.0
11680,서울특별시 강남구,202502,서울특별시 강남구,130439.0,614569.0,21.2
11680,서울특별시 강남구,202503,서울특별시 강남구,195516.0,923396.0,21.2
11680,서울특별시 강남구,202504,서울특별시 강남구,233364.0,1093691.0,21.3
11680,서울특별시 강남구,202505,서울특별시 강남구,215305.0,1019630.0,21.1
11680,서울특별시 강남구,202506,서울특별시 강남구,206126.0,986151.0,20.9
11680,서울특별시 강남구,202507,서울특별시 강남구,198952.0,949478.0,21.0
11680,서울특별시 강남구,202508,서울특별시 강남구,196271.0,958145.0,20.5
11680,서울특별시 강남구,202509,서울특별시 강남구,226975.0,1044039.0,21.7
11680,서울특별시 강남구,202510,서울특별시 강남구,236047.0,1118074.0,21.1
11680,서울특별시 강남구,202511,서울특별시 강남구,254905.0,1186545.0,21.5
11680,서울특별시 강남구,202512,서울특별시 강남구,254165.0,1166929.0,21.8
11680,서울특별시 강남구,202601,서울특별시 강남구,187157.0,883780.0,21.2
11680,서울특별시 강남구,202602,서울특별시 강남구,159361.0,801938.0,19.9
11680,서울특별시 강남구,202603,서울특별시 강남구,284553.0,1335038.0,21.3
11680,서울특별시 강남구,202604,서울특별시 강남구,335817.0,1597129.0,21.0
11680,서울특별시 강남구,202605,서울특별시 강남구,359490.0,1687729.0,21.3
11680,서울특별시 강남구,202606,서울특별시 강남구,346896.0,1638409.0,21.2
11680,서울특별시 강남구,202607,서울특별시 강남구,322282.0,1510220.0,21.3
11620,서울특별시 관악구,201801,서울특별시 관악구,671.0,394655.0,0.2
11620,서울특별시 관악구,201802,서울특별시 관악구,701.0,416077.0,0.2
11620,서울특별시 관악구,201803,서울특별시 관악구,1307.0,495867.0,0.3
11620,서울특별시 관악구,201804,서울특별시 관악구,1355.0,551052.0,0.2
11620,서울특별시 관악구,201805,서울특별시 관악구,1324.0,567514.0,0.2
11620,서울특별시 관악구,201806,서울특별시 관악구,883.0,512154.0,0.2
11620,서울특별시 관악구,201807,서울특별시 관악구,906.0,506528.0,0.2
11620,서울특별시 관악구,201808,서울특별시 관악구,683.0,503727.0,0.1
11620,서울특별시 관악구,201809,서울특별시 관악구,764.0,485320.0,0.2
11620,서울특별시 관악구,201810,서울특별시 관악구,941.0,547870.0,0.2
11620,서울특별시 관악구,201811,서울특별시 관악구,1121.0,590382.0,0.2
11620,서울특별시 관악구,201812,서울특별시 관악구,999.0,593435.0,0.2
11620,서울특별시 관악구,201901,서울특별시 관악구,832.0,440901.0,0.2
11620,서울특별시 관악구,201902,서울특별시 관악구,858.0,430793.0,0.2
11620,서울특별시 관악구,201903,서울특별시 관악구,1020.0,549882.0,0.2
11620,서울특별시 관악구,201904,서울특별시 관악구,977.0,634352.0,0.2
11620,서울특별시 관악구,201905,서울특별시 관악구,1103.0,651883.0,0.2
11620,서울특별시 관악구,201906,서울특별시 관악구,885.0,597789.0,0.1
11620,서울특별시 관악구,201907,서울특별시 관악구,982.0,560603.0,0.2
11620,서울특별시 관악구,201908,서울특별시 관악구,730.0,598725.0,0.1
11620,서울특별시 관악구,201909,서울특별시 관악구,812.0,572140.0,0.1
11620,서울특별시 관악구,201910,서울특별시 관악구,1120.0,703868.0,0.2
11620,서울특별시 관악구,201911,서울특별시 관악구,928.0,650220.0,0.1
11620,서울특별시 관악구,201912,서울특별시 관악구,965.0,684791.0,0.1
11620,서울특별시 관악구,202001,서울특별시 관악구,725.0,493903.0,0.1
11620,서울특별시 관악구,202002,서울특별시 관악구,724.0,283728.0,0.3
11620,서울특별시 관악구,202003,서울특별시 관악구,414.0,74561.0,0.6
11620,서울특별시 관악구,202004,서울특별시 관악구,357.0,58808.0,0.6
11620,서울특별시 관악구,202005,서울특별시 관악구,311.0,66009.0,0.5
11620,서울특별시 관악구,202006,서울특별시 관악구,315.0,72358.0,0.4
11620,서울특별시 관악구,202007,서울특별시 관악구,349.0,85675.0,0.4
11620,서울특별시 관악구,202008,서울특별시 관악구,330.0,78223.0,0.4
11620,서울특별시 관악구,202009,서울특별시 관악구,388.0,77787.0,0.5
11620,서울특별시 관악구,202010,서울특별시 관악구,372.0,85212.0,0.4
11620,서울특별시 관악구,202011,서울특별시 관악구,387.0,83801.0,0.5
11620,서울특별시 관악구,202012,서울특별시 관악구,352.0,78144.0,0.5
11620,서울특별시 관악구,202101,서울특별시 관악구,348.0,65847.0,0.5
11620,서울특별시 관악구,202102,서울특별시 관악구,257.0,67548.0,0.4
11620,서울특별시 관악구,202103,서울특별시 관악구,377.0,84643.0,0.4
11620,서울특별시 관악구,202104,서울특별시 관악구,302.0,80476.0,0.4
11620,서울특별시 관악구,202105,서울특별시 관악구,350.0,89801.0,0.4
11620,서울특별시 관악구,202106,서울특별시 관악구,322.0,89161.0,0.4
11620,서울특별시 관악구,202107,서울특별시 관악구,348.0,94298.0,0.4
11620,서울특별시 관악구,202108,서울특별시 관악구,333.0,93152.0,0.4
11620,서울특별시 관악구,202109,서울특별시 관악구,418.0,92915.0,0.4
11620,서울특별시 관악구,202110,서울특별시 관악구,463.0,114099.0,0.4
11620,서울특별시 관악구,202111,서울특별시 관악구,409.0,111183.0,0.4
11620,서울특별시 관악구,202112,서울특별시 관악구,395.0,101041.0,0.4
11620,서울특별시 관악구,202201,서울특별시 관악구,294.0,69829.0,0.4
11620,서울특별시 관악구,202202,서울특별시 관악구,334.0,78538.0,0.4
11620,서울특별시 관악구,202203,서울특별시 관악구,436.0,97619.0,0.4
11620,서울특별시 관악구,202204,서울특별시 관악구,528.0,142018.0,0.4
11620,서울특별시 관악구,202205,서울특별시 관악구,672.0,196896.0,0.3
11620,서울특별시 관악구,202206,서울특별시 관악구,671.0,220504.0,0.3
11620,서울특별시 관악구,202207,서울특별시 관악구,712.0,272234.0,0.3
11620,서울특별시 관악구,202208,서울특별시 관악구,608.0,264382.0,0.2
11620,서울특별시 관악구,202209,서울특별시 관악구,849.0,317517.0,0.3
11620,서울특별시 관악구,202210,서울특별시 관악구,947.0,445853.0,0.2
11620,서울특별시 관악구,202211,서울특별시 관악구,823.0,395612.0,0.2
11620,서울특별시 관악구,202212,서울특별시 관악구,864.0,427422.0,0.2
11620,서울특별시 관악구,202301,서울특별시 관악구,614.0,316126.0,0.2
11620,서울특별시 관악구,202302,서울특별시 관악구,632.0,308390.0,0.2
11620,서울특별시 관악구,202303,서울특별시 관악구,864.0,468826.0,0.2
11620,서울특별시 관악구,202304,서울특별시 관악구,955.0,591454.0,0.2
11620,서울특별시 관악구,202305,서울특별시 관악구,1001.0,595234.0,0.2
11620,서울특별시 관악구,202306,서울특별시 관악구,968.0,597365.0,0.2
11620,서울특별시 관악구,202307,서울특별시 관악구,983.0,593631.0,0.2
11620,서울특별시 관악구,202308,서울특별시 관악구,780.0,559446.0,0.1
11620,서울특별시 관악구,202309,서울특별시 관악구,964.0,613179.0,0.2
11620,서울특별시 관악구,202310,서울특별시 관악구,1190.0,731891.0,0.2
11620,서울특별시 관악구,202311,서울특별시 관악구,991.0,678341.0,0.1
11620,서울특별시 관악구,202312,서울특별시 관악구,983.0,625935.0,0.2
11620,서울특별시 관악구,202401,서울특별시 관악구,777.0,513571.0,0.2
11620,서울특별시 관악구,202402,서울특별시 관악구,677.0,489310.0,0.1
11620,서울특별시 관악구,202403,서울특별시 관악구,1076.0,718017.0,0.1
11620,서울특별시 관악구,202404,서울특별시 관악구,1185.0,826327.0,0.1
11620,서울특별시 관악구,202405,서울특별시 관악구,1239.0,807408.0,0.2
11620,서울특별시 관악구,202406,서울특별시 관악구,1269.0,816997.0,0.2
11620,서울특별시 관악구,202407,서울특별시 관악구,1229.0,749384.0,0.2
11620,서울특별시 관악구,202408,서울특별시 관악구,973.0,768655.0,0.1
11620,서울특별시 관악구,202409,서울특별시 관악구,1341.0,806055.0,0.2
11620,서울특별시 관악구,202410,서울특별시 관악구,1619.0,986517.0,0.2
11620,서울특별시 관악구,202411,서울특별시 관악구,1452.0,899628.0,0.2
11620,서울특별시 관악구,202412,서울특별시 관악구,1276.0,854167.0,0.1
11620,서울특별시 관악구,202501,서울특별시 관악구,983.0,649163.0,0.2
11620,서울특별시 관악구,202502,서울특별시 관악구,844.0,614569.0,0.1
11620,서울특별시 관악구,202503,서울특별시 관악구,1303.0,923396.0,0.1
11620,서울특별시 관악구,202504,서울특별시 관악구,1508.0,1093691.0,0.1
11620,서울특별시 관악구,202505,서울특별시 관악구,1519.0,1019630.0,0.1
11620,서울특별시 관악구,202506,서울특별시 관악구,1543.0,986151.0,0.2
11620,서울특별시 관악구,202507,서울특별시 관악구,1437.0,949478.0,0.2
11620,서울특별시 관악구,202508,서울특별시 관악구,1170.0,958145.0,0.1
11620,서울특별시 관악구,202509,서울특별시 관악구,1601.0,1044039.0,0.2
11620,서울특별시 관악구,202510,서울특별시 관악구,1685.0,1118074.0,0.2
11620,서울특별시 관악구,202511,서울특별시 관악구,1631.0,1186545.0,0.1
11620,서울특별시 관악구,202512,서울특별시 관악구,1556.0,1166929.0,0.1
11620,서울특별시 관악구,202601,서울특별시 관악구,1124.0,883780.0,0.1
11620,서울특별시 관악구,202602,서울특별시 관악구,1016.0,801938.0,0.1
11620,서울특별시 관악구,202603,서울특별시 관악구,1814.0,1335038.0,0.1
11620,서울특별시 관악구,202604,서울특별시 관악구,2210.0,1597129.0,0.1
11620,서울특별시 관악구,202605,서울특별시 관악구,2186.0,1687729.0,0.1
11620,서울특별시 관악구,202606,서울특별시 관악구,2209.0,1638409.0,0.1
11620,서울특별시 관악구,202607,서울특별시 관악구,2076.0,1510220.0,0.1
11530,서울특별시 구로구,201801,서울특별시 구로구,2195.0,394655.0,0.6
11530,서울특별시 구로구,201802,서울특별시 구로구,2076.0,416077.0,0.5
11530,서울특별시 구로구,201803,서울특별시 구로구,2988.0,495867.0,0.6
11530,서울특별시 구로구,201804,서울특별시 구로구,3106.0,551052.0,0.6
11530,서울특별시 구로구,201805,서울특별시 구로구,3240.0,567514.0,0.6
11530,서울특별시 구로구,201806,서울특별시 구로구,2503.0,512154.0,0.5
11530,서울특별시 구로구,201807,서울특별시 구로구,2656.0,506528.0,0.5
11530,서울특별시 구로구,201808,서울특별시 구로구,2404.0,503727.0,0.5
11530,서울특별시 구로구,201809,서울특별시 구로구,2298.0,485320.0,0.5
11530,서울특별시 구로구,201810,서울특별시 구로구,2637.0,547870.0,0.5
11530,서울특별시 구로구,201811,서울특별시 구로구,3210.0,590382.0,0.5
11530,서울특별시 구로구,201812,서울특별시 구로구,2443.0,593435.0,0.4
11530,서울특별시 구로구,201901,서울특별시 구로구,2111.0,440901.0,0.5
11530,서울특별시 구로구,201902,서울특별시 구로구,1850.0,430793.0,0.4
11530,서울특별시 구로구,201903,서울특별시 구로구,2556.0,549882.0,0.5
11530,서울특별시 구로구,201904,서울특별시 구로구,3291.0,634352.0,0.5
11530,서울특별시 구로구,201905,서울특별시 구로구,2978.0,651883.0,0.5
11530,서울특별시 구로구,201906,서울특별시 구로구,2532.0,597789.0,0.4
11530,서울특별시 구로구,201907,서울특별시 구로구,2065.0,560603.0,0.4
11530,서울특별시 구로구,201908,서울특별시 구로구,1927.0,598725.0,0.3
11530,서울특별시 구로구,201909,서울특별시 구로구,2805.0,572140.0,0.5
11530,서울특별시 구로구,201910,서울특별시 구로구,2560.0,703868.0,0.4
11530,서울특별시 구로구,201911,서울특별시 구로구,2395.0,650220.0,0.4
11530,서울특별시 구로구,201912,서울특별시 구로구,2267.0,684791.0,0.3
11530,서울특별시 구로구,202001,서울특별시 구로구,1661.0,493903.0,0.3
11530,서울특별시 구로구,202002,서울특별시 구로구,1174.0,283728.0,0.4
11530,서울특별시 구로구,202003,서울특별시 구로구,395.0,74561.0,0.5
11530,서울특별시 구로구,202004,서울특별시 구로구,257.0,58808.0,0.4
11530,서울특별시 구로구,202005,서울특별시 구로구,277.0,66009.0,0.4
11530,서울특별시 구로구,202006,서울특별시 구로구,269.0,72358.0,0.4
11530,서울특별시 구로구,202007,서울특별시 구로구,534.0,85675.0,0.6
11530,서울특별시 구로구,202008,서울특별시 구로구,468.0,78223.0,0.6
11530,서울특별시 구로구,202009,서울특별시 구로구,419.0,77787.0,0.5
11530,서울특별시 구로구,202010,서울특별시 구로구,405.0,85212.0,0.5
11530,서울특별시 구로구,202011,서울특별시 구로구,415.0,83801.0,0.5
11530,서울특별시 구로구,202012,서울특별시 구로구,309.0,78144.0,0.4
11530,서울특별시 구로구,202101,서울특별시 구로구,333.0,65847.0,0.5
11530,서울특별시 구로구,202102,서울특별시 구로구,190.0,67548.0,0.3
11530,서울특별시 구로구,202103,서울특별시 구로구,281.0,84643.0,0.3
11530,서울특별시 구로구,202104,서울특별시 구로구,277.0,80476.0,0.3
11530,서울특별시 구로구,202105,서울특별시 구로구,283.0,89801.0,0.3
11530,서울특별시 구로구,202106,서울특별시 구로구,264.0,89161.0,0.3
11530,서울특별시 구로구,202107,서울특별시 구로구,341.0,94298.0,0.4
11530,서울특별시 구로구,202108,서울특별시 구로구,321.0,93152.0,0.3
11530,서울특별시 구로구,202109,서울특별시 구로구,296.0,92915.0,0.3
11530,서울특별시 구로구,202110,서울특별시 구로구,370.0,114099.0,0.3
11530,서울특별시 구로구,202111,서울특별시 구로구,292.0,111183.0,0.3
11530,서울특별시 구로구,202112,서울특별시 구로구,232.0,101041.0,0.2
11530,서울특별시 구로구,202201,서울특별시 구로구,214.0,69829.0,0.3
11530,서울특별시 구로구,202202,서울특별시 구로구,208.0,78538.0,0.3
11530,서울특별시 구로구,202203,서울특별시 구로구,252.0,97619.0,0.3
11530,서울특별시 구로구,202204,서울특별시 구로구,446.0,142018.0,0.3
11530,서울특별시 구로구,202205,서울특별시 구로구,575.0,196896.0,0.3
11530,서울특별시 구로구,202206,서울특별시 구로구,689.0,220504.0,0.3
11530,서울특별시 구로구,202207,서울특별시 구로구,796.0,272234.0,0.3
11530,서울특별시 구로구,202208,서울특별시 구로구,667.0,264382.0,0.3
11530,서울특별시 구로구,202209,서울특별시 구로구,658.0,317517.0,0.2
11530,서울특별시 구로구,202210,서울특별시 구로구,1146.0,445853.0,0.3
11530,서울특별시 구로구,202211,서울특별시 구로구,904.0,395612.0,0.2
11530,서울특별시 구로구,202212,서울특별시 구로구,1058.0,427422.0,0.2
11530,서울특별시 구로구,202301,서울특별시 구로구,630.0,316126.0,0.2
11530,서울특별시 구로구,202302,서울특별시 구로구,713.0,308390.0,0.2
11530,서울특별시 구로구,202303,서울특별시 구로구,1132.0,468826.0,0.2
11530,서울특별시 구로구,202304,서울특별시 구로구,1413.0,591454.0,0.2
11530,서울특별시 구로구,202305,서울특별시 구로구,1380.0,595234.0,0.2
11530,서울특별시 구로구,202306,서울특별시 구로구,1261.0,597365.0,0.2
11530,서울특별시 구로구,202307,서울특별시 구로구,1358.0,593631.0,0.2
11530,서울특별시 구로구,202308,서울특별시 구로구,1150.0,559446.0,0.2
11530,서울특별시 구로구,202309,서울특별시 구로구,1374.0,613179.0,0.2
11530,서울특별시 구로구,202310,서울특별시 구로구,1877.0,731891.0,0.3
11530,서울특별시 구로구,202311,서울특별시 구로구,1610.0,678341.0,0.2
11530,서울특별시 구로구,202312,서울특별시 구로구,1430.0,625935.0,0.2
11530,서울특별시 구로구,202401,서울특별시 구로구,945.0,513571.0,0.2
11530,서울특별시 구로구,202402,서울특별시 구로구,799.0,489310.0,0.2
11530,서울특별시 구로구,202403,서울특별시 구로구,1708.0,718017.0,0.2
11530,서울특별시 구로구,202404,서울특별시 구로구,1669.0,826327.0,0.2
11530,서울특별시 구로구,202405,서울특별시 구로구,1658.0,807408.0,0.2
11530,서울특별시 구로구,202406,서울특별시 구로구,1501.0,816997.0,0.2
11530,서울특별시 구로구,202407,서울특별시 구로구,1364.0,749384.0,0.2
11530,서울특별시 구로구,202408,서울특별시 구로구,1295.0,768655.0,0.2
11530,서울특별시 구로구,202409,서울특별시 구로구,1557.0,806055.0,0.2
11530,서울특별시 구로구,202410,서울특별시 구로구,2104.0,986517.0,0.2
11530,서울특별시 구로구,202411,서울특별시 구로구,1772.0,899628.0,0.2
11530,서울특별시 구로구,202412,서울특별시 구로구,1526.0,854167.0,0.2
11530,서울특별시 구로구,202501,서울특별시 구로구,1121.0,649163.0,0.2
11530,서울특별시 구로구,202502,서울특별시 구로구,1031.0,614569.0,0.2
11530,서울특별시 구로구,202503,서울특별시 구로구,1481.0,923396.0,0.2
11530,서울특별시 구로구,202504,서울특별시 구로구,2018.0,1093691.0,0.2
11530,서울특별시 구로구,202505,서울특별시 구로구,1777.0,1019630.0,0.2
11530,서울특별시 구로구,202506,서울특별시 구로구,1632.0,986151.0,0.2
11530,서울특별시 구로구,202507,서울특별시 구로구,1825.0,949478.0,0.2
11530,서울특별시 구로구,202508,서울특별시 구로구,2234.0,958145.0,0.2
11530,서울특별시 구로구,202509,서울특별시 구로구,2621.0,1044039.0,0.3
11530,서울특별시 구로구,202510,서울특별시 구로구,2955.0,1118074.0,0.3
11530,서울특별시 구로구,202511,서울특별시 구로구,2706.0,1186545.0,0.2
11530,서울특별시 구로구,202512,서울특별시 구로구,2376.0,1166929.0,0.2
11530,서울특별시 구로구,202601,서울특별시 구로구,1814.0,883780.0,0.2
11530,서울특별시 구로구,202602,서울특별시 구로구,1625.0,801938.0,0.2
11530,서울특별시 구로구,202603,서울특별시 구로구,3330.0,1335038.0,0.2
11530,서울특별시 구로구,202604,서울특별시 구로구,3647.0,1597129.0,0.2
11530,서울특별시 구로구,202605,서울특별시 구로구,4683.0,1687729.0,0.3
11530,서울특별시 구로구,202606,서울특별시 구로구,4962.0,1638409.0,0.3
11530,서울특별시 구로구,202607,서울특별시 구로구,4745.0,1510220.0,0.3
11740,서울특별시 강동구,201801,서울특별시 강동구,618.0,394655.0,0.2
11740,서울특별시 강동구,201802,서울특별시 강동구,759.0,416077.0,0.2
11740,서울특별시 강동구,201803,서울특별시 강동구,645.0,495867.0,0.1
11740,서울특별시 강동구,201804,서울특별시 강동구,800.0,551052.0,0.1
11740,서울특별시 강동구,201805,서울특별시 강동구,872.0,567514.0,0.2
11740,서울특별시 강동구,201806,서울특별시 강동구,1435.0,512154.0,0.3
11740,서울특별시 강동구,201807,서울특별시 강동구,913.0,506528.0,0.2
11740,서울특별시 강동구,201808,서울특별시 강동구,1439.0,503727.0,0.3
11740,서울특별시 강동구,201809,서울특별시 강동구,1715.0,485320.0,0.4
11740,서울특별시 강동구,201810,서울특별시 강동구,952.0,547870.0,0.2
11740,서울특별시 강동구,201811,서울특별시 강동구,1374.0,590382.0,0.2
11740,서울특별시 강동구,201812,서울특별시 강동구,884.0,593435.0,0.1
11740,서울특별시 강동구,201901,서울특별시 강동구,929.0,440901.0,0.2
11740,서울특별시 강동구,201902,서울특별시 강동구,923.0,430793.0,0.2
11740,서울특별시 강동구,201903,서울특별시 강동구,964.0,549882.0,0.2
11740,서울특별시 강동구,201904,서울특별시 강동구,1259.0,634352.0,0.2
11740,서울특별시 강동구,201905,서울특별시 강동구,1258.0,651883.0,0.2
11740,서울특별시 강동구,201906,서울특별시 강동구,1101.0,597789.0,0.2
11740,서울특별시 강동구,201907,서울특별시 강동구,873.0,560603.0,0.2
11740,서울특별시 강동구,201908,서울특별시 강동구,1023.0,598725.0,0.2
11740,서울특별시 강동구,201909,서울특별시 강동구,1092.0,572140.0,0.2
11740,서울특별시 강동구,201910,서울특별시 강동구,1313.0,703868.0,0.2
11740,서울특별시 강동구,201911,서울특별시 강동구,1280.0,650220.0,0.2
11740,서울특별시 강동구,201912,서울특별시 강동구,1359.0,684791.0,0.2
11740,서울특별시 강동구,202001,서울특별시 강동구,1011.0,493903.0,0.2
11740,서울특별시 강동구,202002,서울특별시 강동구,711.0,283728.0,0.3
11740,서울특별시 강동구,202003,서울특별시 강동구,280.0,74561.0,0.4
11740,서울특별시 강동구,202004,서울특별시 강동구,182.0,58808.0,0.3
11740,서울특별시 강동구,202005,서울특별시 강동구,203.0,66009.0,0.3
11740,서울특별시 강동구,202006,서울특별시 강동구,181.0,72358.0,0.3
11740,서울특별시 강동구,202007,서울특별시 강동구,248.0,85675.0,0.3
11740,서울특별시 강동구,202008,서울특별시 강동구,217.0,78223.0,0.3
11740,서울특별시 강동구,202009,서울특별시 강동구,212.0,77787.0,0.3
11740,서울특별시 강동구,202010,서울특별시 강동구,212.0,85212.0,0.2
11740,서울특별시 강동구,202011,서울특별시 강동구,216.0,83801.0,0.3
11740,서울특별시 강동구,202012,서울특별시 강동구,207.0,78144.0,0.3
11740,서울특별시 강동구,202101,서울특별시 강동구,236.0,65847.0,0.4
11740,서울특별시 강동구,202102,서울특별시 강동구,162.0,67548.0,0.2
11740,서울특별시 강동구,202103,서울특별시 강동구,217.0,84643.0,0.3
11740,서울특별시 강동구,202104,서울특별시 강동구,182.0,80476.0,0.2
11740,서울특별시 강동구,202105,서울특별시 강동구,231.0,89801.0,0.3
11740,서울특별시 강동구,202106,서울특별시 강동구,215.0,89161.0,0.2
