SGG_CD,SGG_NM,AGEG_DIV_NM,TOU_NUM1,TOU_NUM1_RATE,TOU_NUM2,TOU_NUM2_RATE
27720,대구광역시 군위군,10~19세,1299675.0,2.1,1104948.0,1.8
27720,대구광역시 군위군,0~9세,244172.0,0.4,276301.0,0.4
27140,대구광역시 동구,70세 이상,15808524.0,3.2,14122806.0,2.8
27140,대구광역시 동구,60~69세,42118355.0,8.5,29593678.0,6.0
27140,대구광역시 동구,50~59세,58251247.0,11.7,45428099.0,9.2
27140,대구광역시 동구,40~49세,49463087.0,10.0,34759390.0,7.0
27140,대구광역시 동구,30~39세,49376991.0,10.0,35339481.0,7.1
27140,대구광역시 동구,20~29세,50256641.0,10.1,42757365.0,8.6
27140,대구광역시 동구,10~19세,12770553.0,2.6,11391146.0,2.3
27140,대구광역시 동구,0~9세,2102277.0,0.4,2342648.0,0.5
27170,대구광역시 서구,70세 이상,6437517.0,3.6,5127351.0,2.8
27170,대구광역시 서구,60~69세,19775990.0,11.0,11072320.0,6.1
27170,대구광역시 서구,50~59세,25227627.0,14.0,17052144.0,9.4
27170,대구광역시 서구,40~49세,18961516.0,10.5,12138653.0,6.7
27170,대구광역시 서구,30~39세,17839818.0,9.9,11063722.0,6.1
27170,대구광역시 서구,20~29세,15310925.0,8.5,12224929.0,6.8
27170,대구광역시 서구,10~19세,3639569.0,2.0,3356853.0,1.9
27170,대구광역시 서구,0~9세,594676.0,0.3,660125.0,0.4
27230,대구광역시 북구,70세 이상,13066138.0,3.1,11617232.0,2.8
27230,대구광역시 북구,60~69세,37003675.0,8.8,23098837.0,5.5
27230,대구광역시 북구,50~59세,52108953.0,12.4,35387422.0,8.4
27230,대구광역시 북구,40~49세,42979099.0,10.2,27312728.0,6.5
27230,대구광역시 북구,30~39세,41489752.0,9.9,27127460.0,6.5
27230,대구광역시 북구,20~29세,46133773.0,11.0,35194189.0,8.4
27230,대구광역시 북구,10~19세,12011046.0,2.9,11281495.0,2.7
27230,대구광역시 북구,0~9세,1968565.0,0.5,2147846.0,0.5
28290,인천광역시 검단구,70세 이상,162647.0,3.7,125473.0,2.9
28290,인천광역시 검단구,60~69세,508613.0,11.6,278780.0,6.4
28290,인천광역시 검단구,50~59세,558803.0,12.7,320469.0,7.3
28290,인천광역시 검단구,40~49세,499186.0,11.4,290537.0,6.6
28290,인천광역시 검단구,30~39세,527367.0,12.0,359121.0,8.2
28290,인천광역시 검단구,20~29세,320018.0,7.3,228817.0,5.2
28290,인천광역시 검단구,10~19세,88072.0,2.0,85515.0,1.9
28290,인천광역시 검단구,0~9세,18300.0,0.4,17879.0,0.4
27260,대구광역시 수성구,70세 이상,13395117.0,3.2,12132978.0,2.9
27260,대구광역시 수성구,60~69세,34933247.0,8.4,24398030.0,5.8
27260,대구광역시 수성구,50~59세,47264945.0,11.3,36283905.0,8.7
27260,대구광역시 수성구,40~49세,42720150.0,10.2,29815560.0,7.1
27260,대구광역시 수성구,30~39세,43135294.0,10.3,30989605.0,7.4
27260,대구광역시 수성구,20~29세,40831797.0,9.8,34351077.0,8.2
27260,대구광역시 수성구,10~19세,12410629.0,3.0,10855662.0,2.6
27260,대구광역시 수성구,0~9세,1998639.0,0.5,2206467.0,0.5
27110,대구광역시 중구,70세 이상,20537714.0,3.7,18398409.0,3.3
27110,대구광역시 중구,60~69세,41349731.0,7.4,33270969.0,5.9
27110,대구광역시 중구,50~59세,47559511.0,8.5,46289823.0,8.3
27110,대구광역시 중구,40~49세,40698677.0,7.3,36842564.0,6.6
27110,대구광역시 중구,30~39세,48692686.0,8.7,40010025.0,7.1
27110,대구광역시 중구,20~29세,69654460.0,12.4,78688466.0,14.0
27110,대구광역시 중구,10~19세,14758752.0,2.6,20886853.0,3.7
27110,대구광역시 중구,0~9세,1089797.0,0.2,1367025.0,0.2
28177,인천광역시 미추홀구,70세 이상,11376373.0,3.0,9947926.0,2.6
28177,인천광역시 미추홀구,60~69세,33380721.0,8.8,20982486.0,5.5
28177,인천광역시 미추홀구,50~59세,44264547.0,11.6,30295912.0,7.9
28177,인천광역시 미추홀구,40~49세,39465101.0,10.3,24268304.0,6.4
28177,인천광역시 미추홀구,30~39세,42380667.0,11.1,27571663.0,7.2
28177,인천광역시 미추홀구,20~29세,42371266.0,11.1,33149777.0,8.7
28177,인천광역시 미추홀구,10~19세,10167851.0,2.7,8883752.0,2.3
28177,인천광역시 미추홀구,0~9세,1471181.0,0.4,1499137.0,0.4
28200,인천광역시 남동구,70세 이상,12663644.0,2.8,11064394.0,2.4
28200,인천광역시 남동구,60~69세,42732573.0,9.4,25450404.0,5.6
28200,인천광역시 남동구,50~59세,58465034.0,12.8,37945082.0,8.3
28200,인천광역시 남동구,40~49세,51944053.0,11.4,30011564.0,6.6
28200,인천광역시 남동구,30~39세,53300155.0,11.7,33312710.0,7.3
28200,인천광역시 남동구,20~29세,43078416.0,9.4,34562367.0,7.6
28200,인천광역시 남동구,10~19세,8984716.0,2.0,8813367.0,1.9
28200,인천광역시 남동구,0~9세,1899054.0,0.4,2058710.0,0.5
28710,인천광역시 강화군,70세 이상,5609257.0,4.0,4566145.0,3.3
28710,인천광역시 강화군,60~69세,14466661.0,10.4,10829625.0,7.7
28710,인천광역시 강화군,50~59세,16809235.0,12.0,13869991.0,9.9
28710,인천광역시 강화군,40~49세,13471015.0,9.6,9643523.0,6.9
28710,인천광역시 강화군,30~39세,12409708.0,8.9,9910217.0,7.1
28710,인천광역시 강화군,20~29세,11029340.0,7.9,8365218.0,6.0
28710,인천광역시 강화군,10~19세,3962715.0,2.8,3271579.0,2.3
28710,인천광역시 강화군,0~9세,736708.0,0.5,821847.0,0.6
28245,인천광역시 계양구,70세 이상,6384293.0,2.6,4790183.0,1.9
28245,인천광역시 계양구,60~69세,24370407.0,9.8,12529391.0,5.1
28245,인천광역시 계양구,50~59세,35503022.0,14.3,20666479.0,8.3
28245,인천광역시 계양구,40~49세,30713434.0,12.4,16319643.0,6.6
28245,인천광역시 계양구,30~39세,29232813.0,11.8,18652623.0,7.5
28245,인천광역시 계양구,20~29세,20444448.0,8.3,18217551.0,7.4
28245,인천광역시 계양구,10~19세,4020690.0,1.6,4270085.0,1.7
28245,인천광역시 계양구,0~9세,760029.0,0.3,847111.0,0.3
28275,인천광역시 서해구,70세 이상,279218.0,3.6,207069.0,2.7
28275,인천광역시 서해구,60~69세,901327.0,11.6,476364.0,6.1
28275,인천광역시 서해구,50~59세,1016218.0,13.0,581603.0,7.5
28275,인천광역시 서해구,40~49세,914012.0,11.7,500210.0,6.4
28275,인천광역시 서해구,30~39세,947260.0,12.1,623333.0,8.0
28275,인천광역시 서해구,20~29세,564277.0,7.2,466294.0,6.0
28275,인천광역시 서해구,10~19세,138447.0,1.8,132645.0,1.7
28275,인천광역시 서해구,0~9세,22624.0,0.3,26247.0,0.3
28155,인천광역시 영종구,70세 이상,386417.0,2.6,284269.0,1.9
28155,인천광역시 영종구,60~69세,1193918.0,8.1,779386.0,5.3
28155,인천광역시 영종구,50~59세,1540662.0,10.4,1047336.0,7.1
28155,인천광역시 영종구,40~49세,1654635.0,11.2,1122471.0,7.6
28155,인천광역시 영종구,30~39세,1763542.0,11.9,1473428.0,9.9
28155,인천광역시 영종구,20~29세,1301585.0,8.8,1421565.0,9.6
28155,인천광역시 영종구,10~19세,361582.0,2.4,393218.0,2.7
28155,인천광역시 영종구,0~9세,48428.0,0.3,58467.0,0.4
28125,인천광역시 제물포구,70세 이상,231272.0,4.7,168372.0,3.4
28125,인천광역시 제물포구,60~69세,609186.0,12.4,311185.0,6.4
28125,인천광역시 제물포구,50~59세,654341.0,13.4,356048.0,7.3
28125,인천광역시 제물포구,40~49세,555109.0,11.3,306980.0,6.3
28125,인천광역시 제물포구,30~39세,543052.0,11.1,341111.0,7.0
28125,인천광역시 제물포구,20~29세,343037.0,7.0,244172.0,5.0
28125,인천광역시 제물포구,10~19세,108589.0,2.2,93575.0,1.9
28125,인천광역시 제물포구,0~9세,14636.0,0.3,16311.0,0.3
28237,인천광역시 부평구,70세 이상,11237683.0,2.7,10500070.0,2.5
28237,인천광역시 부평구,60~69세,34600260.0,8.2,23420955.0,5.6
28237,인천광역시 부평구,50~59세,46522872.0,11.0,34417592.0,8.2
28237,인천광역시 부평구,40~49세,41817870.0,9.9,26709441.0,6.3
28237,인천광역시 부평구,30~39세,48777446.0,11.6,32722582.0,7.8
28237,인천광역시 부평구,20~29세,47150673.0,11.2,40159574.0,9.5
28237,인천광역시 부평구,10~19세,9805252.0,2.3,10000253.0,2.4
28237,인천광역시 부평구,0~9세,1591928.0,0.4,1813290.0,0.4
28185,인천광역시 연수구,70세 이상,8058396.0,2.1,7081017.0,1.9
28185,인천광역시 연수구,60~69세,30212962.0,7.9,17959066.0,4.7
28185,인천광역시 연수구,50~59세,44704020.0,11.8,27559354.0,7.2
28185,인천광역시 연수구,40~49세,44615631.0,11.7,25789291.0,6.8
28185,인천광역시 연수구,30~39세,47173562.0,12.4,31207203.0,8.2
28185,인천광역시 연수구,20~29세,39105952.0,10.3,32545212.0,8.6
28185,인천광역시 연수구,10~19세,10445856.0,2.7,10059700.0,2.6
28185,인천광역시 연수구,0~9세,1771879.0,0.5,2004799.0,0.5
28720,인천광역시 옹진군,70세 이상,1607129.0,3.1,1156664.0,2.2
28720,인천광역시 옹진군,60~69세,5412325.0,10.4,3211224.0,6.2
28720,인천광역시 옹진군,50~59세,6816292.0,13.2,4190959.0,8.1
28720,인천광역시 옹진군,40~49세,5841291.0,11.3,2927921.0,5.7
28720,인천광역시 옹진군,30~39세,5665883.0,10.9,3143790.0,6.1
28720,인천광역시 옹진군,20~29세,6383846.0,12.3,2802632.0,5.4
28720,인천광역시 옹진군,10~19세,1407342.0,2.7,782492.0,1.5
28720,인천광역시 옹진군,0~9세,221174.0,0.4,244216.0,0.5
28140,인천광역시 동구,70세 이상,3149616.0,4.0,2393300.0,3.1
28140,인천광역시 동구,60~69세,8737011.0,11.2,4664853.0,6.0
28140,인천광역시 동구,50~59세,11299150.0,14.5,6174463.0,7.9
28140,인천광역시 동구,40~49세,8927483.0,11.5,4883333.0,6.3
28140,인천광역시 동구,30~39세,8005941.0,10.3,4759852.0,6.1
28140,인천광역시 동구,20~29세,5934432.0,7.6,4599407.0,5.9
28140,인천광역시 동구,10~19세,1969811.0,2.5,1806892.0,2.3
28140,인천광역시 동구,0~9세,266427.0,0.3,306835.0,0.4
28110,인천광역시 중구,70세 이상,15453234.0,2.6,11546056.0,1.9
28110,인천광역시 중구,60~69세,51294795.0,8.6,30295661.0,5.1
28110,인천광역시 중구,50~59세,73454845.0,12.3,45093976.0,7.5
28110,인천광역시 중구,40~49세,70467803.0,11.8,40772552.0,6.8
28110,인천광역시 중구,30~39세,71348178.0,11.9,51425646.0,8.6
28110,인천광역시 중구,20~29세,54170421.0,9.0,53550308.0,8.9
28110,인천광역시 중구,10~19세,12929455.0,2.2,12300949.0,2.1
28110,인천광역시 중구,0~9세,2149129.0,0.4,2470560.0,0.4
28260,인천광역시 서구,70세 이상,10705795.0,2.5,8921342.0,2.1
28260,인천광역시 서구,60~69세,41094564.0,9.5,20995395.0,4.9
28260,인천광역시 서구,50~59세,59805570.0,13.8,32151288.0,7.4
28260,인천광역시 서구,40~49세,53669368.0,12.4,27628011.0,6.4
28260,인천광역시 서구,30~39세,52982094.0,12.3,32260454.0,7.5
28260,인천광역시 서구,20~29세,40136623.0,9.3,30064753.0,7.0
28260,인천광역시 서구,10~19세,8917928.0,2.1,8209693.0,1.9
28260,인천광역시 서구,0~9세,2427541.0,0.6,2501647.0,0.6
29110,광주광역시 동구,70세 이상,12345129.0,4.3,9958538.0,3.4
29110,광주광역시 동구,60~69세,23530743.0,8.1,16468814.0,5.7
29110,광주광역시 동구,50~59세,29396837.0,10.1,22942123.0,7.9
29110,광주광역시 동구,40~49세,23433498.0,8.1,18194182.0,6.3
29110,광주광역시 동구,30~39세,22324176.0,7.7,17733698.0,6.1
29110,광주광역시 동구,20~29세,34471406.0,11.9,34789441.0,12.0
29110,광주광역시 동구,10~19세,10179808.0,3.5,12547601.0,4.3
29110,광주광역시 동구,0~9세,703173.0,0.2,861674.0,0.3
29155,광주광역시 남구,70세 이상,6859532.0,3.9,6445907.0,3.6
29155,광주광역시 남구,60~69세,15506093.0,8.7,10891780.0,6.1
29155,광주광역시 남구,50~59세,20777093.0,11.7,15222465.0,8.5
29155,광주광역시 남구,40~49세,18012217.0,10.1,12369476.0,6.9
29155,광주광역시 남구,30~39세,15744560.0,8.8,11863362.0,6.7
29155,광주광역시 남구,20~29세,16321175.0,9.2,14379535.0,8.1
29155,광주광역시 남구,10~19세,5708796.0,3.2,5906005.0,3.3
29155,광주광역시 남구,0~9세,997519.0,0.6,1085840.0,0.6
29170,광주광역시 북구,70세 이상,13649366.0,3.4,11564635.0,2.9
29170,광주광역시 북구,60~69세,34142814.0,8.6,21339926.0,5.4
29170,광주광역시 북구,50~59세,46881434.0,11.8,32742447.0,8.3
29170,광주광역시 북구,40~49세,39622283.0,10.0,26115119.0,6.6
29170,광주광역시 북구,30~39세,37037054.0,9.3,26092670.0,6.6
29170,광주광역시 북구,20~29세,43552383.0,11.0,35308674.0,8.9
29170,광주광역시 북구,10~19세,12809171.0,3.2,11865706.0,3.0
29170,광주광역시 북구,0~9세,1884748.0,0.5,2095178.0,0.5
29200,광주광역시 광산구,70세 이상,10879086.0,2.8,8994409.0,2.4
29200,광주광역시 광산구,60~69세,31260774.0,8.2,17549389.0,4.6
29200,광주광역시 광산구,50~59세,48064913.0,12.6,30169361.0,7.9
29200,광주광역시 광산구,40~49세,42580897.0,11.2,25428860.0,6.7
29200,광주광역시 광산구,30~39세,39465992.0,10.3,25567734.0,6.7
29200,광주광역시 광산구,20~29세,43314414.0,11.3,32003898.0,8.4
29200,광주광역시 광산구,10~19세,11572960.0,3.0,10659731.0,2.8
29200,광주광역시 광산구,0~9세,2094230.0,0.5,2238097.0,0.6
29140,광주광역시 서구,70세 이상,13742730.0,3.2,10864246.0,2.5
29140,광주광역시 서구,60~69세,36331506.0,8.5,22023334.0,5.2
29140,광주광역시 서구,50~59세,51001843.0,12.0,35767368.0,8.4
29140,광주광역시 서구,40~49세,44990096.0,10.6,29733906.0,7.0
29140,광주광역시 서구,30~39세,43547640.0,10.2,30056594.0,7.0
29140,광주광역시 서구,20~29세,45599479.0,10.7,37551255.0,8.8
29140,광주광역시 서구,10~19세,11118533.0,2.6,10648752.0,2.5
29140,광주광역시 서구,0~9세,1613162.0,0.4,1822706.0,0.4
30110,대전광역시 동구,70세 이상,11873369.0,3.8,8444581.0,2.7
30110,대전광역시 동구,60~69세,32217651.0,10.2,17782549.0,5.6
30110,대전광역시 동구,50~59세,37067944.0,11.8,24764921.0,7.9
30110,대전광역시 동구,40~49세,29464212.0,9.3,18915961.0,6.0
30110,대전광역시 동구,30~39세,27587990.0,8.8,19409148.0,6.2
30110,대전광역시 동구,20~29세,34921499.0,11.1,30990888.0,9.8
30110,대전광역시 동구,10~19세,9868998.0,3.1,9769659.0,3.1
30110,대전광역시 동구,0~9세,1022562.0,0.3,1144475.0,0.4
30230,대전광역시 대덕구,70세 이상,7232127.0,3.3,4541934.0,2.1
30230,대전광역시 대덕구,60~69세,23329061.0,10.7,11522331.0,5.3
30230,대전광역시 대덕구,50~59세,30393835.0,14.0,17964171.0,8.3
30230,대전광역시 대덕구,40~49세,24613344.0,11.3,13668420.0,6.3
30230,대전광역시 대덕구,30~39세,22495767.0,10.4,13625563.0,6.3
30230,대전광역시 대덕구,20~29세,20493709.0,9.4,16393300.0,7.6
30230,대전광역시 대덕구,10~19세,4891850.0,2.3,4452491.0,2.1
30230,대전광역시 대덕구,0~9세,660736.0,0.3,741346.0,0.3
30170,대전광역시 서구,70세 이상,15848509.0,3.1,11967267.0,2.3
30170,대전광역시 서구,60~69세,45710463.0,9.0,26378854.0,5.2
30170,대전광역시 서구,50~59세,53705534.0,10.5,39024438.0,7.7
30170,대전광역시 서구,40~49세,48174354.0,9.5,33431254.0,6.6
30170,대전광역시 서구,30~39세,51045910.0,10.0,37866029.0,7.4
30170,대전광역시 서구,20~29세,57959289.0,11.4,51921514.0,10.2
30170,대전광역시 서구,10~19세,15793029.0,3.1,15812229.0,3.1
30170,대전광역시 서구,0~9세,2198941.0,0.4,2461347.0,0.5
30200,대전광역시 유성구,70세 이상,12896470.0,2.6,9056746.0,1.9
30200,대전광역시 유성구,60~69세,43812920.0,9.0,23679621.0,4.8
30200,대전광역시 유성구,50~59세,56489243.0,11.6,36659572.0,7.5
30200,대전광역시 유성구,40~49세,51333504.0,10.5,30417176.0,6.2
30200,대전광역시 유성구,30~39세,54786003.0,11.2,34479513.0,7.1
30200,대전광역시 유성구,20~29세,59917580.0,12.3,44945675.0,9.2
30200,대전광역시 유성구,10~19세,14316649.0,2.9,12095790.0,2.5
30200,대전광역시 유성구,0~9세,1849058.0,0.4,2054978.0,0.4
30140,대전광역시 중구,70세 이상,15350176.0,4.1,11650355.0,3.1
30140,대전광역시 중구,60~69세,36487586.0,9.8,21367783.0,5.8
30140,대전광역시 중구,50~59세,39999442.0,10.8,29281937.0,7.9
30140,대전광역시 중구,40~49세,33636497.0,9.1,24810514.0,6.7
30140,대전광역시 중구,30~39세,32100808.0,8.6,24734312.0,6.7
30140,대전광역시 중구,20~29세,37421596.0,10.1,37459313.0,10.1
30140,대전광역시 중구,10~19세,11355720.0,3.1,12559120.0,3.4
30140,대전광역시 중구,0~9세,1501636.0,0.4,1716716.0,0.5
31140,울산광역시 남구,70세 이상,10729642.0,2.8,7460847.0,2.0
31140,울산광역시 남구,60~69세,37308768.0,9.9,19976391.0,5.3
31140,울산광역시 남구,50~59세,48783002.0,13.0,31244050.0,8.3
31140,울산광역시 남구,40~49세,40794857.0,10.8,24554621.0,6.5
31140,울산광역시 남구,30~39세,39839572.0,10.6,24929409.0,6.6
31140,울산광역시 남구,20~29세,38762343.0,10.3,29524907.0,7.8
31140,울산광역시 남구,10~19세,10198228.0,2.7,9416654.0,2.5
31140,울산광역시 남구,0~9세,1524599.0,0.4,1646231.0,0.4
31170,울산광역시 동구,70세 이상,3153519.0,2.8,2410714.0,2.2
31170,울산광역시 동구,60~69세,10436205.0,9.4,6086208.0,5.5
31170,울산광역시 동구,50~59세,13000102.0,11.7,8216007.0,7.4
31170,울산광역시 동구,40~49세,13015406.0,11.8,6755225.0,6.1
31170,울산광역시 동구,30~39세,13683734.0,12.4,7222461.0,6.5
31170,울산광역시 동구,20~29세,11642467.0,10.5,7575028.0,6.8
31170,울산광역시 동구,10~19세,3108058.0,2.8,2747448.0,2.5
31170,울산광역시 동구,0~9세,791165.0,0.7,831967.0,0.8
31200,울산광역시 북구,70세 이상,5318235.0,2.7,3985063.0,2.0
31200,울산광역시 북구,60~69세,20401697.0,10.3,11782964.0,6.0
31200,울산광역시 북구,50~59세,27108964.0,13.7,18107600.0,9.2
31200,울산광역시 북구,40~49세,21958130.0,11.1,13207755.0,6.7
31200,울산광역시 북구,30~39세,21136673.0,10.7,12947404.0,6.5
31200,울산광역시 북구,20~29세,18172990.0,9.2,11968204.0,6.1
31200,울산광역시 북구,10~19세,4831338.0,2.4,4278550.0,2.2
31200,울산광역시 북구,0~9세,1194270.0,0.6,1308699.0,0.7
31710,울산광역시 울주군,70세 이상,8132842.0,2.9,5933388.0,2.1
31710,울산광역시 울주군,60~69세,31189840.0,11.0,16585855.0,5.8
31710,울산광역시 울주군,50~59세,43131154.0,15.2,26198658.0,9.2
31710,울산광역시 울주군,40~49세,33519447.0,11.8,18002153.0,6.3
31710,울산광역시 울주군,30~39세,28946363.0,10.2,16717559.0,5.9
31710,울산광역시 울주군,20~29세,24138928.0,8.5,17286360.0,6.1
31710,울산광역시 울주군,10~19세,6321899.0,2.2,5496567.0,1.9
31710,울산광역시 울주군,0~9세,1221631.0,0.4,1328230.0,0.5
31110,울산광역시 중구,70세 이상,7082832.0,3.3,5045888.0,2.4
31110,울산광역시 중구,60~69세,22241196.0,10.5,13459638.0,6.3
31110,울산광역시 중구,50~59세,27012749.0,12.7,20809730.0,9.8
31110,울산광역시 중구,40~49세,21213819.0,10.0,15292977.0,7.2
31110,울산광역시 중구,30~39세,20113828.0,9.5,14764018.0,7.0
31110,울산광역시 중구,20~29세,17866370.0,8.4,14741110.0,7.0
31110,울산광역시 중구,10~19세,5330871.0,2.5,5052983.0,2.4
31110,울산광역시 중구,0~9세,978714.0,0.5,1095521.0,0.5
41280,경기도 고양시,70세 이상,34032562.0,2.9,32501980.0,2.8
41280,경기도 고양시,60~69세,91444563.0,7.8,71202582.0,6.1
41280,경기도 고양시,50~59세,133097811.0,11.3,109974851.0,9.4
41280,경기도 고양시,40~49세,129626738.0,11.1,92481182.0,7.9
41280,경기도 고양시,30~39세,128930900.0,11.0,98739368.0,8.4
41280,경기도 고양시,20~29세,103035972.0,8.8,86927628.0,7.4
41280,경기도 고양시,10~19세,26489326.0,2.3,25827732.0,2.2
41280,경기도 고양시,0~9세,3971793.0,0.3,4589732.0,0.4
41281,경기도 고양시 덕양구,70세 이상,16080457.0,3.0,13033790.0,2.5
41281,경기도 고양시 덕양구,60~69세,49372501.0,9.3,29069639.0,5.5
41281,경기도 고양시 덕양구,50~59세,71303821.0,13.5,44073118.0,8.3
41281,경기도 고양시 덕양구,40~49세,64098090.0,12.1,36880768.0,7.0
41281,경기도 고양시 덕양구,30~39세,58267341.0,11.0,41458599.0,7.8
41281,경기도 고양시 덕양구,20~29세,44279276.0,8.4,37909774.0,7.2
41281,경기도 고양시 덕양구,10~19세,9720091.0,1.8,9312820.0,1.8
41281,경기도 고양시 덕양구,0~9세,1767188.0,0.3,1988610.0,0.4
41285,경기도 고양시 일산동구,70세 이상,14574996.0,2.9,13488241.0,2.6
41285,경기도 고양시 일산동구,60~69세,43419193.0,8.5,28775239.0,5.6
41285,경기도 고양시 일산동구,50~59세,64408554.0,12.6,46406819.0,9.1
41285,경기도 고양시 일산동구,40~49세,57626544.0,11.3,37846964.0,7.4
41285,경기도 고양시 일산동구,30~39세,54182404.0,10.6,39111719.0,7.7
41285,경기도 고양시 일산동구,20~29세,45914986.0,9.0,38986029.0,7.7
41285,경기도 고양시 일산동구,10~19세,10789903.0,2.1,10760702.0,2.1
41285,경기도 고양시 일산동구,0~9세,1516614.0,0.3,1757270.0,0.3
41287,경기도 고양시 일산서구,70세 이상,10423018.0,2.9,9722759.0,2.7
41287,경기도 고양시 일산서구,60~69세,29016484.0,8.1,19959572.0,5.5
41287,경기도 고양시 일산서구,50~59세,42930624.0,11.9,32061526.0,8.9
41287,경기도 고양시 일산서구,40~49세,41070345.0,11.4,28194433.0,7.8
41287,경기도 고양시 일산서구,30~39세,38359132.0,10.7,29594275.0,8.2
41287,경기도 고양시 일산서구,20~29세,30865473.0,8.6,26785043.0,7.4
41287,경기도 고양시 일산서구,10~19세,8973745.0,2.5,8987182.0,2.5
41287,경기도 고양시 일산서구,0~9세,1448745.0,0.4,1656442.0,0.5
41820,경기도 가평군,70세 이상,5529412.0,2.5,4629670.0,2.1
41820,경기도 가평군,60~69세,16394061.0,7.3,12123200.0,5.4
41820,경기도 가평군,50~59세,22286833.0,10.0,17850443.0,8.0
41820,경기도 가평군,40~49세,22423501.0,10.0,16012694.0,7.2
41820,경기도 가평군,30~39세,23518343.0,10.5,19682148.0,8.8
41820,경기도 가평군,20~29세,26047266.0,11.7,20902187.0,9.4
41820,경기도 가평군,10~19세,7145004.0,3.2,6018584.0,2.7
41820,경기도 가평군,0~9세,1208516.0,0.5,1434369.0,0.6
41290,경기도 과천시,70세 이상,5204844.0,3.1,3435895.0,2.0
41290,경기도 과천시,60~69세,16113285.0,9.5,8821893.0,5.2
41290,경기도 과천시,50~59세,22596953.0,13.3,12593895.0,7.4
41290,경기도 과천시,40~49세,21044619.0,12.4,11421897.0,6.7
41290,경기도 과천시,30~39세,20726616.0,12.2,14686049.0,8.7
41290,경기도 과천시,20~29세,12880270.0,7.6,12335314.0,7.3
41290,경기도 과천시,10~19세,3091436.0,1.8,3274866.0,1.9
41290,경기도 과천시,0~9세,604764.0,0.4,718694.0,0.4
41310,경기도 구리시,70세 이상,12133374.0,3.2,9388858.0,2.5
41310,경기도 구리시,60~69세,35601366.0,9.3,22511036.0,5.9
41310,경기도 구리시,50~59세,50924938.0,13.3,33226368.0,8.7
41310,경기도 구리시,40~49세,46887825.0,12.2,28336587.0,7.4
41310,경기도 구리시,30~39세,40834044.0,10.7,28335829.0,7.4
41310,경기도 구리시,20~29세,30150934.0,7.9,26030775.0,6.8
41310,경기도 구리시,10~19세,8049863.0,2.1,7932811.0,2.1
41310,경기도 구리시,0~9세,1328367.0,0.3,1534126.0,0.4
41610,경기도 광주시,70세 이상,12272125.0,3.1,9913786.0,2.5
41610,경기도 광주시,60~69세,39960584.0,10.0,24829364.0,6.2
41610,경기도 광주시,50~59세,56058213.0,14.0,35389375.0,8.8
41610,경기도 광주시,40~49세,48316364.0,12.1,27506151.0,6.9
41610,경기도 광주시,30~39세,42825331.0,10.7,27502202.0,6.9
41610,경기도 광주시,20~29세,32696949.0,8.2,22810084.0,5.7
41610,경기도 광주시,10~19세,8414962.0,2.1,7589923.0,1.9
41610,경기도 광주시,0~9세,1985644.0,0.5,2093109.0,0.5
41210,경기도 광명시,70세 이상,9242261.0,2.7,7649407.0,2.2
41210,경기도 광명시,60~69세,30698787.0,8.9,18887855.0,5.5
41210,경기도 광명시,50~59세,45180319.0,13.0,27743407.0,8.0
41210,경기도 광명시,40~49세,43187238.0,12.5,23908509.0,6.9
41210,경기도 광명시,30~39세,43327106.0,12.5,28682144.0,8.3
41210,경기도 광명시,20~29세,28678576.0,8.3,24215020.0,7.0
41210,경기도 광명시,10~19세,6429814.0,1.9,6033905.0,1.7
41210,경기도 광명시,0~9세,1241609.0,0.4,1382722.0,0.4
41410,경기도 군포시,70세 이상,6257848.0,2.8,5220083.0,2.4
41410,경기도 군포시,60~69세,19063273.0,8.7,12015873.0,5.5
41410,경기도 군포시,50~59세,27410202.0,12.5,17725134.0,8.1
41410,경기도 군포시,40~49세,25012042.0,11.4,13789154.0,6.3
41410,경기도 군포시,30~39세,26023571.0,11.8,16639832.0,7.6
41410,경기도 군포시,20~29세,21510598.0,9.8,18680178.0,8.5
41410,경기도 군포시,10~19세,4396685.0,2.0,4315269.0,2.0
41410,경기도 군포시,0~9세,753347.0,0.3,795685.0,0.4
41360,경기도 남양주시,70세 이상,19384954.0,3.2,17087167.0,2.9
41360,경기도 남양주시,60~69세,53491182.0,8.9,37091914.0,6.2
41360,경기도 남양주시,50~59세,73955942.0,12.4,52105201.0,8.7
41360,경기도 남양주시,40~49세,68122683.0,11.4,43548647.0,7.3
41360,경기도 남양주시,30~39세,60349038.0,10.1,43989502.0,7.4
41360,경기도 남양주시,20~29세,51552387.0,8.6,40495277.0,6.8
41360,경기도 남양주시,10~19세,15405455.0,2.6,14093514.0,2.4
41360,경기도 남양주시,0~9세,3384963.0,0.6,3668945.0,0.6
41570,경기도 김포시,70세 이상,12409176.0,2.9,9970152.0,2.3
41570,경기도 김포시,60~69세,42072764.0,9.8,23457748.0,5.4
41570,경기도 김포시,50~59세,60175416.0,14.0,34113212.0,7.9
41570,경기도 김포시,40~49세,54972615.0,12.8,29518680.0,6.9
41570,경기도 김포시,30~39세,50072329.0,11.6,31770431.0,7.4
41570,경기도 김포시,20~29세,35731388.0,8.3,25036940.0,5.8
41570,경기도 김포시,10~19세,8972648.0,2.1,7948066.0,1.8
41570,경기도 김포시,0~9세,2237711.0,0.5,2439053.0,0.6
41250,경기도 동두천시,70세 이상,3674054.0,4.4,3108603.0,3.8
