SGG_CD,SGG_NM,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
11740,서울특별시 강동구,서울특별시,송파구,161528,402.0,58.2,68871,262.0,42.6
11740,서울특별시 강동구,서울특별시,강남구,161528,402.0,58.2,20217,142.0,12.5
11740,서울특별시 강동구,서울특별시,광진구,161528,402.0,58.2,18746,137.0,11.6
11740,서울특별시 강동구,서울특별시,서초구,161528,402.0,58.2,7353,86.0,4.6
11740,서울특별시 강동구,서울특별시,성동구,161528,402.0,58.2,6296,79.0,3.9
11740,서울특별시 강동구,서울특별시,중랑구,161528,402.0,58.2,4283,65.0,2.7
11740,서울특별시 강동구,서울특별시,동대문구,161528,402.0,58.2,4208,65.0,2.6
11740,서울특별시 강동구,서울특별시,용산구,161528,402.0,58.2,3151,56.0,2.0
11740,서울특별시 강동구,서울특별시,중구,161528,402.0,58.2,3159,56.0,2.0
11740,서울특별시 강동구,서울특별시,영등포구,161528,402.0,58.2,2692,52.0,1.7
11740,서울특별시 강동구,서울특별시,노원구,161528,402.0,58.2,2620,51.0,1.6
11740,서울특별시 강동구,서울특별시,마포구,161528,402.0,58.2,2362,49.0,1.5
11740,서울특별시 강동구,서울특별시,금천구,161528,402.0,58.2,2038,45.0,1.3
11740,서울특별시 강동구,서울특별시,종로구,161528,402.0,58.2,2114,46.0,1.3
11740,서울특별시 강동구,서울특별시,성북구,161528,402.0,58.2,2016,45.0,1.2
11740,서울특별시 강동구,서울특별시,강서구,161528,402.0,58.2,1831,43.0,1.1
11740,서울특별시 강동구,서울특별시,동작구,161528,402.0,58.2,1690,41.0,1.0
11740,서울특별시 강동구,서울특별시,관악구,161528,402.0,58.2,1529,39.0,0.9
11740,서울특별시 강동구,서울특별시,강북구,161528,402.0,58.2,1240,35.0,0.8
11740,서울특별시 강동구,서울특별시,양천구,161528,402.0,58.2,1101,33.0,0.7
11740,서울특별시 강동구,서울특별시,도봉구,161528,402.0,58.2,1137,34.0,0.7
11740,서울특별시 강동구,서울특별시,구로구,161528,402.0,58.2,1002,32.0,0.6
11740,서울특별시 강동구,서울특별시,서대문구,161528,402.0,58.2,1005,32.0,0.6
11740,서울특별시 강동구,서울특별시,은평구,161528,402.0,58.2,867,29.0,0.5
11740,서울특별시 강동구,경기도,하남시,100552,317.0,36.2,40133,200.0,39.9
11740,서울특별시 강동구,경기도,남양주시,100552,317.0,36.2,12684,113.0,12.6
11740,서울특별시 강동구,경기도,구리시,100552,317.0,36.2,6681,82.0,6.6
11740,서울특별시 강동구,경기도,광주시,100552,317.0,36.2,4027,63.0,4.0
11740,서울특별시 강동구,경기도,성남시 분당구,100552,317.0,36.2,3530,59.0,3.5
11740,서울특별시 강동구,경기도,성남시 수정구,100552,317.0,36.2,3354,58.0,3.3
11740,서울특별시 강동구,경기도,성남시 중원구,100552,317.0,36.2,2199,47.0,2.2
11740,서울특별시 강동구,경기도,의정부시,100552,317.0,36.2,2128,46.0,2.1
11740,서울특별시 강동구,경기도,시흥시,100552,317.0,36.2,1469,38.0,1.5
11740,서울특별시 강동구,경기도,이천시,100552,317.0,36.2,1483,39.0,1.5
11740,서울특별시 강동구,경기도,양평군,100552,317.0,36.2,1396,37.0,1.4
11740,서울특별시 강동구,경기도,포천시,100552,317.0,36.2,1334,37.0,1.3
11740,서울특별시 강동구,경기도,용인시 기흥구,100552,317.0,36.2,1333,37.0,1.3
11740,서울특별시 강동구,경기도,고양시 덕양구,100552,317.0,36.2,1160,34.0,1.2
11740,서울특별시 강동구,경기도,안양시 동안구,100552,317.0,36.2,1042,32.0,1.0
11740,서울특별시 강동구,경기도,고양시 일산동구,100552,317.0,36.2,1013,32.0,1.0
11740,서울특별시 강동구,경기도,파주시,100552,317.0,36.2,1020,32.0,1.0
11740,서울특별시 강동구,경기도,용인시 처인구,100552,317.0,36.2,1024,32.0,1.0
11740,서울특별시 강동구,경기도,김포시,100552,317.0,36.2,866,29.0,0.9
11740,서울특별시 강동구,경기도,가평군,100552,317.0,36.2,893,30.0,0.9
11740,서울특별시 강동구,경기도,용인시 수지구,100552,317.0,36.2,949,31.0,0.9
11740,서울특별시 강동구,경기도,양주시,100552,317.0,36.2,801,28.0,0.8
11740,서울특별시 강동구,경기도,수원시 영통구,100552,317.0,36.2,660,26.0,0.7
11740,서울특별시 강동구,경기도,평택시,100552,317.0,36.2,738,27.0,0.7
11740,서울특별시 강동구,경기도,여주시,100552,317.0,36.2,703,27.0,0.7
11740,서울특별시 강동구,경기도,광명시,100552,317.0,36.2,685,26.0,0.7
11740,서울특별시 강동구,경기도,수원시 권선구,100552,317.0,36.2,670,26.0,0.7
11740,서울특별시 강동구,경기도,안산시 상록구,100552,317.0,36.2,604,25.0,0.6
11740,서울특별시 강동구,경기도,오산시,100552,317.0,36.2,578,24.0,0.6
11740,서울특별시 강동구,경기도,안성시,100552,317.0,36.2,599,24.0,0.6
11740,서울특별시 강동구,경기도,안산시 단원구,100552,317.0,36.2,588,24.0,0.6
11740,서울특별시 강동구,경기도,안양시 만안구,100552,317.0,36.2,468,22.0,0.5
11740,서울특별시 강동구,경기도,의왕시,100552,317.0,36.2,543,23.0,0.5
11740,서울특별시 강동구,경기도,수원시 팔달구,100552,317.0,36.2,515,23.0,0.5
11740,서울특별시 강동구,경기도,수원시 장안구,100552,317.0,36.2,493,22.0,0.5
11740,서울특별시 강동구,경기도,고양시 일산서구,100552,317.0,36.2,385,20.0,0.4
11740,서울특별시 강동구,경기도,과천시,100552,317.0,36.2,405,20.0,0.4
11740,서울특별시 강동구,경기도,군포시,100552,317.0,36.2,406,20.0,0.4
11740,서울특별시 강동구,경기도,부천시 원미구,100552,317.0,36.2,423,21.0,0.4
11740,서울특별시 강동구,경기도,동두천시,100552,317.0,36.2,154,12.0,0.2
11740,서울특별시 강동구,경기도,연천군,100552,317.0,36.2,84,9.0,0.1
11740,서울특별시 강동구,경기도,부천시 소사구,100552,317.0,36.2,90,9.0,0.1
11740,서울특별시 강동구,경기도,부천시 오정구,100552,317.0,36.2,118,11.0,0.1
11740,서울특별시 강동구,경기도,화성시 동탄구,100552,317.0,36.2,54,7.0,0.1
11740,서울특별시 강동구,경기도,화성시 만세구,100552,317.0,36.2,32,6.0,0.0
11740,서울특별시 강동구,경기도,화성시 효행구,100552,317.0,36.2,24,5.0,0.0
11740,서울특별시 강동구,경기도,화성시 병점구,100552,317.0,36.2,14,4.0,0.0
11740,서울특별시 강동구,인천광역시,중구,5341,73.0,1.9,1223,35.0,22.9
11740,서울특별시 강동구,인천광역시,서구,5341,73.0,1.9,889,30.0,16.6
11740,서울특별시 강동구,인천광역시,남동구,5341,73.0,1.9,770,28.0,14.4
11740,서울특별시 강동구,인천광역시,부평구,5341,73.0,1.9,697,26.0,13.0
11740,서울특별시 강동구,인천광역시,연수구,5341,73.0,1.9,555,24.0,10.4
11740,서울특별시 강동구,인천광역시,미추홀구,5341,73.0,1.9,503,22.0,9.4
11740,서울특별시 강동구,인천광역시,계양구,5341,73.0,1.9,431,21.0,8.1
11740,서울특별시 강동구,인천광역시,강화군,5341,73.0,1.9,85,9.0,1.6
11740,서울특별시 강동구,인천광역시,동구,5341,73.0,1.9,74,9.0,1.4
11740,서울특별시 강동구,인천광역시,영종구,5341,73.0,1.9,44,7.0,0.8
11740,서울특별시 강동구,인천광역시,서해구,5341,73.0,1.9,37,6.0,0.7
11740,서울특별시 강동구,인천광역시,옹진군,5341,73.0,1.9,19,4.0,0.4
11740,서울특별시 강동구,인천광역시,검단구,5341,73.0,1.9,11,3.0,0.2
11740,서울특별시 강동구,인천광역시,제물포구,5341,73.0,1.9,3,2.0,0.1
11740,서울특별시 강동구,강원특별자치도,춘천시,2540,50.0,0.9,731,27.0,28.8
11740,서울특별시 강동구,강원특별자치도,원주시,2540,50.0,0.9,485,22.0,19.1
11740,서울특별시 강동구,강원특별자치도,홍천군,2540,50.0,0.9,286,17.0,11.3
11740,서울특별시 강동구,강원특별자치도,강릉시,2540,50.0,0.9,182,13.0,7.2
11740,서울특별시 강동구,강원특별자치도,철원군,2540,50.0,0.9,129,11.0,5.1
11740,서울특별시 강동구,강원특별자치도,속초시,2540,50.0,0.9,124,11.0,4.9
11740,서울특별시 강동구,강원특별자치도,인제군,2540,50.0,0.9,95,10.0,3.7
11740,서울특별시 강동구,강원특별자치도,횡성군,2540,50.0,0.9,89,9.0,3.5
11740,서울특별시 강동구,강원특별자치도,평창군,2540,50.0,0.9,87,9.0,3.4
11740,서울특별시 강동구,강원특별자치도,양양군,2540,50.0,0.9,72,8.0,2.8
11740,서울특별시 강동구,강원특별자치도,정선군,2540,50.0,0.9,47,7.0,1.9
11740,서울특별시 강동구,강원특별자치도,양구군,2540,50.0,0.9,41,6.0,1.6
11740,서울특별시 강동구,강원특별자치도,영월군,2540,50.0,0.9,37,6.0,1.5
11740,서울특별시 강동구,강원특별자치도,동해시,2540,50.0,0.9,34,6.0,1.3
11740,서울특별시 강동구,강원특별자치도,태백시,2540,50.0,0.9,30,5.0,1.2
11740,서울특별시 강동구,강원특별자치도,화천군,2540,50.0,0.9,29,5.0,1.1
11740,서울특별시 강동구,강원특별자치도,삼척시,2540,50.0,0.9,21,5.0,0.8
11740,서울특별시 강동구,강원특별자치도,고성군,2540,50.0,0.9,21,5.0,0.8
11740,서울특별시 강동구,충청북도,충주시,1842,43.0,0.7,381,20.0,20.7
11740,서울특별시 강동구,충청북도,음성군,1842,43.0,0.7,242,16.0,13.1
11740,서울특별시 강동구,충청북도,진천군,1842,43.0,0.7,238,15.0,12.9
11740,서울특별시 강동구,충청북도,청주시 청원구,1842,43.0,0.7,213,15.0,11.6
11740,서울특별시 강동구,충청북도,청주시 흥덕구,1842,43.0,0.7,183,14.0,9.9
11740,서울특별시 강동구,충청북도,제천시,1842,43.0,0.7,145,12.0,7.9
11740,서울특별시 강동구,충청북도,청주시 서원구,1842,43.0,0.7,121,11.0,6.6
11740,서울특별시 강동구,충청북도,괴산군,1842,43.0,0.7,116,11.0,6.3
11740,서울특별시 강동구,충청북도,증평군,1842,43.0,0.7,77,9.0,4.2
11740,서울특별시 강동구,충청북도,청주시 상당구,1842,43.0,0.7,56,7.0,3.0
11740,서울특별시 강동구,충청북도,단양군,1842,43.0,0.7,33,6.0,1.8
11740,서울특별시 강동구,충청북도,옥천군,1842,43.0,0.7,19,4.0,1.0
11740,서울특별시 강동구,충청북도,보은군,1842,43.0,0.7,10,3.0,0.5
11740,서울특별시 강동구,충청북도,영동군,1842,43.0,0.7,8,3.0,0.4
11740,서울특별시 강동구,충청남도,천안시 서북구,1799,42.0,0.6,362,19.0,20.1
11740,서울특별시 강동구,충청남도,천안시 동남구,1799,42.0,0.6,307,18.0,17.1
11740,서울특별시 강동구,충청남도,아산시,1799,42.0,0.6,295,17.0,16.4
11740,서울특별시 강동구,충청남도,당진시,1799,42.0,0.6,163,13.0,9.1
11740,서울특별시 강동구,충청남도,공주시,1799,42.0,0.6,140,12.0,7.8
11740,서울특별시 강동구,충청남도,서산시,1799,42.0,0.6,113,11.0,6.3
11740,서울특별시 강동구,충청남도,보령시,1799,42.0,0.6,80,9.0,4.4
11740,서울특별시 강동구,충청남도,논산시,1799,42.0,0.6,60,8.0,3.3
11740,서울특별시 강동구,충청남도,홍성군,1799,42.0,0.6,55,7.0,3.1
11740,서울특별시 강동구,충청남도,예산군,1799,42.0,0.6,52,7.0,2.9
11740,서울특별시 강동구,충청남도,부여군,1799,42.0,0.6,48,7.0,2.7
11740,서울특별시 강동구,충청남도,태안군,1799,42.0,0.6,43,7.0,2.4
11740,서울특별시 강동구,충청남도,금산군,1799,42.0,0.6,25,5.0,1.4
11740,서울특별시 강동구,충청남도,서천군,1799,42.0,0.6,26,5.0,1.4
11740,서울특별시 강동구,충청남도,계룡시,1799,42.0,0.6,19,4.0,1.1
11740,서울특별시 강동구,충청남도,청양군,1799,42.0,0.6,11,3.0,0.6
11740,서울특별시 강동구,경상북도,문경시,967,31.0,0.3,181,13.0,18.7
11740,서울특별시 강동구,경상북도,구미시,967,31.0,0.3,167,13.0,17.3
11740,서울특별시 강동구,경상북도,상주시,967,31.0,0.3,80,9.0,8.3
11740,서울특별시 강동구,경상북도,경산시,967,31.0,0.3,62,8.0,6.4
11740,서울특별시 강동구,경상북도,안동시,967,31.0,0.3,57,8.0,5.9
11740,서울특별시 강동구,경상북도,포항시 북구,967,31.0,0.3,56,7.0,5.8
11740,서울특별시 강동구,경상북도,칠곡군,967,31.0,0.3,53,7.0,5.5
11740,서울특별시 강동구,경상북도,김천시,967,31.0,0.3,48,7.0,5.0
11740,서울특별시 강동구,경상북도,경주시,967,31.0,0.3,44,7.0,4.6
11740,서울특별시 강동구,경상북도,포항시 남구,967,31.0,0.3,40,6.0,4.1
11740,서울특별시 강동구,경상북도,영주시,967,31.0,0.3,36,6.0,3.7
11740,서울특별시 강동구,경상북도,영천시,967,31.0,0.3,33,6.0,3.4
11740,서울특별시 강동구,경상북도,예천군,967,31.0,0.3,24,5.0,2.5
11740,서울특별시 강동구,경상북도,성주군,967,31.0,0.3,18,4.0,1.9
11740,서울특별시 강동구,경상북도,의성군,967,31.0,0.3,15,4.0,1.6
11740,서울특별시 강동구,경상북도,울진군,967,31.0,0.3,15,4.0,1.6
11740,서울특별시 강동구,경상북도,봉화군,967,31.0,0.3,10,3.0,1.0
11740,서울특별시 강동구,경상북도,고령군,967,31.0,0.3,8,3.0,0.8
11740,서울특별시 강동구,경상북도,청도군,967,31.0,0.3,8,3.0,0.8
11740,서울특별시 강동구,경상북도,영덕군,967,31.0,0.3,7,3.0,0.7
11740,서울특별시 강동구,경상북도,영양군,967,31.0,0.3,4,2.0,0.4
11740,서울특별시 강동구,경상북도,청송군,967,31.0,0.3,1,1.0,0.1
11740,서울특별시 강동구,대전광역시,유성구,546,23.0,0.2,170,13.0,31.1
11740,서울특별시 강동구,대전광역시,서구,546,23.0,0.2,123,11.0,22.5
11740,서울특별시 강동구,전북특별자치도,익산시,503,22.0,0.2,99,10.0,19.7
11740,서울특별시 강동구,대전광역시,대덕구,546,23.0,0.2,105,10.0,19.2
11740,서울특별시 강동구,경상남도,김해시,490,22.0,0.2,91,10.0,18.6
11740,서울특별시 강동구,전북특별자치도,군산시,503,22.0,0.2,88,9.0,17.5
11740,서울특별시 강동구,전북특별자치도,전주시 덕진구,503,22.0,0.2,85,9.0,16.9
11740,서울특별시 강동구,전남광주통합특별시,북구,509,23.0,0.2,84,9.0,16.5
11740,서울특별시 강동구,대전광역시,동구,546,23.0,0.2,88,9.0,16.1
11740,서울특별시 강동구,전북특별자치도,전주시 완산구,503,22.0,0.2,65,8.0,12.9
11740,서울특별시 강동구,전남광주통합특별시,순천시,509,23.0,0.2,57,8.0,11.2
11740,서울특별시 강동구,대전광역시,중구,546,23.0,0.2,60,8.0,11.0
11740,서울특별시 강동구,경상남도,진주시,490,22.0,0.2,52,7.0,10.6
11740,서울특별시 강동구,전남광주통합특별시,광산구,509,23.0,0.2,52,7.0,10.2
11740,서울특별시 강동구,전남광주통합특별시,여수시,509,23.0,0.2,46,7.0,9.0
11740,서울특별시 강동구,전북특별자치도,완주군,503,22.0,0.2,44,7.0,8.7
11740,서울특별시 강동구,경상남도,창원시 마산회원구,490,22.0,0.2,35,6.0,7.1
11740,서울특별시 강동구,경상남도,거제시,490,22.0,0.2,34,6.0,6.9
11740,서울특별시 강동구,경상남도,양산시,490,22.0,0.2,31,6.0,6.3
11740,서울특별시 강동구,전남광주통합특별시,서구,509,23.0,0.2,32,6.0,6.3
11740,서울특별시 강동구,경상남도,창원시 의창구,490,22.0,0.2,29,5.0,5.9
11740,서울특별시 강동구,경상남도,창원시 진해구,490,22.0,0.2,28,5.0,5.7
11740,서울특별시 강동구,전남광주통합특별시,목포시,509,23.0,0.2,29,5.0,5.7
11740,서울특별시 강동구,경상남도,창원시 마산합포구,490,22.0,0.2,26,5.0,5.3
11740,서울특별시 강동구,경상남도,창원시 성산구,490,22.0,0.2,25,5.0,5.1
11740,서울특별시 강동구,전남광주통합특별시,나주시,509,23.0,0.2,26,5.0,5.1
11740,서울특별시 강동구,전남광주통합특별시,장성군,509,23.0,0.2,25,5.0,4.9
11740,서울특별시 강동구,전북특별자치도,정읍시,503,22.0,0.2,22,5.0,4.4
11740,서울특별시 강동구,경상남도,창녕군,490,22.0,0.2,21,5.0,4.3
11740,서울특별시 강동구,전남광주통합특별시,남구,509,23.0,0.2,22,5.0,4.3
11740,서울특별시 강동구,전남광주통합특별시,광양시,509,23.0,0.2,22,5.0,4.3
11740,서울특별시 강동구,전북특별자치도,김제시,503,22.0,0.2,21,5.0,4.2
11740,서울특별시 강동구,전남광주통합특별시,무안군,509,23.0,0.2,20,4.0,3.9
11740,서울특별시 강동구,경상남도,함안군,490,22.0,0.2,18,4.0,3.7
11740,서울특별시 강동구,전북특별자치도,남원시,503,22.0,0.2,18,4.0,3.6
11740,서울특별시 강동구,전남광주통합특별시,함평군,509,23.0,0.2,16,4.0,3.1
11740,서울특별시 강동구,전북특별자치도,무주군,503,22.0,0.2,15,4.0,3.0
11740,서울특별시 강동구,경상남도,거창군,490,22.0,0.2,13,4.0,2.7
11740,서울특별시 강동구,경상남도,밀양시,490,22.0,0.2,13,4.0,2.7
11740,서울특별시 강동구,경상남도,고성군,490,22.0,0.2,13,4.0,2.7
11740,서울특별시 강동구,전남광주통합특별시,담양군,509,23.0,0.2,13,4.0,2.6
11740,서울특별시 강동구,전북특별자치도,부안군,503,22.0,0.2,13,4.0,2.6
11740,서울특별시 강동구,경상남도,통영시,490,22.0,0.2,11,3.0,2.2
11740,서울특별시 강동구,경상남도,사천시,490,22.0,0.2,11,3.0,2.2
11740,서울특별시 강동구,경상남도,함양군,490,22.0,0.2,10,3.0,2.0
11740,서울특별시 강동구,전남광주통합특별시,동구,509,23.0,0.2,10,3.0,2.0
11740,서울특별시 강동구,전북특별자치도,임실군,503,22.0,0.2,10,3.0,2.0
11740,서울특별시 강동구,경상남도,산청군,490,22.0,0.2,9,3.0,1.8
11740,서울특별시 강동구,경상남도,남해군,490,22.0,0.2,9,3.0,1.8
11740,서울특별시 강동구,전북특별자치도,고창군,503,22.0,0.2,9,3.0,1.8
11740,서울특별시 강동구,전남광주통합특별시,강진군,509,23.0,0.2,8,3.0,1.6
11740,서울특별시 강동구,전남광주통합특별시,구례군,509,23.0,0.2,7,3.0,1.4
11740,서울특별시 강동구,전남광주통합특별시,영광군,509,23.0,0.2,7,3.0,1.4
11740,서울특별시 강동구,전남광주통합특별시,영암군,509,23.0,0.2,7,3.0,1.4
11740,서울특별시 강동구,전남광주통합특별시,화순군,509,23.0,0.2,6,2.0,1.2
11740,서울특별시 강동구,전남광주통합특별시,해남군,509,23.0,0.2,6,2.0,1.2
11740,서울특별시 강동구,전북특별자치도,장수군,503,22.0,0.2,6,2.0,1.2
11740,서울특별시 강동구,전북특별자치도,순창군,503,22.0,0.2,5,2.0,1.0
11740,서울특별시 강동구,경상남도,하동군,490,22.0,0.2,4,2.0,0.8
11740,서울특별시 강동구,경상남도,의령군,490,22.0,0.2,4,2.0,0.8
11740,서울특별시 강동구,경상남도,합천군,490,22.0,0.2,3,2.0,0.6
11740,서울특별시 강동구,전남광주통합특별시,완도군,509,23.0,0.2,3,2.0,0.6
11740,서울특별시 강동구,전남광주통합특별시,신안군,509,23.0,0.2,3,2.0,0.6
11740,서울특별시 강동구,전남광주통합특별시,고흥군,509,23.0,0.2,3,2.0,0.6
11740,서울특별시 강동구,전북특별자치도,진안군,503,22.0,0.2,3,2.0,0.6
11740,서울특별시 강동구,전남광주통합특별시,장흥군,509,23.0,0.2,2,1.0,0.4
11740,서울특별시 강동구,전남광주통합특별시,곡성군,509,23.0,0.2,2,1.0,0.4
11740,서울특별시 강동구,전남광주통합특별시,진도군,509,23.0,0.2,1,1.0,0.2
11740,서울특별시 강동구,대구광역시,북구,404,20.0,0.1,85,9.0,21.0
11740,서울특별시 강동구,대구광역시,달서구,404,20.0,0.1,76,9.0,18.8
11740,서울특별시 강동구,대구광역시,수성구,404,20.0,0.1,73,9.0,18.1
11740,서울특별시 강동구,부산광역시,해운대구,347,19.0,0.1,44,7.0,12.7
11740,서울특별시 강동구,대구광역시,동구,404,20.0,0.1,51,7.0,12.6
11740,서울특별시 강동구,대구광역시,달성군,404,20.0,0.1,38,6.0,9.4
11740,서울특별시 강동구,부산광역시,부산진구,347,19.0,0.1,31,6.0,8.9
11740,서울특별시 강동구,부산광역시,기장군,347,19.0,0.1,30,5.0,8.6
11740,서울특별시 강동구,부산광역시,강서구,347,19.0,0.1,29,5.0,8.4
11740,서울특별시 강동구,부산광역시,사상구,347,19.0,0.1,28,5.0,8.1
11740,서울특별시 강동구,부산광역시,금정구,347,19.0,0.1,26,5.0,7.5
11740,서울특별시 강동구,부산광역시,연제구,347,19.0,0.1,26,5.0,7.5
11740,서울특별시 강동구,부산광역시,남구,347,19.0,0.1,23,5.0,6.6
11740,서울특별시 강동구,부산광역시,동래구,347,19.0,0.1,23,5.0,6.6
11740,서울특별시 강동구,부산광역시,북구,347,19.0,0.1,19,4.0,5.5
11740,서울특별시 강동구,부산광역시,수영구,347,19.0,0.1,19,4.0,5.5
11740,서울특별시 강동구,대구광역시,서구,404,20.0,0.1,22,5.0,5.4
11740,서울특별시 강동구,대구광역시,군위군,404,20.0,0.1,21,5.0,5.2
11740,서울특별시 강동구,부산광역시,사하구,347,19.0,0.1,18,4.0,5.2
11740,서울특별시 강동구,대구광역시,남구,404,20.0,0.1,20,4.0,5.0
11740,서울특별시 강동구,대구광역시,중구,404,20.0,0.1,18,4.0,4.5
11740,서울특별시 강동구,부산광역시,동구,347,19.0,0.1,11,3.0,3.2
11740,서울특별시 강동구,부산광역시,영도구,347,19.0,0.1,11,3.0,3.2
11740,서울특별시 강동구,부산광역시,서구,347,19.0,0.1,6,2.0,1.7
11740,서울특별시 강동구,부산광역시,중구,347,19.0,0.1,3,2.0,0.9
11740,서울특별시 강동구,제주특별자치도,제주시,12,3.0,0.0,10,3.0,83.3
11740,서울특별시 강동구,울산광역시,남구,134,12.0,0.0,38,6.0,28.4
11740,서울특별시 강동구,울산광역시,울주군,134,12.0,0.0,37,6.0,27.6
11740,서울특별시 강동구,울산광역시,중구,134,12.0,0.0,25,5.0,18.7
11740,서울특별시 강동구,제주특별자치도,서귀포시,12,3.0,0.0,2,1.0,16.7
11740,서울특별시 강동구,울산광역시,북구,134,12.0,0.0,19,4.0,14.2
11740,서울특별시 강동구,울산광역시,동구,134,12.0,0.0,15,4.0,11.2
11530,서울특별시 구로구,서울특별시,영등포구,500087,707.0,61.6,103597,322.0,20.7
11530,서울특별시 구로구,서울특별시,금천구,500087,707.0,61.6,58528,242.0,11.7
11530,서울특별시 구로구,서울특별시,양천구,500087,707.0,61.6,41146,203.0,8.2
11530,서울특별시 구로구,서울특별시,관악구,500087,707.0,61.6,38149,195.0,7.6
11530,서울특별시 구로구,서울특별시,강서구,500087,707.0,61.6,34438,186.0,6.9
11530,서울특별시 구로구,서울특별시,강남구,500087,707.0,61.6,30298,174.0,6.1
11530,서울특별시 구로구,서울특별시,마포구,500087,707.0,61.6,29210,171.0,5.8
11530,서울특별시 구로구,서울특별시,동작구,500087,707.0,61.6,24134,155.0,4.8
11530,서울특별시 구로구,서울특별시,서초구,500087,707.0,61.6,23729,154.0,4.7
11530,서울특별시 구로구,서울특별시,중구,500087,707.0,61.6,18415,136.0,3.7
11530,서울특별시 구로구,서울특별시,용산구,500087,707.0,61.6,17340,132.0,3.5
11530,서울특별시 구로구,서울특별시,송파구,500087,707.0,61.6,13799,117.0,2.8
11530,서울특별시 구로구,서울특별시,서대문구,500087,707.0,61.6,9538,98.0,1.9
11530,서울특별시 구로구,서울특별시,종로구,500087,707.0,61.6,9742,99.0,1.9
11530,서울특별시 구로구,서울특별시,은평구,500087,707.0,61.6,7759,88.0,1.6
11530,서울특별시 구로구,서울특별시,성동구,500087,707.0,61.6,6983,84.0,1.4
11530,서울특별시 구로구,서울특별시,광진구,500087,707.0,61.6,5580,75.0,1.1
11530,서울특별시 구로구,서울특별시,성북구,500087,707.0,61.6,5749,76.0,1.1
11530,서울특별시 구로구,서울특별시,노원구,500087,707.0,61.6,4561,68.0,0.9
11530,서울특별시 구로구,서울특별시,동대문구,500087,707.0,61.6,4533,67.0,0.9
11530,서울특별시 구로구,서울특별시,강동구,500087,707.0,61.6,4669,68.0,0.9
11530,서울특별시 구로구,서울특별시,중랑구,500087,707.0,61.6,3595,60.0,0.7
11530,서울특별시 구로구,서울특별시,도봉구,500087,707.0,61.6,2409,49.0,0.5
11530,서울특별시 구로구,서울특별시,강북구,500087,707.0,61.6,2186,47.0,0.4
11530,서울특별시 구로구,경기도,광명시,223505,473.0,27.5,38458,196.0,17.2
11530,서울특별시 구로구,경기도,시흥시,223505,473.0,27.5,15626,125.0,7.0
11530,서울특별시 구로구,경기도,김포시,223505,473.0,27.5,13290,115.0,5.9
11530,서울특별시 구로구,경기도,고양시 덕양구,223505,473.0,27.5,11277,106.0,5.0
11530,서울특별시 구로구,경기도,성남시 분당구,223505,473.0,27.5,10045,100.0,4.5
11530,서울특별시 구로구,경기도,안양시 동안구,223505,473.0,27.5,8814,94.0,3.9
11530,서울특별시 구로구,경기도,안양시 만안구,223505,473.0,27.5,8149,90.0,3.6
11530,서울특별시 구로구,경기도,고양시 일산동구,223505,473.0,27.5,7329,86.0,3.3
11530,서울특별시 구로구,경기도,파주시,223505,473.0,27.5,7484,87.0,3.3
11530,서울특별시 구로구,경기도,남양주시,223505,473.0,27.5,7095,84.0,3.2
11530,서울특별시 구로구,경기도,고양시 일산서구,223505,473.0,27.5,5510,74.0,2.5
11530,서울특별시 구로구,경기도,용인시 기흥구,223505,473.0,27.5,5325,73.0,2.4
11530,서울특별시 구로구,경기도,안산시 단원구,223505,473.0,27.5,4879,70.0,2.2
11530,서울특별시 구로구,경기도,용인시 수지구,223505,473.0,27.5,4933,70.0,2.2
11530,서울특별시 구로구,경기도,군포시,223505,473.0,27.5,5002,71.0,2.2
11530,서울특별시 구로구,경기도,안산시 상록구,223505,473.0,27.5,4730,69.0,2.1
11530,서울특별시 구로구,경기도,수원시 영통구,223505,473.0,27.5,4801,69.0,2.1
11530,서울특별시 구로구,경기도,하남시,223505,473.0,27.5,4418,66.0,2.0
11530,서울특별시 구로구,경기도,수원시 권선구,223505,473.0,27.5,3744,61.0,1.7
11530,서울특별시 구로구,경기도,용인시 처인구,223505,473.0,27.5,3903,62.0,1.7
11530,서울특별시 구로구,경기도,의왕시,223505,473.0,27.5,3619,60.0,1.6
11530,서울특별시 구로구,경기도,광주시,223505,473.0,27.5,3654,60.0,1.6
11530,서울특별시 구로구,경기도,수원시 장안구,223505,473.0,27.5,3299,57.0,1.5
11530,서울특별시 구로구,경기도,부천시 원미구,223505,473.0,27.5,3423,59.0,1.5
11530,서울특별시 구로구,경기도,평택시,223505,473.0,27.5,3113,56.0,1.4
11530,서울특별시 구로구,경기도,성남시 수정구,223505,473.0,27.5,3023,55.0,1.4
11530,서울특별시 구로구,경기도,부천시 소사구,223505,473.0,27.5,3230,57.0,1.4
11530,서울특별시 구로구,경기도,의정부시,223505,473.0,27.5,2944,54.0,1.3
11530,서울특별시 구로구,경기도,수원시 팔달구,223505,473.0,27.5,2398,49.0,1.1
11530,서울특별시 구로구,경기도,과천시,223505,473.0,27.5,2390,49.0,1.1
11530,서울특별시 구로구,경기도,성남시 중원구,223505,473.0,27.5,2224,47.0,1.0
11530,서울특별시 구로구,경기도,구리시,223505,473.0,27.5,2344,48.0,1.0
