SGG_CD,SGG_NM,BASE_DATE,SGG_NM,CARD_AMT,TOTL_CARD_AMT,CARD_PER
11305,서울특별시 강북구,202603,서울특별시 강북구,46537.0,14123510.0,0.3
11305,서울특별시 강북구,202604,서울특별시 강북구,46158.0,13963253.0,0.3
11305,서울특별시 강북구,202605,서울특별시 강북구,52419.0,15550537.0,0.3
11305,서울특별시 강북구,202606,서울특별시 강북구,46596.0,13789649.0,0.3
11305,서울특별시 강북구,201801,서울특별시 강북구,38803.0,11387774.0,0.3
11305,서울특별시 강북구,201802,서울특별시 강북구,38352.0,10936360.0,0.4
11305,서울특별시 강북구,201803,서울특별시 강북구,43044.0,12127690.0,0.4
11305,서울특별시 강북구,201804,서울특별시 강북구,41842.0,12079685.0,0.3
11305,서울특별시 강북구,201805,서울특별시 강북구,46086.0,13160719.0,0.4
11305,서울특별시 강북구,201806,서울특별시 강북구,44319.0,12502791.0,0.4
11305,서울특별시 강북구,201807,서울특별시 강북구,46216.0,13054855.0,0.4
11305,서울특별시 강북구,201808,서울특별시 강북구,45909.0,13157382.0,0.3
11305,서울특별시 강북구,201809,서울특별시 강북구,46933.0,13292297.0,0.4
11305,서울특별시 강북구,201810,서울특별시 강북구,45980.0,13087160.0,0.4
11305,서울특별시 강북구,201811,서울특별시 강북구,44422.0,12478530.0,0.4
11305,서울특별시 강북구,201812,서울특별시 강북구,49939.0,13441753.0,0.4
11305,서울특별시 강북구,201901,서울특별시 강북구,43559.0,12389136.0,0.4
11305,서울특별시 강북구,201902,서울특별시 강북구,39835.0,11242731.0,0.4
11305,서울특별시 강북구,201903,서울특별시 강북구,46368.0,13073038.0,0.4
11305,서울특별시 강북구,201904,서울특별시 강북구,42703.0,11604525.0,0.4
11305,서울특별시 강북구,201905,서울특별시 강북구,48501.0,12886020.0,0.4
11305,서울특별시 강북구,201906,서울특별시 강북구,46401.0,12150803.0,0.4
11305,서울특별시 강북구,201907,서울특별시 강북구,45293.0,12068244.0,0.4
11305,서울특별시 강북구,201908,서울특별시 강북구,48371.0,13128554.0,0.4
11305,서울특별시 강북구,201909,서울특별시 강북구,44747.0,11960035.0,0.4
11305,서울특별시 강북구,201910,서울특별시 강북구,47375.0,12860586.0,0.4
11305,서울특별시 강북구,201911,서울특별시 강북구,47061.0,12546897.0,0.4
11305,서울특별시 강북구,201912,서울특별시 강북구,50790.0,13041716.0,0.4
11305,서울특별시 강북구,202001,서울특별시 강북구,46155.0,11902979.0,0.4
11305,서울특별시 강북구,202002,서울특별시 강북구,38456.0,9162453.0,0.4
11305,서울특별시 강북구,202003,서울특별시 강북구,36478.0,8707932.0,0.4
11305,서울특별시 강북구,202004,서울특별시 강북구,38846.0,9659231.0,0.4
11305,서울특별시 강북구,202005,서울특별시 강북구,46192.0,11478090.0,0.4
11305,서울특별시 강북구,202006,서울특별시 강북구,41646.0,10768468.0,0.4
11305,서울특별시 강북구,202007,서울특별시 강북구,43349.0,11069540.0,0.4
11305,서울특별시 강북구,202008,서울특별시 강북구,39156.0,11031778.0,0.4
11305,서울특별시 강북구,202009,서울특별시 강북구,35896.0,10470523.0,0.3
11305,서울특별시 강북구,202010,서울특별시 강북구,41044.0,11455970.0,0.4
11305,서울특별시 강북구,202011,서울특별시 강북구,38692.0,10721949.0,0.4
11305,서울특별시 강북구,202012,서울특별시 강북구,31486.0,9097042.0,0.3
11305,서울특별시 강북구,202101,서울특별시 강북구,31287.0,8905555.0,0.4
11305,서울특별시 강북구,202102,서울특별시 강북구,32579.0,9486872.0,0.3
11305,서울특별시 강북구,202103,서울특별시 강북구,37009.0,10847416.0,0.3
11305,서울특별시 강북구,202104,서울특별시 강북구,37426.0,11040181.0,0.3
11305,서울특별시 강북구,202105,서울특별시 강북구,39824.0,11780328.0,0.3
11305,서울특별시 강북구,202106,서울특별시 강북구,37560.0,11203032.0,0.3
11305,서울특별시 강북구,202107,서울특별시 강북구,36603.0,11173514.0,0.3
11305,서울특별시 강북구,202108,서울특별시 강북구,35544.0,11032515.0,0.3
11305,서울특별시 강북구,202109,서울특별시 강북구,40896.0,11677634.0,0.4
11305,서울특별시 강북구,202110,서울특별시 강북구,43508.0,12959628.0,0.3
11305,서울특별시 강북구,202111,서울특별시 강북구,44071.0,12523693.0,0.4
11305,서울특별시 강북구,202112,서울특별시 강북구,41865.0,11995599.0,0.3
11305,서울특별시 강북구,202202,서울특별시 강북구,31237.0,9329910.0,0.3
11305,서울특별시 강북구,202205,서울특별시 강북구,51601.0,14617926.0,0.4
11305,서울특별시 강북구,202212,서울특별시 강북구,50792.0,13986060.0,0.4
11305,서울특별시 강북구,202301,서울특별시 강북구,46067.0,12756877.0,0.4
11305,서울특별시 강북구,202302,서울특별시 강북구,42273.0,11885258.0,0.4
11305,서울특별시 강북구,202303,서울특별시 강북구,47285.0,13288186.0,0.4
11305,서울특별시 강북구,202304,서울특별시 강북구,46754.0,13318080.0,0.4
11305,서울특별시 강북구,202305,서울특별시 강북구,50281.0,13962679.0,0.4
11305,서울특별시 강북구,202306,서울특별시 강북구,47765.0,13146240.0,0.4
11305,서울특별시 강북구,202307,서울특별시 강북구,49735.0,13573137.0,0.4
11305,서울특별시 강북구,202308,서울특별시 강북구,49136.0,13798548.0,0.4
11305,서울특별시 강북구,202309,서울특별시 강북구,49258.0,14152584.0,0.3
11305,서울특별시 강북구,202310,서울특별시 강북구,47622.0,14166234.0,0.3
11305,서울특별시 강북구,202311,서울특별시 강북구,44700.0,13075184.0,0.3
11305,서울특별시 강북구,202312,서울특별시 강북구,50621.0,14058122.0,0.4
11305,서울특별시 강북구,202401,서울특별시 강북구,43966.0,12429333.0,0.4
11305,서울특별시 강북구,202402,서울특별시 강북구,44089.0,12345689.0,0.4
11305,서울특별시 강북구,202403,서울특별시 강북구,47348.0,13931845.0,0.3
11305,서울특별시 강북구,202404,서울특별시 강북구,45824.0,13436936.0,0.3
11305,서울특별시 강북구,202405,서울특별시 강북구,50036.0,14499827.0,0.3
11305,서울특별시 강북구,202406,서울특별시 강북구,47292.0,13789689.0,0.3
11305,서울특별시 강북구,202407,서울특별시 강북구,45282.0,13345465.0,0.3
11305,서울특별시 강북구,202408,서울특별시 강북구,47280.0,14183414.0,0.3
11305,서울특별시 강북구,202409,서울특별시 강북구,44649.0,13583123.0,0.3
11305,서울특별시 강북구,202410,서울특별시 강북구,45798.0,14016355.0,0.3
11305,서울특별시 강북구,202411,서울특별시 강북구,45368.0,13439074.0,0.3
11305,서울특별시 강북구,202412,서울특별시 강북구,47613.0,13891110.0,0.3
11305,서울특별시 강북구,202501,서울특별시 강북구,43335.0,12871106.0,0.3
11305,서울특별시 강북구,202502,서울특별시 강북구,38675.0,11298041.0,0.3
11305,서울특별시 강북구,202503,서울특별시 강북구,44931.0,13264221.0,0.3
11305,서울특별시 강북구,202504,서울특별시 강북구,42666.0,12623726.0,0.3
11305,서울특별시 강북구,202505,서울특별시 강북구,48210.0,14325977.0,0.3
11305,서울특별시 강북구,202506,서울특별시 강북구,42974.0,12789165.0,0.3
11305,서울특별시 강북구,202507,서울특별시 강북구,45768.0,13472292.0,0.3
11305,서울특별시 강북구,202508,서울특별시 강북구,46674.0,13923160.0,0.3
11305,서울특별시 강북구,202509,서울특별시 강북구,42289.0,12833508.0,0.3
11305,서울특별시 강북구,202510,서울특별시 강북구,48185.0,14622080.0,0.3
11305,서울특별시 강북구,202511,서울특별시 강북구,47209.0,14197551.0,0.3
11305,서울특별시 강북구,202512,서울특별시 강북구,49515.0,14479222.0,0.3
11305,서울특별시 강북구,202601,서울특별시 강북구,46646.0,13586924.0,0.3
11305,서울특별시 강북구,202602,서울특별시 강북구,43532.0,12993736.0,0.3
11305,서울특별시 강북구,202203,서울특별시 강북구,37812.0,11324572.0,0.3
11305,서울특별시 강북구,202209,서울특별시 강북구,47280.0,13410239.0,0.4
11305,서울특별시 강북구,202210,서울특별시 강북구,52410.0,15060790.0,0.3
11305,서울특별시 강북구,202208,서울특별시 강북구,47614.0,13757264.0,0.3
11305,서울특별시 강북구,202211,서울특별시 강북구,47019.0,13479693.0,0.3
11305,서울특별시 강북구,202204,서울특별시 강북구,45106.0,13115220.0,0.3
11305,서울특별시 강북구,202206,서울특별시 강북구,46913.0,13415225.0,0.3
11305,서울특별시 강북구,202207,서울특별시 강북구,50904.0,14210833.0,0.4
11305,서울특별시 강북구,202201,서울특별시 강북구,39565.0,11702544.0,0.3
11305,서울특별시 강북구,202607,서울특별시 강북구,46976.0,14201286.0,0.3
11620,서울특별시 관악구,202603,서울특별시 관악구,72286.0,14123510.0,0.5
11620,서울특별시 관악구,202604,서울특별시 관악구,68479.0,13963253.0,0.5
11620,서울특별시 관악구,202605,서울특별시 관악구,75197.0,15550537.0,0.5
11620,서울특별시 관악구,202606,서울특별시 관악구,69044.0,13789649.0,0.5
11620,서울특별시 관악구,201801,서울특별시 관악구,76832.0,11387774.0,0.7
11620,서울특별시 관악구,201802,서울특별시 관악구,72740.0,10936360.0,0.7
11620,서울특별시 관악구,201803,서울특별시 관악구,86144.0,12127690.0,0.7
11620,서울특별시 관악구,201804,서울특별시 관악구,80524.0,12079685.0,0.7
11620,서울특별시 관악구,201805,서울특별시 관악구,86459.0,13160719.0,0.7
11620,서울특별시 관악구,201806,서울특별시 관악구,83910.0,12502791.0,0.7
11620,서울특별시 관악구,201807,서울특별시 관악구,85275.0,13054855.0,0.7
11620,서울특별시 관악구,201808,서울특별시 관악구,83468.0,13157382.0,0.6
11620,서울특별시 관악구,201809,서울특별시 관악구,85164.0,13292297.0,0.6
11620,서울특별시 관악구,201810,서울특별시 관악구,83844.0,13087160.0,0.6
11620,서울특별시 관악구,201811,서울특별시 관악구,81214.0,12478530.0,0.7
11620,서울특별시 관악구,201812,서울특별시 관악구,89252.0,13441753.0,0.7
11620,서울특별시 관악구,201901,서울특별시 관악구,83320.0,12389136.0,0.7
11620,서울특별시 관악구,201902,서울특별시 관악구,72434.0,11242731.0,0.6
11620,서울특별시 관악구,201903,서울특별시 관악구,87963.0,13073038.0,0.7
11620,서울특별시 관악구,201904,서울특별시 관악구,76606.0,11604525.0,0.7
11620,서울특별시 관악구,201905,서울특별시 관악구,84089.0,12886020.0,0.7
11620,서울특별시 관악구,201906,서울특별시 관악구,80231.0,12150803.0,0.7
11620,서울특별시 관악구,201907,서울특별시 관악구,78821.0,12068244.0,0.7
11620,서울특별시 관악구,201908,서울특별시 관악구,80987.0,13128554.0,0.6
11620,서울특별시 관악구,201909,서울특별시 관악구,77163.0,11960035.0,0.6
11620,서울특별시 관악구,201910,서울특별시 관악구,81001.0,12860586.0,0.6
11620,서울특별시 관악구,201911,서울특별시 관악구,78698.0,12546897.0,0.6
11620,서울특별시 관악구,201912,서울특별시 관악구,83935.0,13041716.0,0.6
11620,서울특별시 관악구,202001,서울특별시 관악구,75461.0,11902979.0,0.6
11620,서울특별시 관악구,202002,서울특별시 관악구,65174.0,9162453.0,0.7
11620,서울특별시 관악구,202003,서울특별시 관악구,61287.0,8707932.0,0.7
11620,서울특별시 관악구,202004,서울특별시 관악구,64213.0,9659231.0,0.7
11620,서울특별시 관악구,202005,서울특별시 관악구,74882.0,11478090.0,0.7
11620,서울특별시 관악구,202006,서울특별시 관악구,67987.0,10768468.0,0.6
11620,서울특별시 관악구,202007,서울특별시 관악구,70299.0,11069540.0,0.6
11620,서울특별시 관악구,202008,서울특별시 관악구,66152.0,11031778.0,0.6
11620,서울특별시 관악구,202009,서울특별시 관악구,61462.0,10470523.0,0.6
11620,서울특별시 관악구,202010,서울특별시 관악구,66783.0,11455970.0,0.6
11620,서울특별시 관악구,202011,서울특별시 관악구,63444.0,10721949.0,0.6
11620,서울특별시 관악구,202012,서울특별시 관악구,51380.0,9097042.0,0.6
11620,서울특별시 관악구,202101,서울특별시 관악구,52537.0,8905555.0,0.6
11620,서울특별시 관악구,202102,서울특별시 관악구,52677.0,9486872.0,0.6
11620,서울특별시 관악구,202103,서울특별시 관악구,61432.0,10847416.0,0.6
11620,서울특별시 관악구,202104,서울특별시 관악구,60339.0,11040181.0,0.5
11620,서울특별시 관악구,202105,서울특별시 관악구,63018.0,11780328.0,0.5
11620,서울특별시 관악구,202106,서울특별시 관악구,60059.0,11203032.0,0.5
11620,서울특별시 관악구,202107,서울특별시 관악구,57493.0,11173514.0,0.5
11620,서울특별시 관악구,202108,서울특별시 관악구,55923.0,11032515.0,0.5
11620,서울특별시 관악구,202109,서울특별시 관악구,60542.0,11677634.0,0.5
11620,서울특별시 관악구,202110,서울특별시 관악구,64933.0,12959628.0,0.5
11620,서울특별시 관악구,202111,서울특별시 관악구,66990.0,12523693.0,0.5
11620,서울특별시 관악구,202112,서울특별시 관악구,64233.0,11995599.0,0.5
11620,서울특별시 관악구,202202,서울특별시 관악구,49093.0,9329910.0,0.5
11620,서울특별시 관악구,202205,서울특별시 관악구,78291.0,14617926.0,0.5
11620,서울특별시 관악구,202212,서울특별시 관악구,78897.0,13986060.0,0.6
11620,서울특별시 관악구,202301,서울특별시 관악구,70926.0,12756877.0,0.6
11620,서울특별시 관악구,202302,서울특별시 관악구,66757.0,11885258.0,0.6
11620,서울특별시 관악구,202303,서울특별시 관악구,77362.0,13288186.0,0.6
11620,서울특별시 관악구,202304,서울특별시 관악구,73528.0,13318080.0,0.6
11620,서울특별시 관악구,202305,서울특별시 관악구,76256.0,13962679.0,0.5
11620,서울특별시 관악구,202306,서울특별시 관악구,73260.0,13146240.0,0.6
11620,서울특별시 관악구,202307,서울특별시 관악구,73309.0,13573137.0,0.5
11620,서울특별시 관악구,202308,서울특별시 관악구,70509.0,13798548.0,0.5
11620,서울특별시 관악구,202309,서울특별시 관악구,73505.0,14152584.0,0.5
11620,서울특별시 관악구,202310,서울특별시 관악구,71012.0,14166234.0,0.5
11620,서울특별시 관악구,202311,서울특별시 관악구,66868.0,13075184.0,0.5
11620,서울특별시 관악구,202312,서울특별시 관악구,75096.0,14058122.0,0.5
11620,서울특별시 관악구,202401,서울특별시 관악구,66204.0,12429333.0,0.5
11620,서울특별시 관악구,202402,서울특별시 관악구,64068.0,12345689.0,0.5
11620,서울특별시 관악구,202403,서울특별시 관악구,74563.0,13931845.0,0.5
11620,서울특별시 관악구,202404,서울특별시 관악구,68976.0,13436936.0,0.5
11620,서울특별시 관악구,202405,서울특별시 관악구,72688.0,14499827.0,0.5
11620,서울특별시 관악구,202406,서울특별시 관악구,69836.0,13789689.0,0.5
11620,서울특별시 관악구,202407,서울특별시 관악구,66209.0,13345465.0,0.5
11620,서울특별시 관악구,202408,서울특별시 관악구,66956.0,14183414.0,0.5
11620,서울특별시 관악구,202409,서울특별시 관악구,66138.0,13583123.0,0.5
11620,서울특별시 관악구,202410,서울특별시 관악구,69028.0,14016355.0,0.5
11620,서울특별시 관악구,202411,서울특별시 관악구,66565.0,13439074.0,0.5
11620,서울특별시 관악구,202412,서울특별시 관악구,70483.0,13891110.0,0.5
11620,서울특별시 관악구,202501,서울특별시 관악구,62976.0,12871106.0,0.5
11620,서울특별시 관악구,202502,서울특별시 관악구,59434.0,11298041.0,0.5
11620,서울특별시 관악구,202503,서울특별시 관악구,71212.0,13264221.0,0.5
11620,서울특별시 관악구,202504,서울특별시 관악구,64801.0,12623726.0,0.5
11620,서울특별시 관악구,202505,서울특별시 관악구,70965.0,14325977.0,0.5
11620,서울특별시 관악구,202506,서울특별시 관악구,65702.0,12789165.0,0.5
11620,서울특별시 관악구,202507,서울특별시 관악구,68476.0,13472292.0,0.5
11620,서울특별시 관악구,202508,서울특별시 관악구,69330.0,13923160.0,0.5
11620,서울특별시 관악구,202509,서울특별시 관악구,65763.0,12833508.0,0.5
11620,서울특별시 관악구,202510,서울특별시 관악구,67325.0,14622080.0,0.5
11620,서울특별시 관악구,202511,서울특별시 관악구,69224.0,14197551.0,0.5
11620,서울특별시 관악구,202512,서울특별시 관악구,72211.0,14479222.0,0.5
11620,서울특별시 관악구,202601,서울특별시 관악구,68297.0,13586924.0,0.5
11620,서울특별시 관악구,202602,서울특별시 관악구,63175.0,12993736.0,0.5
11620,서울특별시 관악구,202203,서울특별시 관악구,62412.0,11324572.0,0.6
11620,서울특별시 관악구,202209,서울특별시 관악구,72142.0,13410239.0,0.5
11620,서울특별시 관악구,202210,서울특별시 관악구,79234.0,15060790.0,0.5
11620,서울특별시 관악구,202208,서울특별시 관악구,70333.0,13757264.0,0.5
11620,서울특별시 관악구,202211,서울특별시 관악구,73683.0,13479693.0,0.5
11620,서울특별시 관악구,202204,서울특별시 관악구,68935.0,13115220.0,0.5
11620,서울특별시 관악구,202206,서울특별시 관악구,72667.0,13415225.0,0.5
11620,서울특별시 관악구,202207,서울특별시 관악구,75480.0,14210833.0,0.5
11620,서울특별시 관악구,202201,서울특별시 관악구,61362.0,11702544.0,0.5
11620,서울특별시 관악구,202607,서울특별시 관악구,69073.0,14201286.0,0.5
11500,서울특별시 강서구,202603,서울특별시 강서구,411430.0,14123510.0,2.9
11500,서울특별시 강서구,202604,서울특별시 강서구,260857.0,13963253.0,1.9
11500,서울특별시 강서구,202605,서울특별시 강서구,248540.0,15550537.0,1.6
11500,서울특별시 강서구,202606,서울특별시 강서구,247279.0,13789649.0,1.8
11500,서울특별시 강서구,201801,서울특별시 강서구,455610.0,11387774.0,4.0
11500,서울특별시 강서구,201802,서울특별시 강서구,387146.0,10936360.0,3.5
11500,서울특별시 강서구,201803,서울특별시 강서구,429098.0,12127690.0,3.5
11500,서울특별시 강서구,201804,서울특별시 강서구,448411.0,12079685.0,3.7
11500,서울특별시 강서구,201805,서울특별시 강서구,461918.0,13160719.0,3.5
11500,서울특별시 강서구,201806,서울특별시 강서구,453363.0,12502791.0,3.6
11500,서울특별시 강서구,201807,서울특별시 강서구,462452.0,13054855.0,3.5
11500,서울특별시 강서구,201808,서울특별시 강서구,454872.0,13157382.0,3.5
11500,서울특별시 강서구,201809,서울특별시 강서구,406593.0,13292297.0,3.1
11500,서울특별시 강서구,201810,서울특별시 강서구,427641.0,13087160.0,3.3
11500,서울특별시 강서구,201811,서울특별시 강서구,414819.0,12478530.0,3.3
11500,서울특별시 강서구,201812,서울특별시 강서구,462058.0,13441753.0,3.4
11500,서울특별시 강서구,201901,서울특별시 강서구,472766.0,12389136.0,3.8
11500,서울특별시 강서구,201902,서울특별시 강서구,422064.0,11242731.0,3.8
11500,서울특별시 강서구,201903,서울특별시 강서구,443428.0,13073038.0,3.4
11500,서울특별시 강서구,201904,서울특별시 강서구,266169.0,11604525.0,2.3
11500,서울특별시 강서구,201905,서울특별시 강서구,307111.0,12886020.0,2.4
11500,서울특별시 강서구,201906,서울특별시 강서구,273277.0,12150803.0,2.2
11500,서울특별시 강서구,201907,서울특별시 강서구,268943.0,12068244.0,2.2
11500,서울특별시 강서구,201908,서울특별시 강서구,257399.0,13128554.0,2.0
11500,서울특별시 강서구,201909,서울특별시 강서구,255695.0,11960035.0,2.1
11500,서울특별시 강서구,201910,서울특별시 강서구,276750.0,12860586.0,2.2
11500,서울특별시 강서구,201911,서울특별시 강서구,248374.0,12546897.0,2.0
11500,서울특별시 강서구,201912,서울특별시 강서구,263313.0,13041716.0,2.0
11500,서울특별시 강서구,202001,서울특별시 강서구,239846.0,11902979.0,2.0
11500,서울특별시 강서구,202002,서울특별시 강서구,190912.0,9162453.0,2.1
11500,서울특별시 강서구,202003,서울특별시 강서구,154614.0,8707932.0,1.8
11500,서울특별시 강서구,202004,서울특별시 강서구,163728.0,9659231.0,1.7
11500,서울특별시 강서구,202005,서울특별시 강서구,188826.0,11478090.0,1.6
11500,서울특별시 강서구,202006,서울특별시 강서구,181478.0,10768468.0,1.7
11500,서울특별시 강서구,202007,서울특별시 강서구,193272.0,11069540.0,1.7
11500,서울특별시 강서구,202008,서울특별시 강서구,187623.0,11031778.0,1.7
11500,서울특별시 강서구,202009,서울특별시 강서구,173138.0,10470523.0,1.7
11500,서울특별시 강서구,202010,서울특별시 강서구,197142.0,11455970.0,1.7
11500,서울특별시 강서구,202011,서울특별시 강서구,185239.0,10721949.0,1.7
11500,서울특별시 강서구,202012,서울특별시 강서구,149075.0,9097042.0,1.6
11500,서울특별시 강서구,202101,서울특별시 강서구,149007.0,8905555.0,1.7
11500,서울특별시 강서구,202102,서울특별시 강서구,159174.0,9486872.0,1.7
11500,서울특별시 강서구,202103,서울특별시 강서구,186999.0,10847416.0,1.7
11500,서울특별시 강서구,202104,서울특별시 강서구,191888.0,11040181.0,1.7
11500,서울특별시 강서구,202105,서울특별시 강서구,201821.0,11780328.0,1.7
11500,서울특별시 강서구,202106,서울특별시 강서구,203367.0,11203032.0,1.8
11500,서울특별시 강서구,202107,서울특별시 강서구,183290.0,11173514.0,1.6
11500,서울특별시 강서구,202108,서울특별시 강서구,181527.0,11032515.0,1.6
11500,서울특별시 강서구,202109,서울특별시 강서구,194028.0,11677634.0,1.7
11500,서울특별시 강서구,202110,서울특별시 강서구,217885.0,12959628.0,1.7
11500,서울특별시 강서구,202111,서울특별시 강서구,223171.0,12523693.0,1.8
11500,서울특별시 강서구,202112,서울특별시 강서구,207073.0,11995599.0,1.7
11500,서울특별시 강서구,202202,서울특별시 강서구,165078.0,9329910.0,1.8
11500,서울특별시 강서구,202205,서울특별시 강서구,295242.0,14617926.0,2.0
11500,서울특별시 강서구,202212,서울특별시 강서구,285841.0,13986060.0,2.0
11500,서울특별시 강서구,202301,서울특별시 강서구,257424.0,12756877.0,2.0
11500,서울특별시 강서구,202302,서울특별시 강서구,265866.0,11885258.0,2.2
11500,서울특별시 강서구,202303,서울특별시 강서구,270323.0,13288186.0,2.0
11500,서울특별시 강서구,202304,서울특별시 강서구,263963.0,13318080.0,2.0
11500,서울특별시 강서구,202305,서울특별시 강서구,285646.0,13962679.0,2.0
11500,서울특별시 강서구,202306,서울특별시 강서구,278679.0,13146240.0,2.1
11500,서울특별시 강서구,202307,서울특별시 강서구,290482.0,13573137.0,2.1
11500,서울특별시 강서구,202308,서울특별시 강서구,286384.0,13798548.0,2.1
11500,서울특별시 강서구,202309,서울특별시 강서구,260958.0,14152584.0,1.8
11500,서울특별시 강서구,202310,서울특별시 강서구,282501.0,14166234.0,2.0
11500,서울특별시 강서구,202311,서울특별시 강서구,277515.0,13075184.0,2.1
11500,서울특별시 강서구,202312,서울특별시 강서구,305578.0,14058122.0,2.2
11500,서울특별시 강서구,202401,서울특별시 강서구,309683.0,12429333.0,2.5
11500,서울특별시 강서구,202402,서울특별시 강서구,291622.0,12345689.0,2.4
11500,서울특별시 강서구,202403,서울특별시 강서구,378307.0,13931845.0,2.7
11500,서울특별시 강서구,202404,서울특별시 강서구,374280.0,13436936.0,2.8
11500,서울특별시 강서구,202405,서울특별시 강서구,429656.0,14499827.0,3.0
11500,서울특별시 강서구,202406,서울특별시 강서구,393012.0,13789689.0,2.9
11500,서울특별시 강서구,202407,서울특별시 강서구,451187.0,13345465.0,3.4
11500,서울특별시 강서구,202408,서울특별시 강서구,415693.0,14183414.0,2.9
11500,서울특별시 강서구,202409,서울특별시 강서구,407294.0,13583123.0,3.0
11500,서울특별시 강서구,202410,서울특별시 강서구,435022.0,14016355.0,3.1
11500,서울특별시 강서구,202411,서울특별시 강서구,391825.0,13439074.0,2.9
11500,서울특별시 강서구,202412,서울특별시 강서구,437608.0,13891110.0,3.2
11500,서울특별시 강서구,202501,서울특별시 강서구,355364.0,12871106.0,2.8
11500,서울특별시 강서구,202502,서울특별시 강서구,261739.0,11298041.0,2.3
11500,서울특별시 강서구,202503,서울특별시 강서구,306663.0,13264221.0,2.3
11500,서울특별시 강서구,202504,서울특별시 강서구,281224.0,12623726.0,2.2
11500,서울특별시 강서구,202505,서울특별시 강서구,302249.0,14325977.0,2.1
11500,서울특별시 강서구,202506,서울특별시 강서구,275007.0,12789165.0,2.2
11500,서울특별시 강서구,202507,서울특별시 강서구,293544.0,13472292.0,2.2
11500,서울특별시 강서구,202508,서울특별시 강서구,257499.0,13923160.0,1.8
11500,서울특별시 강서구,202509,서울특별시 강서구,249718.0,12833508.0,1.9
11500,서울특별시 강서구,202510,서울특별시 강서구,262787.0,14622080.0,1.8
11500,서울특별시 강서구,202511,서울특별시 강서구,265597.0,14197551.0,1.9
11500,서울특별시 강서구,202512,서울특별시 강서구,316553.0,14479222.0,2.2
11500,서울특별시 강서구,202601,서울특별시 강서구,277288.0,13586924.0,2.0
11500,서울특별시 강서구,202602,서울특별시 강서구,256025.0,12993736.0,2.0
11500,서울특별시 강서구,202203,서울특별시 강서구,217530.0,11324572.0,1.9
11500,서울특별시 강서구,202209,서울특별시 강서구,252016.0,13410239.0,1.9
11500,서울특별시 강서구,202210,서울특별시 강서구,288154.0,15060790.0,1.9
11500,서울특별시 강서구,202208,서울특별시 강서구,258987.0,13757264.0,1.9
11500,서울특별시 강서구,202211,서울특별시 강서구,275261.0,13479693.0,2.0
11500,서울특별시 강서구,202204,서울특별시 강서구,254425.0,13115220.0,1.9
11500,서울특별시 강서구,202206,서울특별시 강서구,269302.0,13415225.0,2.0
11500,서울특별시 강서구,202207,서울특별시 강서구,262236.0,14210833.0,1.8
11500,서울특별시 강서구,202201,서울특별시 강서구,203561.0,11702544.0,1.7
11500,서울특별시 강서구,202607,서울특별시 강서구,293974.0,14201286.0,2.1
11680,서울특별시 강남구,202603,서울특별시 강남구,516448.0,14123510.0,3.7
11680,서울특별시 강남구,202604,서울특별시 강남구,509909.0,13963253.0,3.7
11680,서울특별시 강남구,202605,서울특별시 강남구,531895.0,15550537.0,3.4
11680,서울특별시 강남구,202606,서울특별시 강남구,499743.0,13789649.0,3.6
11680,서울특별시 강남구,201801,서울특별시 강남구,476306.0,11387774.0,4.2
11680,서울특별시 강남구,201802,서울특별시 강남구,437897.0,10936360.0,4.0
11680,서울특별시 강남구,201803,서울특별시 강남구,498374.0,12127690.0,4.1
11680,서울특별시 강남구,201804,서울특별시 강남구,483806.0,12079685.0,4.0
11680,서울특별시 강남구,201805,서울특별시 강남구,511275.0,13160719.0,3.9
11680,서울특별시 강남구,201806,서울특별시 강남구,491210.0,12502791.0,3.9
11680,서울특별시 강남구,201807,서울특별시 강남구,518476.0,13054855.0,4.0
11680,서울특별시 강남구,201808,서울특별시 강남구,517390.0,13157382.0,3.9
11680,서울특별시 강남구,201809,서울특별시 강남구,494335.0,13292297.0,3.7
11680,서울특별시 강남구,201810,서울특별시 강남구,501681.0,13087160.0,3.8
11680,서울특별시 강남구,201811,서울특별시 강남구,497195.0,12478530.0,4.0
11680,서울특별시 강남구,201812,서울특별시 강남구,565603.0,13441753.0,4.2
11680,서울특별시 강남구,201901,서울특별시 강남구,539831.0,12389136.0,4.4
11680,서울특별시 강남구,201902,서울특별시 강남구,461114.0,11242731.0,4.1
11680,서울특별시 강남구,201903,서울특별시 강남구,531725.0,13073038.0,4.1
11680,서울특별시 강남구,201904,서울특별시 강남구,461706.0,11604525.0,4.0
11680,서울특별시 강남구,201905,서울특별시 강남구,488234.0,12886020.0,3.8
11680,서울특별시 강남구,201906,서울특별시 강남구,472885.0,12150803.0,3.9
11680,서울특별시 강남구,201907,서울특별시 강남구,488475.0,12068244.0,4.0
11680,서울특별시 강남구,201908,서울특별시 강남구,513136.0,13128554.0,3.9
11680,서울특별시 강남구,201909,서울특별시 강남구,453333.0,11960035.0,3.8
11680,서울특별시 강남구,201910,서울특별시 강남구,496655.0,12860586.0,3.9
11680,서울특별시 강남구,201911,서울특별시 강남구,500461.0,12546897.0,4.0
11680,서울특별시 강남구,201912,서울특별시 강남구,559332.0,13041716.0,4.3
11680,서울특별시 강남구,202001,서울특별시 강남구,487208.0,11902979.0,4.1
11680,서울특별시 강남구,202002,서울특별시 강남구,402419.0,9162453.0,4.4
11680,서울특별시 강남구,202003,서울특별시 강남구,369203.0,8707932.0,4.2
