BASE_DATE,SIDO_NM,KTO_TOB_MCLS_NM,KTO_TOB_MCLS_CD,CNSM_AMT,SPPY_CNSM_AMT
201904,전국,뷰티,62,250104992.0,250698923.0
201904,전국,면세점,41,228983893.0,181584045.0
201904,전국,콘도,12,23116772.0,25540822.0
201904,전국,항공운송,33,449213598.0,483976086.0
201904,전국,스키장,54,92105.0,51766.0
201905,전국,호텔,11,110355074.0,109614499.0
201905,전국,면세점,41,248416732.0,185741781.0
201905,전국,육상운송,31,2760748396.0,2803354429.0
201905,전국,여행업,21,297489364.0,155573164.0
201905,전국,뷰티,62,269375081.0,271384968.0
201905,전국,일반외식업,71,3215307041.0,3031387134.0
201905,전국,기타레저,55,157055884.0,144813347.0
201905,전국,기타숙박,14,189234788.0,112837603.0
201905,전국,기타관광쇼핑,44,1993727972.0,1985245381.0
201905,전국,렌터카,34,23660864.0,15754592.0
201905,전국,캠핑장/펜션,13,9025075.0,10232833.0
201905,전국,레저용품쇼핑,43,377012030.0,327936283.0
201905,전국,골프장,53,279170263.0,268913130.0
201905,전국,대형쇼핑몰,42,2613356979.0,2529886178.0
201905,전국,관광유원시설,52,46329645.0,45396021.0
201905,전국,제과음료업,72,508834237.0,456960430.0
201905,전국,문화서비스,56,129261162.0,133966166.0
201905,전국,수상운송,32,11833980.0,16663132.0
201905,전국,항공운송,33,523151352.0,521185686.0
201905,전국,콘도,12,28829738.0,33722371.0
201906,전국,대형쇼핑몰,42,2362414729.0,2333096178.0
201906,전국,수상운송,32,10253750.0,15261463.0
201906,전국,여행업,21,289479241.0,150103301.0
201906,전국,호텔,11,110897405.0,101364919.0
201906,전국,뷰티,62,264610177.0,263191555.0
201906,전국,면세점,41,237163922.0,185237684.0
201906,전국,제과음료업,72,486531761.0,438019841.0
201906,전국,문화서비스,56,148601870.0,124126702.0
201906,전국,기타숙박,14,203952534.0,109689801.0
201906,전국,기타레저,55,161199277.0,138835571.0
201906,전국,기타관광쇼핑,44,1909082166.0,1904899564.0
201906,전국,렌터카,34,24795401.0,15053042.0
201906,전국,캠핑장/펜션,13,9070896.0,9888046.0
201906,전국,레저용품쇼핑,43,315307353.0,285191475.0
201906,전국,육상운송,31,2624934473.0,2704012419.0
201906,전국,관광유원시설,52,42146608.0,35604028.0
201906,전국,일반외식업,71,3061263016.0,2835978093.0
201906,전국,항공운송,33,477722321.0,546317196.0
201906,전국,골프장,53,276221687.0,272071410.0
201906,전국,콘도,12,35128744.0,34666964.0
201906,전국,스키장,54,285160.0,182039.0
201907,전국,대형쇼핑몰,42,2239635987.0,2423392261.0
201907,전국,여행업,21,360702672.0,195389152.0
201907,전국,제과음료업,72,491311977.0,458555815.0
201907,전국,문화서비스,56,150722216.0,153517023.0
201907,전국,육상운송,31,2694825692.0,2886490650.0
201907,전국,기타숙박,14,245523483.0,121462620.0
201907,전국,기타레저,55,165549650.0,145476418.0
201907,전국,렌터카,34,34518493.0,17483052.0
201907,전국,캠핑장/펜션,13,9925906.0,11208061.0
201907,전국,기타관광쇼핑,44,1890895139.0,1950404482.0
201907,전국,골프장,53,229403427.0,215944191.0
201907,전국,레저용품쇼핑,43,297332813.0,267938077.0
201907,전국,항공운송,33,513911874.0,552232829.0
201907,전국,호텔,11,118754492.0,117028972.0
201907,전국,뷰티,62,260593689.0,264768334.0
201907,전국,면세점,41,254350141.0,197348579.0
201907,전국,일반외식업,71,3081872030.0,2960385667.0
201907,전국,관광유원시설,52,45867412.0,41094919.0
201907,전국,스키장,54,237036.0,281244.0
201907,전국,콘도,12,48363609.0,57477709.0
201907,전국,수상운송,32,9319887.0,16975153.0
201908,전국,호텔,11,152644615.0,143265280.0
201908,전국,면세점,41,218424205.0,205422065.0
201908,전국,육상운송,31,2932312432.0,2928289953.0
201908,전국,문화서비스,56,159474532.0,206557020.0
201908,전국,일반외식업,71,3417213744.0,3103046812.0
201908,전국,기타레저,55,193938121.0,161703431.0
201908,전국,기타숙박,14,249115434.0,135170921.0
201908,전국,기타관광쇼핑,44,2123126664.0,2079341490.0
201908,전국,렌터카,34,34566282.0,19695287.0
201908,전국,캠핑장/펜션,13,12614940.0,12861128.0
201908,전국,항공운송,33,394823249.0,500052265.0
201908,전국,골프장,53,229765880.0,187563435.0
201908,전국,레저용품쇼핑,43,270599805.0,228844621.0
201908,전국,관광유원시설,52,60325013.0,47695516.0
201908,전국,대형쇼핑몰,42,2381658420.0,2233325447.0
201908,전국,여행업,21,249622634.0,143009879.0
201908,전국,제과음료업,72,541159284.0,474416149.0
201908,전국,뷰티,62,274100637.0,258530397.0
201908,전국,콘도,12,70752532.0,70737320.0
201908,전국,수상운송,32,13326350.0,17357922.0
201908,전국,스키장,54,450579.0,495777.0
201909,전국,기타레저,55,155393392.0,144730000.0
201909,전국,여행업,21,269114331.0,151230887.0
201909,전국,호텔,11,103014128.0,104574794.0
201909,전국,뷰티,62,249089010.0,267313512.0
201909,전국,면세점,41,234926824.0,183808898.0
201909,전국,일반외식업,71,2873633299.0,2928272297.0
201909,전국,문화서비스,56,102539723.0,128934269.0
201909,전국,기타숙박,14,177254598.0,111812848.0
201909,전국,기타관광쇼핑,44,2052114872.0,2281277542.0
201909,전국,캠핑장/펜션,13,7659816.0,8958433.0
201909,전국,레저용품쇼핑,43,300324572.0,302263958.0
201909,전국,항공운송,33,373767212.0,428167439.0
201909,전국,골프장,53,223221968.0,248529672.0
201909,전국,대형쇼핑몰,42,2510257823.0,2633543334.0
201909,전국,관광유원시설,52,39823363.0,39848171.0
201909,전국,육상운송,31,2544932118.0,2804333251.0
201909,전국,렌터카,34,25344211.0,14516778.0
201909,전국,제과음료업,72,478207687.0,459956591.0
201909,전국,콘도,12,29520083.0,34551394.0
201909,전국,수상운송,32,8515421.0,15322046.0
201909,전국,스키장,54,262911.0,351054.0
201910,전국,호텔,11,116004731.0,102188521.0
201910,전국,면세점,41,234924678.0,168124395.0
201910,전국,육상운송,31,2816914906.0,2939476347.0
201910,전국,뷰티,62,258168640.0,251110855.0
201910,전국,일반외식업,71,3284089182.0,2981246444.0
201910,전국,기타레저,55,163724260.0,140907524.0
201910,전국,기타숙박,14,191227327.0,116753921.0
201910,전국,기타관광쇼핑,44,1985314416.0,1949223281.0
201910,전국,캠핑장/펜션,13,9346373.0,9270258.0
201910,전국,레저용품쇼핑,43,387324749.0,376057567.0
201910,전국,골프장,53,282732594.0,265502028.0
201910,전국,대형쇼핑몰,42,2564208926.0,2529499360.0
201910,전국,여행업,21,258429204.0,131956803.0
201910,전국,관광유원시설,52,61953300.0,45695189.0
201910,전국,제과음료업,72,513840500.0,450999515.0
201910,전국,문화서비스,56,110674598.0,115951760.0
201910,전국,렌터카,34,27706760.0,14874659.0
201910,전국,수상운송,32,12177664.0,15403490.0
201910,전국,항공운송,33,403252260.0,451566887.0
201910,전국,콘도,12,34491868.0,31032113.0
201910,전국,스키장,54,234679.0,319281.0
201911,전국,대형쇼핑몰,42,2697735194.0,2398098664.0
201911,전국,수상운송,32,9684001.0,11518198.0
201911,전국,여행업,21,258682463.0,107624633.0
201911,전국,호텔,11,111939208.0,96153672.0
201911,전국,뷰티,62,258434957.0,251991131.0
201911,전국,면세점,41,213249133.0,160029390.0
201911,전국,제과음료업,72,481464815.0,430048930.0
201911,전국,문화서비스,56,121080723.0,127944437.0
201911,전국,기타숙박,14,184255917.0,110302491.0
201911,전국,기타레저,55,154307677.0,136617870.0
201911,전국,기타관광쇼핑,44,1893171006.0,1860856770.0
201911,전국,렌터카,34,23516322.0,13909331.0
201911,전국,캠핑장/펜션,13,8192502.0,8412855.0
201911,전국,레저용품쇼핑,43,429395038.0,351314858.0
201911,전국,관광유원시설,52,34988408.0,28687995.0
201911,전국,육상운송,31,2751567676.0,2855490787.0
201911,전국,일반외식업,71,3158646842.0,2840002391.0
201911,전국,항공운송,33,344717430.0,445688105.0
201911,전국,골프장,53,237048245.0,219074759.0
201911,전국,콘도,12,27549206.0,24321876.0
201911,전국,스키장,54,423265.0,440758.0
201912,전국,대형쇼핑몰,42,2795458895.0,2739006634.0
201912,전국,여행업,21,349159234.0,142612464.0
201912,전국,제과음료업,72,517053435.0,476440064.0
201912,전국,문화서비스,56,134981291.0,156201358.0
201912,전국,육상운송,31,2816409860.0,2787549939.0
201912,전국,기타숙박,14,204061488.0,121916089.0
201912,전국,기타레저,55,177110205.0,165546613.0
201912,전국,렌터카,34,27989507.0,14814608.0
201912,전국,캠핑장/펜션,13,8144275.0,8532897.0
201912,전국,기타관광쇼핑,44,1903425372.0,1932028069.0
201912,전국,골프장,53,116449953.0,98144056.0
201912,전국,레저용품쇼핑,43,359049038.0,346767958.0
201912,전국,항공운송,33,416122867.0,536044888.0
201912,전국,호텔,11,149027447.0,149048235.0
201912,전국,뷰티,62,284175235.0,279847169.0
201912,전국,면세점,41,228414303.0,157447202.0
201912,전국,일반외식업,71,3467897152.0,3242519604.0
201912,전국,관광유원시설,52,31743057.0,27304612.0
201912,전국,스키장,54,6191611.0,7327725.0
201912,전국,콘도,12,44354500.0,43499081.0
201912,전국,수상운송,32,6924846.0,9153391.0
202001,전국,캠핑장/펜션,13,6933184.0,7548805.0
202001,전국,제과음료업,72,478912006.0,443524771.0
202001,전국,기타레저,55,170116782.0,159165208.0
202001,전국,대형쇼핑몰,42,2382581563.0,2243024495.0
202001,전국,관광유원시설,52,25156317.0,25762715.0
202001,전국,레저용품쇼핑,43,256680800.0,235306665.0
202001,전국,렌터카,34,28042310.0,14257411.0
202001,전국,여행업,21,368855692.0,202364376.0
202001,전국,육상운송,31,2670485212.0,2622290266.0
202001,전국,면세점,41,216056977.0,172173654.0
202001,전국,기타숙박,14,174651649.0,109572507.0
202001,전국,호텔,11,119335496.0,118073371.0
202001,전국,문화서비스,56,110094030.0,134235839.0
202001,전국,골프장,53,83576732.0,68415450.0
202001,전국,기타관광쇼핑,44,2022618867.0,1953455438.0
202001,전국,일반외식업,71,3028261620.0,2973914004.0
202001,전국,뷰티,62,257129658.0,265681322.0
202001,전국,수상운송,32,6701611.0,9714702.0
202001,전국,콘도,12,53749820.0,48680749.0
202001,전국,항공운송,33,428286970.0,571235754.0
202001,전국,스키장,54,9116878.0,10738320.0
202002,전국,여행업,21,91220950.0,123829767.0
202002,전국,캠핑장/펜션,13,5458430.0,6881978.0
202002,전국,제과음료업,72,383697700.0,420636424.0
202002,전국,기타레저,55,122398340.0,151002210.0
202002,전국,렌터카,34,20337925.0,15167612.0
202002,전국,관광유원시설,52,9959674.0,28665250.0
202002,전국,대형쇼핑몰,42,1728608586.0,2158249423.0
202002,전국,레저용품쇼핑,43,210808001.0,223363364.0
202002,전국,항공운송,33,232053756.0,463315413.0
202002,전국,면세점,41,102394553.0,162047766.0
202002,전국,육상운송,31,2114017352.0,2292672203.0
202002,전국,기타숙박,14,138193886.0,99824154.0
202002,전국,호텔,11,73055508.0,102884058.0
202002,전국,문화서비스,56,64221860.0,151666547.0
202002,전국,뷰티,62,205354146.0,245838615.0
202002,전국,골프장,53,109822822.0,95082772.0
202002,전국,기타관광쇼핑,44,1611402884.0,1769026843.0
202002,전국,일반외식업,71,2357836475.0,2676975155.0
202002,전국,수상운송,32,4856124.0,9465878.0
202002,전국,콘도,12,24976691.0,38666153.0
202002,전국,스키장,54,3950089.0,7469644.0
202003,전국,여행업,21,26755829.0,122759871.0
202003,전국,캠핑장/펜션,13,5201147.0,8684646.0
202003,전국,제과음료업,72,372943429.0,497891184.0
202003,전국,기타레저,55,92452771.0,160324989.0
202003,전국,렌터카,34,19342367.0,15607264.0
202003,전국,관광유원시설,52,10724309.0,28280569.0
202003,전국,대형쇼핑몰,42,1688542394.0,2605584253.0
202003,전국,레저용품쇼핑,43,256918610.0,294605786.0
202003,전국,항공운송,33,122440495.0,464793544.0
202003,전국,기타관광쇼핑,44,1703867850.0,1993123504.0
202003,전국,육상운송,31,1953355897.0,2654915253.0
202003,전국,면세점,41,33230629.0,160435761.0
202003,전국,기타숙박,14,119509127.0,116214625.0
202003,전국,호텔,11,40805826.0,102763007.0
202003,전국,문화서비스,56,31807239.0,116463493.0
202003,전국,뷰티,62,187276061.0,294878501.0
202003,전국,골프장,53,191809152.0,213548503.0
202003,전국,일반외식업,71,2118117009.0,3187436202.0
202003,전국,수상운송,32,4948326.0,12311986.0
202003,전국,콘도,12,10080437.0,21815465.0
202003,전국,스키장,54,190479.0,599803.0
202004,전국,여행업,21,13794601.0,281808319.0
202004,전국,캠핑장/펜션,13,5770623.0,7857210.0
202004,전국,제과음료업,72,422173457.0,461248434.0
202004,전국,기타레저,55,102389990.0,140010075.0
202004,전국,렌터카,34,22392558.0,21222458.0
202004,전국,관광유원시설,52,14811381.0,39073658.0
202004,전국,대형쇼핑몰,42,1991024312.0,2334188081.0
202004,전국,레저용품쇼핑,43,344537393.0,336930291.0
202004,전국,항공운송,33,86360234.0,449213598.0
202004,전국,기타관광쇼핑,44,1799990445.0,1817025764.0
202004,전국,육상운송,31,1958998114.0,2538598357.0
202004,전국,기타숙박,14,150162881.0,174543298.0
202004,전국,호텔,11,51407798.0,96994594.0
202004,전국,문화서비스,56,31398897.0,112410080.0
202004,전국,뷰티,62,204604804.0,250104992.0
202004,전국,골프장,53,262882741.0,239680084.0
202004,전국,일반외식업,71,2481676111.0,2898329564.0
202004,전국,수상운송,32,6285317.0,11187761.0
202004,전국,콘도,12,13790076.0,23116772.0
202004,전국,면세점,41,21119061.0,228983893.0
202004,전국,스키장,54,28698.0,92105.0
202005,전국,여행업,21,14156360.0,297489364.0
202005,전국,호텔,11,81465904.0,110355074.0
202005,전국,콘도,12,26465835.0,28829738.0
202005,전국,일반외식업,71,3044781817.0,3215307041.0
202005,전국,문화서비스,56,43664069.0,129261162.0
202005,전국,뷰티,62,257166909.0,269375081.0
202005,전국,기타관광쇼핑,44,2096586378.0,1993727972.0
202005,전국,골프장,53,309903666.0,279170263.0
202005,전국,대형쇼핑몰,42,2457220716.0,2613356979.0
202005,전국,기타숙박,14,175168921.0,189234788.0
202005,전국,캠핑장/펜션,13,7429614.0,9025075.0
202005,전국,제과음료업,72,499834688.0,508834237.0
202005,전국,기타레저,55,133211349.0,157055884.0
202005,전국,관광유원시설,52,27049212.0,46329645.0
202005,전국,레저용품쇼핑,43,464888567.0,377012030.0
202005,전국,렌터카,34,27533030.0,23660864.0
202005,전국,스키장,54,78525.0,184996.0
202005,전국,수상운송,32,9166406.0,11833980.0
202005,전국,육상운송,31,2032165572.0,2760748396.0
202005,전국,면세점,41,34683062.0,248416732.0
202005,전국,항공운송,33,110583394.0,523151352.0
202006,전국,기타레저,55,122612818.0,161199277.0
202006,전국,문화서비스,56,47669203.0,148601870.0
202006,전국,뷰티,62,233482031.0,264610177.0
202006,전국,골프장,53,309994446.0,276221687.0
202006,전국,레저용품쇼핑,43,350028936.0,315307353.0
202006,전국,육상운송,31,2146927016.0,2624934473.0
202006,전국,기타관광쇼핑,44,1912160122.0,1909082166.0
202006,전국,렌터카,34,31709535.0,24795401.0
202006,전국,캠핑장/펜션,13,7403251.0,9070896.0
202006,전국,기타숙박,14,200243363.0,203952534.0
202006,전국,호텔,11,87863939.0,110897405.0
202006,전국,여행업,21,16951025.0,289479241.0
202006,전국,일반외식업,71,2798139361.0,3061263016.0
202006,전국,대형쇼핑몰,42,2236542233.0,2362414729.0
202006,전국,제과음료업,72,478724407.0,486531761.0
202006,전국,관광유원시설,52,18746207.0,42146608.0
202006,전국,수상운송,32,7666467.0,10253750.0
202006,전국,면세점,41,40631668.0,237163922.0
202006,전국,콘도,12,27722279.0,35128744.0
202006,전국,스키장,54,177965.0,285160.0
202006,전국,항공운송,33,101821342.0,477722321.0
202007,전국,대형쇼핑몰,42,2139387163.0,2239635987.0
202007,전국,레저용품쇼핑,43,316481003.0,297332813.0
202007,전국,항공운송,33,149297430.0,513911874.0
202007,전국,렌터카,34,49223046.0,34518493.0
202007,전국,캠핑장/펜션,13,8125374.0,9925906.0
202007,전국,제과음료업,72,501791737.0,491311977.0
202007,전국,기타레저,55,133984453.0,165549650.0
202007,전국,관광유원시설,52,20269454.0,45867412.0
202007,전국,문화서비스,56,60118087.0,150722216.0
202007,전국,뷰티,62,234244461.0,260593689.0
202007,전국,기타관광쇼핑,44,1951436802.0,1890895139.0
202007,전국,육상운송,31,2273512759.0,2694825692.0
202007,전국,면세점,41,44166651.0,254350141.0
202007,전국,기타숙박,14,300033835.0,245523483.0
202007,전국,호텔,11,107676628.0,118754492.0
202007,전국,일반외식업,71,3021188669.0,3081872030.0
202007,전국,골프장,53,282931724.0,229403427.0
202007,전국,여행업,21,24645617.0,360702672.0
202007,전국,콘도,12,43464671.0,48363609.0
202007,전국,수상운송,32,7603774.0,9319887.0
202008,전국,면세점,41,51499704.0,218424205.0
202008,전국,기타숙박,14,250392647.0,249115434.0
202008,전국,여행업,21,22518049.0,249622634.0
202008,전국,호텔,11,131420638.0,152644615.0
202008,전국,문화서비스,56,74702744.0,159474532.0
202008,전국,뷰티,62,218763575.0,274100637.0
202008,전국,일반외식업,71,2878287430.0,3417213744.0
202008,전국,골프장,53,261534637.0,229765880.0
202008,전국,기타관광쇼핑,44,2083793635.0,2123126664.0
202008,전국,대형쇼핑몰,42,2154175152.0,2381658420.0
202008,전국,관광유원시설,52,23215859.0,60325013.0
202008,전국,레저용품쇼핑,43,262380288.0,270599805.0
202008,전국,렌터카,34,47218725.0,34566282.0
202008,전국,콘도,12,65312221.0,70752532.0
202008,전국,캠핑장/펜션,13,10087681.0,12614940.0
202008,전국,제과음료업,72,484668828.0,541159284.0
202008,전국,기타레저,55,117264656.0,193938121.0
202008,전국,육상운송,31,2227275052.0,2932312432.0
202008,전국,항공운송,33,117671488.0,394823249.0
202008,전국,스키장,54,265768.0,450579.0
202008,전국,수상운송,32,10670300.0,13326350.0
202009,전국,골프장,53,290001201.0,223221968.0
202009,전국,면세점,41,41124000.0,234926824.0
202009,전국,대형쇼핑몰,42,2315503916.0,2510257823.0
202009,전국,여행업,21,15177632.0,269114331.0
202009,전국,호텔,11,69793925.0,103014128.0
202009,전국,기타숙박,14,167222948.0,177254598.0
202009,전국,일반외식업,71,2319650090.0,2873633299.0
202009,전국,문화서비스,56,44049942.0,102539723.0
202009,전국,뷰티,62,214691230.0,249089010.0
202009,전국,콘도,12,24132403.0,29520083.0
202009,전국,기타관광쇼핑,44,2255836810.0,2052114872.0
202009,전국,스키장,54,83207.0,262911.0
202009,전국,기타레저,55,61154402.0,155393392.0
202009,전국,레저용품쇼핑,43,315944357.0,300324572.0
202009,전국,렌터카,34,33269795.0,25344211.0
202009,전국,캠핑장/펜션,13,6272233.0,7659816.0
202009,전국,제과음료업,72,419490671.0,478207687.0
202009,전국,관광유원시설,52,14459476.0,39823363.0
202009,전국,육상운송,31,2134336751.0,2544932118.0
202009,전국,수상운송,32,6948818.0,8515421.0
202009,전국,항공운송,33,82927498.0,373767212.0
202010,전국,렌터카,34,40647234.0,27706760.0
202010,전국,여행업,21,18423837.0,258429204.0
202010,전국,캠핑장/펜션,13,7788854.0,9346373.0
202010,전국,제과음료업,72,492477874.0,513840500.0
202010,전국,기타레저,55,122103781.0,163724260.0
202010,전국,관광유원시설,52,33025599.0,61953300.0
202010,전국,대형쇼핑몰,42,2571797421.0,2564208926.0
202010,전국,레저용품쇼핑,43,425308262.0,387324749.0
202010,전국,항공운송,33,115021581.0,403252260.0
202010,전국,기타관광쇼핑,44,1970674397.0,1985314416.0
202010,전국,육상운송,31,2201846072.0,2816914906.0
202010,전국,면세점,41,53448306.0,234924678.0
202010,전국,기타숙박,14,194779944.0,191227327.0
202010,전국,호텔,11,99848410.0,116004731.0
202010,전국,문화서비스,56,58146014.0,110674598.0
202010,전국,뷰티,62,213268046.0,258168640.0
202010,전국,골프장,53,337666948.0,282732594.0
202010,전국,일반외식업,71,2888971140.0,3284089182.0
202010,전국,수상운송,32,10549839.0,12177664.0
202010,전국,콘도,12,36347730.0,34491868.0
202010,전국,스키장,54,226023.0,234679.0
202011,전국,기타레저,55,108815860.0,154307677.0
202011,전국,문화서비스,56,49833137.0,121080723.0
202011,전국,뷰티,62,204000162.0,258434957.0
202011,전국,골프장,53,279606042.0,237048245.0
202011,전국,레저용품쇼핑,43,395391711.0,429395038.0
202011,전국,육상운송,31,2134150473.0,2751567676.0
202011,전국,기타관광쇼핑,44,1887144801.0,1893171006.0
202011,전국,렌터카,34,44081737.0,23516322.0
202011,전국,캠핑장/펜션,13,6561873.0,8192502.0
202011,전국,기타숙박,14,192075213.0,184255917.0
202011,전국,호텔,11,97190108.0,111939208.0
202011,전국,일반외식업,71,2614694124.0,3158646842.0
202011,전국,면세점,41,59153012.0,213249133.0
202011,전국,대형쇼핑몰,42,2480889892.0,2697735194.0
202011,전국,여행업,21,19106689.0,258682463.0
202011,전국,제과음료업,72,431421809.0,481464815.0
202011,전국,관광유원시설,52,20045688.0,34988408.0
202011,전국,수상운송,32,7926602.0,9684001.0
202011,전국,콘도,12,30178445.0,27549206.0
202011,전국,스키장,54,143247.0,423265.0
202011,전국,항공운송,33,112235210.0,344717430.0
202012,전국,면세점,41,43567815.0,228414303.0
202012,전국,항공운송,33,57069239.0,416122867.0
202012,전국,기타숙박,14,166706752.0,204061488.0
202012,전국,여행업,21,12714901.0,349159234.0
202012,전국,호텔,11,77703675.0,149027447.0
202012,전국,문화서비스,56,32925230.0,134981291.0
202012,전국,뷰티,62,188174451.0,284175235.0
202012,전국,일반외식업,71,1779766596.0,3467897152.0
202012,전국,골프장,53,138454761.0,116449953.0
202012,전국,기타관광쇼핑,44,1915595204.0,1903425372.0
202012,전국,대형쇼핑몰,42,2225560320.0,2795458895.0
202012,전국,관광유원시설,52,7628761.0,31743057.0
202012,전국,레저용품쇼핑,43,311197927.0,359049038.0
202012,전국,렌터카,34,28411824.0,27989507.0
202012,전국,육상운송,31,2018943528.0,2816409860.0
202012,전국,콘도,12,20115507.0,44354500.0
202012,전국,캠핑장/펜션,13,5219543.0,8144275.0
202012,전국,제과음료업,72,336462817.0,517053435.0
202012,전국,기타레저,55,47870958.0,177110205.0
202012,전국,수상운송,32,5405245.0,6924846.0
202012,전국,스키장,54,1478645.0,6191611.0
202101,전국,기타숙박,14,158135588.0,174651649.0
202101,전국,기타레저,55,53926894.0,170116782.0
202101,전국,일반외식업,71,1817609723.0,3028261620.0
202101,전국,문화서비스,56,34500254.0,110094030.0
202101,전국,제과음료업,72,342791462.0,478912006.0
202101,전국,렌터카,34,26284313.0,28042310.0
202101,전국,대형쇼핑몰,42,2176180933.0,2382581563.0
202101,전국,기타관광쇼핑,44,1884081592.0,2022618867.0
202101,전국,관광유원시설,52,8004980.0,25156317.0
202101,전국,레저용품쇼핑,43,236477853.0,256680800.0
202101,전국,뷰티,62,184411474.0,257129658.0
202101,전국,호텔,11,66824320.0,119335496.0
202101,전국,캠핑장/펜션,13,4714109.0,6933184.0
202101,전국,여행업,21,12844333.0,368855692.0
202101,전국,육상운송,31,2007172886.0,2670485212.0
202101,전국,골프장,53,87188662.0,83576732.0
202101,전국,수상운송,32,4472142.0,6701611.0
202101,전국,콘도,12,19683935.0,53749820.0
202101,전국,면세점,41,34778698.0,216056977.0
202101,전국,항공운송,33,72401327.0,428286970.0
202102,전국,육상운송,31,1988768936.0,2114017352.0
202102,전국,캠핑장/펜션,13,5180944.0,5458430.0
202102,전국,여행업,21,15302494.0,91220950.0
202102,전국,호텔,11,90480620.0,73055508.0
202102,전국,문화서비스,56,44914578.0,64221860.0
202102,전국,뷰티,62,190373584.0,205354146.0
202102,전국,기타레저,55,81862631.0,122398340.0
202102,전국,일반외식업,71,2047386128.0,2357836475.0
202102,전국,레저용품쇼핑,43,264085881.0,210808001.0
202102,전국,제과음료업,72,410128310.0,383697700.0
202102,전국,렌터카,34,32498533.0,20337925.0
202102,전국,대형쇼핑몰,42,2279585372.0,1728608586.0
202102,전국,골프장,53,162951993.0,109822822.0
202102,전국,기타관광쇼핑,44,1889032871.0,1611402884.0
202102,전국,관광유원시설,52,20337150.0,9959674.0
202102,전국,기타숙박,14,175214948.0,138193886.0
202102,전국,콘도,12,29079361.0,24976691.0
202102,전국,수상운송,32,5647563.0,4856124.0
202102,전국,면세점,41,46072987.0,102394553.0
202102,전국,스키장,54,2759173.0,3950089.0
202102,전국,항공운송,33,90265979.0,232053756.0
202103,전국,항공운송,33,122404674.0,122440495.0
202103,전국,면세점,41,57656828.0,33230629.0
202103,전국,캠핑장/펜션,13,5440507.0,5201147.0
202103,전국,여행업,21,20498458.0,26755829.0
202103,전국,문화서비스,56,53025056.0,31807239.0
202103,전국,제과음료업,72,472896459.0,372943429.0
202103,전국,레저용품쇼핑,43,347494293.0,256918610.0
202103,전국,기타레저,55,97587305.0,92452771.0
202103,전국,골프장,53,277527456.0,191809152.0
202103,전국,기타관광쇼핑,44,1926699850.0,1703867850.0
202103,전국,관광유원시설,52,21062487.0,10724309.0
202103,전국,렌터카,34,46130229.0,19342367.0
202103,전국,대형쇼핑몰,42,2507631001.0,1688542394.0
202103,전국,일반외식업,71,2500839197.0,2118117009.0
202103,전국,호텔,11,92042231.0,40805826.0
202103,전국,육상운송,31,2319994367.0,1953355897.0
202103,전국,뷰티,62,218045132.0,187276061.0
202103,전국,기타숙박,14,195468137.0,119509127.0
202103,전국,콘도,12,21657488.0,10080437.0
202103,전국,스키장,54,63379.0,190479.0
202103,전국,수상운송,32,6886752.0,4948326.0
202104,전국,기타숙박,14,209752529.0,150162881.0
202104,전국,기타레저,55,94612174.0,102389990.0
202104,전국,골프장,53,332081213.0,262882741.0
202104,전국,문화서비스,56,52384197.0,31398897.0
202104,전국,뷰티,62,211292125.0,204604804.0
202104,전국,기타관광쇼핑,44,1982797747.0,1799990445.0
202104,전국,관광유원시설,52,31721592.0,14811381.0
202104,전국,렌터카,34,60236112.0,22392558.0
202104,전국,대형쇼핑몰,42,2404817254.0,1991024312.0
202104,전국,일반외식업,71,2572184409.0,2481676111.0
202104,전국,육상운송,31,2358535083.0,1958998114.0
202104,전국,레저용품쇼핑,43,376910914.0,344537393.0
202104,전국,호텔,11,100632510.0,51407798.0
202104,전국,캠핑장/펜션,13,6247265.0,5770623.0
202104,전국,여행업,21,23198702.0,13794601.0
202104,전국,제과음료업,72,496625499.0,422173457.0
202104,전국,수상운송,32,8891287.0,6285317.0
202104,전국,콘도,12,30271660.0,13790076.0
202104,전국,항공운송,33,124186007.0,86360234.0
202104,전국,면세점,41,66844127.0,21119061.0
202105,전국,기타숙박,14,230456749.0,175168921.0
202105,전국,기타레저,55,112471210.0,133211349.0
202105,전국,골프장,53,351692676.0,309903666.0
202105,전국,문화서비스,56,66651425.0,43664069.0
202105,전국,뷰티,62,220193936.0,257166909.0
202105,전국,기타관광쇼핑,44,2097520039.0,2096586378.0
202105,전국,관광유원시설,52,38199781.0,27049212.0
202105,전국,렌터카,34,55242306.0,27533030.0
202105,전국,대형쇼핑몰,42,2666924814.0,2457220716.0
202105,전국,일반외식업,71,2769565877.0,3044781817.0
202105,전국,육상운송,31,2384594730.0,2032165572.0
202105,전국,레저용품쇼핑,43,381661263.0,464888567.0
202105,전국,호텔,11,128217463.0,81465904.0
202105,전국,캠핑장/펜션,13,7122137.0,7429614.0
202105,전국,여행업,21,23621509.0,14156360.0
202105,전국,제과음료업,72,524698807.0,499834688.0
202105,전국,수상운송,32,9717831.0,9166406.0
202105,전국,콘도,12,40998343.0,26465835.0
202105,전국,항공운송,33,131485240.0,110583394.0
202105,전국,면세점,41,63064833.0,34683062.0
202105,전국,스키장,54,114698.0,78525.0
202106,전국,기타숙박,14,276538085.0,200243363.0
202106,전국,기타레저,55,109838600.0,122612818.0
202106,전국,골프장,53,362313349.0,309994446.0
202106,전국,문화서비스,56,66909575.0,47669203.0
