BASE_DATE,SIDO_NM,KTO_TOB_MCLS_NM,KTO_TOB_MCLS_CD,CNSM_AMT,SPPY_CNSM_AMT
201809,전국,여행업,21,2435426.0,0.0
201809,전국,육상운송,31,12907965.0,0.0
201809,전국,수상운송,32,88003.0,0.0
201809,전국,항공운송,33,23058355.0,0.0
201809,전국,렌터카,34,961926.0,0.0
201809,전국,면세점,41,76816517.0,0.0
201809,전국,레저용품쇼핑,43,5737653.0,0.0
201809,전국,기타관광쇼핑,44,58796516.0,0.0
201809,전국,관광유원시설,52,392464.0,0.0
201809,전국,골프장,53,1689275.0,0.0
201809,전국,기타레저,55,1152112.0,0.0
201809,전국,문화서비스,56,1120934.0,0.0
201809,전국,의료관광,61,21659407.0,0.0
201809,전국,뷰티,62,17324987.0,0.0
201809,전국,일반외식업,71,41500588.0,0.0
201809,전국,제과음료업,72,5958127.0,0.0
201809,전국,대형쇼핑몰,42,125009319.0,0.0
201809,전국,카지노,51,32230310.0,0.0
201810,전국,호텔,11,147316557.0,0.0
201810,전국,콘도,12,5268379.0,0.0
201810,전국,캠핑장/펜션,13,1419639.0,0.0
201810,전국,기타숙박,14,35206811.0,0.0
201810,전국,여행업,21,3193104.0,0.0
201810,전국,육상운송,31,15815789.0,0.0
201810,전국,수상운송,32,84301.0,0.0
201810,전국,항공운송,33,23769346.0,0.0
201810,전국,렌터카,34,1060152.0,0.0
201810,전국,면세점,41,77539900.0,0.0
201810,전국,레저용품쇼핑,43,6808472.0,0.0
201810,전국,기타관광쇼핑,44,72851406.0,0.0
201810,전국,관광유원시설,52,498430.0,0.0
201810,전국,골프장,53,2094099.0,0.0
201810,전국,기타레저,55,1211298.0,0.0
201810,전국,문화서비스,56,1479678.0,0.0
201810,전국,의료관광,61,27683378.0,0.0
201810,전국,뷰티,62,20446316.0,0.0
201810,전국,일반외식업,71,48715092.0,0.0
201810,전국,제과음료업,72,7217637.0,0.0
201810,전국,대형쇼핑몰,42,135228641.0,0.0
201810,전국,카지노,51,28936801.0,0.0
201811,전국,호텔,11,152495984.0,0.0
201811,전국,콘도,12,12212787.0,0.0
201811,전국,캠핑장/펜션,13,1122618.0,0.0
201811,전국,기타숙박,14,33526434.0,0.0
201811,전국,여행업,21,2380072.0,0.0
201811,전국,육상운송,31,14793746.0,0.0
201811,전국,수상운송,32,48108.0,0.0
201811,전국,항공운송,33,22975864.0,0.0
201811,전국,렌터카,34,864843.0,0.0
201811,전국,면세점,41,88701953.0,0.0
201811,전국,레저용품쇼핑,43,7482617.0,0.0
201811,전국,기타관광쇼핑,44,78242626.0,0.0
201811,전국,관광유원시설,52,300876.0,0.0
201811,전국,골프장,53,1315513.0,0.0
201811,전국,기타레저,55,1177193.0,0.0
201811,전국,문화서비스,56,1344633.0,0.0
201811,전국,의료관광,61,31333030.0,0.0
201811,전국,뷰티,62,21639430.0,0.0
201811,전국,일반외식업,71,49543475.0,0.0
201811,전국,제과음료업,72,7235808.0,0.0
201811,전국,대형쇼핑몰,42,142422091.0,0.0
201811,전국,카지노,51,31616626.0,0.0
201812,전국,호텔,11,137739422.0,0.0
201812,전국,콘도,12,15430072.0,0.0
201812,전국,캠핑장/펜션,13,868086.0,0.0
201812,전국,기타숙박,14,32017822.0,0.0
201812,전국,여행업,21,2348588.0,0.0
201812,전국,육상운송,31,13792324.0,0.0
201812,전국,수상운송,32,29768.0,0.0
201812,전국,항공운송,33,25680897.0,0.0
201812,전국,렌터카,34,967010.0,0.0
201812,전국,면세점,41,79281146.0,0.0
201812,전국,레저용품쇼핑,43,7399969.0,0.0
201812,전국,기타관광쇼핑,44,76555364.0,0.0
201812,전국,관광유원시설,52,360982.0,0.0
201812,전국,골프장,53,690516.0,0.0
201812,전국,기타레저,55,1728765.0,0.0
201812,전국,문화서비스,56,1449308.0,0.0
201812,전국,의료관광,61,26967988.0,0.0
201812,전국,뷰티,62,20934665.0,0.0
201812,전국,일반외식업,71,48583213.0,0.0
201812,전국,제과음료업,72,6913621.0,0.0
201812,전국,대형쇼핑몰,42,175190549.0,0.0
201812,전국,카지노,51,32992872.0,0.0
201812,전국,스키장,54,28720.0,0.0
201901,전국,호텔,11,111964669.0,96464066.0
201901,전국,콘도,12,2215293.0,3401326.0
201901,전국,캠핑장/펜션,13,586076.0,749128.0
201901,전국,기타숙박,14,24151114.0,19718859.0
201901,전국,여행업,21,2320871.0,1951532.0
201901,전국,육상운송,31,10875296.0,6351864.0
201901,전국,수상운송,32,23866.0,18730.0
