BASE_DATE,SGG_NM,KTO_TOB_MCLS_NM,CNSM_AMT,SPPY_CNSM_AMT
202401,평창군,관광총소비,34963127.0,36120069.0
202401,정선군,관광총소비,14325615.0,14999710.0
202401,철원군,관광총소비,3970891.0,4474582.0
202401,화천군,관광총소비,4293962.0,4553718.0
202401,양구군,관광총소비,1678972.0,1800382.0
202401,인제군,관광총소비,6550219.0,7492569.0
202401,고성군,관광총소비,8891565.0,11067945.0
202401,양양군,관광총소비,10971563.0,12739526.0
202401,전주시,관광총소비,85579656.0,97247002.0
202401,전주시 완산구,관광총소비,45522416.0,51769802.0
202401,전주시 덕진구,관광총소비,40057240.0,45477200.0
202401,군산시,관광총소비,36386839.0,31931685.0
202401,익산시,관광총소비,24437371.0,27533069.0
202401,정읍시,관광총소비,9547492.0,11420641.0
202401,남원시,관광총소비,10390177.0,10720869.0
202401,김제시,관광총소비,12050617.0,13398432.0
202401,완주군,관광총소비,20918366.0,23312268.0
202401,진안군,관광총소비,2575553.0,2915204.0
202401,무주군,관광총소비,12999936.0,13309730.0
202401,장수군,관광총소비,2257399.0,2615695.0
202401,임실군,관광총소비,7115577.0,8466396.0
202401,순창군,관광총소비,3072664.0,3276046.0
202401,고창군,관광총소비,7007790.0,8379219.0
202401,부안군,관광총소비,8964038.0,10654419.0
202402,종로구,관광총소비,171268696.0,168044980.0
202402,중구,관광총소비,569309628.0,563929404.0
202402,용산구,관광총소비,126226768.0,117633976.0
202402,성동구,관광총소비,85813182.0,85351958.0
202402,광진구,관광총소비,76509967.0,77245698.0
202402,동대문구,관광총소비,72350610.0,68119470.0
202402,중랑구,관광총소비,40987980.0,36823026.0
202402,성북구,관광총소비,49767993.0,48229308.0
202402,강북구,관광총소비,42098805.0,40261316.0
202402,도봉구,관광총소비,38863126.0,34869044.0
202402,노원구,관광총소비,67439181.0,63511581.0
202402,은평구,관광총소비,45923725.0,43275040.0
202402,서대문구,관광총소비,62694945.0,64503227.0
202402,마포구,관광총소비,170424425.0,173310290.0
202402,양천구,관광총소비,63541087.0,60984350.0
202402,강서구,관광총소비,277101578.0,251101793.0
202402,구로구,관광총소비,82388269.0,82194495.0
202402,금천구,관광총소비,52056058.0,50734009.0
202402,영등포구,관광총소비,223968659.0,223959192.0
202402,동작구,관광총소비,57786886.0,56086547.0
202402,관악구,관광총소비,62016312.0,64497378.0
202402,서초구,관광총소비,326594300.0,319497097.0
202402,강남구,관광총소비,452342002.0,473736674.0
202402,송파구,관광총소비,226849065.0,222773794.0
202402,강동구,관광총소비,59267806.0,56783299.0
202402,중구,관광총소비,32578584.0,29464762.0
202402,서구,관광총소비,11379283.0,10619607.0
202402,동구,관광총소비,27673205.0,25952051.0
202402,영도구,관광총소비,7565240.0,6992184.0
202402,부산진구,관광총소비,75994904.0,73032752.0
202402,동래구,관광총소비,35861468.0,32477532.0
202402,남구,관광총소비,29258889.0,27689254.0
202402,북구,관광총소비,82132430.0,67996581.0
202402,해운대구,관광총소비,143682815.0,143887546.0
202402,사하구,관광총소비,20780573.0,19146131.0
202402,금정구,관광총소비,21937182.0,21889922.0
202402,강서구,관광총소비,60824652.0,60327733.0
202402,연제구,관광총소비,34784274.0,32150844.0
202402,수영구,관광총소비,36436130.0,34400090.0
202402,사상구,관광총소비,35811432.0,32007136.0
202402,기장군,관광총소비,74499720.0,67317826.0
202402,중구,관광총소비,68822225.0,65126070.0
202402,동구,관광총소비,141543681.0,140742519.0
202402,서구,관광총소비,27890135.0,24704032.0
202402,남구,관광총소비,14892691.0,14408133.0
202402,북구,관광총소비,51194397.0,47114612.0
202402,수성구,관광총소비,53769449.0,51139669.0
202402,달서구,관광총소비,54563833.0,51310976.0
202402,달성군,관광총소비,27581368.0,26045067.0
202402,군위군,관광총소비,18670360.0,15817264.0
202402,중구,관광총소비,197681376.0,156432895.0
202402,동구,관광총소비,22774688.0,21322535.0
202402,미추홀구,관광총소비,65316929.0,62959246.0
202402,연수구,관광총소비,80472023.0,77517655.0
202402,남동구,관광총소비,86419822.0,84283084.0
202402,부평구,관광총소비,73592752.0,66373309.0
202402,계양구,관광총소비,40935534.0,37745827.0
202402,서구,관광총소비,83558834.0,81733313.0
202402,강화군,관광총소비,14876189.0,15930922.0
202402,옹진군,관광총소비,3081910.0,3175020.0
202402,동구,관광총소비,29215883.0,27347840.0
202402,동구,관광총소비,29215883.0,27347840.0
202402,서구,관광총소비,94956804.0,86429277.0
202402,서구,관광총소비,94956804.0,86429277.0
202402,남구,관광총소비,18143632.0,16762599.0
202402,남구,관광총소비,18143632.0,16762599.0
202402,북구,관광총소비,45274265.0,39962143.0
202402,북구,관광총소비,45274265.0,39962143.0
202402,광산구,관광총소비,55999926.0,52467460.0
202402,광산구,관광총소비,55999926.0,52467460.0
202402,동구,관광총소비,90024140.0,90051414.0
202402,중구,관광총소비,42881857.0,38839272.0
202402,서구,관광총소비,70105135.0,69453977.0
202402,유성구,관광총소비,128633785.0,112896185.0
202402,대덕구,관광총소비,37512591.0,33216025.0
202402,중구,관광총소비,19454145.0,18174792.0
202402,남구,관광총소비,69216687.0,67761296.0
202402,동구,관광총소비,10606998.0,10851775.0
202402,북구,관광총소비,30189172.0,29467094.0
202402,울주군,관광총소비,44990957.0,43032252.0
202402,세종특별자치시,관광총소비,34149414.0,34108624.0
202402,수원시,관광총소비,283559948.0,282488420.0
202402,수원시 장안구,관광총소비,43784458.0,36749557.0
202402,수원시 권선구,관광총소비,76315257.0,78260004.0
202402,수원시 팔달구,관광총소비,93469345.0,94107688.0
202402,수원시 영통구,관광총소비,69990888.0,73371170.0
202402,성남시,관광총소비,245910874.0,241150353.0
202402,성남시 수정구,관광총소비,45882860.0,44333423.0
202402,성남시 중원구,관광총소비,33833483.0,33550862.0
202402,성남시 분당구,관광총소비,166194532.0,163266068.0
202402,의정부시,관광총소비,63720836.0,61875503.0
202402,안양시,관광총소비,116550243.0,113382879.0
202402,안양시 만안구,관광총소비,29423070.0,27973428.0
202402,안양시 동안구,관광총소비,87127173.0,85409451.0
202402,부천시,관광총소비,142593185.0,98152555.0
202402,부천시 원미구,관광총소비,90926035.0,0.0
202402,부천시 소사구,관광총소비,30320628.0,0.0
202402,부천시 오정구,관광총소비,21346522.0,0.0
202402,광명시,관광총소비,44683062.0,41701230.0
202402,평택시,관광총소비,83325595.0,90013834.0
202402,동두천시,관광총소비,9347498.0,9547421.0
202402,안산시,관광총소비,115266029.0,112087364.0
202402,안산시 상록구,관광총소비,37172838.0,37555202.0
202402,안산시 단원구,관광총소비,78093191.0,74532162.0
202402,고양시,관광총소비,267635760.0,255508929.0
202402,고양시 덕양구,관광총소비,115988431.0,108143602.0
202402,고양시 일산동구,관광총소비,88985097.0,90704437.0
202402,고양시 일산서구,관광총소비,62662232.0,56660889.0
202402,과천시,관광총소비,12128603.0,11602437.0
202402,구리시,관광총소비,49074432.0,46143029.0
202402,남양주시,관광총소비,95515696.0,91785904.0
202402,오산시,관광총소비,38263304.0,35129059.0
202402,시흥시,관광총소비,94390278.0,94244039.0
202402,군포시,관광총소비,26776653.0,27170223.0
202402,의왕시,관광총소비,41914922.0,42564734.0
202402,하남시,관광총소비,106660210.0,99999732.0
202402,용인시,관광총소비,245285393.0,232686266.0
202402,용인시 처인구,관광총소비,78094499.0,71832215.0
202402,용인시 기흥구,관광총소비,106267919.0,102297109.0
202402,용인시 수지구,관광총소비,60922975.0,58556942.0
202402,파주시,관광총소비,90435965.0,93817249.0
202402,이천시,관광총소비,65218521.0,70052518.0
202402,안성시,관광총소비,73675374.0,70336422.0
202402,김포시,관광총소비,97868431.0,93043610.0
202402,화성시,관광총소비,145491660.0,144135570.0
202402,광주시,관광총소비,59023780.0,58512350.0
202402,양주시,관광총소비,44405713.0,40970174.0
202402,포천시,관광총소비,41423788.0,41913381.0
202402,여주시,관광총소비,72789086.0,73302811.0
202402,연천군,관광총소비,5608148.0,4838788.0
202402,가평군,관광총소비,26199315.0,27978399.0
202402,양평군,관광총소비,24767050.0,25207554.0
202402,청주시,관광총소비,236794814.0,223461534.0
202402,청주시 상당구,관광총소비,48890008.0,43509338.0
202402,청주시 서원구,관광총소비,52104387.0,51636868.0
202402,청주시 흥덕구,관광총소비,86057603.0,81932147.0
202402,청주시 청원구,관광총소비,49742815.0,46383181.0
202402,충주시,관광총소비,36617522.0,34749733.0
202402,제천시,관광총소비,23498580.0,24346552.0
202402,보은군,관광총소비,5685353.0,5093663.0
202402,옥천군,관광총소비,11043246.0,9790255.0
202402,영동군,관광총소비,5084989.0,4580739.0
202402,증평군,관광총소비,9172510.0,9131740.0
202402,진천군,관광총소비,19878890.0,21468150.0
202402,괴산군,관광총소비,10682776.0,9702634.0
202402,음성군,관광총소비,33387849.0,31468902.0
202402,단양군,관광총소비,9139143.0,8401766.0
202402,천안시,관광총소비,134983332.0,132899477.0
202402,천안시 동남구,관광총소비,59459637.0,59058223.0
202402,천안시 서북구,관광총소비,75523695.0,73841253.0
202402,공주시,관광총소비,32117770.0,26478603.0
202402,보령시,관광총소비,16902065.0,16660217.0
202402,아산시,관광총소비,51541555.0,47632799.0
202402,서산시,관광총소비,23608015.0,20582589.0
202402,논산시,관광총소비,20763162.0,18558765.0
202402,계룡시,관광총소비,4091465.0,4077792.0
202402,당진시,관광총소비,35590926.0,34152123.0
202402,금산군,관광총소비,9676399.0,8782861.0
202402,부여군,관광총소비,12760531.0,11557563.0
202402,서천군,관광총소비,7748391.0,6774384.0
202402,청양군,관광총소비,2933972.0,2799714.0
202402,홍성군,관광총소비,16362349.0,14858346.0
202402,예산군,관광총소비,20784336.0,18847967.0
202402,태안군,관광총소비,13069716.0,12417740.0
202402,목포시,관광총소비,31242359.0,27337775.0
202402,목포시,관광총소비,31242359.0,27337775.0
202402,여수시,관광총소비,41583260.0,41776300.0
202402,여수시,관광총소비,41583260.0,41776300.0
202402,순천시,관광총소비,30481815.0,27868487.0
202402,순천시,관광총소비,30481815.0,27868487.0
202402,나주시,관광총소비,18224350.0,17132767.0
202402,나주시,관광총소비,18224350.0,17132767.0
202402,광양시,관광총소비,21953848.0,21414370.0
202402,광양시,관광총소비,21953848.0,21414370.0
202402,담양군,관광총소비,12516047.0,11246724.0
202402,담양군,관광총소비,12516047.0,11246724.0
202402,곡성군,관광총소비,5528153.0,4735458.0
202402,곡성군,관광총소비,5528153.0,4735458.0
202402,구례군,관광총소비,3184038.0,2515817.0
202402,구례군,관광총소비,3184038.0,2515817.0
202402,고흥군,관광총소비,5643045.0,4428826.0
202402,고흥군,관광총소비,5643045.0,4428826.0
202402,보성군,관광총소비,7226492.0,6561309.0
202402,보성군,관광총소비,7226492.0,6561309.0
202402,화순군,관광총소비,10611194.0,9060085.0
202402,화순군,관광총소비,10611194.0,9060085.0
202402,장흥군,관광총소비,4450032.0,3626878.0
202402,장흥군,관광총소비,4450032.0,3626878.0
202402,강진군,관광총소비,4194898.0,3124941.0
202402,강진군,관광총소비,4194898.0,3124941.0
202402,해남군,관광총소비,6852676.0,5966489.0
202402,해남군,관광총소비,6852676.0,5966489.0
202402,영암군,관광총소비,11037196.0,11335444.0
202402,영암군,관광총소비,11037196.0,11335444.0
202402,무안군,관광총소비,18578018.0,17032407.0
202402,무안군,관광총소비,18578018.0,17032407.0
202402,함평군,관광총소비,10223464.0,9581568.0
202402,함평군,관광총소비,10223464.0,9581568.0
202402,영광군,관광총소비,6339302.0,4429954.0
202402,영광군,관광총소비,6339302.0,4429954.0
202402,장성군,관광총소비,13324680.0,10891011.0
202402,장성군,관광총소비,13324680.0,10891011.0
202402,완도군,관광총소비,3652769.0,3814303.0
202402,완도군,관광총소비,3652769.0,3814303.0
202402,진도군,관광총소비,4261898.0,4335956.0
202402,진도군,관광총소비,4261898.0,4335956.0
202402,신안군,관광총소비,2782813.0,2622418.0
202402,신안군,관광총소비,2782813.0,2622418.0
202402,포항시,관광총소비,70472177.0,68190239.0
202402,포항시 남구,관광총소비,32272483.0,32101143.0
202402,포항시 북구,관광총소비,38199694.0,36089096.0
202402,경주시,관광총소비,64106400.0,65811317.0
202402,김천시,관광총소비,19439949.0,17989742.0
202402,안동시,관광총소비,20459509.0,17125753.0
202402,구미시,관광총소비,38944807.0,36952130.0
202402,영주시,관광총소비,9672473.0,6981196.0
202402,영천시,관광총소비,17422509.0,16194920.0
202402,상주시,관광총소비,12415361.0,10980265.0
202402,문경시,관광총소비,16261902.0,14482500.0
202402,경산시,관광총소비,33131124.0,30881429.0
202402,의성군,관광총소비,7217554.0,5879332.0
202402,청송군,관광총소비,4055444.0,3378322.0
202402,영양군,관광총소비,653932.0,458746.0
202402,영덕군,관광총소비,10989088.0,11732269.0
202402,청도군,관광총소비,11299445.0,9783309.0
202402,고령군,관광총소비,4346491.0,3862106.0
202402,성주군,관광총소비,14733452.0,13528217.0
202402,칠곡군,관광총소비,38985499.0,38391177.0
202402,예천군,관광총소비,4540218.0,3612577.0
202402,봉화군,관광총소비,2662399.0,2221945.0
202402,울진군,관광총소비,7652556.0,8347279.0
202402,울릉군,관광총소비,635798.0,715044.0
202402,창원시,관광총소비,149825927.0,139754038.0
202402,창원시 의창구,관광총소비,30953875.0,29283019.0
202402,창원시 성산구,관광총소비,40211380.0,38714896.0
202402,창원시 마산합포구,관광총소비,27073276.0,23774577.0
202402,창원시 마산회원구,관광총소비,21366281.0,18783813.0
202402,창원시 진해구,관광총소비,30221116.0,29197733.0
202402,진주시,관광총소비,26201378.0,24173241.0
202402,통영시,관광총소비,15547340.0,14394377.0
202402,사천시,관광총소비,19860174.0,20863198.0
202402,김해시,관광총소비,68705110.0,64242485.0
202402,밀양시,관광총소비,10262327.0,8839598.0
202402,거제시,관광총소비,18482797.0,19068668.0
202402,양산시,관광총소비,43651490.0,39932681.0
202402,의령군,관광총소비,2192062.0,1816127.0
202402,함안군,관광총소비,16872105.0,14435810.0
202402,창녕군,관광총소비,11891679.0,11636857.0
