BASE_DATE,SIDO_NM,KTO_TOB_MCLS_NM,KTO_TOB_MCLS_CD,CNSM_AMT,SPPY_CNSM_AMT
202212,전국,관광총소비,0000,13215951616.0,11311343832.0
202301,전국,관광총소비,0000,12146534839.0,11080048264.0
202302,전국,관광총소비,0000,11308186795.0,8831264724.0
202303,전국,관광총소비,0000,12619231255.0,10732184737.0
202304,전국,관광총소비,0000,12651825033.0,12432723475.0
202305,전국,관광총소비,0000,13243138307.0,13855294304.0
202306,전국,관광총소비,0000,12499009456.0,12753512930.0
202307,전국,관광총소비,0000,12928237604.0,13541602114.0
202308,전국,관광총소비,0000,13223230232.0,13148460499.0
202309,전국,관광총소비,0000,13527898450.0,12759337615.0
202310,전국,관광총소비,0000,13450918333.0,14278920757.0
202311,전국,관광총소비,0000,12379528514.0,12781549131.0
202312,전국,관광총소비,0000,13307292437.0,13215951616.0
202401,전국,관광총소비,0000,11841274922.0,12146534839.0
202402,전국,관광총소비,0000,11760560383.0,11308186795.0
202403,전국,관광총소비,0000,13258210028.0,12619231255.0
202404,전국,관광총소비,0000,12768473089.0,12651825033.0
202405,전국,관광총소비,0000,13803030660.0,13243138307.0
202406,전국,관광총소비,0000,13120754803.0,12499009456.0
202407,전국,관광총소비,0000,12745272468.0,12928237604.0
202408,전국,관광총소비,0000,13598759510.0,13223230232.0
202409,전국,관광총소비,0000,12973306775.0,13527898450.0
202410,전국,관광총소비,0000,13331018157.0,13450918333.0
202411,전국,관광총소비,0000,12752362491.0,12379528514.0
202412,전국,관광총소비,0000,13147328934.0,13307292437.0
202501,전국,관광총소비,0000,12265510946.0,11841274922.0
202502,전국,관광총소비,0000,10767263455.0,11760560383.0
202503,전국,관광총소비,0000,12637791817.0,13258210028.0
202504,전국,관광총소비,0000,12048957560.0,12768473089.0
202505,전국,관광총소비,0000,13643477689.0,13803030660.0
202506,전국,관광총소비,0000,12161463262.0,13120754803.0
202507,전국,관광총소비,0000,12871693436.0,12745272468.0
202508,전국,관광총소비,0000,13343439114.0,13598759510.0
202509,전국,관광총소비,0000,12242182420.0,12973306775.0
202510,전국,관광총소비,0000,13922320418.0,13331018157.0
202511,전국,관광총소비,0000,13465571484.0,12752362491.0
202512,전국,관광총소비,0000,13715471769.0,13147328934.0
202601,전국,관광총소비,0000,12926603359.0,12265510946.0
202602,전국,관광총소비,0000,12349469310.0,10767263455.0
202607,전국,관광총소비,0000,13615764386.0,12871693436.0
202603,전국,항공운송,33,384396840.0,222813197.0
202603,전국,문화서비스,56,57811698.0,59285728.0
202603,전국,콘도,12,19899722.0,19900869.0
202603,전국,기타숙박,14,81480772.0,82898327.0
202603,전국,대형쇼핑몰,42,2186851234.0,2234474815.0
202603,전국,관광유원시설,52,30330863.0,28513075.0
202603,전국,육상운송,31,2856655414.0,2454592017.0
202603,전국,레저용품쇼핑,43,190169741.0,171944106.0
202603,전국,일반외식업,71,3707148282.0,3572791252.0
202603,전국,골프장,53,260594881.0,248302925.0
202603,전국,기타레저,55,143238428.0,140720465.0
202603,전국,호텔,11,106581099.0,104428273.0
202603,전국,렌터카,34,22790263.0,22865268.0
202603,전국,뷰티,62,329009980.0,302929757.0
202603,전국,여행업,21,24486262.0,19091231.0
202603,전국,기타관광쇼핑,44,2248387550.0,2179756873.0
202603,전국,제과음료업,72,712498250.0,659072037.0
202603,전국,캠핑장/펜션,13,4989592.0,4477973.0
202603,전국,스키장,54,254252.0,467996.0
202603,전국,수상운송,32,7846793.0,7531739.0
202603,전국,면세점,41,91003676.0,100933895.0
202604,전국,레저용품쇼핑,43,200743859.0,173306138.0
202604,전국,일반외식업,71,3752770554.0,3438503832.0
202604,전국,기타레저,55,136138997.0,127886595.0
202604,전국,관광유원시설,52,37773740.0,33383400.0
202604,전국,렌터카,34,22295304.0,23132661.0
202604,전국,뷰티,62,300817653.0,265939019.0
202604,전국,캠핑장/펜션,13,5659056.0,4569531.0
202604,전국,골프장,53,335288878.0,309728703.0
202604,전국,기타숙박,14,85297405.0,81588531.0
202604,전국,대형쇼핑몰,42,2104540090.0,1925038664.0
202604,전국,여행업,21,20976218.0,21950870.0
202604,전국,기타관광쇼핑,44,2267455592.0,2132635559.0
202604,전국,제과음료업,72,725587047.0,651011439.0
202604,전국,육상운송,31,2894235071.0,2388011175.0
202604,전국,문화서비스,56,55701134.0,54760514.0
202604,전국,호텔,11,104846084.0,98606105.0
202604,전국,수상운송,32,9757071.0,10126011.0
202604,전국,콘도,12,25238049.0,22341248.0
202604,전국,항공운송,33,145073728.0,192093552.0
202604,전국,면세점,41,88960084.0,94266260.0
202605,전국,골프장,53,388922247.0,368740858.0
202605,전국,기타레저,55,166582231.0,154412658.0
202605,전국,호텔,11,137131142.0,130809900.0
202605,전국,렌터카,34,22499747.0,23999519.0
202605,전국,뷰티,62,333267206.0,299179346.0
202605,전국,기타숙박,14,94725677.0,94603878.0
202605,전국,대형쇼핑몰,42,2448882845.0,2268053236.0
202605,전국,여행업,21,20974424.0,20745874.0
202605,전국,기타관광쇼핑,44,2477296144.0,2379034142.0
202605,전국,제과음료업,72,806653521.0,735300117.0
202605,전국,문화서비스,56,70968618.0,71533644.0
202605,전국,관광유원시설,52,51294438.0,46228258.0
202605,전국,육상운송,31,3008534855.0,2486813270.0
202605,전국,캠핑장/펜션,13,7517152.0,6467076.0
202605,전국,레저용품쇼핑,43,242539561.0,209136329.0
202605,전국,일반외식업,71,4287956819.0,3982796550.0
202605,전국,면세점,41,93366974.0,113266360.0
202605,전국,수상운송,32,10604495.0,11521150.0
202605,전국,콘도,12,38002024.0,32423423.0
202605,전국,항공운송,33,94991909.0,208155170.0
202605,전국,스키장,54,283391.0,256930.0
202606,전국,기타숙박,14,82198956.0,80087404.0
202606,전국,대형쇼핑몰,42,1973666638.0,2019141445.0
202606,전국,여행업,21,21748025.0,18058211.0
202606,전국,기타관광쇼핑,44,2245022528.0,2124576479.0
202606,전국,제과음료업,72,712062572.0,662745149.0
202606,전국,육상운송,31,2960127020.0,2318635552.0
202606,전국,문화서비스,56,55713136.0,59234100.0
202606,전국,레저용품쇼핑,43,187414016.0,170977637.0
202606,전국,일반외식업,71,3675118492.0,3454481623.0
202606,전국,관광유원시설,52,31219357.0,33561455.0
202606,전국,기타레저,55,144064303.0,139658284.0
202606,전국,호텔,11,112878448.0,110269239.0
202606,전국,렌터카,34,23712130.0,23031549.0
202606,전국,뷰티,62,314004155.0,278678455.0
202606,전국,캠핑장/펜션,13,6136285.0,5430323.0
202606,전국,골프장,53,365047455.0,342517956.0
202606,전국,수상운송,32,8097252.0,8927711.0
202606,전국,면세점,41,80640467.0,96566476.0
202606,전국,콘도,12,35573988.0,32572613.0
202606,전국,스키장,54,316018.0,346953.0
202606,전국,항공운송,33,122352176.0,181964646.0
202604,전국,스키장,54,150299.0,77755.0
201801,전국,제과음료업,72,359837518.0,0.0
201801,전국,대형쇼핑몰,42,1812499026.0,0.0
201801,전국,여행업,21,196690352.0,0.0
201801,전국,레저용품쇼핑,43,142454274.0,0.0
201801,전국,육상운송,31,2614216096.0,0.0
201801,전국,관광유원시설,52,19972381.0,0.0
201801,전국,캠핑장/펜션,13,6667276.0,0.0
201801,전국,기타레저,55,119342103.0,0.0
201801,전국,렌터카,34,11403675.0,0.0
201801,전국,호텔,11,91777514.0,0.0
201801,전국,수상운송,32,7783207.0,0.0
201801,전국,골프장,53,45213024.0,0.0
201801,전국,기타숙박,14,77469204.0,0.0
201801,전국,문화서비스,56,120714685.0,0.0
201801,전국,일반외식업,71,2482296576.0,0.0
201801,전국,면세점,41,180482967.0,0.0
201801,전국,뷰티,62,238716671.0,0.0
201801,전국,기타관광쇼핑,44,1680959481.0,0.0
201801,전국,콘도,12,62615250.0,0.0
201801,전국,항공운송,33,583641097.0,0.0
201801,전국,스키장,54,9683201.0,0.0
201802,전국,레저용품쇼핑,43,141424688.0,0.0
201802,전국,육상운송,31,2433600252.0,0.0
201802,전국,캠핑장/펜션,13,5901107.0,0.0
201802,전국,렌터카,34,11469212.0,0.0
201802,전국,기타레저,55,113300658.0,0.0
201802,전국,관광유원시설,52,21147201.0,0.0
201802,전국,일반외식업,71,2282562682.0,0.0
201802,전국,호텔,11,76692848.0,0.0
201802,전국,골프장,53,63335854.0,0.0
201802,전국,기타숙박,14,70511885.0,0.0
201802,전국,문화서비스,56,95712333.0,0.0
201802,전국,면세점,41,163581280.0,0.0
201802,전국,뷰티,62,241507340.0,0.0
201802,전국,기타관광쇼핑,44,1762653083.0,0.0
201802,전국,수상운송,32,8181733.0,0.0
201802,전국,여행업,21,151598197.0,0.0
201802,전국,대형쇼핑몰,42,1944410020.0,0.0
201802,전국,제과음료업,72,349724438.0,0.0
201802,전국,콘도,12,43467218.0,0.0
201802,전국,항공운송,33,428721184.0,0.0
201802,전국,스키장,54,6664635.0,0.0
201803,전국,육상운송,31,2659556066.0,0.0
201803,전국,캠핑장/펜션,13,6971919.0,0.0
201803,전국,렌터카,34,12246259.0,0.0
201803,전국,기타레저,55,129155933.0,0.0
201803,전국,레저용품쇼핑,43,197446158.0,0.0
201803,전국,관광유원시설,52,27107614.0,0.0
201803,전국,뷰티,62,270598636.0,0.0
201803,전국,기타관광쇼핑,44,1844166427.0,0.0
201803,전국,일반외식업,71,2749848450.0,0.0
201803,전국,호텔,11,78236560.0,0.0
201803,전국,골프장,53,169708306.0,0.0
201803,전국,기타숙박,14,82959402.0,0.0
201803,전국,문화서비스,56,85745580.0,0.0
201803,전국,면세점,41,148378118.0,0.0
201803,전국,제과음료업,72,418448415.0,0.0
201803,전국,여행업,21,131449822.0,0.0
201803,전국,대형쇼핑몰,42,2042195588.0,0.0
201803,전국,콘도,12,20324773.0,0.0
201803,전국,수상운송,32,11102183.0,0.0
201803,전국,스키장,54,881709.0,0.0
201803,전국,항공운송,33,463373782.0,0.0
201804,전국,항공운송,33,473216191.0,0.0
201804,전국,여행업,21,141491537.0,0.0
201804,전국,대형쇼핑몰,42,1918747115.0,0.0
201804,전국,제과음료업,72,425516862.0,0.0
201804,전국,레저용품쇼핑,43,198259834.0,0.0
201804,전국,육상운송,31,2626845379.0,0.0
201804,전국,캠핑장/펜션,13,7315624.0,0.0
201804,전국,렌터카,34,12842912.0,0.0
201804,전국,기타레저,55,127087804.0,0.0
201804,전국,관광유원시설,52,31771103.0,0.0
201804,전국,뷰티,62,248752764.0,0.0
201804,전국,기타숙박,14,84390214.0,0.0
201804,전국,문화서비스,56,101720060.0,0.0
201804,전국,호텔,11,82072184.0,0.0
201804,전국,골프장,53,213943976.0,0.0
201804,전국,기타관광쇼핑,44,1828525003.0,0.0
201804,전국,일반외식업,71,2761574149.0,0.0
201804,전국,면세점,41,175175369.0,0.0
201804,전국,수상운송,32,14735798.0,0.0
201804,전국,콘도,12,24208500.0,0.0
201804,전국,스키장,54,49158.0,0.0
201805,전국,항공운송,33,510351445.0,0.0
201805,전국,여행업,21,153640168.0,0.0
201805,전국,대형쇼핑몰,42,2129953814.0,0.0
201805,전국,제과음료업,72,456960430.0,0.0
201805,전국,레저용품쇼핑,43,216630357.0,0.0
201805,전국,육상운송,31,2799013336.0,0.0
201805,전국,캠핑장/펜션,13,8417800.0,0.0
201805,전국,렌터카,34,14113360.0,0.0
201805,전국,기타레저,55,141197543.0,0.0
201805,전국,관광유원시설,52,41978294.0,0.0
201805,전국,뷰티,62,269674916.0,0.0
201805,전국,기타숙박,14,90798604.0,0.0
201805,전국,문화서비스,56,110153510.0,0.0
201805,전국,호텔,11,96742728.0,0.0
201805,전국,골프장,53,246853129.0,0.0
201805,전국,기타관광쇼핑,44,1983829321.0,0.0
201805,전국,일반외식업,71,3031387134.0,0.0
201805,전국,면세점,41,178080049.0,0.0
201805,전국,수상운송,32,16663132.0,0.0
201805,전국,콘도,12,31768298.0,0.0
201805,전국,스키장,54,145911.0,0.0
201806,전국,일반외식업,71,2835978093.0,0.0
201806,전국,호텔,11,87853841.0,0.0
201806,전국,골프장,53,249865380.0,0.0
201806,전국,기타숙박,14,87602041.0,0.0
201806,전국,문화서비스,56,101484081.0,0.0
201806,전국,뷰티,62,261664183.0,0.0
201806,전국,기타관광쇼핑,44,1903675025.0,0.0
201806,전국,여행업,21,148482601.0,0.0
201806,전국,제과음료업,72,438019841.0,0.0
201806,전국,대형쇼핑몰,42,1961073105.0,0.0
201806,전국,캠핑장/펜션,13,8117253.0,0.0
201806,전국,렌터카,34,13557511.0,0.0
201806,전국,기타레저,55,135633438.0,0.0
201806,전국,육상운송,31,2700096136.0,0.0
201806,전국,관광유원시설,52,32513540.0,0.0
201806,전국,레저용품쇼핑,43,190064854.0,0.0
201806,전국,수상운송,32,15261463.0,0.0
201806,전국,콘도,12,33055822.0,0.0
201806,전국,면세점,41,177296237.0,0.0
201806,전국,항공운송,33,536028967.0,0.0
201807,전국,기타숙박,14,98059825.0,0.0
201807,전국,문화서비스,56,123701138.0,0.0
201807,전국,면세점,41,188882592.0,0.0
201807,전국,뷰티,62,263385124.0,0.0
201807,전국,기타관광쇼핑,44,1949067750.0,0.0
201807,전국,일반외식업,71,2960385667.0,0.0
201807,전국,호텔,11,104291300.0,0.0
201807,전국,골프장,53,197551634.0,0.0
201807,전국,수상운송,32,16975153.0,0.0
201807,전국,제과음료업,72,458555815.0,0.0
201807,전국,여행업,21,192821214.0,0.0
201807,전국,대형쇼핑몰,42,2045239779.0,0.0
201807,전국,콘도,12,55860416.0,0.0
201807,전국,레저용품쇼핑,43,178395281.0,0.0
201807,전국,캠핑장/펜션,13,9284707.0,0.0
201807,전국,렌터카,34,15747471.0,0.0
201807,전국,기타레저,55,141719961.0,0.0
201807,전국,육상운송,31,2882086463.0,0.0
201807,전국,스키장,54,255767.0,0.0
201807,전국,관광유원시설,52,37244221.0,0.0
201807,전국,항공운송,33,541189571.0,0.0
201808,전국,면세점,41,197000804.0,0.0
201808,전국,뷰티,62,257145080.0,0.0
201808,전국,기타관광쇼핑,44,2078032799.0,0.0
201808,전국,일반외식업,71,3103046812.0,0.0
201808,전국,호텔,11,130187891.0,0.0
201808,전국,골프장,53,171149386.0,0.0
201808,전국,기타숙박,14,110443535.0,0.0
201808,전국,문화서비스,56,163393732.0,0.0
201808,전국,제과음료업,72,474416149.0,0.0
201808,전국,여행업,21,140985755.0,0.0
201808,전국,대형쇼핑몰,42,1901932504.0,0.0
201808,전국,콘도,12,68708766.0,0.0
201808,전국,레저용품쇼핑,43,159045610.0,0.0
201808,전국,캠핑장/펜션,13,10840476.0,0.0
201808,전국,렌터카,34,17928534.0,0.0
201808,전국,기타레저,55,157481977.0,0.0
201808,전국,육상운송,31,2924066802.0,0.0
201808,전국,관광유원시설,52,43902176.0,0.0
201808,전국,수상운송,32,17357922.0,0.0
201808,전국,항공운송,33,489460403.0,0.0
201809,전국,육상운송,31,2799798917.0,0.0
201809,전국,캠핑장/펜션,13,7274527.0,0.0
201809,전국,렌터카,34,13020064.0,0.0
201809,전국,기타레저,55,141586704.0,0.0
201809,전국,레저용품쇼핑,43,203741005.0,0.0
201809,전국,관광유원시설,52,36411462.0,0.0
201809,전국,면세점,41,176413454.0,0.0
201809,전국,뷰티,62,265467586.0,0.0
201809,전국,기타관광쇼핑,44,2279951757.0,0.0
201809,전국,일반외식업,71,2928272297.0,0.0
201809,전국,호텔,11,92186479.0,0.0
201809,전국,골프장,53,227349354.0,0.0
201809,전국,기타숙박,14,88964988.0,0.0
201809,전국,문화서비스,56,104990901.0,0.0
201809,전국,제과음료업,72,459956591.0,0.0
201809,전국,여행업,21,149487049.0,0.0
201809,전국,대형쇼핑몰,42,2229779287.0,0.0
201809,전국,콘도,12,33085855.0,0.0
201809,전국,수상운송,32,15322046.0,0.0
201809,전국,항공운송,33,418379319.0,0.0
201810,전국,면세점,41,162294274.0,0.0
201810,전국,뷰티,62,249164416.0,0.0
201810,전국,기타관광쇼핑,44,1947869088.0,0.0
201810,전국,일반외식업,71,2981246444.0,0.0
201810,전국,호텔,11,88709211.0,0.0
201810,전국,골프장,53,244785792.0,0.0
201810,전국,기타숙박,14,94695418.0,0.0
201810,전국,문화서비스,56,95658795.0,0.0
201810,전국,제과음료업,72,450999515.0,0.0
201810,전국,여행업,21,129758625.0,0.0
201810,전국,대형쇼핑몰,42,2104883684.0,0.0
201810,전국,콘도,12,29269947.0,0.0
201810,전국,레저용품쇼핑,43,237617396.0,0.0
201810,전국,캠핑장/펜션,13,7643721.0,0.0
201810,전국,렌터카,34,13401765.0,0.0
201810,전국,기타레저,55,137955431.0,0.0
201810,전국,육상운송,31,2935173183.0,0.0
201810,전국,관광유원시설,52,42320717.0,0.0
201810,전국,수상운송,32,15403490.0,0.0
201810,전국,항공운송,33,441542284.0,0.0
201810,전국,스키장,54,288241.0,0.0
201811,전국,기타숙박,14,88661301.0,0.0
201811,전국,문화서비스,56,104788960.0,0.0
201811,전국,면세점,41,154299870.0,0.0
201811,전국,뷰티,62,249986325.0,0.0
201811,전국,기타관광쇼핑,44,1859592824.0,0.0
201811,전국,일반외식업,71,2840002391.0,0.0
201811,전국,호텔,11,83252022.0,0.0
201811,전국,골프장,53,201534267.0,0.0
201811,전국,수상운송,32,11518198.0,0.0
201811,전국,제과음료업,72,430048930.0,0.0
201811,전국,여행업,21,105814319.0,0.0
201811,전국,대형쇼핑몰,42,1994838188.0,0.0
201811,전국,콘도,12,23129388.0,0.0
201811,전국,항공운송,33,436116049.0,0.0
201811,전국,레저용품쇼핑,43,218355439.0,0.0
201811,전국,캠핑장/펜션,13,6784582.0,0.0
201811,전국,렌터카,34,12623798.0,0.0
201811,전국,기타레저,55,133220901.0,0.0
201811,전국,육상운송,31,2851450969.0,0.0
201811,전국,관광유원시설,52,26074893.0,0.0
201811,전국,스키장,54,375744.0,0.0
201812,전국,육상운송,31,2783440040.0,0.0
201812,전국,캠핑장/펜션,13,6656369.0,0.0
201812,전국,렌터카,34,13459755.0,0.0
201812,전국,기타레저,55,162534161.0,0.0
201812,전국,레저용품쇼핑,43,217737536.0,0.0
201812,전국,관광유원시설,52,24244030.0,0.0
201812,전국,뷰티,62,277071081.0,0.0
201812,전국,기타관광쇼핑,44,1930594831.0,0.0
201812,전국,일반외식업,71,3242519604.0,0.0
201812,전국,호텔,11,129326110.0,0.0
201812,전국,골프장,53,87569087.0,0.0
201812,전국,기타숙박,14,96876191.0,0.0
201812,전국,문화서비스,56,125650234.0,0.0
201812,전국,면세점,41,151463245.0,0.0
201812,전국,항공운송,33,525612867.0,0.0
201812,전국,제과음료업,72,476440064.0,0.0
201812,전국,여행업,21,140637865.0,0.0
201812,전국,대형쇼핑몰,42,2287430758.0,0.0
201812,전국,수상운송,32,9153391.0,0.0
201812,전국,콘도,12,40689155.0,0.0
201901,전국,항공운송,33,560122229.0,583641097.0
201901,전국,콘도,12,46020645.0,62615250.0
201901,전국,대형쇼핑몰,42,1885041748.0,1812499026.0
201901,전국,육상운송,31,2617950318.0,2614216096.0
201901,전국,문화서비스,56,107400297.0,120714685.0
201901,전국,일반외식업,71,2973914004.0,2482296576.0
201901,전국,기타레저,55,155982216.0,119342103.0
201901,전국,렌터카,34,13047907.0,11403675.0
201901,전국,기타숙박,14,86952396.0,77469204.0
201901,전국,기타관광쇼핑,44,1952018626.0,1680959481.0
201901,전국,캠핑장/펜션,13,5875341.0,6667276.0
201901,전국,골프장,53,60616299.0,45213024.0
201901,전국,관광유원시설,52,22689882.0,19972381.0
201901,전국,호텔,11,100522215.0,91777514.0
201901,전국,뷰티,62,262795629.0,238716671.0
201901,전국,여행업,21,199923570.0,196690352.0
201901,전국,제과음료업,72,443524771.0,359837518.0
201901,전국,레저용품쇼핑,43,151681942.0,142454274.0
201901,전국,수상운송,32,9714702.0,7783207.0
201901,전국,면세점,41,165480905.0,180482967.0
201901,전국,스키장,54,9448546.0,9683201.0
201902,전국,레저용품쇼핑,43,148246763.0,141424688.0
201902,전국,호텔,11,89419357.0,76692848.0
201902,전국,뷰티,62,243244085.0,241507340.0
201902,전국,일반외식업,71,2676975155.0,2282562682.0
201902,전국,기타레저,55,147572531.0,113300658.0
201902,전국,기타숙박,14,79412953.0,70511885.0
201902,전국,기타관광쇼핑,44,1767793438.0,1762653083.0
201902,전국,여행업,21,121866457.0,151598197.0
201902,전국,제과음료업,72,420636424.0,349724438.0
201902,전국,육상운송,31,2289131062.0,2433600252.0
201902,전국,문화서비스,56,120568203.0,95712333.0
201902,전국,렌터카,34,13972008.0,11469212.0
201902,전국,캠핑장/펜션,13,5379828.0,5901107.0
201902,전국,수상운송,32,9465878.0,8181733.0
201902,전국,골프장,53,84623225.0,63335854.0
201902,전국,관광유원시설,52,25965088.0,21147201.0
201902,전국,대형쇼핑몰,42,1816775915.0,1944410020.0
201902,전국,콘도,12,36899532.0,43467218.0
201902,전국,면세점,41,155395420.0,163581280.0
201902,전국,스키장,54,6274639.0,6664635.0
201902,전국,항공운송,33,453645962.0,428721184.0
201903,전국,골프장,53,193715204.0,169708306.0
201903,전국,호텔,11,85738279.0,78236560.0
201903,전국,뷰티,62,292347896.0,270598636.0
201903,전국,대형쇼핑몰,42,2190250385.0,2042195588.0
201903,전국,여행업,21,120696905.0,131449822.0
201903,전국,제과음료업,72,497891184.0,418448415.0
201903,전국,문화서비스,56,95162699.0,85745580.0
201903,전국,기타숙박,14,92524230.0,82959402.0
201903,전국,렌터카,34,14110871.0,12246259.0
201903,전국,캠핑장/펜션,13,6901443.0,6971919.0
201903,전국,레저용품쇼핑,43,191932317.0,197446158.0
201903,전국,육상운송,31,2650933873.0,2659556066.0
201903,전국,면세점,41,154485715.0,148378118.0
201903,전국,일반외식업,71,3187436202.0,2749848450.0
201903,전국,기타레저,55,156725673.0,129155933.0
201903,전국,기타관광쇼핑,44,1991716640.0,1844166427.0
201903,전국,콘도,12,20318708.0,20324773.0
201903,전국,수상운송,32,12311986.0,11102183.0
201903,전국,관광유원시설,52,25365193.0,27107614.0
201903,전국,항공운송,33,454472145.0,463373782.0
201903,전국,스키장,54,553010.0,881709.0
201904,전국,대형쇼핑몰,42,1922908667.0,1918747115.0
201904,전국,여행업,21,27370236.0,141491537.0
201904,전국,제과음료업,72,461248434.0,425516862.0
201904,전국,육상운송,31,2441920105.0,2626845379.0
201904,전국,문화서비스,56,64210447.0,101720060.0
201904,전국,일반외식업,71,2898329564.0,2761574149.0
201904,전국,기타레저,55,135191894.0,127087804.0
201904,전국,렌터카,34,14363694.0,12842912.0
201904,전국,캠핑장/펜션,13,6275215.0,7315624.0
201904,전국,기타관광쇼핑,44,1815729264.0,1828525003.0
201904,전국,레저용품쇼핑,43,186373645.0,198259834.0
201904,전국,골프장,53,219426673.0,213943976.0
201904,전국,관광유원시설,52,31278395.0,31771103.0
201904,전국,수상운송,32,11187761.0,14735798.0
201904,전국,호텔,11,81101246.0,82072184.0
201904,전국,뷰티,62,247996451.0,248752764.0
201904,전국,면세점,41,122761921.0,175175369.0
201904,전국,기타숙박,14,85327454.0,84390214.0
201904,전국,콘도,12,19991740.0,24208500.0
201904,전국,항공운송,33,200295136.0,473216191.0
201904,전국,스키장,54,90443.0,49158.0
201905,전국,육상운송,31,2658824825.0,2799013336.0
201905,전국,뷰티,62,267466314.0,269674916.0
201905,전국,일반외식업,71,3215307041.0,3031387134.0
201905,전국,기타레저,55,150745088.0,141197543.0
201905,전국,렌터카,34,15540601.0,14113360.0
201905,전국,기타숙박,14,93341418.0,90798604.0
201905,전국,기타관광쇼핑,44,1992340973.0,1983829321.0
201905,전국,골프장,53,256206897.0,246853129.0
201905,전국,대형쇼핑몰,42,2145710964.0,2129953814.0
201905,전국,호텔,11,94855545.0,96742728.0
201905,전국,여행업,21,29249669.0,153640168.0
201905,전국,제과음료업,72,508834237.0,456960430.0
201905,전국,문화서비스,56,77713246.0,110153510.0
201905,전국,캠핑장/펜션,13,7254916.0,8417800.0
201905,전국,레저용품쇼핑,43,213455496.0,216630357.0
201905,전국,수상운송,32,11833980.0,16663132.0
201905,전국,항공운송,33,265727790.0,510351445.0
201905,전국,관광유원시설,52,37771398.0,41978294.0
