조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
44760,충청남도 부여군,202501-202512,체험관광,농/산/어촌체험,4007,63.0,0.4,2555,51.0,63.8
44760,충청남도 부여군,202501-202512,체험관광,체험관광기타,4007,63.0,0.4,1413,38.0,35.3
44760,충청남도 부여군,202501-202512,문화관광,복합관광시설,142102,377.0,15.9,43778,209.0,30.8
44760,충청남도 부여군,202501-202512,문화관광,레저스포츠시설,142102,377.0,15.9,495,22.0,0.3
44760,충청남도 부여군,202501-202512,문화관광,테마공원,142102,377.0,15.9,1514,39.0,1.1
44760,충청남도 부여군,202501-202512,문화관광,공연시설,142102,377.0,15.9,2795,53.0,2.0
44760,충청남도 부여군,202501-202512,문화관광,전시시설,142102,377.0,15.9,57336,239.0,40.3
44760,충청남도 부여군,202501-202512,문화관광,랜드마크관광,142102,377.0,15.9,1123,34.0,0.8
44760,충청남도 부여군,202501-202512,문화관광,도시공원,142102,377.0,15.9,10753,104.0,7.6
44760,충청남도 부여군,202501-202512,문화관광,기타문화관광지,142102,377.0,15.9,24235,156.0,17.1
44760,충청남도 부여군,202501-202512,문화관광,도시/지역문화관광,142102,377.0,15.9,73,9.0,0.1
44760,충청남도 부여군,202501-202512,레저스포츠,육상레저스포츠,70552,266.0,7.9,66891,259.0,94.8
44760,충청남도 부여군,202501-202512,레저스포츠,수상레저스포츠,70552,266.0,7.9,402,20.0,0.6
44760,충청남도 부여군,202501-202512,레저스포츠,기타레저스포츠,70552,266.0,7.9,3259,57.0,4.6
44760,충청남도 부여군,202501-202512,쇼핑,쇼핑몰,122331,350.0,13.7,106140,326.0,86.8
44760,충청남도 부여군,202501-202512,쇼핑,시장,122331,350.0,13.7,16191,127.0,13.2
44760,충청남도 부여군,202501-202512,음식,카페/찻집,245906,496.0,27.5,53634,232.0,21.8
44760,충청남도 부여군,202501-202512,음식,음식점기타,245906,496.0,27.5,7,3.0,0.0
44760,충청남도 부여군,202501-202512,음식,간이음식,245906,496.0,27.5,20722,144.0,8.4
44760,충청남도 부여군,202501-202512,음식,외국식,245906,496.0,27.5,7131,84.0,2.9
44760,충청남도 부여군,202501-202512,음식,전문음식,245906,496.0,27.5,9269,96.0,3.8
44760,충청남도 부여군,202501-202512,음식,한식,245906,496.0,27.5,155143,394.0,63.1
