조회_SGG_CD,조회_지역,조회기간,RK,CNTRL_POI_ID,MD5_POI_ID,CNTRL_SIDO_CD,CNTRL_SIDO_NM,CNTRL_SGG_CD,CNTRL_SGG_NM,CNTRL_POI_X_COORD,CNTRL_POI_Y_COORD,CNTRL_TAR_NM,RLTN_TAR_NM,CNTRL_TAR_ADDR_ROAD_NM,RLTN_CATE_NM_LARGE,RLTN_CATE_NM_MIDL,CNTRL_CATE_NM_LARGE,CNTRL_CATE_NM_MIDL,DGRE_CNTRL,BASE_YM
47170,경상북도 안동시,202601-202608,11,89A15DEA964CB31C13C796EE6D8DE3BB,7271e336931c9bb7a70edf611ef61fdc,47,경상북도,47170,안동시,128.815,36.6978,선성수상길,선성수상길,경북 안동시 선성중앙길 77-0,관광지,레저스포츠,관광지,레저스포츠,0.5507107164196245,202608
47170,경상북도 안동시,202601-202608,12,39DAE12F127F43A034E2FE4B6D0401D9,f571b732c7e31d518e203c929b4a54c9,47,경상북도,47170,안동시,128.7782,36.5695,유교랜드,유교랜드,경북 안동시 관광단지로 346-30,관광지,레저스포츠,관광지,레저스포츠,0.5373005784577313,202608
47170,경상북도 안동시,202601-202608,13,89B1C6C4EC9DC76E42A3A42EB46261F1,38f348fb19d8d77626d9f186ef9fe402,47,경상북도,47170,안동시,128.6482,36.5891,안동학가산온천,안동학가산온천,경북 안동시 학가산온천길 14-0,관광지,체험관광,관광지,체험관광,0.4922697862257429,202608
47170,경상북도 안동시,202601-202608,14,E2FE019909E3EAF939A3799CCEE7AA1A,ecbbdcb183a573c859d71c14ace48427,47,경상북도,47170,안동시,128.7802,36.5669,안동그랜드호텔,안동그랜드호텔,경북 안동시 관광단지로 346-84,숙박,숙박,숙박,숙박,0.48256766375201354,202608
47170,경상북도 안동시,202601-202608,15,026CFC2358E65BFA68AE779CA0D85DBB,e9978f29ae16aa0e25948c6c14d55d1e,47,경상북도,47170,안동시,128.7709,36.5878,낙강물길공원/공사중(2028년12월31일개장예정),낙강물길공원/공사중(2028년12월31일개장예정),경북 안동시,관광지,문화관광,관광지,문화관광,0.4043709380847852,202608
47170,경상북도 안동시,202601-202608,16,C8D478CB42DCCB85A8BCCD16CFBD7D32,aeb4863a1843affc070eef80dcad8c1d,47,경상북도,47170,안동시,128.7162,36.5651,브라운도트호텔/태화점,브라운도트호텔/태화점,경북 안동시 대안로 34-0,숙박,숙박,숙박,숙박,0.39881214216350164,202608
47170,경상북도 안동시,202601-202608,17,381B7BE440E9004AC7DFC92E7064D437,8775ace211034aa2f9386a809ef3856a,47,경상북도,47170,안동시,128.5174,36.5381,영모각,영모각,경북 안동시 하회종가길 69-0,관광지,문화관광,관광지,문화관광,0.3772435043910441,202608
47170,경상북도 안동시,202601-202608,18,C6C8E9A4B13AA82ABBF2A62DAEC8CC70,7b85fe72ff6949c80e26e57e75254399,47,경상북도,47170,안동시,128.7666,36.5795,안동시립박물관,안동시립박물관,경북 안동시 민속촌길 13-0,관광지,문화관광,관광지,문화관광,0.2953681423275122,202608
47170,경상북도 안동시,202601-202608,19,0762750146B73A3094BB0F6170FA8A32,9d8b328dc999c1372195928a387b78b2,47,경상북도,47170,안동시,128.7823,36.5682,리첼호텔,리첼호텔,경북 안동시 관광단지로 346-69,숙박,숙박,숙박,숙박,0.24389088173813386,202608
47170,경상북도 안동시,202601-202608,20,AE4EF2035A8D785CD2B8359785EE5174,f7a8b2995a274f82e6278ed5f6cc4ccc,47,경상북도,47170,안동시,128.7493,36.5611,CGV/안동,CGV/안동,경북 안동시 경동로 841-0,관광지,문화관광,관광지,문화관광,0.22617703697396654,202608
47170,경상북도 안동시,202601-202608,21,B6D3AD3CBCBBE77BB647E1A977CD8287,59c1c132657789d703978187b892a304,47,경상북도,47170,안동시,128.4951,36.5757,CM파크호텔,CM파크호텔,경북 안동시 검무로 10-17,숙박,숙박,숙박,숙박,0.22564894816029746,202608
47170,경상북도 안동시,202601-202608,22,A8E75312083DF3F6330A164A300325F2,72b7ab771a29f3db7e80cc6364b327a2,47,경상북도,47170,안동시,128.518,36.5447,화천서원,화천서원,경북 안동시 광덕솔밭길 72-0,관광지,역사관광,관광지,역사관광,0.22323690828747747,202608
47170,경상북도 안동시,202601-202608,23,0D03964808D98C46D31586C19CA36911,55ab05913143b95c5b5a4455a1e079e4,47,경상북도,47170,안동시,128.7087,36.5497,안동소주전통음식박물관,안동소주전통음식박물관,경북 안동시 강남로 71-1,관광지,문화관광,관광지,문화관광,0.2154460495248501,202608
47170,경상북도 안동시,202601-202608,24,88271C9C0B43343507FB440E1A3C9764,2363b066af52f4e64d8cc421ee5766ba,47,경상북도,47170,안동시,128.828,36.7032,안동호반자연휴양림,안동호반자연휴양림,경북 안동시 월천길 100-7,관광지,자연관광,관광지,자연관광,0.18605660159954873,202608
47170,경상북도 안동시,202601-202608,25,CFE3290B1D832EB3BCB80C192019AC4E,59abc4e6b4db67812c9d56a82e4861e1,47,경상북도,47170,안동시,128.6107,36.4744,남안동CC,남안동CC,경북 안동시 풍일로 1887-0,관광지,레저스포츠,관광지,레저스포츠,0.1851281474933567,202608
47170,경상북도 안동시,202601-202608,26,B7BE253FFAC20858A8CFD69DE574C8B2,bdfbcd179cf87218bbe8301e74087883,47,경상북도,47170,안동시,128.7355,36.5513,케이스호텔/안동점,케이스호텔/안동점,경북 안동시 강남2길 60-16,숙박,숙박,숙박,숙박,0.18225917928571003,202608
47170,경상북도 안동시,202601-202608,27,CEAC8B3A28D1F878F5E190FA7D4DA32E,719de5cfd5b190694f5b2b59ef08c955,47,경상북도,47170,안동시,128.5754,36.4892,리버힐CC,리버힐CC,경북 안동시 풍일로 1572-0,관광지,레저스포츠,관광지,레저스포츠,0.17970349608265782,202608
47170,경상북도 안동시,202601-202608,28,21CFD32801ECADC7D9651270A780F2E5,f951b67e9c846f89d465ef99dd0696fb,47,경상북도,47170,안동시,128.7733,36.5673,안동레이크GC,안동레이크GC,경북 안동시 관광단지로 316-0,관광지,레저스포츠,관광지,레저스포츠,0.17844073515671166,202608
47170,경상북도 안동시,202601-202608,29,F3E24262E4EDB871CE4D02D424AE0FE5,80faee9f68baddaef1d68952386b9e83,47,경상북도,47170,안동시,128.7111,36.5565,안동강변구장,안동강변구장,경북 안동시,관광지,문화관광,관광지,문화관광,0.17460801725888903,202608
47170,경상북도 안동시,202601-202608,30,6CF1F6E27B0E7205EEFE75CA3FAD0B40,b66c7db9e76513ecdd4144b2da326feb,47,경상북도,47170,안동시,128.7149,36.5662,월영호텔,월영호텔,경북 안동시 서동문로 30-0,숙박,숙박,숙박,숙박,0.17364651955595675,202606
47170,경상북도 안동시,202601-202608,31,D030C20221D69EB701D890D32EFC687C,7fe09cba97ce77d62073096aaa7445fa,47,경상북도,47170,안동시,128.6085,36.5899,안동시농산물도매시장,안동시농산물도매시장,경북 안동시 유통단지길 100-0,관광지,쇼핑,관광지,쇼핑,0.16812592362419293,202608
47170,경상북도 안동시,202601-202608,32,BFDAF3CA4B8F3B09134FCE1C86B30370,e4a796f9290084ae77d3ad3084d72d31,47,경상북도,47170,안동시,128.7446,36.565,안동임청각,안동임청각,경북 안동시 임청각길 63-0,관광지,역사관광,관광지,역사관광,0.16112053318682862,202608
47170,경상북도 안동시,202601-202608,33,D6EE0409BA9853CED336EC7A0BF2CF6C,9bc463f60f7112293fb223386e35efdc,47,경상북도,47170,안동시,128.7255,36.5594,안동문화예술의전당,안동문화예술의전당,경북 안동시 축제장길 66-0,관광지,문화관광,관광지,문화관광,0.1593900346873944,202608
47170,경상북도 안동시,202601-202608,34,AE6079ECE3439EDD65B512DF94CDFF93,9661a5d77585c9ffe04a16455dc311cc,47,경상북도,47170,안동시,128.8426,36.6942,한국문화테마파크,한국문화테마파크,경북 안동시 월천길 300-0,관광지,문화관광,관광지,문화관광,0.14918997700797357,202608
47170,경상북도 안동시,202601-202608,35,3C7A7760AA183ED79829492F505525ED,49dd1aa5fa675c4159d456dfed3cfb44,47,경상북도,47170,안동시,128.863,36.7389,이육사문학관,이육사문학관,경북 안동시 백운로 525-0,관광지,문화관광,관광지,문화관광,0.12785984617783508,202608
47170,경상북도 안동시,202601-202608,36,F93F087B88160C27DF33AF249F9A7AE4,187fc079998937654773cca40f9b7c17,47,경상북도,47170,안동시,128.7687,36.5733,구름에,구름에,경북 안동시 민속촌길 190-0,숙박,숙박,숙박,숙박,0.12767219338352748,202608
47170,경상북도 안동시,202601-202608,37,5C0ED7C32BB03773EC188019FADD206C,258789c9d6a4c649bf5e766c16f9cc35,47,경상북도,47170,안동시,128.7034,36.5639,브라운도트호텔/안동옥동점,브라운도트호텔/안동옥동점,경북 안동시 옥명길 48-0,숙박,숙박,숙박,숙박,0.12106599600118596,202608
47170,경상북도 안동시,202601-202608,38,C07BC8797E76CC5354F84E5B8B3CC758,97dea3d1cd114bedba992e18815ee523,47,경상북도,47170,안동시,128.8921,36.7676,고산정,고산정,경북 안동시 가송길 177-42,관광지,역사관광,관광지,역사관광,0.11953900108254022,202608
47170,경상북도 안동시,202601-202608,39,04C13C0E46414D947A72E1D70A1F9F0E,b523f506f97bbde24fb06451566e80dd,47,경상북도,47170,안동시,128.5784,36.5792,체화정,체화정,경북 안동시 풍산태사로 1123-10,관광지,역사관광,관광지,역사관광,0.1174698979081012,202608
47170,경상북도 안동시,202601-202608,40,B78DD1F8F9FADBF0DC21972A524722AA,add43d188ab50f3abd854147585072ca,47,경상북도,47170,안동시,128.4948,36.5756,퀸모텔,퀸모텔,경북 안동시 검무로 10-15,숙박,숙박,숙박,숙박,0.11634830337725492,202608
47170,경상북도 안동시,202601-202608,41,28813D9F89453241BD570CD6422DCC72,cfdb3bc0f5d90696528da5fb3a0cf9a9,47,경상북도,47170,안동시,128.7327,36.5644,고려호텔,고려호텔,경북 안동시 영가로 13-0,숙박,숙박,숙박,숙박,0.11489265277975903,202608
47170,경상북도 안동시,202601-202608,42,A278BC4F5F4E5692E200B96501995F20,099f311d6b36e6a090bfa280104439f9,47,경상북도,47170,안동시,128.7363,36.5642,하운드호텔/안동문화의거리점,하운드호텔/안동문화의거리점,경북 안동시 동흥3길 12-0,숙박,숙박,숙박,숙박,0.11293666328281284,202608
47170,경상북도 안동시,202601-202608,43,BDAFB5A4515B278B8F780FD4B78C0B51,dc5992dda5debc66f3b953225c531865,47,경상북도,47170,안동시,128.5708,36.5791,브라운도트호텔/안동풍산점,브라운도트호텔/안동풍산점,경북 안동시 풍산태사로 1023-6,숙박,숙박,숙박,숙박,0.10992098363175473,202608
47170,경상북도 안동시,202601-202608,44,59F9309191A22721BED05E149064B1FC,07c7c610c3fb254aa77edf8ab83a1db9,47,경상북도,47170,안동시,128.7061,36.6062,연미사,연미사,경북 안동시 제비원로 672-0,관광지,역사관광,관광지,역사관광,0.10412027694411635,202608
47170,경상북도 안동시,202601-202608,45,A69C29DC804EED269791E5ECBE2D81F5,6c6d95e246b2a07c5685b1963e370cd7,47,경상북도,47170,안동시,128.8431,36.6957,안동국제컨벤션센터,안동국제컨벤션센터,경북 안동시 월천길 301-0,관광지,문화관광,관광지,문화관광,0.09802089686264981,202608
47170,경상북도 안동시,202601-202608,46,FEE534B48DEDDFBA6B5B6EA79E65620D,be55627a8cd1c85ec5f6c1031d115c86,47,경상북도,47170,안동시,128.6997,36.5663,롯데시네마/프리미엄안동,롯데시네마/프리미엄안동,경북 안동시 경북대로 418-0,관광지,문화관광,관광지,문화관광,0.09532854095998183,202608
47170,경상북도 안동시,202601-202608,47,B64B0A5F39D16EFE651F58ACE99798F9,d0df033ec32bae3d244d2d9427cd7e55,47,경상북도,47170,안동시,128.7235,36.5643,중앙신시장,중앙신시장,경북 안동시 대안로 98-10,관광지,쇼핑,관광지,쇼핑,0.08766765731859462,202608
47170,경상북도 안동시,202601-202608,48,179F83B40DEE8B33551474085DCC81CE,b2b10e1556f0407294cd63b28eeb92de,47,경상북도,47170,안동시,128.7036,36.5619,시그너스358호텔,시그너스358호텔,경북 안동시 경북대로 358-0,숙박,숙박,숙박,숙박,0.08675067080523721,202608
47170,경상북도 안동시,202601-202608,49,8C86B2608FFC71EC6384153E332214EA,0423dbb8e054b9705d679a7fa02a49ba,47,경상북도,47170,안동시,128.7159,36.5655,비앤비모텔,비앤비모텔,경북 안동시 대안로 29-0,숙박,숙박,숙박,숙박,0.08621742096324712,202608
47170,경상북도 안동시,202601-202608,50,6310DADF60639AA141D64A4BC1D13D75,0de8edc3ca45858f2377e6d9ab5d2ee2,47,경상북도,47170,안동시,128.7165,36.6153,플레이방월드,플레이방월드,경북 안동시 이하오산로 96-0,관광지,문화관광,관광지,문화관광,0.08478603013743571,202608
47170,경상북도 안동시,202601-202608,51,40339956D450C3BC4B4C5232C8B5039A,a9351d889897deeda87c75ee538b4f63,47,경상북도,47170,안동시,128.7051,36.6065,안동이천동마애여래입상,안동이천동마애여래입상,경북 안동시,관광지,역사관광,관광지,역사관광,0.0837918237911402,202608
47170,경상북도 안동시,202601-202608,52,9B9BCD953ACE7EFF1C9B3BA7794F4A16,27b23309117dfad9ad551edeb8ee6f47,47,경상북도,47170,안동시,128.6063,36.5897,안동수산물도매시장,안동수산물도매시장,경북 안동시 유통단지길 64-0,관광지,쇼핑,관광지,쇼핑,0.08231523508028984,202608
47170,경상북도 안동시,202601-202608,53,CDB4F67CE29624774D379211A3871835,58eb0ed4ac387171b312ef5657bc9cba,47,경상북도,47170,안동시,128.5276,36.5489,하회세계탈박물관,하회세계탈박물관,경북 안동시 전서로 206-0,관광지,문화관광,관광지,문화관광,0.0759782635032425,202608
47170,경상북도 안동시,202601-202608,54,6F7D6A017DA1AC8D29D7A654F7F53218,3a80de0f040387a963970e5981155c73,47,경상북도,47170,안동시,128.728,36.5655,안동구시장,안동구시장,경북 안동시 번영1길 47-0,관광지,쇼핑,관광지,쇼핑,0.06689043737735828,202601
47170,경상북도 안동시,202601-202608,55,F7436039445E296734D5019028623B66,68de036658c88d8020e9f1c54232b256,47,경상북도,47170,안동시,128.7668,36.5747,안동민속촌,안동민속촌,경북 안동시,관광지,역사관광,관광지,역사관광,0.06655751937918915,202608
47170,경상북도 안동시,202601-202608,56,7B9AC4FF77045B78CD021AC920FDEACB,d320ecc048ed716f9afa9b4a5fe39618,47,경상북도,47170,안동시,128.7149,36.5662,월영호텔바이뉴시즈,월영호텔바이뉴시즈,경북 안동시 서동문로 30-0,숙박,숙박,숙박,숙박,0.06655582648696201,202608
47170,경상북도 안동시,202601-202608,57,E5F7FD93D5C70C413CF480545EFBEB29,6c37ead618074dc3fe4962bf12b2d4c8,47,경상북도,47170,안동시,128.8849,36.7639,농암종택,농암종택,경북 안동시 가송길 162-133,관광지,역사관광,관광지,역사관광,0.060397071761281014,202608
47170,경상북도 안동시,202601-202608,58,74217B09CA0E273B9B8F6F339569434B,5f80bb3f155f35d51908a0e971eaac96,47,경상북도,47170,안동시,128.6082,36.589,안동청과합자회사,안동청과합자회사,경북 안동시 유통단지길 100-0,관광지,쇼핑,관광지,쇼핑,0.0571921169388658,202608
47170,경상북도 안동시,202601-202608,59,9E3DCF4195A0B31678254DC852BC8C09,4cd9b9a23d1c08707a723b56062a502f,47,경상북도,47170,안동시,128.9175,36.4156,묵계서원,묵계서원,경북 안동시 국만리길 72-0,관광지,역사관광,관광지,역사관광,0.05620490402411202,202608
47170,경상북도 안동시,202601-202608,60,1B458415154F1ED96D1E121E970127BC,06be920ea6c5f217fc073fc90e9b5f26,47,경상북도,47170,안동시,128.8578,36.5335,경상북도독립운동기념관,경상북도독립운동기념관,경북 안동시 독립기념관길 2-0,관광지,문화관광,관광지,문화관광,0.05418237963913887,202608
47170,경상북도 안동시,202601-202608,61,0E483C962E3777D56D48557F335EBF0A,57319280d324378f8034c7c4865565e6,47,경상북도,47170,안동시,128.7027,36.5616,쇼모텔,쇼모텔,경북 안동시 옥동3길 41-6,숙박,숙박,숙박,숙박,0.05401396855195555,202608
47170,경상북도 안동시,202601-202608,62,CFF8A288858953940029FE539475FD61,558290443cdbf44022859babcadf0cf0,47,경상북도,47170,안동시,128.7311,36.5638,브라운도트호텔/안동문화의거리점,브라운도트호텔/안동문화의거리점,경북 안동시 문화광장길 16-13,숙박,숙박,숙박,숙박,0.05143070137271302,202608
47170,경상북도 안동시,202601-202608,63,61A9D78AA794263754C9A2F6AE7EDB25,8b5e7836dd068601d1d820b4147fde37,47,경상북도,47170,안동시,128.6785,36.5062,암산안전체험유원지,암산안전체험유원지,경북 안동시 암산1길 59-0,관광지,문화관광,관광지,문화관광,0.05075087633848473,202608
47170,경상북도 안동시,202601-202608,64,919C54136E8D47334D5B85B98652EEDD,81d6a796c32b1c091b39b0b56e45663c,47,경상북도,47170,안동시,128.7343,36.5645,선유스테이,선유스테이,경북 안동시 동흥1길 20-0,숙박,숙박,숙박,숙박,0.049280335740459265,202608
47170,경상북도 안동시,202601-202608,65,DC1EFF967ED260FC9E8BEC0914C5981B,2d745be7d6763da15d22a4caebeb3086,47,경상북도,47170,안동시,128.8247,36.7139,경상북도산림과학박물관,경상북도산림과학박물관,경북 안동시 퇴계로 2189-0,관광지,문화관광,관광지,문화관광,0.0477938116467749,202608
47170,경상북도 안동시,202601-202608,66,1CD2E4728560911AC3A876D7C154DA77,bc62f7c10d9a6f1dda5613ffc3603452,47,경상북도,47170,안동시,128.7355,36.565,호텔누리다,호텔누리다,경북 안동시 중앙로 81-0,숙박,숙박,숙박,숙박,0.04725870777517645,202608
47170,경상북도 안동시,202601-202608,67,5ABFF96744B0EAEEEAE986F30634C07D,31b5df08abee11372afff141dfe824fb,47,경상북도,47170,안동시,128.7265,36.5647,꿈의궁전,꿈의궁전,경북 안동시 퇴계로 64-0,숙박,숙박,숙박,숙박,0.04584611124124595,202608
47170,경상북도 안동시,202601-202608,68,D094D18F9A5088A216C79A54DED5B8BC,e57f718840a576abbb40a7d046c4e3b0,47,경상북도,47170,안동시,128.7503,36.5594,용상시장,용상시장,경북 안동시 경동로 862-0,관광지,쇼핑,관광지,쇼핑,0.0425477258730536,202608
47170,경상북도 안동시,202601-202608,69,63D27CD8B9826F795E88C87B26BEB5F4,ad09c3f1e8d6c2f1ea583afd33c3cbad,47,경상북도,47170,안동시,128.7025,36.5644,윈호텔,윈호텔,경북 안동시 옥명길 28-0,숙박,숙박,숙박,숙박,0.041798779367796086,202608
47170,경상북도 안동시,202601-202608,70,4C4F48FA614240BE1338271D20DD040B,cdf68a8578f928f2d71d7f440c5aa06b,47,경상북도,47170,안동시,128.505,36.5721,천년숲,천년숲,경북 안동시,관광지,문화관광,관광지,문화관광,0.04052603150186636,202608
47170,경상북도 안동시,202601-202608,71,8DADD8548E1466C09E1EB8A5693701C9,93b396ed609458115150b40ac9915511,47,경상북도,47170,안동시,128.6811,36.5086,올웨이즈펜션,올웨이즈펜션,경북 안동시 암산길 226-0,숙박,숙박,숙박,숙박,0.03958950973334471,202608
47170,경상북도 안동시,202601-202608,72,2C861365ED5BF18EAB5D159F082102D6,861b3ec450e85636b1392cc21d383293,47,경상북도,47170,안동시,128.8026,36.6738,안동군자마을,안동군자마을,경북 안동시 군자리길 29-0,관광지,역사관광,관광지,역사관광,0.03929107077524146,202608
47170,경상북도 안동시,202601-202608,73,3A89F87A172C9ACF014D1B2518479A1D,069059b7ef840f0c74a814ec9237b6ec,47,경상북도,47170,안동시,128.7463,36.566,법흥사지칠층전탑,법흥사지칠층전탑,경북 안동시,관광지,역사관광,관광지,역사관광,0.03857705175791869,202608
47170,경상북도 안동시,202601-202608,74,C81FBF337CE849C5487A26611E2694ED,9e0de751c368f449252c6b538a2d813b,47,경상북도,47170,안동시,128.7271,36.5642,에이치에비뉴호텔/안동문화의거리점,에이치에비뉴호텔/안동문화의거리점,경북 안동시 번영3길 2-0,숙박,숙박,숙박,숙박,0.038506625226597965,202608
47170,경상북도 안동시,202601-202608,75,C5F04D41459139FBB257864A74135B16,8a62597f9bd8606ab7a2843184817fc0,47,경상북도,47170,안동시,128.7811,36.5769,석동선착장,석동선착장,경북 안동시 석주로 514-0,관광지,기타관광,관광지,기타관광,0.03841304359678948,202608
47170,경상북도 안동시,202601-202608,76,43F6D44183B9FAD0AF2C5BC9324FF51C,dcd6dce6bc51a45c08657d380bd83c5f,47,경상북도,47170,안동시,128.575,36.5778,풍산시장,풍산시장,경북 안동시 장터3길 1-0,관광지,쇼핑,관광지,쇼핑,0.03785087641953183,202608
47170,경상북도 안동시,202601-202608,77,4C24D06407BAD6D6DA07E9CEA45BB3CC,e21b59454204c650a5b874e36cc3a097,47,경상북도,47170,안동시,128.7025,36.5624,스위트호텔,스위트호텔,경북 안동시 옥동길 97-6,숙박,숙박,숙박,숙박,0.03776836713962998,202608
47170,경상북도 안동시,202601-202608,78,1F6ACAC13F6185B6D95EAB5FCE81D379,41f64b3abf2a83bf9879c1afe680a205,47,경상북도,47170,안동시,128.8513,36.5018,금소생태공원,금소생태공원,경북 안동시,관광지,문화관광,관광지,문화관광,0.03748875114354823,202608
47170,경상북도 안동시,202601-202608,79,95FBE826E6F55DD63FF9C736C174B647,7b73cf628ef6fdf7d3a61cd866d5a6b7,47,경상북도,47170,안동시,128.7284,36.5619,넘버25호텔/안동역점,넘버25호텔/안동역점,경북 안동시 맑은샘4길 13-0,숙박,숙박,숙박,숙박,0.036959692458564945,202608
47170,경상북도 안동시,202601-202608,80,7E2E06B06FC53133DF934061580A35EB,e4aa2342d2bae519342b36caaf9bf79d,47,경상북도,47170,안동시,128.8151,36.6977,안동퇴계예던길/1코스,안동퇴계예던길/1코스,경북 안동시 선성5길 8-0,관광지,레저스포츠,관광지,레저스포츠,0.036309006621025416,202607
47170,경상북도 안동시,202601-202608,81,5FAFDB0F5BA4C855163D30F0A5E285B3,f77b989d3ce2ae5ef1bcbf426273edad,47,경상북도,47170,안동시,128.7332,36.564,샾호텔,샾호텔,경북 안동시 영가로 10-1,숙박,숙박,숙박,숙박,0.035447269791139054,202608
47170,경상북도 안동시,202601-202608,82,DCA1C3E702C36C43B418B636D5B5A31E,29256c668a1263ba0f7f78d8a07d8483,47,경상북도,47170,안동시,128.7359,36.5649,W모텔,W모텔,경북 안동시 중앙로 85-0,숙박,숙박,숙박,숙박,0.03544578185785363,202608
47170,경상북도 안동시,202601-202608,83,AEECE604343C23D0623F80DC27FC79C0,9db4c493f2dfb03680d8c578fcff8c43,47,경상북도,47170,안동시,128.7353,36.5641,안동파크호텔,안동파크호텔,경북 안동시 경동로 707-0,숙박,숙박,숙박,숙박,0.03514261141319531,202608
47170,경상북도 안동시,202601-202608,84,9D574F50E26D12EDDC73C261773C5370,9213960daf0cca1a2768b9d691b83390,47,경상북도,47170,안동시,128.7367,36.55,올인모텔,올인모텔,경북 안동시 강남14길 56-0,숙박,숙박,숙박,숙박,0.035112595601841746,202608
47170,경상북도 안동시,202601-202608,85,A782B110F359861EAE99B07B131FA069,292ef57a119d835b89f5bb7e2132136f,47,경상북도,47170,안동시,128.7235,36.5661,모텔캐슬,모텔캐슬,경북 안동시 광석4길 34-0,숙박,숙박,숙박,숙박,0.03390052153322991,202608
47170,경상북도 안동시,202601-202608,86,6EB7DBB727A1FA77828B7FAE5491F96B,c353ade81d364318beec396fd3d62696,47,경상북도,47170,안동시,128.7386,36.5475,해적선펜션,해적선펜션,경북 안동시 충효로 4406-0,숙박,숙박,숙박,숙박,0.033660529429195216,202608
47170,경상북도 안동시,202601-202608,87,35A3F891375C2BE268EDDB1D205636D0,e09c2739c1d77223af04cc8981db10f6,47,경상북도,47170,안동시,128.7286,36.5539,안동수페스타,안동수페스타,경북 안동시 공단로 171-10,관광지,문화관광,관광지,문화관광,0.03360723787289052,202608
47170,경상북도 안동시,202601-202608,88,58DBD6FABB2B62B8B28AE0B2AB25FE8E,2c3d34540cd34e6bbebfcc2d698de94a,47,경상북도,47170,안동시,128.7365,36.552,호텔얌/안동강남점,호텔얌/안동강남점,경북 안동시 충효로 4468-0,숙박,숙박,숙박,숙박,0.0326421969009329,202608
47170,경상북도 안동시,202601-202608,89,526A2EE6968CD1301AC45F0F95299A98,3ace4ac6ca51d60f4ead7282447a0aa4,47,경상북도,47170,안동시,128.7326,36.5646,호텔얌/안동문화의거리점,호텔얌/안동문화의거리점,경북 안동시 음식의길 32-13,숙박,숙박,숙박,숙박,0.0316874132262924,202608
