조회_SGG_CD,조회_지역,조회기간,FROM_NM,TO_NM,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
47170,경상북도 안동시,202601-202608,경기도 성남시 중원구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,경기도 안양시 동안구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,8,3.0,15.7
47170,경상북도 안동시,202601-202608,경기도 안산시 상록구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 화성시 병점구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,전북특별자치도 남원시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,인천광역시 부평구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,충청북도 영동군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,전북특별자치도 전주시 완산구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 은평구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,충청북도 괴산군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,16,4.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 포항시 남구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,43,7.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 영주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1487,39.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 상주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,167,13.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 경산시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,69,8.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 영양군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,78,9.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 예천군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2520,50.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 밀양시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,15,4.0,15.7
47170,경상북도 안동시,202601-202608,강원특별자치도 삼척시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,강원특별자치도 인제군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 강서구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 서초구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,14,4.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 북구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,대구광역시 북구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,259,16.0,15.7
47170,경상북도 안동시,202601-202608,대전광역시 대덕구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,6,2.0,15.7
47170,경상북도 안동시,202601-202608,울산광역시 남구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,17,4.0,15.7
47170,경상북도 안동시,202601-202608,경기도 수원시 영통구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,9,3.0,15.7
47170,경상북도 안동시,202601-202608,경기도 성남시 분당구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 고양시 덕양구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,12,3.0,15.7
47170,경상북도 안동시,202601-202608,경기도 하남시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,9,3.0,15.7
47170,경상북도 안동시,202601-202608,경기도 용인시 처인구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,27,5.0,15.7
47170,경상북도 안동시,202601-202608,경기도 여주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,35,6.0,15.7
47170,경상북도 안동시,202601-202608,충청북도 청주시 흥덕구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,16,4.0,15.7
47170,경상북도 안동시,202601-202608,충청남도 천안시 서북구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 포항시 북구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,108,10.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 영천시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,34,6.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 칠곡군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,137,12.0,15.7
47170,경상북도 안동시,202601-202608,경상북도 봉화군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,186,14.0,15.7
47170,경상북도 안동시,202601-202608,경기도 용인시 수지구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,충청남도 태안군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,전남광주통합특별시 나주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 종로구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 용산구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,인천광역시 계양구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,전남광주통합특별시 남구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,대전광역시 중구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,11,3.0,15.7
47170,경상북도 안동시,202601-202608,경기도 수원시 장안구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,6,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 성남시 수정구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,6,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 파주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 도봉구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 창원시 성산구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,8,3.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 부산진구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,16,4.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 남구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,7,3.0,15.7
47170,경상북도 안동시,202601-202608,인천광역시 서구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,울산광역시 중구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 송파구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,29,5.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 동구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,울산광역시 동구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,10,3.0,15.7
47170,경상북도 안동시,202601-202608,경기도 수원시 권선구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,경기도 이천시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,17,4.0,15.7
47170,경상북도 안동시,202601-202608,충청남도 천안시 동남구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,11,3.0,15.7
47170,경상북도 안동시,202601-202608,충청남도 당진시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,강원특별자치도 홍천군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,강원특별자치도 평창군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 사하구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 고양시 일산동구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,8,3.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 성동구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 가평군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,전남광주통합특별시 순천시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 서대문구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,대전광역시 동구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,경기도 고양시 일산서구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,전북특별자치도 무주군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 동래구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,경기도 동두천시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,경기도 화성시 효행구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,충청남도 공주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,충청남도 보령시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 영등포구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,전남광주통합특별시 서구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,전남광주통합특별시 북구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 거제시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,강원특별자치도 양구군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 진주시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 사천시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 중구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,경기도 수원시 팔달구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 창녕군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,경상남도 하동군,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,전북특별자치도 익산시,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,5,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 동대문구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,4,2.0,15.7
47170,경상북도 안동시,202601-202608,인천광역시 동구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,1,1.0,15.7
47170,경상북도 안동시,202601-202608,인천광역시 미추홀구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,3,2.0,15.7
47170,경상북도 안동시,202601-202608,서울특별시 마포구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,9,3.0,15.7
47170,경상북도 안동시,202601-202608,부산광역시 중구,경상북도 안동시,음식,카페/찻집,58652,242.0,34.8,2,1.0,15.7
47170,경상북도 안동시,202601-202608,충청북도 괴산군,경상북도 안동시,음식,한식,58652,242.0,34.8,103,10.0,47.8
47170,경상북도 안동시,202601-202608,충청남도 천안시 동남구,경상북도 안동시,음식,한식,58652,242.0,34.8,50,7.0,47.8
47170,경상북도 안동시,202601-202608,충청남도 논산시,경상북도 안동시,음식,한식,58652,242.0,34.8,10,3.0,47.8
47170,경상북도 안동시,202601-202608,충청남도 당진시,경상북도 안동시,음식,한식,58652,242.0,34.8,13,4.0,47.8
47170,경상북도 안동시,202601-202608,전남광주통합특별시 광양시,경상북도 안동시,음식,한식,58652,242.0,34.8,7,3.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 포항시 남구,경상북도 안동시,음식,한식,58652,242.0,34.8,156,12.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 영주시,경상북도 안동시,음식,한식,58652,242.0,34.8,2923,54.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 상주시,경상북도 안동시,음식,한식,58652,242.0,34.8,517,23.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 경산시,경상북도 안동시,음식,한식,58652,242.0,34.8,211,15.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 영양군,경상북도 안동시,음식,한식,58652,242.0,34.8,249,16.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 고령군,경상북도 안동시,음식,한식,58652,242.0,34.8,34,6.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 예천군,경상북도 안동시,음식,한식,58652,242.0,34.8,5833,76.0,47.8
47170,경상북도 안동시,202601-202608,경상남도 밀양시,경상북도 안동시,음식,한식,58652,242.0,34.8,21,5.0,47.8
47170,경상북도 안동시,202601-202608,경상남도 창녕군,경상북도 안동시,음식,한식,58652,242.0,34.8,28,5.0,47.8
47170,경상북도 안동시,202601-202608,경상남도 합천군,경상북도 안동시,음식,한식,58652,242.0,34.8,12,3.0,47.8
47170,경상북도 안동시,202601-202608,강원특별자치도 삼척시,경상북도 안동시,음식,한식,58652,242.0,34.8,28,5.0,47.8
47170,경상북도 안동시,202601-202608,강원특별자치도 인제군,경상북도 안동시,음식,한식,58652,242.0,34.8,8,3.0,47.8
47170,경상북도 안동시,202601-202608,전북특별자치도 진안군,경상북도 안동시,음식,한식,58652,242.0,34.8,2,1.0,47.8
47170,경상북도 안동시,202601-202608,서울특별시 중구,경상북도 안동시,음식,한식,58652,242.0,34.8,10,3.0,47.8
47170,경상북도 안동시,202601-202608,서울특별시 성북구,경상북도 안동시,음식,한식,58652,242.0,34.8,26,5.0,47.8
47170,경상북도 안동시,202601-202608,서울특별시 양천구,경상북도 안동시,음식,한식,58652,242.0,34.8,22,5.0,47.8
47170,경상북도 안동시,202601-202608,서울특별시 강서구,경상북도 안동시,음식,한식,58652,242.0,34.8,21,5.0,47.8
47170,경상북도 안동시,202601-202608,서울특별시 서초구,경상북도 안동시,음식,한식,58652,242.0,34.8,59,8.0,47.8
47170,경상북도 안동시,202601-202608,부산광역시 북구,경상북도 안동시,음식,한식,58652,242.0,34.8,24,5.0,47.8
47170,경상북도 안동시,202601-202608,부산광역시 연제구,경상북도 안동시,음식,한식,58652,242.0,34.8,23,5.0,47.8
47170,경상북도 안동시,202601-202608,부산광역시 수영구,경상북도 안동시,음식,한식,58652,242.0,34.8,21,5.0,47.8
47170,경상북도 안동시,202601-202608,대구광역시 북구,경상북도 안동시,음식,한식,58652,242.0,34.8,708,27.0,47.8
47170,경상북도 안동시,202601-202608,인천광역시 미추홀구,경상북도 안동시,음식,한식,58652,242.0,34.8,8,3.0,47.8
47170,경상북도 안동시,202601-202608,울산광역시 남구,경상북도 안동시,음식,한식,58652,242.0,34.8,70,8.0,47.8
47170,경상북도 안동시,202601-202608,경기도 수원시 권선구,경상북도 안동시,음식,한식,58652,242.0,34.8,37,6.0,47.8
47170,경상북도 안동시,202601-202608,경기도 수원시 영통구,경상북도 안동시,음식,한식,58652,242.0,34.8,53,7.0,47.8
47170,경상북도 안동시,202601-202608,경기도 성남시 수정구,경상북도 안동시,음식,한식,58652,242.0,34.8,18,4.0,47.8
47170,경상북도 안동시,202601-202608,경기도 성남시 분당구,경상북도 안동시,음식,한식,58652,242.0,34.8,61,8.0,47.8
47170,경상북도 안동시,202601-202608,경기도 고양시 덕양구,경상북도 안동시,음식,한식,58652,242.0,34.8,38,6.0,47.8
47170,경상북도 안동시,202601-202608,경기도 군포시,경상북도 안동시,음식,한식,58652,242.0,34.8,29,5.0,47.8
47170,경상북도 안동시,202601-202608,경기도 하남시,경상북도 안동시,음식,한식,58652,242.0,34.8,60,8.0,47.8
47170,경상북도 안동시,202601-202608,경기도 용인시 처인구,경상북도 안동시,음식,한식,58652,242.0,34.8,129,11.0,47.8
47170,경상북도 안동시,202601-202608,경기도 용인시 수지구,경상북도 안동시,음식,한식,58652,242.0,34.8,42,6.0,47.8
47170,경상북도 안동시,202601-202608,경기도 양주시,경상북도 안동시,음식,한식,58652,242.0,34.8,19,4.0,47.8
47170,경상북도 안동시,202601-202608,경기도 여주시,경상북도 안동시,음식,한식,58652,242.0,34.8,144,12.0,47.8
47170,경상북도 안동시,202601-202608,충청북도 청주시 흥덕구,경상북도 안동시,음식,한식,58652,242.0,34.8,78,9.0,47.8
47170,경상북도 안동시,202601-202608,충청북도 영동군,경상북도 안동시,음식,한식,58652,242.0,34.8,13,4.0,47.8
47170,경상북도 안동시,202601-202608,충청남도 천안시 서북구,경상북도 안동시,음식,한식,58652,242.0,34.8,40,6.0,47.8
47170,경상북도 안동시,202601-202608,전남광주통합특별시 진도군,경상북도 안동시,음식,한식,58652,242.0,34.8,1,1.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 포항시 북구,경상북도 안동시,음식,한식,58652,242.0,34.8,360,19.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 영천시,경상북도 안동시,음식,한식,58652,242.0,34.8,187,14.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 칠곡군,경상북도 안동시,음식,한식,58652,242.0,34.8,584,24.0,47.8
47170,경상북도 안동시,202601-202608,경상북도 봉화군,경상북도 안동시,음식,한식,58652,242.0,34.8,512,23.0,47.8
47170,경상북도 안동시,202601-202608,경기도 파주시,경상북도 안동시,음식,한식,58652,242.0,34.8,12,3.0,47.8
47170,경상북도 안동시,202601-202608,경기도 화성시 효행구,경상북도 안동시,음식,한식,58652,242.0,34.8,15,4.0,47.8
47170,경상북도 안동시,202601-202608,경상남도 고성군,경상북도 안동시,음식,한식,58652,242.0,34.8,4,2.0,47.8
47170,경상북도 안동시,202601-202608,부산광역시 남구,경상북도 안동시,음식,한식,58652,242.0,34.8,18,4.0,47.8
47170,경상북도 안동시,202601-202608,경기도 안산시 단원구,경상북도 안동시,음식,한식,58652,242.0,34.8,16,4.0,47.8
47170,경상북도 안동시,202601-202608,경기도 화성시 동탄구,경상북도 안동시,음식,한식,58652,242.0,34.8,55,7.0,47.8
47170,경상북도 안동시,202601-202608,전북특별자치도 전주시 완산구,경상북도 안동시,음식,한식,58652,242.0,34.8,14,4.0,47.8
47170,경상북도 안동시,202601-202608,전북특별자치도 순창군,경상북도 안동시,음식,한식,58652,242.0,34.8,3,2.0,47.8
47170,경상북도 안동시,202601-202608,경기도 고양시 일산서구,경상북도 안동시,음식,한식,58652,242.0,34.8,13,4.0,47.8
47170,경상북도 안동시,202601-202608,충청남도 서산시,경상북도 안동시,음식,한식,58652,242.0,34.8,7,3.0,47.8
47170,경상북도 안동시,202601-202608,부산광역시 금정구,경상북도 안동시,음식,한식,58652,242.0,34.8,31,6.0,47.8
47170,경상북도 안동시,202601-202608,경기도 가평군,경상북도 안동시,음식,한식,58652,242.0,34.8,6,2.0,47.8
47170,경상북도 안동시,202601-202608,서울특별시 성동구,경상북도 안동시,음식,한식,58652,242.0,34.8,35,6.0,47.8
47170,경상북도 안동시,202601-202608,부산광역시 서구,경상북도 안동시,음식,한식,58652,242.0,34.8,9,3.0,47.8
47170,경상북도 안동시,202601-202608,대전광역시 대덕구,경상북도 안동시,음식,한식,58652,242.0,34.8,35,6.0,47.8
47170,경상북도 안동시,202601-202608,충청남도 부여군,경상북도 안동시,음식,한식,58652,242.0,34.8,3,2.0,47.8
47170,경상북도 안동시,202601-202608,전남광주통합특별시 구례군,경상북도 안동시,음식,한식,58652,242.0,34.8,4,2.0,47.8
47170,경상북도 안동시,202601-202608,경상남도 통영시,경상북도 안동시,음식,한식,58652,242.0,34.8,13,4.0,47.8
47170,경상북도 안동시,202601-202608,경상남도 사천시,경상북도 안동시,음식,한식,58652,242.0,34.8,10,3.0,47.8
47170,경상북도 안동시,202601-202608,강원특별자치도 속초시,경상북도 안동시,음식,한식,58652,242.0,34.8,24,5.0,47.8
47170,경상북도 안동시,202601-202608,전북특별자치도 익산시,경상북도 안동시,음식,한식,58652,242.0,34.8,6,2.0,47.8
