조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,DISP_NM,DTL_TOU_NUM,TOT_DTL_TOU_NUM_RATE,TOU_NUM,TOU_NUM_SQRT,TOT_DPTR_REGN_NM_RATE
47170,경상북도 안동시,202401-202408,대구광역시,군위군,대구광역시 군위군,40901.0,0.4,1598148.0,1264.0,14.5
47170,경상북도 안동시,202401-202408,경기도,평택시,경기도 평택시,50427.0,0.5,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,남양주시,경기도 남양주시,59036.0,0.5,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,성남시 분당구,경기도 성남시 분당구,45667.0,0.4,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,용인시 기흥구,경기도 용인시 기흥구,42169.0,0.4,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,광주시,경기도 광주시,39069.0,0.4,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,수원시 권선구,경기도 수원시 권선구,27926.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,수원시 영통구,경기도 수원시 영통구,30461.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,부천시 원미구,경기도 부천시 원미구,31095.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,고양시 덕양구,경기도 고양시 덕양구,36728.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,시흥시,경기도 시흥시,33813.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,하남시,경기도 하남시,31675.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,용인시 처인구,경기도 용인시 처인구,30769.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,용인시 수지구,경기도 용인시 수지구,31617.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,파주시,경기도 파주시,27765.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,김포시,경기도 김포시,32358.0,0.3,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,수원시 장안구,경기도 수원시 장안구,19904.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,수원시 팔달구,경기도 수원시 팔달구,18704.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,성남시 수정구,경기도 성남시 수정구,22587.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,성남시 중원구,경기도 성남시 중원구,17067.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,의정부시,경기도 의정부시,27210.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,안양시 동안구,경기도 안양시 동안구,25066.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,광명시,경기도 광명시,17059.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,안산시 상록구,경기도 안산시 상록구,22840.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,안산시 단원구,경기도 안산시 단원구,21962.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,고양시 일산동구,경기도 고양시 일산동구,19989.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,고양시 일산서구,경기도 고양시 일산서구,19994.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,구리시,경기도 구리시,19140.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,오산시,경기도 오산시,18649.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,군포시,경기도 군포시,21007.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,이천시,경기도 이천시,27135.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,안성시,경기도 안성시,18809.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,양주시,경기도 양주시,19763.0,0.2,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,안양시 만안구,경기도 안양시 만안구,16485.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,부천시 소사구,경기도 부천시 소사구,14524.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,부천시 오정구,경기도 부천시 오정구,7540.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,과천시,경기도 과천시,7959.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,의왕시,경기도 의왕시,12780.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,포천시,경기도 포천시,11269.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,여주시,경기도 여주시,15663.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,가평군,경기도 가평군,6043.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,양평군,경기도 양평군,15478.0,0.1,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,동두천시,경기도 동두천시,4600.0,0.0,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,경기도,연천군,경기도 연천군,3694.0,0.0,1023494.0,1012.0,9.3
47170,경상북도 안동시,202401-202408,서울특별시,관악구,서울특별시 관악구,50186.0,0.5,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,송파구,서울특별시 송파구,59971.0,0.5,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,노원구,서울특별시 노원구,43342.0,0.4,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,강서구,서울특별시 강서구,42202.0,0.4,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,강남구,서울특별시 강남구,46556.0,0.4,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,강동구,서울특별시 강동구,44325.0,0.4,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,광진구,서울특별시 광진구,33121.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,동대문구,서울특별시 동대문구,37826.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,중랑구,서울특별시 중랑구,31368.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,성북구,서울특별시 성북구,37530.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,은평구,서울특별시 은평구,33621.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,마포구,서울특별시 마포구,30755.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,구로구,서울특별시 구로구,29168.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,영등포구,서울특별시 영등포구,35534.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,동작구,서울특별시 동작구,36655.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,서초구,서울특별시 서초구,34046.0,0.3,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,용산구,서울특별시 용산구,18137.0,0.2,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,성동구,서울특별시 성동구,25066.0,0.2,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,강북구,서울특별시 강북구,19742.0,0.2,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,도봉구,서울특별시 도봉구,20893.0,0.2,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,서대문구,서울특별시 서대문구,27386.0,0.2,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,양천구,서울특별시 양천구,25019.0,0.2,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,종로구,서울특별시 종로구,15321.0,0.1,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,중구,서울특별시 중구,11717.0,0.1,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,서울특별시,금천구,서울특별시 금천구,15475.0,0.1,804960.0,897.0,7.3
47170,경상북도 안동시,202401-202408,경상남도,김해시,경상남도 김해시,55581.0,0.5,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,양산시,경상남도 양산시,42385.0,0.4,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,창원시 성산구,경상남도 창원시 성산구,30169.0,0.3,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,진주시,경상남도 진주시,30045.0,0.3,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,거제시,경상남도 거제시,29341.0,0.3,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,창원시 의창구,경상남도 창원시 의창구,26680.0,0.2,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,창원시 마산합포구,경상남도 창원시 마산합포구,17055.0,0.2,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,창원시 마산회원구,경상남도 창원시 마산회원구,18782.0,0.2,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,창원시 진해구,경상남도 창원시 진해구,17953.0,0.2,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,통영시,경상남도 통영시,10434.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,사천시,경상남도 사천시,8589.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,밀양시,경상남도 밀양시,15682.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,함안군,경상남도 함안군,8887.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,창녕군,경상남도 창녕군,12911.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,거창군,경상남도 거창군,9863.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,합천군,경상남도 합천군,6446.0,0.1,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,의령군,경상남도 의령군,4232.0,0.0,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,고성군,경상남도 고성군,5018.0,0.0,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,남해군,경상남도 남해군,2418.0,0.0,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,하동군,경상남도 하동군,3136.0,0.0,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,산청군,경상남도 산청군,2828.0,0.0,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,경상남도,함양군,경상남도 함양군,3584.0,0.0,362019.0,602.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,해운대구,부산광역시 해운대구,44504.0,0.4,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,부산진구,부산광역시 부산진구,37325.0,0.3,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,동래구,부산광역시 동래구,30344.0,0.3,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,남구,부산광역시 남구,33253.0,0.3,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,북구,부산광역시 북구,30328.0,0.3,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,금정구,부산광역시 금정구,30451.0,0.3,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,사하구,부산광역시 사하구,27402.0,0.2,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,연제구,부산광역시 연제구,20012.0,0.2,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,수영구,부산광역시 수영구,19322.0,0.2,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,사상구,부산광역시 사상구,21283.0,0.2,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,기장군,부산광역시 기장군,20486.0,0.2,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,중구,부산광역시 중구,6232.0,0.1,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,서구,부산광역시 서구,9195.0,0.1,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,동구,부산광역시 동구,7866.0,0.1,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,영도구,부산광역시 영도구,10050.0,0.1,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,부산광역시,강서구,부산광역시 강서구,16419.0,0.1,364472.0,604.0,3.3
47170,경상북도 안동시,202401-202408,강원특별자치도,원주시,강원특별자치도 원주시,97103.0,0.9,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,춘천시,강원특별자치도 춘천시,46296.0,0.4,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,태백시,강원특별자치도 태백시,44179.0,0.4,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,강릉시,강원특별자치도 강릉시,27502.0,0.2,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,동해시,강원특별자치도 동해시,19843.0,0.2,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,속초시,강원특별자치도 속초시,9988.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,삼척시,강원특별자치도 삼척시,13943.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,홍천군,강원특별자치도 홍천군,12129.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,횡성군,강원특별자치도 횡성군,8489.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,영월군,강원특별자치도 영월군,11651.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,평창군,강원특별자치도 평창군,11759.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,정선군,강원특별자치도 정선군,14266.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,양구군,강원특별자치도 양구군,5857.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,인제군,강원특별자치도 인제군,6299.0,0.1,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,철원군,강원특별자치도 철원군,4790.0,0.0,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,화천군,강원특별자치도 화천군,4867.0,0.0,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,고성군,강원특별자치도 고성군,2824.0,0.0,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,강원특별자치도,양양군,강원특별자치도 양양군,4443.0,0.0,346228.0,588.0,3.1
47170,경상북도 안동시,202401-202408,충청북도,충주시,충청북도 충주시,52290.0,0.5,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,제천시,충청북도 제천시,58005.0,0.5,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,청주시 흥덕구,충청북도 청주시 흥덕구,31539.0,0.3,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,청주시 서원구,충청북도 청주시 서원구,26657.0,0.2,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,청주시 청원구,충청북도 청주시 청원구,23619.0,0.2,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,음성군,충청북도 음성군,19228.0,0.2,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,단양군,충청북도 단양군,25567.0,0.2,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,청주시 상당구,충청북도 청주시 상당구,15806.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,보은군,충청북도 보은군,6459.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,옥천군,충청북도 옥천군,6492.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,영동군,충청북도 영동군,6685.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,증평군,충청북도 증평군,5558.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,진천군,충청북도 진천군,11244.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,충청북도,괴산군,충청북도 괴산군,6140.0,0.1,295289.0,543.0,2.7
47170,경상북도 안동시,202401-202408,울산광역시,남구,울산광역시 남구,55791.0,0.5,219158.0,468.0,2.0
47170,경상북도 안동시,202401-202408,울산광역시,북구,울산광역시 북구,53512.0,0.5,219158.0,468.0,2.0
47170,경상북도 안동시,202401-202408,울산광역시,울주군,울산광역시 울주군,41286.0,0.4,219158.0,468.0,2.0
47170,경상북도 안동시,202401-202408,울산광역시,중구,울산광역시 중구,37441.0,0.3,219158.0,468.0,2.0
47170,경상북도 안동시,202401-202408,울산광역시,동구,울산광역시 동구,31128.0,0.3,219158.0,468.0,2.0
47170,경상북도 안동시,202401-202408,인천광역시,서구,인천광역시 서구,41516.0,0.4,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,미추홀구,인천광역시 미추홀구,20018.0,0.2,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,연수구,인천광역시 연수구,26144.0,0.2,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,남동구,인천광역시 남동구,26032.0,0.2,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,부평구,인천광역시 부평구,24834.0,0.2,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,중구,인천광역시 중구,14437.0,0.1,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,계양구,인천광역시 계양구,15547.0,0.1,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,동구,인천광역시 동구,1951.0,0.0,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,강화군,인천광역시 강화군,3333.0,0.0,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,인천광역시,옹진군,인천광역시 옹진군,1437.0,0.0,175249.0,419.0,1.6
47170,경상북도 안동시,202401-202408,충청남도,천안시 서북구,충청남도 천안시 서북구,29236.0,0.3,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,천안시 동남구,충청남도 천안시 동남구,23492.0,0.2,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,아산시,충청남도 아산시,26734.0,0.2,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,공주시,충청남도 공주시,7281.0,0.1,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,서산시,충청남도 서산시,10142.0,0.1,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,논산시,충청남도 논산시,7318.0,0.1,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,당진시,충청남도 당진시,11764.0,0.1,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,예산군,충청남도 예산군,5552.0,0.1,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,보령시,충청남도 보령시,5055.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,계룡시,충청남도 계룡시,5016.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,금산군,충청남도 금산군,4393.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,부여군,충청남도 부여군,4158.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,서천군,충청남도 서천군,2093.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,청양군,충청남도 청양군,2044.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,홍성군,충청남도 홍성군,4013.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,충청남도,태안군,충청남도 태안군,3214.0,0.0,151505.0,389.0,1.4
47170,경상북도 안동시,202401-202408,대전광역시,서구,대전광역시 서구,42199.0,0.4,144444.0,380.0,1.3
47170,경상북도 안동시,202401-202408,대전광역시,유성구,대전광역시 유성구,46920.0,0.4,144444.0,380.0,1.3
47170,경상북도 안동시,202401-202408,대전광역시,동구,대전광역시 동구,20502.0,0.2,144444.0,380.0,1.3
47170,경상북도 안동시,202401-202408,대전광역시,중구,대전광역시 중구,18491.0,0.2,144444.0,380.0,1.3
47170,경상북도 안동시,202401-202408,대전광역시,대덕구,대전광역시 대덕구,16333.0,0.1,144444.0,380.0,1.3
47170,경상북도 안동시,202401-202408,전남광주통합특별시,서구,전남광주통합특별시 서구,8824.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,북구,전남광주통합특별시 북구,14224.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,광산구,전남광주통합특별시 광산구,14484.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,목포시,전남광주통합특별시 목포시,7615.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,여수시,전남광주통합특별시 여수시,7766.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,순천시,전남광주통합특별시 순천시,8842.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,광양시,전남광주통합특별시 광양시,8533.0,0.1,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,동구,전남광주통합특별시 동구,4372.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,남구,전남광주통합특별시 남구,5189.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,나주시,전남광주통합특별시 나주시,5358.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,담양군,전남광주통합특별시 담양군,1745.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,곡성군,전남광주통합특별시 곡성군,647.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,구례군,전남광주통합특별시 구례군,603.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,고흥군,전남광주통합특별시 고흥군,1665.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,보성군,전남광주통합특별시 보성군,1122.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,화순군,전남광주통합특별시 화순군,2613.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,장흥군,전남광주통합특별시 장흥군,1251.0,0.0,114395.0,338.0,1.0
47170,경상북도 안동시,202401-202408,전남광주통합특별시,강진군,전남광주통합특별시 강진군,1273.0,0.0,114395.0,338.0,1.0
