조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
44760,충청남도 부여군,202401-202408,문화관광,랜드마크관광,66146,257.0,12.4,513,23.0,0.8
44760,충청남도 부여군,202401-202408,문화관광,도시공원,66146,257.0,12.4,5360,73.0,8.1
44760,충청남도 부여군,202401-202408,문화관광,기타문화관광지,66146,257.0,12.4,14183,119.0,21.4
44760,충청남도 부여군,202401-202408,레저스포츠,육상레저스포츠,45970,214.0,8.6,43191,208.0,94.0
44760,충청남도 부여군,202401-202408,레저스포츠,수상레저스포츠,45970,214.0,8.6,264,16.0,0.6
44760,충청남도 부여군,202401-202408,레저스포츠,기타레저스포츠,45970,214.0,8.6,2515,50.0,5.5
44760,충청남도 부여군,202401-202408,쇼핑,시장,74383,273.0,13.9,9111,95.0,12.2
44760,충청남도 부여군,202401-202408,쇼핑,쇼핑몰,74383,273.0,13.9,65272,255.0,87.8
44760,충청남도 부여군,202401-202408,음식,한식,163258,404.0,30.6,105621,325.0,64.7
44760,충청남도 부여군,202401-202408,음식,전문음식,163258,404.0,30.6,7666,88.0,4.7
44760,충청남도 부여군,202401-202408,음식,카페/찻집,163258,404.0,30.6,32440,180.0,19.9
44760,충청남도 부여군,202401-202408,음식,간이음식,163258,404.0,30.6,12704,113.0,7.8
44760,충청남도 부여군,202401-202408,음식,외국식,163258,404.0,30.6,4827,69.0,3.0
44760,충청남도 부여군,202401-202408,숙박,콘도미니엄,72367,269.0,13.6,49807,223.0,68.8
44760,충청남도 부여군,202401-202408,숙박,캠핑,72367,269.0,13.6,4191,65.0,5.8
44760,충청남도 부여군,202401-202408,숙박,호텔,72367,269.0,13.6,3136,56.0,4.3
44760,충청남도 부여군,202401-202408,숙박,호스텔,72367,269.0,13.6,1339,37.0,1.9
44760,충청남도 부여군,202401-202408,숙박,펜션/민박,72367,269.0,13.6,3528,59.0,4.9
44760,충청남도 부여군,202401-202408,숙박,모텔,72367,269.0,13.6,9925,100.0,13.7
44760,충청남도 부여군,202401-202408,숙박,기타숙박,72367,269.0,13.6,441,21.0,0.6
44760,충청남도 부여군,202401-202408,기타관광,교통시설,21772,148.0,4.1,19711,140.0,90.5
44760,충청남도 부여군,202401-202408,기타관광,기타관광,21772,148.0,4.1,2061,45.0,9.5
47280,경상북도 문경시,202401-202408,자연관광,자연경관(산),18868,137.0,3.9,11590,108.0,61.4
47280,경상북도 문경시,202401-202408,자연관광,자연경관(하천/해양),18868,137.0,3.9,1291,36.0,6.8
47280,경상북도 문경시,202401-202408,자연관광,자연공원,18868,137.0,3.9,5987,77.0,31.7
47280,경상북도 문경시,202401-202408,역사관광,종교성지,54928,234.0,11.3,11294,106.0,20.6
47280,경상북도 문경시,202401-202408,역사관광,역사유적지,54928,234.0,11.3,43608,209.0,79.4
47280,경상북도 문경시,202401-202408,역사관광,역사유물,54928,234.0,11.3,26,5.0,0.0
47280,경상북도 문경시,202401-202408,체험관광,공예체험,17220,131.0,3.5,13,4.0,0.1
47280,경상북도 문경시,202401-202408,체험관광,농/산/어촌체험,17220,131.0,3.5,465,22.0,2.7
47280,경상북도 문경시,202401-202408,체험관광,웰니스관광,17220,131.0,3.5,16742,129.0,97.2
47280,경상북도 문경시,202401-202408,문화관광,테마공원,42483,206.0,8.7,13397,116.0,31.5
47280,경상북도 문경시,202401-202408,문화관광,공연시설,42483,206.0,8.7,698,26.0,1.6
47280,경상북도 문경시,202401-202408,문화관광,전시시설,42483,206.0,8.7,6682,82.0,15.7
47280,경상북도 문경시,202401-202408,문화관광,복합관광시설,42483,206.0,8.7,636,25.0,1.5
47280,경상북도 문경시,202401-202408,문화관광,도시공원,42483,206.0,8.7,8334,91.0,19.6
47280,경상북도 문경시,202401-202408,문화관광,기타문화관광지,42483,206.0,8.7,8885,94.0,20.9
47280,경상북도 문경시,202401-202408,문화관광,레저스포츠시설,42483,206.0,8.7,3851,62.0,9.1
47280,경상북도 문경시,202401-202408,레저스포츠,육상레저스포츠,21529,147.0,4.4,16916,130.0,78.6
47280,경상북도 문경시,202401-202408,레저스포츠,기타레저스포츠,21529,147.0,4.4,3121,56.0,14.5
47280,경상북도 문경시,202401-202408,레저스포츠,수상레저스포츠,21529,147.0,4.4,399,20.0,1.9
47280,경상북도 문경시,202401-202408,레저스포츠,항공레저스포츠,21529,147.0,4.4,1093,33.0,5.1
47280,경상북도 문경시,202401-202408,쇼핑,시장,8715,93.0,1.8,8715,93.0,100.0
47280,경상북도 문경시,202401-202408,음식,카페/찻집,168689,411.0,34.7,34949,187.0,20.7
47280,경상북도 문경시,202401-202408,음식,한식,168689,411.0,34.7,85952,293.0,51.0
47280,경상북도 문경시,202401-202408,음식,간이음식,168689,411.0,34.7,11580,108.0,6.9
47280,경상북도 문경시,202401-202408,음식,외국식,168689,411.0,34.7,17148,131.0,10.2
47280,경상북도 문경시,202401-202408,음식,음식점기타,168689,411.0,34.7,1254,35.0,0.7
47280,경상북도 문경시,202401-202408,음식,전문음식,168689,411.0,34.7,17806,133.0,10.6
47280,경상북도 문경시,202401-202408,숙박,호스텔,80262,283.0,16.5,2201,47.0,2.7
47280,경상북도 문경시,202401-202408,숙박,캠핑,80262,283.0,16.5,7329,86.0,9.1
