조회_SGG_CD,조회_지역,조회기간,RK,ITS_BRO_ID,MD5_POI_ID,ITS_BRO_NM,KTO_CATE_NAME_B,SRCH_NTV_CNT
47170,경상북도 안동시,202501-202512,24,39DAE12F127F43A034E2FE4B6D0401D9,f571b732c7e31d518e203c929b4a54c9,유교랜드,기타레저스포츠,2212
47170,경상북도 안동시,202501-202512,25,D094D18F9A5088A216C79A54DED5B8BC,e57f718840a576abbb40a7d046c4e3b0,용상시장,시장,2012
47170,경상북도 안동시,202501-202512,26,041858CAF2C91C84AA7C2531564C6126,2fffa6dd1b50ced2b3d67b862bf2f61d,만휴정,역사유적지,1857
47170,경상북도 안동시,202501-202512,27,AE6079ECE3439EDD65B512DF94CDFF93,9661a5d77585c9ffe04a16455dc311cc,한국문화테마파크,테마공원,1748
47170,경상북도 안동시,202501-202512,28,FEE534B48DEDDFBA6B5B6EA79E65620D,be55627a8cd1c85ec5f6c1031d115c86,롯데시네마프리미엄안동,공연시설,1740
47170,경상북도 안동시,202501-202512,29,67251912036F8759900120A41E76CE3A,feaf9c93304f3388c4e250a3e3ae1249,구담시장,시장,1711
47170,경상북도 안동시,202501-202512,30,9B9BCD953ACE7EFF1C9B3BA7794F4A16,27b23309117dfad9ad551edeb8ee6f47,안동수산물도매시장,시장,1669
47170,경상북도 안동시,202501-202512,31,F3E24262E4EDB871CE4D02D424AE0FE5,80faee9f68baddaef1d68952386b9e83,안동강변구장,레저스포츠시설,1656
47170,경상북도 안동시,202501-202512,32,89A15DEA964CB31C13C796EE6D8DE3BB,7271e336931c9bb7a70edf611ef61fdc,선성수상길,기타레저스포츠,1588
47170,경상북도 안동시,202501-202512,33,31A8BFCC46667D1A401B0993F5D3FF4E,9bb22abf5132ed32bc2eb29a0be6f8c5,안동중앙문화의거리,기타쇼핑시설,1463
47170,경상북도 안동시,202501-202512,34,88271C9C0B43343507FB440E1A3C9764,2363b066af52f4e64d8cc421ee5766ba,안동호반자연휴양림,자연공원,1457
47170,경상북도 안동시,202501-202512,35,B6D3AD3CBCBBE77BB647E1A977CD8287,59c1c132657789d703978187b892a304,CM파크호텔,호텔,1386
47170,경상북도 안동시,202501-202512,36,9C8CCE57E3CBA93E49B18E092BF85DF5,976e0f7abaa5c9f9cd2dec1287213a7b,낙동강12경(부용경)부용대,역사유적지,1250
47170,경상북도 안동시,202501-202512,37,59F9309191A22721BED05E149064B1FC,07c7c610c3fb254aa77edf8ab83a1db9,연미사,종교성지,1215
47170,경상북도 안동시,202501-202512,38,6310DADF60639AA141D64A4BC1D13D75,0de8edc3ca45858f2377e6d9ab5d2ee2,플레이방월드,테마공원,1191
47170,경상북도 안동시,202501-202512,39,C6C8E9A4B13AA82ABBF2A62DAEC8CC70,7b85fe72ff6949c80e26e57e75254399,안동시립박물관,전시시설,1148
47170,경상북도 안동시,202501-202512,40,B7BE253FFAC20858A8CFD69DE574C8B2,bdfbcd179cf87218bbe8301e74087883,케이스호텔안동점,호텔,1114
47170,경상북도 안동시,202501-202512,41,EEAA6BC253A97C0D8D77D232913B2B9F,7af00ed7f7dcae278c5bcd821ba6273e,옹천역폐역,교통시설,1064
47170,경상북도 안동시,202501-202512,42,61A9D78AA794263754C9A2F6AE7EDB25,8b5e7836dd068601d1d820b4147fde37,암산안전체험유원지,복합관광시설,1055
47170,경상북도 안동시,202501-202512,43,1B458415154F1ED96D1E121E970127BC,06be920ea6c5f217fc073fc90e9b5f26,경상북도독립운동기념관,전시시설,1052
47170,경상북도 안동시,202501-202512,44,1F6ACAC13F6185B6D95EAB5FCE81D379,41f64b3abf2a83bf9879c1afe680a205,금소생태공원,도시공원,995
47170,경상북도 안동시,202501-202512,45,28813D9F89453241BD570CD6422DCC72,cfdb3bc0f5d90696528da5fb3a0cf9a9,고려호텔,호텔,943
47170,경상북도 안동시,202501-202512,46,5C0ED7C32BB03773EC188019FADD206C,258789c9d6a4c649bf5e766c16f9cc35,브라운도트호텔안동옥동점,호텔,941
47170,경상북도 안동시,202501-202512,47,5CDED4CE970B1147A6A8A96DB6EEA23A,411cc27b2f1bdf83f4730af796e01654,안동파크골프장,기타레저스포츠,921
47170,경상북도 안동시,202501-202512,48,6CF1F6E27B0E7205EEFE75CA3FAD0B40,b66c7db9e76513ecdd4144b2da326feb,월영호텔,호텔,919
47170,경상북도 안동시,202501-202512,49,58DBD6FABB2B62B8B28AE0B2AB25FE8E,2c3d34540cd34e6bbebfcc2d698de94a,호텔얌안동강남점,모텔,918
47170,경상북도 안동시,202501-202512,50,AEECE604343C23D0623F80DC27FC79C0,9db4c493f2dfb03680d8c578fcff8c43,안동파크호텔,호텔,898
47170,경상북도 안동시,202501-202512,51,43F6D44183B9FAD0AF2C5BC9324FF51C,dcd6dce6bc51a45c08657d380bd83c5f,풍산시장,시장,876
47170,경상북도 안동시,202501-202512,52,BACA9802999D048D75F5A6F1E05939CA,145cff933bdcbe21d1a974706ba32882,송강미술관,전시시설,875
47170,경상북도 안동시,202501-202512,53,381B7BE440E9004AC7DFC92E7064D437,8775ace211034aa2f9386a809ef3856a,영모각,전시시설,855
47170,경상북도 안동시,202501-202512,54,EF81B9083E4432E8291520516F0ABF8B,5b378d141ff48558e5dac2c1bca9af5c,임하호수상레저타운캠핑장,캠핑,853
47170,경상북도 안동시,202501-202512,55,F93F087B88160C27DF33AF249F9A7AE4,187fc079998937654773cca40f9b7c17,구름에,콘도미니엄,827
47170,경상북도 안동시,202501-202512,56,8C86B2608FFC71EC6384153E332214EA,0423dbb8e054b9705d679a7fa02a49ba,비앤비모텔,모텔,792
47170,경상북도 안동시,202501-202512,56,B78DD1F8F9FADBF0DC21972A524722AA,add43d188ab50f3abd854147585072ca,퀸모텔,모텔,792
47170,경상북도 안동시,202501-202512,58,74657AED1DDEC61701A31002258A239D,e1188ebdf4e50137c74ba1e3028486bd,탈춤공원,도시공원,781
47170,경상북도 안동시,202501-202512,59,CAC08241A77A056C0A3E605DBE15EE1A,a9781261296b79d4a126f520daea895b,단호샌드파크캠핑장,캠핑,776
47170,경상북도 안동시,202501-202512,60,EA460E08625DF1DEB7AD064AA910114F,a155e6cafd78fbfbf2984bf8f4939ea2,안동암산얼음축제,기타문화관광지,746
47170,경상북도 안동시,202501-202512,61,4C4F48FA614240BE1338271D20DD040B,cdf68a8578f928f2d71d7f440c5aa06b,천년숲,도시공원,729
47170,경상북도 안동시,202501-202512,62,5ABFF96744B0EAEEEAE986F30634C07D,31b5df08abee11372afff141dfe824fb,꿈의궁전,모텔,701
47170,경상북도 안동시,202501-202512,63,BDAFB5A4515B278B8F780FD4B78C0B51,dc5992dda5debc66f3b953225c531865,브라운도트호텔안동풍산점,호텔,700
47170,경상북도 안동시,202501-202512,64,A4FA62921FC2B7E4DAEC8969C3A4390E,9a73eb26e5544751e3c372a1bcca51ac,안동시평생학습관,체험관광기타,689
47170,경상북도 안동시,202501-202512,65,3DEEDE626F27CCA50800C56217DCDFD0,01caf04f78b1e46a217b1370186f1068,강남실내테니스장,기타레저스포츠,678
47170,경상북도 안동시,202501-202512,66,BFDAF3CA4B8F3B09134FCE1C86B30370,e4a796f9290084ae77d3ad3084d72d31,안동임청각,역사유적지,653
47170,경상북도 안동시,202501-202512,67,C8D478CB42DCCB85A8BCCD16CFBD7D32,aeb4863a1843affc070eef80dcad8c1d,브라운도트호텔태화점,모텔,639
47170,경상북도 안동시,202501-202512,68,3C7A7760AA183ED79829492F505525ED,49dd1aa5fa675c4159d456dfed3cfb44,이육사문학관,전시시설,629
47170,경상북도 안동시,202501-202512,68,22686B8E6E874219C457F79BAA011A6B,f7991b1edcd9fa4ac955ae11e5932edb,도산원탕,웰니스관광,629
47170,경상북도 안동시,202501-202512,70,0E483C962E3777D56D48557F335EBF0A,57319280d324378f8034c7c4865565e6,쇼모텔,모텔,616
47170,경상북도 안동시,202501-202512,71,63D27CD8B9826F795E88C87B26BEB5F4,ad09c3f1e8d6c2f1ea583afd33c3cbad,윈호텔,호텔,609
47170,경상북도 안동시,202501-202512,72,CFF8A288858953940029FE539475FD61,558290443cdbf44022859babcadf0cf0,브라운도트호텔안동문화의거리점,호텔,595
47170,경상북도 안동시,202501-202512,73,4166D14EA25341CEA7D2877548CCB82D,c7ebba994efb3731d4c906b3c0e6b865,하얀성모텔,모텔,584
47170,경상북도 안동시,202501-202512,74,79BF9632A431D8066FEB5964129D8210,72e43d83e74d4a60cabff22f0f1b6ece,길안천지생태공원,도시공원,576
47170,경상북도 안동시,202501-202512,75,D4B69486206D5E42BB96C206BAEC4E1A,edbde82c4223ad103ab5e8765fd943d9,한국국학진흥원인문정신연수원,육상레저스포츠,562
47170,경상북도 안동시,202501-202512,76,530D0485F478F90885D72EA83AA91160,6acd1d217492d62ed0601b21da63faa7,안동용계리은행나무,역사유적지,561
47170,경상북도 안동시,202501-202512,77,4C24D06407BAD6D6DA07E9CEA45BB3CC,e21b59454204c650a5b874e36cc3a097,스위트호텔,모텔,557
47170,경상북도 안동시,202501-202512,78,8DADD8548E1466C09E1EB8A5693701C9,93b396ed609458115150b40ac9915511,올웨이즈펜션,펜션/민박,541
47170,경상북도 안동시,202501-202512,79,0D03964808D98C46D31586C19CA36911,55ab05913143b95c5b5a4455a1e079e4,안동소주전통음식박물관,전시시설,531
47170,경상북도 안동시,202501-202512,80,F544A7816D8BDC702DAABF66546ABCB6,532edb94e19180aca4152089e3d39621,수산궁모텔,모텔,478
47170,경상북도 안동시,202501-202512,81,BFFC1244B93E3F28ABDDE9FCF159A8D8,968fa23c5353d2998eca33d0c994891b,이재명대통령생가터,역사유적지,473
47170,경상북도 안동시,202501-202512,81,9E3DCF4195A0B31678254DC852BC8C09,4cd9b9a23d1c08707a723b56062a502f,묵계서원,역사유적지,473
47170,경상북도 안동시,202501-202512,83,99C8C4782361F4A2A201114257D298D4,481d02dea7ffdfc1bb0898b8dea76ee4,놀팍,테마공원,467
47170,경상북도 안동시,202501-202512,84,A782B110F359861EAE99B07B131FA069,292ef57a119d835b89f5bb7e2132136f,모텔캐슬,모텔,464
47170,경상북도 안동시,202501-202512,85,DC1EFF967ED260FC9E8BEC0914C5981B,2d745be7d6763da15d22a4caebeb3086,경상북도산림과학박물관,전시시설,455
47170,경상북도 안동시,202501-202512,86,22EEFEAB65B3EE6C0C8305C03843EE2C,ec8a79f01156b3c82a27ca947f49d319,안동시청소년수련원,육상레저스포츠,439
47170,경상북도 안동시,202501-202512,87,C5F04D41459139FBB257864A74135B16,8a62597f9bd8606ab7a2843184817fc0,석동선착장,교통시설,438
47170,경상북도 안동시,202501-202512,88,B4DFD24B48D0B2F001A2E4FD366DA8AC,fc89b255ff1cda6da5e7dd34d2537276,주토피움,테마공원,433
47170,경상북도 안동시,202501-202512,89,1C95EAA3857738F277886E7A69EC712A,7295c162619011d409535c8d835c9527,권정생동화나라,기타문화관광지,421
47170,경상북도 안동시,202501-202512,90,47E0FD4267BF90DF6C69F32CEB2D818A,6f09487bd29c621105df686e89c5c332,경북청과,시장,419
47170,경상북도 안동시,202501-202512,91,E5F7FD93D5C70C413CF480545EFBEB29,6c37ead618074dc3fe4962bf12b2d4c8,농암종택,역사유적지,417
47170,경상북도 안동시,202501-202512,92,50D49CE282E2DB2FAF4BED74FBF5D9F8,92dfdc82c03321488973ac926fff2218,용상체육공원야구장,레저스포츠시설,414
47170,경상북도 안동시,202501-202512,93,6EB7DBB727A1FA77828B7FAE5491F96B,c353ade81d364318beec396fd3d62696,해적선펜션,펜션/민박,404
47170,경상북도 안동시,202501-202512,94,179F744E6D0E9705671E8A912E8F5F90,c4b7dc323e3b70d8a980f15056f6bcec,호텔같은모텔,모텔,395
47170,경상북도 안동시,202501-202512,95,C07BC8797E76CC5354F84E5B8B3CC758,97dea3d1cd114bedba992e18815ee523,고산정,역사유적지,394
47170,경상북도 안동시,202501-202512,96,40339956D450C3BC4B4C5232C8B5039A,a9351d889897deeda87c75ee538b4f63,안동이천동마애여래입상,역사유적지,391
47170,경상북도 안동시,202501-202512,97,6F8BFBBD741B2E47ED0315BADD146C62,7eff0d65b05a663d7286006aab2f5000,필모텔사우나,모텔,387
47170,경상북도 안동시,202501-202512,98,B40EF04FED5207D226DC9158259ABFB5,403f32384df50bf6db4d7f2c6fcbd4ad,임하댐구장,레저스포츠시설,384
47170,경상북도 안동시,202501-202512,99,1CD2E4728560911AC3A876D7C154DA77,bc62f7c10d9a6f1dda5613ffc3603452,호텔누리다,모텔,358
47170,경상북도 안동시,202501-202512,100,20ECD563647C244EECBA4D54ED09148F,0f77543ff116c36b1075358ae47bea65,모로펜션,펜션/민박,356
