조회_SGG_CD,조회_지역,조회기간,CNTRL_POI_ID,MD5_POI_ID,CNTRL_SIDO_CD,CNTRL_SIDO_NM,CNTRL_SGG_CD,CNTRL_SGG_NM,CNTRL_POI_X_COORD,CNTRL_POI_Y_COORD,CNTRL_TAR_NM,CNTRL_CATE_NM_LARGE,CNTRL_CATE_NM_MIDL,DGRE_CNTRL,BASE_YM,RK
47170,경상북도 안동시,202401-202408,805DB1A51BD0A535C76D9B07EEFE8A9F,20f293475800f79e12653fa07c97258b,47,경북,47170,안동시,128.7610007921633,36.57661588564419,월영교,관광지,기타관광,3.8321467687928177,202408,1
47170,경상북도 안동시,202401-202408,3B4656B45B731E7F16BBF5B3D1C4F8AE,446c3106f3d69d4cef86e1cfe0b876bf,47,경북,47170,안동시,128.517994889252,36.539062884929,안동하회마을,관광지,역사관광,2.6144550514109333,202408,2
47170,경상북도 안동시,202401-202408,6F7D6A017DA1AC8D29D7A654F7F53218,3a80de0f040387a963970e5981155c73,47,경북,47170,안동시,128.728003827555,36.5655058006821,안동구시장,관광지,쇼핑,2.5817023885316805,202408,3
47170,경상북도 안동시,202401-202408,6A8AE4410EE675B86DBF6B6898C9DEB5,365d558c221846b3e972433e9691b393,47,경북,47170,안동시,128.843241853582,36.7273215810925,도산서원,관광지,역사관광,1.9377177331949336,202408,4
47170,경상북도 안동시,202401-202408,026CFC2358E65BFA68AE779CA0D85DBB,e9978f29ae16aa0e25948c6c14d55d1e,47,경북,47170,안동시,128.770944235371,36.5878369051768,낙강물길공원,관광지,문화관광,1.4819651061636803,202408,5
47170,경상북도 안동시,202401-202408,D3CBBA7E99D06CF450917CE4D16CAC47,20c99c680bff19bd1d0925e3aeb26f86,47,경북,47170,안동시,128.66256420783373,36.653328694674215,봉정사,관광지,역사관광,1.0635404898421696,202408,6
47170,경상북도 안동시,202401-202408,42E8AED63CD20640B5F2FD04275DD257,0cd50eb0d6cfdb3bb1560c0f51fb2504,47,경북,47170,안동시,128.5527128762975,36.54043312261264,병산서원,관광지,역사관광,0.9852508578534863,202408,7
47170,경상북도 안동시,202401-202408,041858CAF2C91C84AA7C2531564C6126,2fffa6dd1b50ced2b3d67b862bf2f61d,47,경북,47170,안동시,128.90984026130513,36.41044037984126,만휴정,관광지,역사관광,0.951879841074789,202408,8
47170,경상북도 안동시,202401-202408,B64B0A5F39D16EFE651F58ACE99798F9,d0df033ec32bae3d244d2d9427cd7e55,47,경북,47170,안동시,128.7238930858289,36.56492250436378,중앙신시장,관광지,쇼핑,0.7151490867325839,202408,9
47170,경상북도 안동시,202401-202408,89A15DEA964CB31C13C796EE6D8DE3BB,7271e336931c9bb7a70edf611ef61fdc,47,경북,47170,안동시,128.81507507356793,36.69788587017949,선성수상길,관광지,레저스포츠,0.6030575433791703,202408,10
47170,경상북도 안동시,202401-202408,9C8CCE57E3CBA93E49B18E092BF85DF5,976e0f7abaa5c9f9cd2dec1287213a7b,47,경북,47170,안동시,128.51655053436087,36.542645801368835,낙동강12경(부용경)/부용대,관광지,역사관광,0.5895190815683746,202408,11
47170,경상북도 안동시,202401-202408,E2FE019909E3EAF939A3799CCEE7AA1A,ecbbdcb183a573c859d71c14ace48427,47,경북,47170,안동시,128.780276974001,36.5669504535263,안동그랜드호텔,숙박,숙박,0.5299415419639949,202408,12
47170,경상북도 안동시,202401-202408,39DAE12F127F43A034E2FE4B6D0401D9,f571b732c7e31d518e203c929b4a54c9,47,경북,47170,안동시,128.77827712159552,36.569589028696555,유교랜드,관광지,레저스포츠,0.5273606411838858,202408,13
47170,경상북도 안동시,202401-202408,31A8BFCC46667D1A401B0993F5D3FF4E,9bb22abf5132ed32bc2eb29a0be6f8c5,47,경북,47170,안동시,128.73201213956344,36.564704907810096,안동중앙문화의거리,관광지,쇼핑,0.4380227501265019,202408,14
47170,경상북도 안동시,202401-202408,651A7A930C4D44B869E19E3D80F69BDF,53ddf361b2d95cc8a2bf051e334a13d2,47,경북,47170,안동시,128.733197806049,36.5661724285885,웅부공원,관광지,문화관광,0.3582536587798456,202408,15
47170,경상북도 안동시,202401-202408,B7BE253FFAC20858A8CFD69DE574C8B2,bdfbcd179cf87218bbe8301e74087883,47,경북,47170,안동시,128.735503319599,36.5513685694976,케이스호텔/안동점,숙박,숙박,0.33932687883378565,202408,16
47170,경상북도 안동시,202401-202408,B6D3AD3CBCBBE77BB647E1A977CD8287,59c1c132657789d703978187b892a304,47,경북,47170,안동시,128.495163184217,36.575753003514,CM파크호텔,숙박,숙박,0.30684885612299284,202408,17
47170,경상북도 안동시,202401-202408,0762750146B73A3094BB0F6170FA8A32,9d8b328dc999c1372195928a387b78b2,47,경북,47170,안동시,128.782332334077,36.568228101001,리첼호텔,숙박,숙박,0.3000410877391849,202408,18
47170,경상북도 안동시,202401-202408,89B1C6C4EC9DC76E42A3A42EB46261F1,38f348fb19d8d77626d9f186ef9fe402,47,경북,47170,안동시,128.6480514,36.5891878,안동학가산온천,관광지,체험관광,0.2861443990043833,202408,19
47170,경상북도 안동시,202401-202408,B4DFD24B48D0B2F001A2E4FD366DA8AC,fc89b255ff1cda6da5e7dd34d2537276,47,경북,47170,안동시,128.78086026224224,36.566367190548455,주토피움,관광지,문화관광,0.275113245131898,202408,20
47170,경상북도 안동시,202401-202408,0D03964808D98C46D31586C19CA36911,55ab05913143b95c5b5a4455a1e079e4,47,경북,47170,안동시,128.70870014818132,36.5497574511488,안동소주전통음식박물관,관광지,문화관광,0.251679568455239,202408,21
47170,경상북도 안동시,202401-202408,C6C8E9A4B13AA82ABBF2A62DAEC8CC70,7b85fe72ff6949c80e26e57e75254399,47,경북,47170,안동시,128.766666926801,36.5795044871,안동시립박물관,관광지,문화관광,0.251212532430424,202408,22
47170,경상북도 안동시,202401-202408,AE4EF2035A8D785CD2B8359785EE5174,f7a8b2995a274f82e6278ed5f6cc4ccc,47,경북,47170,안동시,128.749390875269,36.5611731111467,CGV/안동,관광지,문화관광,0.21410285844140323,202408,23
47170,경상북도 안동시,202401-202408,88271C9C0B43343507FB440E1A3C9764,2363b066af52f4e64d8cc421ee5766ba,47,경북,47170,안동시,128.82801466981778,36.703296270924525,안동호반자연휴양림,관광지,자연관광,0.19454982563573558,202408,24
47170,경상북도 안동시,202401-202408,21CFD32801ECADC7D9651270A780F2E5,f951b67e9c846f89d465ef99dd0696fb,47,경북,47170,안동시,128.7733925333756,36.56735411073758,안동레이크GC,관광지,레저스포츠,0.1664246157428541,202408,25
47170,경상북도 안동시,202401-202408,74657AED1DDEC61701A31002258A239D,e1188ebdf4e50137c74ba1e3028486bd,47,경북,47170,안동시,128.731531352025,36.5601730976532,탈춤공원,관광지,문화관광,0.1620134825327328,202408,26
47170,경상북도 안동시,202401-202408,D6EE0409BA9853CED336EC7A0BF2CF6C,9bc463f60f7112293fb223386e35efdc,47,경북,47170,안동시,128.725587440321,36.5594509151887,안동문화예술의전당,관광지,문화관광,0.14590299854224245,202408,27
47170,경상북도 안동시,202401-202408,BDAFB5A4515B278B8F780FD4B78C0B51,dc5992dda5debc66f3b953225c531865,47,경북,47170,안동시,128.570880611594,36.5791101557749,브라운도트호텔/안동풍산점,숙박,숙박,0.13404150564366585,202408,28
47170,경상북도 안동시,202401-202408,9E3DCF4195A0B31678254DC852BC8C09,4cd9b9a23d1c08707a723b56062a502f,47,경북,47170,안동시,128.917599863053,36.4156630285501,묵계서원,관광지,역사관광,0.12948893669107084,202408,29
47170,경상북도 안동시,202401-202408,F93F087B88160C27DF33AF249F9A7AE4,187fc079998937654773cca40f9b7c17,47,경북,47170,안동시,128.768704061958,36.573302980195,구름에,숙박,숙박,0.12600767600671864,202408,30
47170,경상북도 안동시,202401-202408,D030C20221D69EB701D890D32EFC687C,7fe09cba97ce77d62073096aaa7445fa,47,경북,47170,안동시,128.608584120615,36.5899347781946,안동시농산물도매시장,관광지,쇼핑,0.12049523814064496,202408,31
47170,경상북도 안동시,202401-202408,A8E75312083DF3F6330A164A300325F2,72b7ab771a29f3db7e80cc6364b327a2,47,경북,47170,안동시,128.518050379904,36.5447011339018,화천서원,관광지,역사관광,0.1182821159168684,202408,32
47170,경상북도 안동시,202401-202408,3C7A7760AA183ED79829492F505525ED,49dd1aa5fa675c4159d456dfed3cfb44,47,경북,47170,안동시,128.8630455267141,36.73898706567588,이육사문학관,관광지,문화관광,0.11600856135748124,202408,33
47170,경상북도 안동시,202401-202408,CFF8A288858953940029FE539475FD61,558290443cdbf44022859babcadf0cf0,47,경북,47170,안동시,128.73115410460963,36.56390153503811,브라운도트호텔/안동문화의거리점,숙박,숙박,0.11407240242091854,202408,34
47170,경상북도 안동시,202401-202408,CEAC8B3A28D1F878F5E190FA7D4DA32E,719de5cfd5b190694f5b2b59ef08c955,47,경북,47170,안동시,128.5754347896,36.4892356061814,리버힐CC,관광지,레저스포츠,0.11354095035806952,202408,35
47170,경상북도 안동시,202401-202408,CFE3290B1D832EB3BCB80C192019AC4E,59abc4e6b4db67812c9d56a82e4861e1,47,경북,47170,안동시,128.610792936827,36.474459750765,남안동CC,관광지,레저스포츠,0.11130060776675205,202408,36
47170,경상북도 안동시,202401-202408,6CF1F6E27B0E7205EEFE75CA3FAD0B40,b66c7db9e76513ecdd4144b2da326feb,47,경북,47170,안동시,128.714949416705,36.5662556229137,월영호텔,숙박,숙박,0.10837193487459246,202408,37
47170,경상북도 안동시,202401-202408,F3E24262E4EDB871CE4D02D424AE0FE5,80faee9f68baddaef1d68952386b9e83,47,경북,47170,안동시,128.711172078088,36.556562251918,안동강변구장,관광지,문화관광,0.10484227952702255,202408,38
47170,경상북도 안동시,202401-202408,AE6079ECE3439EDD65B512DF94CDFF93,9661a5d77585c9ffe04a16455dc311cc,47,경북,47170,안동시,128.8426295251478,36.694215222297956,한국문화테마파크,관광지,문화관광,0.10445177957724587,202408,39
47170,경상북도 안동시,202401-202408,FEE534B48DEDDFBA6B5B6EA79E65620D,be55627a8cd1c85ec5f6c1031d115c86,47,경북,47170,안동시,128.69972853761044,36.56636661355189,롯데시네마/프리미엄안동,관광지,문화관광,0.10284180854078674,202408,40
47170,경상북도 안동시,202401-202408,C07BC8797E76CC5354F84E5B8B3CC758,97dea3d1cd114bedba992e18815ee523,47,경북,47170,안동시,128.892125964605,36.7676506856674,고산정,관광지,역사관광,0.08864225075777077,202408,41
47170,경상북도 안동시,202401-202408,28813D9F89453241BD570CD6422DCC72,cfdb3bc0f5d90696528da5fb3a0cf9a9,47,경북,47170,안동시,128.732753419346,36.5644781732833,고려호텔,숙박,숙박,0.08838346044779141,202408,42
47170,경상북도 안동시,202401-202408,5C0ED7C32BB03773EC188019FADD206C,258789c9d6a4c649bf5e766c16f9cc35,47,경북,47170,안동시,128.70345282626266,36.563979249658246,브라운도트호텔/안동옥동점,숙박,숙박,0.08815659877173289,202408,43
47170,경상북도 안동시,202401-202408,40339956D450C3BC4B4C5232C8B5039A,a9351d889897deeda87c75ee538b4f63,47,경북,47170,안동시,128.7051986,36.6065253,안동이천동마애여래입상,관광지,역사관광,0.08600590069767866,202408,44
47170,경상북도 안동시,202401-202408,8C86B2608FFC71EC6384153E332214EA,0423dbb8e054b9705d679a7fa02a49ba,47,경북,47170,안동시,128.715921560637,36.565561264181,비앤비모텔,숙박,숙박,0.0857767024054056,202408,45
47170,경상북도 안동시,202401-202408,4C24D06407BAD6D6DA07E9CEA45BB3CC,e21b59454204c650a5b874e36cc3a097,47,경북,47170,안동시,128.702506112673,36.562450411094,스위트호텔,숙박,숙박,0.07813306575453194,202408,46
47170,경상북도 안동시,202401-202408,A69C29DC804EED269791E5ECBE2D81F5,6c6d95e246b2a07c5685b1963e370cd7,47,경북,47170,안동시,128.843103329843,36.695797385263,안동국제컨벤션센터,관광지,문화관광,0.0766187347088887,202408,47
47170,경상북도 안동시,202401-202408,B78DD1F8F9FADBF0DC21972A524722AA,add43d188ab50f3abd854147585072ca,47,경북,47170,안동시,128.494885431894,36.575669677724,퀸모텔,숙박,숙박,0.07524046899338466,202408,48
47170,경상북도 안동시,202401-202408,61A9D78AA794263754C9A2F6AE7EDB25,8b5e7836dd068601d1d820b4147fde37,47,경북,47170,안동시,128.6785366163637,36.50620662412847,암산유원지,관광지,문화관광,0.06887115365700079,202408,49
47170,경상북도 안동시,202401-202408,AEECE604343C23D0623F80DC27FC79C0,9db4c493f2dfb03680d8c578fcff8c43,47,경북,47170,안동시,128.735339679353,36.564117028429,안동파크호텔,숙박,숙박,0.06522498817275872,202408,50
47170,경상북도 안동시,202401-202408,4C4F48FA614240BE1338271D20DD040B,cdf68a8578f928f2d71d7f440c5aa06b,47,경북,47170,안동시,128.50503356556192,36.572110237840164,천년숲,관광지,문화관광,0.0650184386497124,202408,51
47170,경상북도 안동시,202401-202408,95FBE826E6F55DD63FF9C736C174B647,7b73cf628ef6fdf7d3a61cd866d5a6b7,47,경북,47170,안동시,128.728448271846,36.5619228771653,넘버25호텔/안동역점,숙박,숙박,0.06284784440889313,202408,52
47170,경상북도 안동시,202401-202408,9B9BCD953ACE7EFF1C9B3BA7794F4A16,27b23309117dfad9ad551edeb8ee6f47,47,경북,47170,안동시,128.606236544753,36.5898355115976,안동수산물도매시장,관광지,쇼핑,0.060817328158449674,202408,53
47170,경상북도 안동시,202401-202408,939D8375433CE3073A2D3E2CA1A8446D,2e8442ec82dfbec481f913ff477f4d46,47,경북,47170,안동시,128.73414700734293,36.56630052866821,전통문화콘텐츠박물관,관광지,문화관광,0.05914037284972251,202408,54
47170,경상북도 안동시,202401-202408,5ABFF96744B0EAEEEAE986F30634C07D,31b5df08abee11372afff141dfe824fb,47,경북,47170,안동시,128.726503967887,36.5647836497734,꿈의궁전,숙박,숙박,0.0587902004096788,202408,55
47170,경상북도 안동시,202401-202408,F7436039445E296734D5019028623B66,68de036658c88d8020e9f1c54232b256,47,경북,47170,안동시,128.76687342248488,36.57474981915958,안동민속촌,관광지,역사관광,0.057448849239272064,202408,56
47170,경상북도 안동시,202401-202408,0E483C962E3777D56D48557F335EBF0A,57319280d324378f8034c7c4865565e6,47,경북,47170,안동시,128.70270054901,36.561617173717,쇼모텔,숙박,숙박,0.057372195685632066,202408,57
47170,경상북도 안동시,202401-202408,04C13C0E46414D947A72E1D70A1F9F0E,b523f506f97bbde24fb06451566e80dd,47,경북,47170,안동시,128.5784891117762,36.57925318589603,체화정,관광지,역사관광,0.05472419955486996,202408,58
47170,경상북도 안동시,202401-202408,CDB4F67CE29624774D379211A3871835,58eb0ed4ac387171b312ef5657bc9cba,47,경북,47170,안동시,128.527688371537,36.5489507181339,하회세계탈박물관,관광지,문화관광,0.05253288650756688,202408,59
47170,경상북도 안동시,202401-202408,1CD2E4728560911AC3A876D7C154DA77,bc62f7c10d9a6f1dda5613ffc3603452,47,경북,47170,안동시,128.73553094609,36.5650059109042,호텔누리다,숙박,숙박,0.0513532465294473,202408,60
47170,경상북도 안동시,202401-202408,381B7BE440E9004AC7DFC92E7064D437,8775ace211034aa2f9386a809ef3856a,47,경북,47170,안동시,128.51748196438604,36.53811170572557,영모각,관광지,문화관광,0.048934893908335844,202408,61
47170,경상북도 안동시,202401-202408,59F9309191A22721BED05E149064B1FC,07c7c610c3fb254aa77edf8ab83a1db9,47,경북,47170,안동시,128.70614420014786,36.60647321633267,연미사,관광지,역사관광,0.04842393384969718,202408,62
47170,경상북도 안동시,202401-202408,1B458415154F1ED96D1E121E970127BC,06be920ea6c5f217fc073fc90e9b5f26,47,경북,47170,안동시,128.85788160487,36.533538133226,경상북도독립운동기념관,관광지,문화관광,0.04686466359264108,202408,63
