조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,DISP_NM,DTL_TOU_NUM,TOT_DTL_TOU_NUM_RATE,TOU_NUM,TOU_NUM_SQRT,TOT_DPTR_REGN_NM_RATE
47170,경상북도 안동시,202601-202608,전남광주통합특별시,목포시,전남광주통합특별시 목포시,1842.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,여수시,전남광주통합특별시 여수시,3177.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,순천시,전남광주통합특별시 순천시,2733.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,나주시,전남광주통합특별시 나주시,1282.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,광양시,전남광주통합특별시 광양시,3080.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,동구,전남광주통합특별시 동구,1068.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,서구,전남광주통합특별시 서구,2543.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,남구,전남광주통합특별시 남구,1384.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,북구,전남광주통합특별시 북구,4697.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,광산구,전남광주통합특별시 광산구,4785.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,담양군,전남광주통합특별시 담양군,526.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,곡성군,전남광주통합특별시 곡성군,388.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,구례군,전남광주통합특별시 구례군,274.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,고흥군,전남광주통합특별시 고흥군,329.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,보성군,전남광주통합특별시 보성군,262.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,화순군,전남광주통합특별시 화순군,548.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,장흥군,전남광주통합특별시 장흥군,416.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,강진군,전남광주통합특별시 강진군,405.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,해남군,전남광주통합특별시 해남군,554.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,영암군,전남광주통합특별시 영암군,623.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,무안군,전남광주통합특별시 무안군,1262.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,함평군,전남광주통합특별시 함평군,132.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,영광군,전남광주통합특별시 영광군,583.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,장성군,전남광주통합특별시 장성군,479.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,완도군,전남광주통합특별시 완도군,645.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,진도군,전남광주통합특별시 진도군,244.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,신안군,전남광주통합특별시 신안군,467.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,동구,전남광주통합특별시 동구,2384.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,남구,전남광주통합특별시 남구,4106.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,목포시,전남광주통합특별시 목포시,5152.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,나주시,전남광주통합특별시 나주시,4423.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,담양군,전남광주통합특별시 담양군,1440.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,곡성군,전남광주통합특별시 곡성군,1045.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,구례군,전남광주통합특별시 구례군,654.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,고흥군,전남광주통합특별시 고흥군,1449.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,보성군,전남광주통합특별시 보성군,1291.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,화순군,전남광주통합특별시 화순군,1311.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,장흥군,전남광주통합특별시 장흥군,823.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,강진군,전남광주통합특별시 강진군,496.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,해남군,전남광주통합특별시 해남군,1756.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,영암군,전남광주통합특별시 영암군,2101.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,무안군,전남광주통합특별시 무안군,2596.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,함평군,전남광주통합특별시 함평군,687.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,영광군,전남광주통합특별시 영광군,1501.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,장성군,전남광주통합특별시 장성군,1701.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,완도군,전남광주통합특별시 완도군,1107.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,진도군,전남광주통합특별시 진도군,761.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전남광주통합특별시,신안군,전남광주통합특별시 신안군,622.0,0.0,121475.0,349.0,1.0
47170,경상북도 안동시,202601-202608,전북특별자치도,전주시 완산구,전북특별자치도 전주시 완산구,11066.0,0.1,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,전주시 덕진구,전북특별자치도 전주시 덕진구,14501.0,0.1,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,군산시,전북특별자치도 군산시,10104.0,0.1,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,익산시,전북특별자치도 익산시,13607.0,0.1,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,완주군,전북특별자치도 완주군,7458.0,0.1,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,정읍시,전북특별자치도 정읍시,4198.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,남원시,전북특별자치도 남원시,4355.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,김제시,전북특별자치도 김제시,2842.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,진안군,전북특별자치도 진안군,1157.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,무주군,전북특별자치도 무주군,3475.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,장수군,전북특별자치도 장수군,742.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,임실군,전북특별자치도 임실군,880.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,순창군,전북특별자치도 순창군,734.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,고창군,전북특별자치도 고창군,1599.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,전북특별자치도,부안군,전북특별자치도 부안군,1190.0,0.0,77908.0,279.0,0.7
47170,경상북도 안동시,202601-202608,세종특별자치시,세종특별자치시,세종특별자치시,53641.0,0.5,53641.0,232.0,0.5
47170,경상북도 안동시,202601-202608,제주특별자치도,제주시,제주특별자치도 제주시,27407.0,0.2,40170.0,200.0,0.3
47170,경상북도 안동시,202601-202608,제주특별자치도,서귀포시,제주특별자치도 서귀포시,12763.0,0.1,40170.0,200.0,0.3
