조회_SGG_CD,조회_지역,조회기간,CNTRL_POI_ID,MD5_POI_ID,CNTRL_SIDO_CD,CNTRL_SIDO_NM,CNTRL_SGG_CD,CNTRL_SGG_NM,CNTRL_POI_X_COORD,CNTRL_POI_Y_COORD,CNTRL_TAR_NM,CNTRL_CATE_NM_LARGE,CNTRL_CATE_NM_MIDL,DGRE_CNTRL,BASE_YM,RK
47170,경상북도 안동시,202601-202608,72D93649F2C5F606DBCA1E663A339604,85ba878d9c406a4cb9aadae310b93a44,47,경북,47170,안동시,128.78129669347155,36.577102623607885,웨이블리,관광지,레저스포츠,0.028341081242731138,202608,93
47170,경상북도 안동시,202601-202608,841A843D38D2935BD114E969345BBA20,966ebee217be9314b408ffd2e11ca4ea,47,경북,47170,안동시,128.55702451828654,36.559715434178145,안동드림베이스볼파크,관광지,문화관광,0.02799942881745281,202608,94
47170,경상북도 안동시,202601-202608,42C6ABCC4DD3843CFA880FA300B453E6,f81b62954e56e76e82334e1d52cbaa5a,47,경북,47170,안동시,128.710044,36.5566106,안동강변구장/1구장,관광지,문화관광,0.02732957993249907,202608,95
47170,경상북도 안동시,202601-202608,79BF9632A431D8066FEB5964129D8210,72e43d83e74d4a60cabff22f0f1b6ece,47,경북,47170,안동시,128.8979766,36.4569653,길안천지생태공원,관광지,문화관광,0.026724270954864952,202608,96
47170,경상북도 안동시,202601-202608,EF81B9083E4432E8291520516F0ABF8B,5b378d141ff48558e5dac2c1bca9af5c,47,경북,47170,안동시,128.91918140350697,36.56511832770967,임하호수상레저타운캠핑장,숙박,숙박,0.023862059492359682,202608,97
47170,경상북도 안동시,202601-202608,89B38CD205C151AB1180AA44A3B9DC4F,b1d73ee1a0508df41d87253e2a81a2f6,47,경북,47170,안동시,128.736642108552,36.5513130283331,갤럭시모텔,숙박,숙박,0.022144758973246668,202608,98
47170,경상북도 안동시,202601-202608,D9F3FF4C047719981A3362D188EC5D26,70740e4b09a432756083275b955d67ab,47,경북,47170,안동시,128.7315868493274,36.56506143212801,안동호텔,숙박,숙박,0.021914215439323988,202608,99
47170,경상북도 안동시,202601-202608,BA7D4D471D1E4080B952FB9A7A6B14DC,7226a197df30c766bfadb95f35ceb9e2,47,경북,47170,안동시,128.702311691745,36.56186714259,로미오모텔,숙박,숙박,0.021542056001986703,202608,100
47130,경상북도 경주시,202601-202608,0EA023AE5DA9102DF7FBBCCAC4F498FC,533e276811e75113d9ae19d4f1075e73,47,경북,47130,경주시,129.226551340437,35.8347862697487,동궁과월지,관광지,역사관광,14.798747877445377,202608,1
47130,경상북도 경주시,202601-202608,100E9EC84D1E48694D0792950D15CC5E,a7a30e65493f93bc02b9eb6dafc15230,47,경북,47130,경주시,129.331959308489,35.789875396838,불국사,관광지,역사관광,11.375449936125818,202608,2
