조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
44150,충청남도 공주시,202601-202608,문화관광,도시/지역문화관광,111106,333.0,9.1,15,4.0,0.0
44150,충청남도 공주시,202601-202608,문화관광,레저스포츠시설,111106,333.0,9.1,7673,88.0,6.9
44150,충청남도 공주시,202601-202608,문화관광,테마공원,111106,333.0,9.1,1547,39.0,1.4
44150,충청남도 공주시,202601-202608,문화관광,복합관광시설,111106,333.0,9.1,229,15.0,0.2
44150,충청남도 공주시,202601-202608,문화관광,도시공원,111106,333.0,9.1,40044,200.0,36.0
44150,충청남도 공주시,202601-202608,문화관광,기타문화관광지,111106,333.0,9.1,9733,99.0,8.8
44150,충청남도 공주시,202601-202608,문화관광,공연시설,111106,333.0,9.1,3528,59.0,3.2
44150,충청남도 공주시,202601-202608,레저스포츠,육상레저스포츠,43440,208.0,3.6,36121,190.0,83.2
44150,충청남도 공주시,202601-202608,레저스포츠,기타레저스포츠,43440,208.0,3.6,2075,46.0,4.8
44150,충청남도 공주시,202601-202608,레저스포츠,수상레저스포츠,43440,208.0,3.6,5244,72.0,12.1
44150,충청남도 공주시,202601-202608,쇼핑,쇼핑몰,27199,165.0,2.2,237,15.0,0.9
44150,충청남도 공주시,202601-202608,쇼핑,시장,27199,165.0,2.2,26962,164.0,99.1
44150,충청남도 공주시,202601-202608,음식,카페/찻집,552004,743.0,45.4,127597,357.0,23.1
44150,충청남도 공주시,202601-202608,음식,간이음식,552004,743.0,45.4,60184,245.0,10.9
44150,충청남도 공주시,202601-202608,음식,외국식,552004,743.0,45.4,82772,288.0,15.0
44150,충청남도 공주시,202601-202608,음식,음식점기타,552004,743.0,45.4,1680,41.0,0.3
44150,충청남도 공주시,202601-202608,음식,전문음식,552004,743.0,45.4,37000,192.0,6.7
44150,충청남도 공주시,202601-202608,음식,한식,552004,743.0,45.4,242771,493.0,44.0
44150,충청남도 공주시,202601-202608,숙박,호스텔,108341,329.0,8.9,2518,50.0,2.3
44150,충청남도 공주시,202601-202608,숙박,캠핑,108341,329.0,8.9,16053,127.0,14.8
44150,충청남도 공주시,202601-202608,숙박,호텔,108341,329.0,8.9,16991,130.0,15.7
44150,충청남도 공주시,202601-202608,숙박,펜션/민박,108341,329.0,8.9,30558,175.0,28.2
44150,충청남도 공주시,202601-202608,숙박,콘도미니엄,108341,329.0,8.9,545,23.0,0.5
44150,충청남도 공주시,202601-202608,숙박,모텔,108341,329.0,8.9,40538,201.0,37.4
44150,충청남도 공주시,202601-202608,숙박,기타숙박,108341,329.0,8.9,1138,34.0,1.1
44150,충청남도 공주시,202601-202608,기타관광,교통시설,95324,309.0,7.8,82157,287.0,86.2
44150,충청남도 공주시,202601-202608,기타관광,기타관광,95324,309.0,7.8,13167,115.0,13.8
44760,충청남도 부여군,202601-202608,자연관광,자연경관(산),5695,75.0,1.0,244,16.0,4.3
44760,충청남도 부여군,202601-202608,자연관광,자연경관(하천/해양),5695,75.0,1.0,3075,55.0,54.0
44760,충청남도 부여군,202601-202608,자연관광,자연공원,5695,75.0,1.0,2376,49.0,41.7
44760,충청남도 부여군,202601-202608,역사관광,역사유적지,100350,317.0,16.9,83162,288.0,82.9
44760,충청남도 부여군,202601-202608,역사관광,역사유물,100350,317.0,16.9,7104,84.0,7.1
44760,충청남도 부여군,202601-202608,역사관광,종교성지,100350,317.0,16.9,10084,100.0,10.0
44760,충청남도 부여군,202601-202608,체험관광,공예체험,4180,65.0,0.7,297,17.0,7.1
44760,충청남도 부여군,202601-202608,체험관광,농/산/어촌체험,4180,65.0,0.7,2800,53.0,67.0
44760,충청남도 부여군,202601-202608,체험관광,체험관광기타,4180,65.0,0.7,1083,33.0,25.9
44760,충청남도 부여군,202601-202608,문화관광,레저스포츠시설,80396,284.0,13.6,104,10.0,0.1
44760,충청남도 부여군,202601-202608,문화관광,테마공원,80396,284.0,13.6,719,27.0,0.9
44760,충청남도 부여군,202601-202608,문화관광,공연시설,80396,284.0,13.6,1616,40.0,2.0
44760,충청남도 부여군,202601-202608,문화관광,전시시설,80396,284.0,13.6,48182,220.0,59.9
44760,충청남도 부여군,202601-202608,문화관광,도시/지역문화관광,80396,284.0,13.6,10,3.0,0.0
44760,충청남도 부여군,202601-202608,문화관광,복합관광시설,80396,284.0,13.6,16714,129.0,20.8
44760,충청남도 부여군,202601-202608,문화관광,랜드마크관광,80396,284.0,13.6,876,30.0,1.1
44760,충청남도 부여군,202601-202608,문화관광,도시공원,80396,284.0,13.6,4063,64.0,5.1
44760,충청남도 부여군,202601-202608,문화관광,기타문화관광지,80396,284.0,13.6,8112,90.0,10.1
44760,충청남도 부여군,202601-202608,레저스포츠,수상레저스포츠,55718,236.0,9.4,271,16.0,0.5
44760,충청남도 부여군,202601-202608,레저스포츠,육상레저스포츠,55718,236.0,9.4,53354,231.0,95.8
44760,충청남도 부여군,202601-202608,레저스포츠,기타레저스포츠,55718,236.0,9.4,2093,46.0,3.8
44760,충청남도 부여군,202601-202608,쇼핑,쇼핑몰,67293,259.0,11.4,57629,240.0,85.6
44760,충청남도 부여군,202601-202608,쇼핑,시장,67293,259.0,11.4,9664,98.0,14.4
44760,충청남도 부여군,202601-202608,음식,카페/찻집,177013,421.0,29.9,37483,194.0,21.2
44760,충청남도 부여군,202601-202608,음식,음식점기타,177013,421.0,29.9,733,27.0,0.4
44760,충청남도 부여군,202601-202608,음식,간이음식,177013,421.0,29.9,14928,122.0,8.4
44760,충청남도 부여군,202601-202608,음식,외국식,177013,421.0,29.9,5745,76.0,3.2
44760,충청남도 부여군,202601-202608,음식,전문음식,177013,421.0,29.9,5813,76.0,3.3
44760,충청남도 부여군,202601-202608,음식,한식,177013,421.0,29.9,112311,335.0,63.4
44760,충청남도 부여군,202601-202608,숙박,펜션/민박,77089,278.0,13.0,4093,64.0,5.3
44760,충청남도 부여군,202601-202608,숙박,캠핑,77089,278.0,13.0,2747,52.0,3.6
44760,충청남도 부여군,202601-202608,숙박,호텔,77089,278.0,13.0,3213,57.0,4.2
44760,충청남도 부여군,202601-202608,숙박,호스텔,77089,278.0,13.0,1550,39.0,2.0
44760,충청남도 부여군,202601-202608,숙박,콘도미니엄,77089,278.0,13.0,51029,226.0,66.2
44760,충청남도 부여군,202601-202608,숙박,모텔,77089,278.0,13.0,11402,107.0,14.8
44760,충청남도 부여군,202601-202608,숙박,기타숙박,77089,278.0,13.0,3055,55.0,4.0
44760,충청남도 부여군,202601-202608,기타관광,교통시설,24743,157.0,4.2,23002,152.0,93.0
44760,충청남도 부여군,202601-202608,기타관광,기타관광,24743,157.0,4.2,1741,42.0,7.0
47280,경상북도 문경시,202601-202608,자연관광,자연경관(산),18219,135.0,3.7,10470,102.0,57.5
47280,경상북도 문경시,202601-202608,자연관광,자연경관(하천/해양),18219,135.0,3.7,1643,41.0,9.0
47280,경상북도 문경시,202601-202608,자연관광,자연공원,18219,135.0,3.7,6078,78.0,33.4
47280,경상북도 문경시,202601-202608,자연관광,자연생태,18219,135.0,3.7,28,5.0,0.2
47280,경상북도 문경시,202601-202608,역사관광,역사유물,50340,224.0,10.2,11,3.0,0.0
47280,경상북도 문경시,202601-202608,역사관광,종교성지,50340,224.0,10.2,14002,118.0,27.8
47280,경상북도 문경시,202601-202608,역사관광,역사유적지,50340,224.0,10.2,36327,191.0,72.2
47280,경상북도 문경시,202601-202608,체험관광,공예체험,17639,133.0,3.6,47,7.0,0.3
47280,경상북도 문경시,202601-202608,체험관광,농/산/어촌체험,17639,133.0,3.6,521,23.0,3.0
47280,경상북도 문경시,202601-202608,체험관광,웰니스관광,17639,133.0,3.6,16993,130.0,96.3
47280,경상북도 문경시,202601-202608,체험관광,체험관광기타,17639,133.0,3.6,78,9.0,0.4
47280,경상북도 문경시,202601-202608,문화관광,공연시설,50462,225.0,10.2,288,17.0,0.6
47280,경상북도 문경시,202601-202608,문화관광,복합관광시설,50462,225.0,10.2,9,3.0,0.0
47280,경상북도 문경시,202601-202608,문화관광,도시/지역문화관광,50462,225.0,10.2,4,2.0,0.0
47280,경상북도 문경시,202601-202608,문화관광,테마공원,50462,225.0,10.2,18833,137.0,37.3
47280,경상북도 문경시,202601-202608,문화관광,레저스포츠시설,50462,225.0,10.2,4505,67.0,8.9
47280,경상북도 문경시,202601-202608,문화관광,랜드마크관광,50462,225.0,10.2,74,9.0,0.1
47280,경상북도 문경시,202601-202608,문화관광,도시공원,50462,225.0,10.2,7060,84.0,14.0
47280,경상북도 문경시,202601-202608,문화관광,기타문화관광지,50462,225.0,10.2,10320,102.0,20.5
47280,경상북도 문경시,202601-202608,문화관광,전시시설,50462,225.0,10.2,9369,97.0,18.6
47280,경상북도 문경시,202601-202608,레저스포츠,항공레저스포츠,22318,149.0,4.5,1037,32.0,4.6
47280,경상북도 문경시,202601-202608,레저스포츠,기타레저스포츠,22318,149.0,4.5,1805,42.0,8.1
47280,경상북도 문경시,202601-202608,레저스포츠,수상레저스포츠,22318,149.0,4.5,267,16.0,1.2
47280,경상북도 문경시,202601-202608,레저스포츠,육상레저스포츠,22318,149.0,4.5,19209,139.0,86.1
47280,경상북도 문경시,202601-202608,쇼핑,시장,13997,118.0,2.8,13997,118.0,100.0
47280,경상북도 문경시,202601-202608,음식,간이음식,163886,405.0,33.2,20080,142.0,12.3
47280,경상북도 문경시,202601-202608,음식,외국식,163886,405.0,33.2,9979,100.0,6.1
47280,경상북도 문경시,202601-202608,음식,음식점기타,163886,405.0,33.2,737,27.0,0.4
47280,경상북도 문경시,202601-202608,음식,전문음식,163886,405.0,33.2,15202,123.0,9.3
47280,경상북도 문경시,202601-202608,음식,한식,163886,405.0,33.2,83579,289.0,51.0
47280,경상북도 문경시,202601-202608,음식,카페/찻집,163886,405.0,33.2,34309,185.0,20.9
47280,경상북도 문경시,202601-202608,숙박,호스텔,78883,281.0,16.0,1682,41.0,2.1
47280,경상북도 문경시,202601-202608,숙박,캠핑,78883,281.0,16.0,6451,80.0,8.2
47280,경상북도 문경시,202601-202608,숙박,호텔,78883,281.0,16.0,5768,76.0,7.3
47280,경상북도 문경시,202601-202608,숙박,펜션/민박,78883,281.0,16.0,16274,128.0,20.6
47280,경상북도 문경시,202601-202608,숙박,콘도미니엄,78883,281.0,16.0,24754,157.0,31.4
47280,경상북도 문경시,202601-202608,숙박,모텔,78883,281.0,16.0,22971,152.0,29.1
47280,경상북도 문경시,202601-202608,숙박,기타숙박,78883,281.0,16.0,983,31.0,1.2
47280,경상북도 문경시,202601-202608,기타관광,교통시설,78302,280.0,15.8,49141,222.0,62.8
47280,경상북도 문경시,202601-202608,기타관광,기타관광,78302,280.0,15.8,29161,171.0,37.2
52190,전북특별자치도 남원시,202601-202608,자연관광,자연경관(산),14385,120.0,3.4,13202,115.0,91.8
52190,전북특별자치도 남원시,202601-202608,자연관광,자연경관(하천/해양),14385,120.0,3.4,456,21.0,3.2
52190,전북특별자치도 남원시,202601-202608,자연관광,자연공원,14385,120.0,3.4,727,27.0,5.1
52190,전북특별자치도 남원시,202601-202608,역사관광,역사유적지,14455,120.0,3.4,7854,89.0,54.3
52190,전북특별자치도 남원시,202601-202608,역사관광,종교성지,14455,120.0,3.4,6590,81.0,45.6
52190,전북특별자치도 남원시,202601-202608,역사관광,역사유물,14455,120.0,3.4,11,3.0,0.1
52190,전북특별자치도 남원시,202601-202608,체험관광,공예체험,619,25.0,0.1,41,6.0,6.6
52190,전북특별자치도 남원시,202601-202608,체험관광,농/산/어촌체험,619,25.0,0.1,288,17.0,46.5
52190,전북특별자치도 남원시,202601-202608,체험관광,체험관광기타,619,25.0,0.1,290,17.0,46.8
52190,전북특별자치도 남원시,202601-202608,문화관광,복합관광시설,44893,212.0,10.5,11522,107.0,25.7
52190,전북특별자치도 남원시,202601-202608,문화관광,테마공원,44893,212.0,10.5,2488,50.0,5.5
52190,전북특별자치도 남원시,202601-202608,문화관광,레저스포츠시설,44893,212.0,10.5,156,12.0,0.3
52190,전북특별자치도 남원시,202601-202608,문화관광,공연시설,44893,212.0,10.5,4211,65.0,9.4
52190,전북특별자치도 남원시,202601-202608,문화관광,전시시설,44893,212.0,10.5,9609,98.0,21.4
52190,전북특별자치도 남원시,202601-202608,문화관광,랜드마크관광,44893,212.0,10.5,3580,60.0,8.0
52190,전북특별자치도 남원시,202601-202608,문화관광,도시공원,44893,212.0,10.5,2996,55.0,6.7
52190,전북특별자치도 남원시,202601-202608,문화관광,도시/지역문화관광,44893,212.0,10.5,1855,43.0,4.1
52190,전북특별자치도 남원시,202601-202608,문화관광,기타문화관광지,44893,212.0,10.5,8476,92.0,18.9
52190,전북특별자치도 남원시,202601-202608,레저스포츠,수상레저스포츠,23637,154.0,5.5,16,4.0,0.1
52190,전북특별자치도 남원시,202601-202608,레저스포츠,기타레저스포츠,23637,154.0,5.5,282,17.0,1.2
52190,전북특별자치도 남원시,202601-202608,레저스포츠,육상레저스포츠,23637,154.0,5.5,23339,153.0,98.7
52190,전북특별자치도 남원시,202601-202608,쇼핑,전문매장/상가,11237,106.0,2.6,3,2.0,0.0
52190,전북특별자치도 남원시,202601-202608,쇼핑,시장,11237,106.0,2.6,11234,106.0,100.0
52190,전북특별자치도 남원시,202601-202608,음식,한식,171163,414.0,40.1,95748,309.0,55.9
52190,전북특별자치도 남원시,202601-202608,음식,카페/찻집,171163,414.0,40.1,31789,178.0,18.6
52190,전북특별자치도 남원시,202601-202608,음식,간이음식,171163,414.0,40.1,21580,147.0,12.6
52190,전북특별자치도 남원시,202601-202608,음식,외국식,171163,414.0,40.1,9790,99.0,5.7
52190,전북특별자치도 남원시,202601-202608,음식,음식점기타,171163,414.0,40.1,1381,37.0,0.8
52190,전북특별자치도 남원시,202601-202608,음식,전문음식,171163,414.0,40.1,10875,104.0,6.4
52190,전북특별자치도 남원시,202601-202608,숙박,펜션/민박,63856,253.0,14.9,6453,80.0,10.1
52190,전북특별자치도 남원시,202601-202608,숙박,캠핑,63856,253.0,14.9,7743,88.0,12.1
52190,전북특별자치도 남원시,202601-202608,숙박,호텔,63856,253.0,14.9,20478,143.0,32.1
52190,전북특별자치도 남원시,202601-202608,숙박,호스텔,63856,253.0,14.9,1234,35.0,1.9
52190,전북특별자치도 남원시,202601-202608,숙박,콘도미니엄,63856,253.0,14.9,12667,113.0,19.8
52190,전북특별자치도 남원시,202601-202608,숙박,모텔,63856,253.0,14.9,14394,120.0,22.5
52190,전북특별자치도 남원시,202601-202608,숙박,기타숙박,63856,253.0,14.9,887,30.0,1.4
52190,전북특별자치도 남원시,202601-202608,기타관광,교통시설,83071,288.0,19.4,36883,192.0,44.4
52190,전북특별자치도 남원시,202601-202608,기타관광,기타관광,83071,288.0,19.4,46188,215.0,55.6
43130,충청북도 충주시,202601-202608,자연관광,자연경관(산),120258,347.0,6.9,24466,156.0,20.3
43130,충청북도 충주시,202601-202608,자연관광,자연경관(하천/해양),120258,347.0,6.9,9930,100.0,8.3
43130,충청북도 충주시,202601-202608,자연관광,자연공원,120258,347.0,6.9,10477,102.0,8.7
43130,충청북도 충주시,202601-202608,자연관광,자연생태,120258,347.0,6.9,75385,275.0,62.7
43130,충청북도 충주시,202601-202608,역사관광,역사유적지,20568,143.0,1.2,9809,99.0,47.7
43130,충청북도 충주시,202601-202608,역사관광,역사유물,20568,143.0,1.2,596,24.0,2.9
43130,충청북도 충주시,202601-202608,역사관광,종교성지,20568,143.0,1.2,10163,101.0,49.4
43130,충청북도 충주시,202601-202608,체험관광,공예체험,52627,229.0,3.0,90,9.0,0.2
43130,충청북도 충주시,202601-202608,체험관광,농/산/어촌체험,52627,229.0,3.0,4252,65.0,8.1
43130,충청북도 충주시,202601-202608,체험관광,웰니스관광,52627,229.0,3.0,46133,215.0,87.7
43130,충청북도 충주시,202601-202608,체험관광,체험관광기타,52627,229.0,3.0,2152,46.0,4.1
43130,충청북도 충주시,202601-202608,문화관광,랜드마크관광,148996,386.0,8.5,9972,100.0,6.7
43130,충청북도 충주시,202601-202608,문화관광,복합관광시설,148996,386.0,8.5,5540,74.0,3.7
43130,충청북도 충주시,202601-202608,문화관광,테마공원,148996,386.0,8.5,39966,200.0,26.8
43130,충청북도 충주시,202601-202608,문화관광,레저스포츠시설,148996,386.0,8.5,3752,61.0,2.5
43130,충청북도 충주시,202601-202608,문화관광,공연시설,148996,386.0,8.5,13754,117.0,9.2
43130,충청북도 충주시,202601-202608,문화관광,전시시설,148996,386.0,8.5,17557,133.0,11.8
43130,충청북도 충주시,202601-202608,문화관광,도시공원,148996,386.0,8.5,52570,229.0,35.3
43130,충청북도 충주시,202601-202608,문화관광,도시/지역문화관광,148996,386.0,8.5,119,11.0,0.1
43130,충청북도 충주시,202601-202608,문화관광,기타문화관광지,148996,386.0,8.5,5766,76.0,3.9
43130,충청북도 충주시,202601-202608,레저스포츠,항공레저스포츠,429910,656.0,24.6,607,25.0,0.1
43130,충청북도 충주시,202601-202608,레저스포츠,육상레저스포츠,429910,656.0,24.6,405096,636.0,94.2
43130,충청북도 충주시,202601-202608,레저스포츠,수상레저스포츠,429910,656.0,24.6,15792,126.0,3.7
43130,충청북도 충주시,202601-202608,레저스포츠,기타레저스포츠,429910,656.0,24.6,8415,92.0,2.0
43130,충청북도 충주시,202601-202608,쇼핑,쇼핑몰,35827,189.0,2.1,7863,89.0,21.9
43130,충청북도 충주시,202601-202608,쇼핑,시장,35827,189.0,2.1,27964,167.0,78.1
43130,충청북도 충주시,202601-202608,음식,카페/찻집,605696,778.0,34.7,123847,352.0,20.4
43130,충청북도 충주시,202601-202608,음식,간이음식,605696,778.0,34.7,60881,247.0,10.1
43130,충청북도 충주시,202601-202608,음식,외국식,605696,778.0,34.7,42225,205.0,7.0
43130,충청북도 충주시,202601-202608,음식,음식점기타,605696,778.0,34.7,960,31.0,0.2
43130,충청북도 충주시,202601-202608,음식,전문음식,605696,778.0,34.7,68107,261.0,11.2
