조회_SGG_CD,조회_지역,조회기간,FROM_NM,TO_NM,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,음식,카페/찻집,2400,49.0,1.6,386,20.0,16.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,음식,간이음식,2400,49.0,1.6,86,9.0,3.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,음식,외국식,2400,49.0,1.6,82,9.0,3.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,음식,한식,2400,49.0,1.6,569,24.0,23.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,음식,한식,2298,48.0,1.5,1388,37.0,60.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,음식,간이음식,2298,48.0,1.5,118,11.0,5.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,음식,외국식,2298,48.0,1.5,129,11.0,5.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,음식,음식점기타,2298,48.0,1.5,40,6.0,1.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,음식,전문음식,2298,48.0,1.5,240,15.0,10.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,음식,카페/찻집,2298,48.0,1.5,383,20.0,16.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,레저스포츠,기타레저스포츠,2256,47.0,1.5,163,13.0,7.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,레저스포츠,수상레저스포츠,2256,47.0,1.5,15,4.0,0.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,레저스포츠,육상레저스포츠,2256,47.0,1.5,2078,46.0,92.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,기타관광,교통시설,2184,47.0,1.5,920,30.0,42.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,기타관광,기타관광,2184,47.0,1.5,1264,36.0,57.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,공연시설,2128,46.0,1.4,646,25.0,30.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,기타문화관광지,2128,46.0,1.4,451,21.0,21.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,전시시설,2128,46.0,1.4,275,17.0,12.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,테마공원,2128,46.0,1.4,200,14.0,9.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,도시/지역문화관광,2128,46.0,1.4,1,1.0,0.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,도시공원,2128,46.0,1.4,193,14.0,9.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,랜드마크관광,2128,46.0,1.4,176,13.0,8.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,레저스포츠시설,2128,46.0,1.4,185,14.0,8.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,문화관광,복합관광시설,2128,46.0,1.4,1,1.0,0.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,역사관광,종교성지,2057,45.0,1.4,1533,39.0,74.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,역사관광,역사유물,2057,45.0,1.4,28,5.0,1.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,역사관광,역사유적지,2057,45.0,1.4,496,22.0,24.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,숙박,펜션/민박,1831,43.0,1.2,10,3.0,0.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,숙박,호텔,1831,43.0,1.2,152,12.0,8.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,숙박,기타숙박,1831,43.0,1.2,9,3.0,0.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,숙박,모텔,1831,43.0,1.2,226,15.0,12.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,숙박,캠핑,1831,43.0,1.2,76,9.0,4.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,숙박,콘도미니엄,1831,43.0,1.2,1358,37.0,74.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,숙박,기타숙박,1788,42.0,1.2,5,2.0,0.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,숙박,모텔,1788,42.0,1.2,655,26.0,36.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,숙박,캠핑,1788,42.0,1.2,240,15.0,13.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,숙박,콘도미니엄,1788,42.0,1.2,416,20.0,23.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,숙박,펜션/민박,1788,42.0,1.2,34,6.0,1.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,숙박,호텔,1788,42.0,1.2,438,21.0,24.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 구미시,음식,음식점기타,1613,40.0,1.1,13,4.0,0.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 구미시,음식,전문음식,1613,40.0,1.1,373,19.0,23.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 구미시,음식,카페/찻집,1613,40.0,1.1,273,17.0,16.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 구미시,음식,한식,1613,40.0,1.1,608,25.0,37.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 구미시,음식,간이음식,1613,40.0,1.1,175,13.0,10.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 구미시,음식,외국식,1613,40.0,1.1,171,13.0,10.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,음식,간이음식,1578,40.0,1.1,321,18.0,20.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,음식,외국식,1578,40.0,1.1,27,5.0,1.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,음식,음식점기타,1578,40.0,1.1,24,5.0,1.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,음식,전문음식,1578,40.0,1.1,60,8.0,3.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,음식,카페/찻집,1578,40.0,1.1,255,16.0,16.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,음식,한식,1578,40.0,1.1,891,30.0,56.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 포항시 북구,음식,한식,1564,40.0,1.0,274,17.0,17.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 포항시 북구,음식,간이음식,1564,40.0,1.0,50,7.0,3.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 포항시 북구,음식,외국식,1564,40.0,1.0,69,8.0,4.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 포항시 북구,음식,음식점기타,1564,40.0,1.0,3,2.0,0.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 포항시 북구,음식,전문음식,1564,40.0,1.0,510,23.0,32.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 포항시 북구,음식,카페/찻집,1564,40.0,1.0,658,26.0,42.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,음식,음식점기타,1470,38.0,1.0,10,3.0,0.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,음식,전문음식,1470,38.0,1.0,176,13.0,12.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,음식,카페/찻집,1470,38.0,1.0,308,18.0,21.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,음식,한식,1470,38.0,1.0,647,25.0,44.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,음식,간이음식,1470,38.0,1.0,220,15.0,15.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,음식,외국식,1470,38.0,1.0,109,10.0,7.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,숙박,기타숙박,1449,38.0,1.0,13,4.0,0.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,숙박,모텔,1449,38.0,1.0,147,12.0,10.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,숙박,캠핑,1449,38.0,1.0,83,9.0,5.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,숙박,콘도미니엄,1449,38.0,1.0,1058,33.0,73.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,숙박,펜션/민박,1449,38.0,1.0,41,6.0,2.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,숙박,호텔,1449,38.0,1.0,107,10.0,7.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,숙박,펜션/민박,1396,37.0,0.9,38,6.0,2.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,숙박,호텔,1396,37.0,0.9,243,16.0,17.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,숙박,기타숙박,1396,37.0,0.9,53,7.0,3.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,숙박,모텔,1396,37.0,0.9,927,30.0,66.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,숙박,캠핑,1396,37.0,0.9,135,12.0,9.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,기타관광,교통시설,1373,37.0,0.9,431,21.0,31.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,기타관광,기타관광,1373,37.0,0.9,942,31.0,68.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,역사관광,역사유물,1252,35.0,0.8,24,5.0,1.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,역사관광,역사유적지,1252,35.0,0.8,126,11.0,10.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 의성군,역사관광,종교성지,1252,35.0,0.8,1102,33.0,88.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,펜션/민박,1190,34.0,0.8,6,2.0,0.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,호스텔,1190,34.0,0.8,6,2.0,0.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,호텔,1190,34.0,0.8,582,24.0,48.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,기타숙박,1190,34.0,0.8,15,4.0,1.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,모텔,1190,34.0,0.8,130,11.0,10.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,캠핑,1190,34.0,0.8,27,5.0,2.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,숙박,콘도미니엄,1190,34.0,0.8,424,21.0,35.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,문화관광,공연시설,1167,34.0,0.8,1,1.0,0.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,문화관광,기타문화관광지,1167,34.0,0.8,837,29.0,71.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,문화관광,도시공원,1167,34.0,0.8,3,2.0,0.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,문화관광,랜드마크관광,1167,34.0,0.8,6,2.0,0.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,문화관광,복합관광시설,1167,34.0,0.8,318,18.0,27.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,문화관광,테마공원,1167,34.0,0.8,2,1.0,0.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 북구,음식,간이음식,1127,34.0,0.8,158,13.0,14.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 북구,음식,외국식,1127,34.0,0.8,90,9.0,8.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 북구,음식,음식점기타,1127,34.0,0.8,44,7.0,3.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 북구,음식,전문음식,1127,34.0,0.8,208,14.0,18.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 북구,음식,카페/찻집,1127,34.0,0.8,193,14.0,17.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 북구,음식,한식,1127,34.0,0.8,434,21.0,38.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 수성구,음식,한식,1098,33.0,0.7,373,19.0,34.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 수성구,음식,간이음식,1098,33.0,0.7,62,8.0,5.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 수성구,음식,외국식,1098,33.0,0.7,242,16.0,22.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 수성구,음식,음식점기타,1098,33.0,0.7,61,8.0,5.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 수성구,음식,전문음식,1098,33.0,0.7,248,16.0,22.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 수성구,음식,카페/찻집,1098,33.0,0.7,112,11.0,10.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,자연관광,자연경관(산),1082,33.0,0.7,794,28.0,73.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,자연관광,자연경관(하천/해양),1082,33.0,0.7,183,14.0,16.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,자연관광,자연공원,1082,33.0,0.7,104,10.0,9.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,자연관광,자연생태,1082,33.0,0.7,1,1.0,0.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 군위군,음식,음식점기타,1073,33.0,0.7,7,3.0,0.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 군위군,음식,전문음식,1073,33.0,0.7,43,7.0,4.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 군위군,음식,카페/찻집,1073,33.0,0.7,138,12.0,12.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 군위군,음식,한식,1073,33.0,0.7,835,29.0,77.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 군위군,음식,간이음식,1073,33.0,0.7,35,6.0,3.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 군위군,음식,외국식,1073,33.0,0.7,15,4.0,1.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 울진군,자연관광,자연공원,1067,33.0,0.7,18,4.0,1.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 울진군,자연관광,자연생태,1067,33.0,0.7,45,7.0,4.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 울진군,자연관광,자연경관(산),1067,33.0,0.7,22,5.0,2.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 울진군,자연관광,자연경관(하천/해양),1067,33.0,0.7,982,31.0,92.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,전시시설,1049,32.0,0.7,85,9.0,8.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,테마공원,1049,32.0,0.7,3,2.0,0.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,기타문화관광지,1049,32.0,0.7,74,9.0,7.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,도시/지역문화관광,1049,32.0,0.7,1,1.0,0.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,도시공원,1049,32.0,0.7,730,27.0,69.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,랜드마크관광,1049,32.0,0.7,46,7.0,4.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,레저스포츠시설,1049,32.0,0.7,101,10.0,9.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영덕군,문화관광,복합관광시설,1049,32.0,0.7,9,3.0,0.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,음식,한식,961,31.0,0.6,481,22.0,50.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,음식,간이음식,961,31.0,0.6,74,9.0,7.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,음식,외국식,961,31.0,0.6,40,6.0,4.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,음식,음식점기타,961,31.0,0.6,147,12.0,15.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,음식,전문음식,961,31.0,0.6,109,10.0,11.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 경주시,음식,카페/찻집,961,31.0,0.6,110,10.0,11.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 상주시,음식,음식점기타,958,31.0,0.6,33,6.0,3.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 상주시,음식,전문음식,958,31.0,0.6,95,10.0,9.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 상주시,음식,카페/찻집,958,31.0,0.6,186,14.0,19.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 상주시,음식,한식,958,31.0,0.6,480,22.0,50.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 상주시,음식,간이음식,958,31.0,0.6,61,8.0,6.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 상주시,음식,외국식,958,31.0,0.6,103,10.0,10.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,기타관광,교통시설,933,31.0,0.6,605,25.0,64.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 문경시,기타관광,기타관광,933,31.0,0.6,328,18.0,35.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,역사관광,종교성지,883,30.0,0.6,330,18.0,37.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,역사관광,역사유물,883,30.0,0.6,17,4.0,1.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 예천군,역사관광,역사유적지,883,30.0,0.6,536,23.0,60.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,도시/지역문화관광,877,30.0,0.6,3,2.0,0.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,도시공원,877,30.0,0.6,162,13.0,18.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,랜드마크관광,877,30.0,0.6,86,9.0,9.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,레저스포츠시설,877,30.0,0.6,13,4.0,1.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,전시시설,877,30.0,0.6,117,11.0,13.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,테마공원,877,30.0,0.6,224,15.0,25.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,공연시설,877,30.0,0.6,152,12.0,17.3
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 영주시,문화관광,기타문화관광지,877,30.0,0.6,120,11.0,13.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,숙박,호텔,820,29.0,0.5,88,9.0,10.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,숙박,모텔,820,29.0,0.5,18,4.0,2.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,숙박,캠핑,820,29.0,0.5,2,1.0,0.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,숙박,콘도미니엄,820,29.0,0.5,710,27.0,86.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,숙박,펜션/민박,820,29.0,0.5,1,1.0,0.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,강원특별자치도 정선군,숙박,기타숙박,820,29.0,0.5,1,1.0,0.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 동구,음식,간이음식,783,28.0,0.5,45,7.0,5.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 동구,음식,외국식,783,28.0,0.5,52,7.0,6.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 동구,음식,음식점기타,783,28.0,0.5,9,3.0,1.1
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 동구,음식,전문음식,783,28.0,0.5,223,15.0,28.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 동구,음식,카페/찻집,783,28.0,0.5,125,11.0,16.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 동구,음식,한식,783,28.0,0.5,329,18.0,42.0
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,체험관광,농/산/어촌체험,768,28.0,0.5,57,8.0,7.4
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 청송군,체험관광,웰니스관광,768,28.0,0.5,711,27.0,92.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,충청북도 단양군,숙박,펜션/민박,765,28.0,0.5,5,2.0,0.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,충청북도 단양군,숙박,호텔,765,28.0,0.5,27,5.0,3.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,충청북도 단양군,숙박,기타숙박,765,28.0,0.5,4,2.0,0.5
47170,경상북도 안동시,202601-202608,경상북도 안동시,충청북도 단양군,숙박,모텔,765,28.0,0.5,22,5.0,2.9
47170,경상북도 안동시,202601-202608,경상북도 안동시,충청북도 단양군,숙박,캠핑,765,28.0,0.5,37,6.0,4.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,충청북도 단양군,숙박,콘도미니엄,765,28.0,0.5,670,26.0,87.6
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,역사관광,종교성지,723,27.0,0.5,584,24.0,80.8
47170,경상북도 안동시,202601-202608,경상북도 안동시,경상북도 봉화군,역사관광,역사유적지,723,27.0,0.5,139,12.0,19.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 달서구,음식,간이음식,692,26.0,0.5,74,9.0,10.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 달서구,음식,외국식,692,26.0,0.5,57,8.0,8.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 달서구,음식,음식점기타,692,26.0,0.5,12,3.0,1.7
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 달서구,음식,전문음식,692,26.0,0.5,140,12.0,20.2
47170,경상북도 안동시,202601-202608,경상북도 안동시,대구광역시 달서구,음식,카페/찻집,692,26.0,0.5,122,11.0,17.6
