조회_SGG_CD,조회_지역,조회기간,DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
47130,경상북도 경주시,202401-202408,숙박업,캠핑장/펜션,2690763.0,51873.0,27.2,181423.0,13469.0,6.7
47130,경상북도 경주시,202401-202408,숙박업,기타숙박,2690763.0,51873.0,27.2,446794.0,21138.0,16.6
47130,경상북도 경주시,202401-202408,식음료업,일반외식업,3758343.0,61305.0,38.0,2599442.0,50985.0,69.2
47130,경상북도 경주시,202401-202408,식음료업,제과음료업,3758343.0,61305.0,38.0,1158901.0,34043.0,30.8
47130,경상북도 경주시,202401-202408,여가서비스업,관광유원시설,1274033.0,35694.0,12.9,17563.0,4191.0,1.4
47130,경상북도 경주시,202401-202408,여가서비스업,골프장,1274033.0,35694.0,12.9,1149380.0,33903.0,90.2
47130,경상북도 경주시,202401-202408,여가서비스업,기타레저,1274033.0,35694.0,12.9,74386.0,8625.0,5.8
47130,경상북도 경주시,202401-202408,여가서비스업,문화서비스,1274033.0,35694.0,12.9,32704.0,5719.0,2.6
47130,경상북도 경주시,202401-202408,여행업,여행업,4706.0,2169.0,0.0,4706.0,2169.0,100.0
47130,경상북도 경주시,202401-202408,운송업,육상운송,247301.0,15726.0,2.5,185208.0,13609.0,74.9
47130,경상북도 경주시,202401-202408,운송업,렌터카,247301.0,15726.0,2.5,62093.0,7880.0,25.1
47130,경상북도 경주시,202401-202408,의료웰니스업,의료관광,225664.0,15022.0,2.3,130955.0,11444.0,58.0
47130,경상북도 경주시,202401-202408,의료웰니스업,뷰티,225664.0,15022.0,2.3,94709.0,9732.0,42.0
44150,충청남도 공주시,202401-202408,쇼핑업,레저용품쇼핑,179139.0,13384.0,33.1,21858.0,4675.0,12.2
44150,충청남도 공주시,202401-202408,쇼핑업,기타관광쇼핑,179139.0,13384.0,33.1,157281.0,12541.0,87.8
44150,충청남도 공주시,202401-202408,숙박업,캠핑장/펜션,24846.0,4985.0,4.6,6524.0,2554.0,26.3
44150,충청남도 공주시,202401-202408,숙박업,기타숙박,24846.0,4985.0,4.6,18322.0,4280.0,73.7
44150,충청남도 공주시,202401-202408,식음료업,일반외식업,248433.0,15762.0,45.8,131757.0,11479.0,53.0
44150,충청남도 공주시,202401-202408,식음료업,제과음료업,248433.0,15762.0,45.8,116676.0,10802.0,47.0
44150,충청남도 공주시,202401-202408,여가서비스업,기타레저,14117.0,3757.0,2.6,5367.0,2317.0,38.0
44150,충청남도 공주시,202401-202408,여가서비스업,문화서비스,14117.0,3757.0,2.6,1127.0,1062.0,8.0
44150,충청남도 공주시,202401-202408,여가서비스업,골프장,14117.0,3757.0,2.6,7623.0,2761.0,54.0
44150,충청남도 공주시,202401-202408,운송업,육상운송,51904.0,7204.0,9.6,50814.0,7128.0,97.9
44150,충청남도 공주시,202401-202408,운송업,렌터카,51904.0,7204.0,9.6,1090.0,1044.0,2.1
44150,충청남도 공주시,202401-202408,의료웰니스업,의료관광,23439.0,4841.0,4.3,13781.0,3712.0,58.8
44150,충청남도 공주시,202401-202408,의료웰니스업,뷰티,23439.0,4841.0,4.3,9658.0,3108.0,41.2
44760,충청남도 부여군,202401-202408,쇼핑업,대형쇼핑몰,328593.0,18127.0,63.6,284868.0,16878.0,86.7
44760,충청남도 부여군,202401-202408,쇼핑업,기타관광쇼핑,328593.0,18127.0,63.6,43677.0,6609.0,13.3
44760,충청남도 부여군,202401-202408,쇼핑업,레저용품쇼핑,328593.0,18127.0,63.6,48.0,220.0,0.0
44760,충청남도 부여군,202401-202408,숙박업,호텔,56777.0,7535.0,11.0,49695.0,7049.0,87.5
44760,충청남도 부여군,202401-202408,숙박업,기타숙박,56777.0,7535.0,11.0,6603.0,2570.0,11.6
44760,충청남도 부여군,202401-202408,숙박업,캠핑장/펜션,56777.0,7535.0,11.0,479.0,692.0,0.8
44760,충청남도 부여군,202401-202408,식음료업,일반외식업,71149.0,8435.0,13.8,59773.0,7731.0,84.0
44760,충청남도 부여군,202401-202408,식음료업,제과음료업,71149.0,8435.0,13.8,11376.0,3373.0,16.0
44760,충청남도 부여군,202401-202408,여가서비스업,골프장,21113.0,4595.0,4.1,18910.0,4349.0,89.6
44760,충청남도 부여군,202401-202408,여가서비스업,기타레저,21113.0,4595.0,4.1,2139.0,1463.0,10.1
44760,충청남도 부여군,202401-202408,여가서비스업,문화서비스,21113.0,4595.0,4.1,50.0,224.0,0.2
44760,충청남도 부여군,202401-202408,여가서비스업,관광유원시설,21113.0,4595.0,4.1,14.0,118.0,0.1
44760,충청남도 부여군,202401-202408,운송업,육상운송,29117.0,5396.0,5.6,29117.0,5396.0,100.0
44760,충청남도 부여군,202401-202408,의료웰니스업,의료관광,10296.0,3209.0,2.0,6726.0,2593.0,65.3
44760,충청남도 부여군,202401-202408,의료웰니스업,뷰티,10296.0,3209.0,2.0,3570.0,1889.0,34.7
47280,경상북도 문경시,202401-202408,쇼핑업,대형쇼핑몰,110961.0,10534.0,20.6,3018.0,1737.0,2.7
47280,경상북도 문경시,202401-202408,쇼핑업,레저용품쇼핑,110961.0,10534.0,20.6,16036.0,4004.0,14.5
47280,경상북도 문경시,202401-202408,쇼핑업,기타관광쇼핑,110961.0,10534.0,20.6,91907.0,9587.0,82.8
47280,경상북도 문경시,202401-202408,숙박업,콘도,186535.0,13658.0,34.7,4383.0,2094.0,2.3
47280,경상북도 문경시,202401-202408,숙박업,기타숙박,186535.0,13658.0,34.7,180374.0,13430.0,96.7
47280,경상북도 문경시,202401-202408,숙박업,호텔,186535.0,13658.0,34.7,835.0,914.0,0.4
47280,경상북도 문경시,202401-202408,숙박업,캠핑장/펜션,186535.0,13658.0,34.7,942.0,971.0,0.5
47280,경상북도 문경시,202401-202408,식음료업,일반외식업,133654.0,11561.0,24.8,114629.0,10707.0,85.8
47280,경상북도 문경시,202401-202408,식음료업,제과음료업,133654.0,11561.0,24.8,19025.0,4362.0,14.2
47280,경상북도 문경시,202401-202408,여가서비스업,기타레저,13335.0,3652.0,2.5,5676.0,2382.0,42.6
47280,경상북도 문경시,202401-202408,여가서비스업,문화서비스,13335.0,3652.0,2.5,469.0,685.0,3.5
47280,경상북도 문경시,202401-202408,여가서비스업,골프장,13335.0,3652.0,2.5,7190.0,2681.0,53.9
47280,경상북도 문경시,202401-202408,운송업,육상운송,84428.0,9188.0,15.7,84428.0,9188.0,100.0
47280,경상북도 문경시,202401-202408,의료웰니스업,의료관광,9392.0,3065.0,1.7,5636.0,2374.0,60.0
47280,경상북도 문경시,202401-202408,의료웰니스업,뷰티,9392.0,3065.0,1.7,3755.0,1938.0,40.0
52190,전북특별자치도 남원시,202401-202408,쇼핑업,대형쇼핑몰,139334.0,11804.0,46.4,40659.0,6376.0,29.2
52190,전북특별자치도 남원시,202401-202408,쇼핑업,레저용품쇼핑,139334.0,11804.0,46.4,5513.0,2348.0,4.0
52190,전북특별자치도 남원시,202401-202408,쇼핑업,기타관광쇼핑,139334.0,11804.0,46.4,93161.0,9652.0,66.9
52190,전북특별자치도 남원시,202401-202408,숙박업,콘도,55999.0,7483.0,18.7,35341.0,5945.0,63.1
52190,전북특별자치도 남원시,202401-202408,숙박업,기타숙박,55999.0,7483.0,18.7,9977.0,3159.0,17.8
52190,전북특별자치도 남원시,202401-202408,숙박업,호텔,55999.0,7483.0,18.7,10296.0,3209.0,18.4
52190,전북특별자치도 남원시,202401-202408,숙박업,캠핑장/펜션,55999.0,7483.0,18.7,385.0,620.0,0.7
52190,전북특별자치도 남원시,202401-202408,식음료업,일반외식업,66471.0,8153.0,22.2,54950.0,7413.0,82.7
52190,전북특별자치도 남원시,202401-202408,식음료업,제과음료업,66471.0,8153.0,22.2,11522.0,3394.0,17.3
52190,전북특별자치도 남원시,202401-202408,여가서비스업,기타레저,7034.0,2652.0,2.3,6407.0,2531.0,91.1
52190,전북특별자치도 남원시,202401-202408,여가서비스업,문화서비스,7034.0,2652.0,2.3,498.0,705.0,7.1
52190,전북특별자치도 남원시,202401-202408,여가서비스업,골프장,7034.0,2652.0,2.3,130.0,361.0,1.8
52190,전북특별자치도 남원시,202401-202408,여행업,여행업,4811.0,2193.0,1.6,4811.0,2193.0,100.0
52190,전북특별자치도 남원시,202401-202408,운송업,육상운송,20365.0,4513.0,6.8,20165.0,4491.0,99.0
52190,전북특별자치도 남원시,202401-202408,운송업,렌터카,20365.0,4513.0,6.8,200.0,447.0,1.0
52190,전북특별자치도 남원시,202401-202408,의료웰니스업,의료관광,5969.0,2443.0,2.0,3928.0,1982.0,65.8
52190,전북특별자치도 남원시,202401-202408,의료웰니스업,뷰티,5969.0,2443.0,2.0,2041.0,1429.0,34.2
43130,충청북도 충주시,202401-202408,쇼핑업,대형쇼핑몰,655611.0,25605.0,35.4,276800.0,16637.0,42.2
43130,충청북도 충주시,202401-202408,쇼핑업,레저용품쇼핑,655611.0,25605.0,35.4,19834.0,4454.0,3.0
43130,충청북도 충주시,202401-202408,쇼핑업,기타관광쇼핑,655611.0,25605.0,35.4,358977.0,18947.0,54.8
43130,충청북도 충주시,202401-202408,숙박업,호텔,352867.0,18785.0,19.0,142653.0,11944.0,40.4
43130,충청북도 충주시,202401-202408,숙박업,기타숙박,352867.0,18785.0,19.0,209353.0,14469.0,59.3
43130,충청북도 충주시,202401-202408,숙박업,캠핑장/펜션,352867.0,18785.0,19.0,861.0,928.0,0.2
43130,충청북도 충주시,202401-202408,식음료업,일반외식업,534551.0,23120.0,28.8,456645.0,21369.0,85.4
43130,충청북도 충주시,202401-202408,식음료업,제과음료업,534551.0,23120.0,28.8,77906.0,8826.0,14.6
43130,충청북도 충주시,202401-202408,여가서비스업,관광유원시설,155747.0,12480.0,8.4,11690.0,3419.0,7.5
43130,충청북도 충주시,202401-202408,여가서비스업,골프장,155747.0,12480.0,8.4,120522.0,10978.0,77.4
43130,충청북도 충주시,202401-202408,여가서비스업,기타레저,155747.0,12480.0,8.4,21496.0,4636.0,13.8
43130,충청북도 충주시,202401-202408,여가서비스업,문화서비스,155747.0,12480.0,8.4,2039.0,1428.0,1.3
43130,충청북도 충주시,202401-202408,여행업,여행업,17.0,129.0,0.0,17.0,129.0,100.0
43130,충청북도 충주시,202401-202408,운송업,육상운송,78436.0,8856.0,4.2,66602.0,8161.0,84.9
43130,충청북도 충주시,202401-202408,운송업,렌터카,78436.0,8856.0,4.2,11834.0,3440.0,15.1
43130,충청북도 충주시,202401-202408,의료웰니스업,의료관광,77046.0,8778.0,4.2,54329.0,7371.0,70.5
43130,충청북도 충주시,202401-202408,의료웰니스업,뷰티,77046.0,8778.0,4.2,22717.0,4766.0,29.5
