업체이용률_1만,c_자연완주율,월영야행_β,체험가격,팝업객단가
0.030709161363584057,0.15849750799823611,-0.004219503889656511,28000,12549.767112704283
0.03096723983469186,0.15690182520055448,-0.014056924661697355,20000,15182.209441928107
0.30466658438973576,0.14193195404290898,-0.014971796884692145,10000,14088.177761028734
0.07498632668291193,0.1463991109981498,-0.0041987438554615735,20000,4635.668443078176
0.30466658438973576,0.13541313618170328,-0.0035687725108250693,15000,12472.89232435155
0.1896930846842057,0.14087575405868286,0.0006104897357353567,20000,14088.177761028734
0.07498632668291193,0.14527405889256917,-0.00915710802762687,8000,8781.38100521925
0.30466658438973576,0.1851710449521685,-0.0062473387530033835,7000,7903.372032495086
0.07498632668291193,0.14130770716172375,-0.01147750465303121,5000,12625.18983357999
0.30466658438973576,0.15289131370958314,-0.018245582339698016,8000,8980.724685620986
0.4722332058040905,0.16597296253173688,-0.00555239360663068,10000,12472.89232435155
0.06045829535513537,0.1429561532785711,-0.003256069379143204,20000,5961.998200255187
0.06045829535513537,0.15430230369045517,0.006740012753720619,10000,7818.674849699402
0.3965352901233879,0.1603495630739942,-0.0037914220799555014,25000,14552.421047816675
0.4722332058040905,0.14671548305310664,-0.01868844626511537,15000,8094.365808845958
0.3965352901233879,0.171326857802372,-0.015539406068034422,4000,10124.162225871132
0.4722332058040905,0.1533546622886472,-0.027141945916202222,5000,14088.177761028734
0.06045829535513537,0.1800130224368304,-0.018123553546522248,20000,13345.696517931832
0.2764675808695338,0.16566061002467827,-0.014010590723527892,15000,6379.779727401703
0.1896930846842057,0.17054583100279358,-0.01477593091949787,28000,3180.534231222965
0.3198999136092226,0.13891209304720864,0.0002825935341050289,5000,9308.86605146799
0.1589499598856141,0.15741804778225937,-0.016335719416431232,15000,8054.929374637141
0.030709161363584057,0.17465924701520913,-0.009216713176785182,12000,9568.06133278347
0.16426813223584644,0.1641183486406285,-0.008742696159828253,5000,6379.779727401703
0.3965352901233879,0.14976457057417594,0.003748296618208092,15000,9367.701460379212
0.3198999136092226,0.17301470394047616,-8.698737614302277e-05,20000,5852.089204350804
0.1589499598856141,0.17532611209541776,-0.03093682080062253,10000,8044.38748849249
0.30466658438973576,0.13609930103892,-0.015254580936344983,10000,5852.089204350804
0.06045829535513537,0.17289786383732214,0.007367367467776598,3000,1388.161926428812
0.4722332058040905,0.16997230647468015,-0.01965435550815962,3000,16949.69186366355
0.4722332058040905,0.14725841960849487,-0.005171597206308361,10000,8094.365808845958
0.3198999136092226,0.1502719595896432,-0.003473684330086798,3000,2641.9358544440147
0.1896930846842057,0.15624699802128222,-0.002713213072314306,15000,4635.668443078176
0.07498632668291193,0.16268692111289496,-0.017124971017043307,15000,14929.56671203167
0.16426813223584644,0.15269848430785676,-0.015801946204112374,28000,8867.27474861856
0.1589499598856141,0.18228796023814875,-0.003748378760638176,25000,5961.998200255187
0.16426813223584644,0.16384834307422008,-0.002717710638226572,3000,12472.89232435155
0.4722332058040905,0.13769733951418317,-0.011986385574949757,10000,5756.56884800299
0.1896930846842057,0.15476249050175692,-0.012550386295610826,15000,5961.998200255187
0.0567270438764676,0.1366203245078822,-0.00686681171883062,10000,3180.534231222965
0.07498632668291193,0.1353832306734501,0.004173260665470527,15000,3982.1550627694223
0.3198999136092226,0.15343090283349506,-0.026737285345216574,10000,6379.779727401703
0.03096723983469186,0.1739242286285444,-0.015566023533360689,8000,2149.416136534133
0.07498632668291193,0.17041257117885938,-0.01286693015748824,10000,12472.89232435155
0.2764675808695338,0.16682478736738143,-0.016810260170155182,5000,1932.7685273621282
0.07498632668291193,0.14827853154443574,-0.024344724304434472,10000,12472.89232435155
0.16426813223584644,0.13945172388277646,-0.019232889461401545,10000,8371.635549928305
0.07823302695080049,0.1521589669097233,0.0011275662541442022,15000,11700.301792294806
