식당인증,체험결제,체험추가소비,지표1_원,지표1_증가율,이동인원,팝업구매,팝업추가소비,지표2_강남동증가율,추가소비합,팝업총지출,주민증월이용_증가율
4262.620806244883,448.624610890482,2318333.035351118,152.8644584107391,0.0012950004051746067,673.4141291014895,4568.847336191464,8722887.4211152,0.0007965351434795546,11041220.456466317,13503847.51618434,0.6003691276401244
1334.386178481281,199.3213095143371,1482280.712527359,152.79316128656026,0.0008279889446576316,215.54518342872535,4015.413407418525,32324738.50716539,0.002951750834524961,33807019.21969275,52160235.139033176,0.18794171527905365
2356.622796744517,1070.553760819852,3715078.411552161,152.98357048759678,0.002075210064669264,377.9066717124101,2234.9426757753704,6411213.271454582,0.0005854433786104297,10126291.683006743,18474841.494142935,0.33191870376683336
1707.1722059232793,315.59587635238046,1306441.7964040495,152.7781660420091,0.0007297668755448239,269.56279679030627,2199.6169047275766,1770876.6346926861,0.0001617085497268968,3077318.4310967354,4277889.493248765,0.24044678956665905
1210.4701195451823,191.7564506691901,2069684.3212983902,152.84325407010306,0.0011561074245138858,208.67372278067543,3996.511641348301,14415887.849269193,0.0013163945310823194,16485572.170567583,37397734.93265396,0.17048874923171584
2702.14586859835,893.642674248074,3689704.9150482463,152.98140667884738,0.002061036653105086,429.4107944821824,3331.200934282152,9220199.13010406,0.0008419474289246947,12909904.045152307,26797471.11739384,0.38058392515469713
2185.611606801667,583.8225752613233,3428416.413707931,152.959124438588,0.001915083198642753,357.99014825554843,2450.2459137225665,14276114.62608657,0.0013036310642384316,17704531.0397945,24310693.33469171,0.30783262067629114
3622.8564762158467,1068.1245059128094,9245856.890865881,153.45522589633174,0.005164654187850726,486.66526923751263,3240.5535339088474,4546170.87330338,0.0004151360316864345,13792027.76416926,6302338.32319802,0.5102614755233587
4287.905612497974,251.18597608606174,1191544.6762608103,152.76836781046424,0.0006655863566675801,688.5566573613625,2475.350016041392,23006966.18185867,0.0021008934569458357,24198510.85811948,38800238.86509645,0.6039303679574611
1820.2000833746054,84.80906622909218,550371.8381421098,152.71368967823318,0.0003074328590944031,293.5858282123234,4480.827524707659,13387229.87437589,0.0012224620763724692,13937601.712518,47446549.5619672,0.25636620892600076
3787.6997106916874,1448.4213801806495,27942332.208021518,155.04962960289828,0.01560834055295035,639.0275133520142,5086.307296847002,19671562.897508644,0.0017963193170537192,47613895.10553016,39768182.93970021,0.533478832491787
2223.3814658203437,1115.6993308845554,14460625.468698237,153.89993251660863,0.008077577964637817,398.17084868639165,4658.140397884128,39189691.73029902,0.0035786277201915744,53650317.19899726,69544017.82422084,0.3131523191296259
2037.2883729339298,423.3643780113291,4160175.8164465423,153.02152763941862,0.002323837552994368,332.5007026905433,2120.9814361219055,6979182.320310338,0.0006373077769433876,11139358.13675688,17756083.591376137,0.28694202435689153
3399.8520652607767,1238.0088768205205,1383416.7191838052,152.78473033287736,0.0007727643891324298,572.9275217003953,4149.1858183457025,20076137.765045483,0.0018332632880812025,21459554.48422929,53897939.255920805,0.47885240355785585
1804.4856433221303,336.4423124858672,571959.296145423,152.71553062004023,0.0003194914229134316,278.74980152964804,3577.7704853846253,37498853.04411215,0.0034242278786617555,38070812.34025758,66173594.44327175,0.2541529075101592
2642.3976181223893,878.206989152275,14691064.790958866,153.91958399119508,0.008206299339498901,463.2050730737579,3614.5288976688234,11211931.710531872,0.0010238235577950067,25902996.50149074,16755757.547517512,0.3721686786087872
2232.358433194126,228.01412155752877,655830.362131957,152.72268300230556,0.0003663410613299334,363.7194343877884,3033.373588624899,3125539.0517416615,0.00028541027492840284,3781369.4138736185,6519982.139526809,0.31441668073156703
3782.9518319725607,1653.95514516907,3635793.9253391987,152.97680924107587,0.002030922449298922,614.3492344565473,2828.4406021895975,5784691.325133151,0.0005282321910398777,9420485.25047235,10526031.097349675,0.5328101171792339
3196.699615341209,1539.960749460903,12442198.041311607,153.72780444877395,0.006950102189404728,481.98788756797785,3671.776994468887,13379156.844383683,0.001221724883308669,25821354.88569529,36430402.35512302,0.45023938244242384
