year,n,avg_stay,avg_stay_p25,avg_stay_p75,daytrip_stay,daytrip_stay_p25,daytrip_stay_p75,overnight_stay,overnight_stay_p25,overnight_stay_p75,overnight_ex7_stay,overnight_ex7_stay_p25,overnight_ex7_stay_p75,daytrip_share,daytrip_share_p25,daytrip_share_p75,overnight_share,overnight_share_p25,overnight_share_p75,n1_share_ovn,n1_share_ovn_p25,n1_share_ovn_p75,n7_share_ovn,n7_share_ovn_p25,n7_share_ovn_p75
2018,136,22.876989167775207,18.606062223133026,29.096717174864942,4.179429744963725,3.517019881040975,4.890113015534495,157.86363314062936,115.20786206092147,211.4346412875556,90.03506745572327,69.54496218116803,122.43510690175299,87.28644415465132,81.91863351179035,90.75500580119268,12.713555845348672,9.244994198807307,18.081366488209646,69.30936329915961,67.23605203138108,73.16571026622049,3.346496669735572,2.289144431933022,4.7814370134581505
2019,136,24.080281118757767,19.52643802933366,29.39476260477802,3.998337192191249,3.3838224534210903,4.605343270612245,172.0681696195382,128.23212601667464,241.8216513271666,98.89675751133763,74.05503728957598,136.42234811594352,88.28285962051369,83.72380879087764,91.18226761058293,11.717140379486313,8.81773238941708,16.276191209122352,68.50145809180296,65.92619711200177,72.3765521395349,3.7091419020826786,2.6041888690182757,5.438390730854774
2020,136,23.987606445334734,19.816006373275357,29.003257532821603,3.912812463966442,3.273302100710228,4.438833234067243,191.89664778841154,142.60344196757646,248.27719198621156,97.98463462253886,78.6027264968487,132.63184408207115,88.65310101396653,84.31903235289946,91.67515763044058,11.346898986033473,8.324842369559427,15.680967647100545,67.93559641025243,66.39786759781614,71.74135474338063,4.391748430759407,3.135011526928948,5.917811456442303
2021,136,22.971544990181794,18.785845139361527,28.635382753207757,3.8463872343011625,3.222296674741594,4.373458446238024,187.55666327293432,136.92123189214217,249.32946472781967,100.16309902438553,76.7098615275344,134.6847048153109,88.64299353912912,84.39148566812173,92.15010305819723,11.35700646087087,7.849896941802774,15.60851433187828,67.22407726119363,65.11228508761954,70.94523251680619,4.303205033078344,3.0331410839682382,5.954374733195384
2022,136,23.27031350598527,19.099680913901498,28.551372878394567,3.9695867809774246,3.3128919729848922,4.515826248369244,183.52302841677204,134.1746113568645,236.6233796875101,97.83148405032037,75.01134617522109,127.35473126699517,87.77404210604354,83.68780789945109,91.64937862461517,12.225957893956451,8.35062137538484,16.312192100548916,68.04037224331805,65.48599806120058,71.40992048114418,4.047462281635504,2.854642442003353,5.581200427950908
2023,136,22.445804944664854,18.461960135452536,27.273239314772123,3.9424220696605747,3.2660380125789823,4.561856018407469,161.52997910782298,123.12930446904035,221.23458527070989,92.53007266162405,71.67385425874214,125.56518971818609,87.73558102811344,83.48334310640459,91.55366072335092,12.264418971886546,8.446339276649088,16.51665689359541,67.72465938127004,65.63117837771266,71.29148562191574,3.5224417962595975,2.482891913463192,5.228981310257173
2024,136,20.447678708779037,16.81515461397572,24.647549677903037,3.4996770075698116,2.994985387475773,4.002864262015652,163.68356687151572,124.36396248758993,225.51724713873634,92.80624531851322,71.35047946581693,122.49975201599847,89.15340977968216,85.5499062885178,92.10774841097631,10.84659022031783,7.892251589023694,14.450093711482191,67.68487572834145,65.50477632239551,71.34890277783242,3.63724638386093,2.510855991421604,5.386457747351
2025,136,21.038692375531696,16.99679140151335,25.396203898931162,3.3352037574354765,2.94435542588774,3.8714770435621753,177.6367862978799,129.70893916941645,244.32930371953006,98.27901582826547,75.27232955555593,131.5643885877666,89.7901064032138,85.90801228009006,92.36406954232231,10.209893596786195,7.635930457677691,14.091987719909937,66.33954679595779,63.857980445752744,70.04978886656794,3.991539681847182,2.734667317293453,5.8508152517634295
