year,vis,stay_hours,overnight_vis,overnight_hours,daytrip_vis,daytrip_hours,n1,n2,n3to6,n7p,overnight_ex7_vis,overnight_ex7_hours,avg_stay,daytrip_stay,overnight_stay,overnight_ex7_stay,daytrip_share,overnight_share,n1_share_all,n2_share_all,n3to6_share_all,n7_share_all,n1_share_ovn,n2_share_ovn,n3to6_share_ovn,n7_share_ovn,scope
2018,6925651.0,134940093.21999997,971966.0,110802596.49999996,5953685.0,24137496.72,686328.0,182896.0,80456.0,22286.0,949680.0,66152779.02000001,19.484102392684814,4.054211252358833,113.99842844297018,69.6579679681577,85.96570921636103,14.034290783638967,9.909942040105687,2.6408492140305655,1.1617102854302073,0.32178924407250664,70.61234652240923,18.81711911733538,8.277655802774994,2.292878557480406,full
2019,8065898.0,164963110.35999998,928153.0,137373582.98999998,7137745.0,27589527.369999997,646461.0,166981.0,87573.0,27138.0,901015.0,78736411.85000002,20.45192120703733,3.865300227172587,148.0074761273195,87.38634967231403,88.49287456895686,11.50712543104314,8.014743057747568,2.0702096654334086,1.0857191598505214,0.3364535480116411,69.65026240285816,17.99067610620232,9.435190103355804,2.923871387583728,full
2020,7432217.0,156362257.81999996,818844.0,132179469.13999999,6613373.0,24182788.679999996,547066.0,164058.0,79045.0,28675.0,790169.0,70538108.95,21.03844086091673,3.6566497428770455,161.42204026652206,89.26964858150599,88.98250683477083,11.017493165229164,7.360737717964909,2.2073898003785413,1.0635453728006057,0.3858202740851081,66.80955102559217,20.035318082565176,9.653242864330691,3.501888027511956,full
2021,7220472.0,156962952.74999997,918538.0,132043962.29999994,6301934.0,24918990.45,600273.0,200583.0,89457.0,28225.0,890313.0,74213041.83,21.738600018115154,3.954181438586948,143.75449061443285,83.35612512678125,87.27869867787037,12.721301322129634,8.313486985338354,2.7779762874227614,1.238935626369024,0.3909024229994937,65.35091634750006,21.837202162567035,9.739063598893024,3.072817891039892,full
2022,7682790.0,172496113.26000005,1020526.0,145608526.79000002,6662264.0,26887586.47,671094.0,220164.0,97253.0,32015.0,988511.0,80397598.49999997,22.452274923562932,4.035803214943148,142.67987958170593,81.33202210192903,86.7167266058294,13.283273394170608,8.73502985243642,2.8656777030219494,1.2658552426917826,0.41671059602045607,65.7596180793042,21.573580682902737,9.52969351099335,3.1371077267997096,full
2023,7635880.0,160757694.04,1017866.0,133897284.11000003,6618014.0,26860409.93,672926.0,225740.0,91286.0,27914.0,989952.0,77311310.45,21.052936143574808,4.058681340051562,131.54706425993209,78.09601925143846,86.66995814496823,13.330041855031771,8.812684327150242,2.9563062803501365,1.1954876189777732,0.3655636285536179,66.1114527845512,22.177771926756567,8.968371082244618,2.742404206447607,full
2024,7377267.0,139864058.00000003,891531.0,117179838.79,6485736.0,22684219.209999997,585713.0,197234.0,84497.0,24087.0,867444.0,68784513.61,18.958790294563016,3.4975551286700535,131.4366396569497,79.29562439765564,87.91515882507709,12.084841174922909,7.939430686187716,2.6735375037937494,1.1453699588207937,0.32650302612064874,65.6974350863851,22.123066948877828,9.477741099299969,2.7017568654370963,full
2025,8375080.0,146871738.39000002,901212.0,123843885.51000002,7473868.0,23027852.880000003,582622.0,201799.0,91082.0,25709.0,875503.0,71527856.99000001,17.536756471579974,3.081115813123807,137.4192592974794,81.6991569303589,89.23936248967173,10.760637510328259,6.956614145775323,2.409517282222976,1.0875358802542783,0.30697020207568165,64.64871750487123,22.39195660954359,10.106611984749426,2.8527139008357634,full
2026,6973087.0,102941360.0,632428.0,87425078.59,6340659.0,15516281.41,406288.0,141422.0,66402.0,18316.0,614112.0,50653633.71999999,14.762666807398215,2.447108638076894,138.23720421929454,82.4827290787348,90.9304444358718,9.069555564128198,5.826515573375178,2.0281117961098145,0.9522611721322278,0.26266702251097684,64.24256990519079,22.3617550140095,10.499535124947029,2.896139955852682,full
