year,month,vis,stay_hours,overnight_vis,overnight_hours,daytrip_vis,daytrip_hours,n1,n2,n3to6,n7p,overnight_ex7_vis,overnight_ex7_hours,avg_stay,daytrip_stay,overnight_stay,overnight_ex7_stay,daytrip_share,overnight_share,n1_share_all,n2_share_all,n3to6_share_all,n7_share_all,n1_share_ovn,n2_share_ovn,n3to6_share_ovn,n7_share_ovn
2018,11,439445.0,8994062.490000002,56042.0,7520958.950000001,383403.0,1473103.54,40352.0,9109.0,5050.0,1531.0,54511.0,4447083.630000001,20.466867275768305,3.842180525452331,134.20218675279256,81.58139880024217,87.24709576852621,12.75290423147379,9.182491551843803,2.072841880098761,1.1491768025577718,0.34839399697345513,72.00314050176652,16.253881017808073,9.011098818743084,2.7318796616823096
2018,12,433252.0,9385313.28,53969.0,8035159.75,379283.0,1350153.53,39589.0,7390.0,5138.0,1852.0,52117.0,4419345.9,21.662481142614457,3.559752295779141,148.8847254905594,84.79662873918299,87.5432773535956,12.456722646404401,9.137638141312678,1.7057047630478335,1.1859148947956386,0.4274648472482528,73.35507420926828,13.69304600789342,9.520280160833071,3.4315996220052254
2019,1,594658.0,9956777.35,50493.0,8207261.21,544165.0,1749516.14,37317.0,7026.0,4467.0,1683.0,48810.0,4692691.29,16.74370369186995,3.2150471640035647,162.5425546115303,96.14200553165335,91.5089009144752,8.49109908552479,6.275371726269554,1.1815194616065032,0.7511880778531526,0.28301981979557994,73.90529380310143,13.914800071297012,8.846770839522309,3.3331352860792585
2019,2,476487.0,8547322.34,58756.0,7044606.289999999,417731.0,1502716.05,38906.0,10685.0,7787.0,1378.0,57378.0,4445947.7299999995,17.93820679263023,3.597329501521314,119.8959474777044,77.48523353898706,87.66891856440994,12.331081435590058,8.165175545188012,2.2424536241282556,1.6342523510609945,0.28919991521279703,66.21621621621621,18.18537681258084,13.253114575532713,2.3452923956702296
2019,3,521556.0,13940441.959999999,52065.0,12143996.629999999,469491.0,1796445.33,35424.0,8702.0,5449.0,2490.0,49575.0,6316105.779999999,26.728562148647505,3.8263679814948532,233.2468381830404,127.4050585980837,90.01737109725514,9.982628902744864,6.791983986379218,1.6684689659403784,1.0447583768569435,0.4774175735683225,68.038029386344,16.713723230577163,10.465763948910016,4.782483434168827
2019,4,467747.0,9907547.5,47859.0,8236419.32,419888.0,1671128.18,33548.0,7846.0,4747.0,1718.0,46141.0,4601099.0,21.18142393216846,3.979937935830507,172.0976058839508,99.71823324158558,89.76818664791008,10.231813352089912,7.17225337629103,1.6774025274347029,1.0148648735320591,0.3672925748321208,70.09757830293152,16.39399068095865,9.918719572076308,3.589711444033515
2019,5,623718.0,12476199.78,80866.0,10126549.25,542852.0,2349650.53,58791.0,14102.0,5932.0,2041.0,78825.0,5988678.0600000005,20.0029496984214,4.328344613264757,125.22629102465808,75.97434900095148,87.03484587586057,12.965154124139437,9.425894394582167,2.2609576763858024,0.9510708364998285,0.32723121667163685,72.70175351816586,17.43872579328766,7.335592214280415,2.5239284742660697
2019,6,668133.0,13055041.46,81532.0,10708526.01,586601.0,2346515.45,62148.0,11227.0,5934.0,2223.0,79309.0,6129176.609999999,19.53958487307168,4.000189992857155,131.3413875533533,77.28223291177545,87.79704040961904,12.202959590380956,9.301740821064069,1.6803540612422976,0.8881465217254648,0.3327181863491251,76.2252857773635,13.770053475935828,7.278123926801746,2.7265368198989353
2019,7,775421.0,19032713.85,109414.0,16210533.07,666007.0,2822180.78,73082.0,22401.0,10826.0,3105.0,106309.0,9318679.82,24.545006970407044,4.237464140767289,148.1577592447036,87.6565466705547,85.88972957915765,14.110270420842355,9.424815680772122,2.8888822974874295,1.3961448039194193,0.40042763866338416,66.79401173524411,20.473613979929443,9.894529036503554,2.8378452483228838
2019,8,1154522.0,24346439.36,174999.0,20159508.96,979523.0,4186930.4,112707.0,42245.0,16535.0,3512.0,171487.0,12027556.44,21.087895561972832,4.274458486426557,115.19785233058475,70.13684092671747,84.84229837110077,15.157701628899234,9.76222194120164,3.6590900823024595,1.4321944493045606,0.3041951560905725,64.40436802496015,24.140137943645392,9.44862542071669,2.0068686106777753
2019,9,642855.0,13646623.99,75087.0,11334886.52,567768.0,2311737.47,51056.0,14272.0,7642.0,2117.0,72970.0,6706346.259999999,21.228152522730632,4.071623391948824,150.95671048250696,91.90552638070439,88.31976106587021,11.68023893412978,7.9420709180141715,2.220096289209853,1.1887595180872825,0.32931220881847384,67.99579154847044,19.007284882869204,10.177527401547538,2.819396167112816
2019,10,953284.0,14777874.700000001,82407.0,11783705.3,870877.0,2994169.4,62654.0,10973.0,6325.0,2455.0,79952.0,6686501.210000001,15.502069372820692,3.438108251796752,142.99398473430657,83.63144399139485,91.35546175116754,8.644538248832458,6.572438014274865,1.1510735520579387,0.6634958732130194,0.2575308092866344,76.02994891210699,13.315616391811375,7.6753188442729385,2.9791158518087055
2019,11,651248.0,15034282.869999997,66247.0,12888171.579999998,585001.0,2146111.29,45733.0,10689.0,7313.0,2512.0,63735.0,7170803.2299999995,23.085342097019872,3.66856003664951,194.54724863012663,112.5096607829293,89.82768469154607,10.172315308453921,7.02236321647053,1.6413102228336978,1.1229209149202761,0.385720954229418,69.03406946729663,16.13507026733286,11.038990444850333,3.7918698205201746
2019,12,536269.0,10241845.2,48428.0,8529418.85,487841.0,1712426.35,35095.0,6813.0,4616.0,1904.0,46524.0,4652826.42,19.09833535035588,3.510214086146921,176.12577124803832,100.00916559195254,90.96945749241519,9.030542507584812,6.54429027223278,1.2704444970714324,0.8607620429299474,0.3550456953506542,72.4684067068638,14.068307590650036,9.531675889981003,3.931609812505162
2020,1,616053.0,11955086.91,65276.0,10073580.1,550777.0,1881506.81,43330.0,13018.0,6990.0,1938.0,63338.0,5684992.54,19.405938953304343,3.4160954615025685,154.32287670813162,89.75642647383877,89.40415840844862,10.595841591551377,7.033485755284043,2.113129876812547,1.1346426362666848,0.31458332318810234,66.3796801274588,19.94301121392242,10.708376738770758,2.96893191984803
2020,2,418743.0,8999619.17,37789.0,7709822.359999999,380954.0,1289796.81,25277.0,5870.0,4861.0,1781.0,36008.0,3976878.35,21.491987137695435,3.3857022370154928,204.02292624837915,110.44429987780494,90.97561033856088,9.024389661439116,6.036399414437973,1.4018144780927682,1.1608552262366176,0.4253205426717581,66.88983566646378,15.533620894969435,12.863531715578608,4.713011722988171
2020,3,423253.0,12555938.61,34777.0,11229372.35,388476.0,1326566.26,20887.0,6396.0,4817.0,2677.0,32100.0,5038844.93,29.665326908492084,3.4147959204687033,322.8965221266929,156.97336230529595,91.78340141711931,8.216598582880689,4.934873468114816,1.511152903818756,1.1380899840048386,0.632482226942278,60.05980964430514,18.39146562383184,13.851108491244213,7.6976162406188005
2020,4,462913.0,10862414.77,45687.0,9396686.14,417226.0,1465728.63,30800.0,7979.0,4692.0,2216.0,43471.0,4636430.76,23.465348283586764,3.513032816746799,205.67527174032003,106.65571898507051,90.13054288818849,9.869457111811506,6.6535180476677045,1.7236500163097603,1.013581385703145,0.47870766213089716,67.41523847046206,17.464486615448596,10.269879834526233,4.850395079563114
2020,5,646680.0,12901141.6,69266.0,10755001.51,577414.0,2146140.09,47478.0,13565.0,5923.0,2300.0,66966.0,5691131.38,19.94980763283231,3.716813395587914,155.27100612132938,84.98538631544366,89.28898373229418,10.711016267705821,7.341807385414734,2.0976371621203684,0.9159089503309211,0.3556627698397971,68.54445182340542,19.58392284815061,8.551092888285739,3.3205324401582303
2020,6,701087.0,13905827.36,75356.0,11606584.0,625731.0,2299243.36,54487.0,12171.0,6074.0,2624.0,72732.0,6099440.0,19.834667252423735,3.674491690518769,154.02335580444822,83.86184897981632,89.25154795339238,10.748452046607625,7.771788665315432,1.736018496991101,0.8663689385197558,0.3742759457813367,72.30612028239291,16.15133499654971,8.060406603322894,3.4821381177344866
2020,7,843587.0,18667907.599999998,110501.0,15705324.79,733086.0,2962582.81,75641.0,22878.0,8920.0,3062.0,107439.0,8623868.549999999,22.12920256002048,4.04124865295477,142.1283498791866,80.26758020830424,86.90105466300453,13.098945336995474,8.966591471893237,2.7119905830696776,1.0573894571632803,0.3629738248692785,68.45277418303907,20.703885032714638,8.072325137329074,2.7710156469172227
2020,8,924956.0,16859566.560000002,130159.0,13772020.870000001,794797.0,3087545.69,79899.0,34273.0,13401.0,2586.0,127573.0,8733290.07,18.227425477536233,3.884697211992496,105.80920927481004,68.45719760450879,85.92808739010287,14.071912609897119,8.638140625067571,3.7053654444103286,1.4488256738698921,0.27958086654932773,61.38568981015528,26.33164053196475,10.29586889880838,1.9868007590715968
2020,9,521378.0,12411589.57,67781.0,10697081.11,453597.0,1714508.46,46210.0,13320.0,5957.0,2294.0,65487.0,5841163.13,23.80535728396672,3.779805554269539,157.81828403239845,89.19576602989906,86.99964325307167,13.000356746928333,8.863051375393669,2.5547683254759503,1.1425491677823,0.43998787827641367,68.1754473967631,19.651524763576813,8.788598574821853,3.384429264838229
2020,10,937542.0,14705456.61,98121.0,11701560.48,839421.0,3003896.13,69509.0,18638.0,7610.0,2364.0,95757.0,6780341.770000001,15.685117690727456,3.5785334534161044,119.25643317944171,70.8077923284982,89.53422886654678,10.46577113345322,7.413961187872117,1.987964272533924,0.8116969693091083,0.2521487037380725,70.84008520092539,18.994914442372174,7.755730169892276,2.409270186810163
2020,11,492833.0,10305375.76,42502.0,8780737.58,450331.0,1524638.18,27569.0,8117.0,4640.0,2176.0,40326.0,4426411.3,20.91048237435399,3.3855945515631833,206.59586795915487,109.76569210930913,91.37598334527112,8.624016654728884,5.593984169079587,1.647008215764772,0.9414953949918127,0.44152887489271214,64.86518281492636,19.097924803538657,10.917133311373583,5.119759070161404
2020,12,443192.0,12232333.299999999,41629.0,10751697.85,401563.0,1480635.45,25979.0,7833.0,5160.0,2657.0,38972.0,5005316.17,27.600528213505655,3.6871809653777863,258.2742283023853,128.43364903007287,90.60700554161627,9.392994458383725,5.861793534179317,1.7674055488366216,1.1642809436993447,0.5995144316684416,62.40601503759399,18.81620985370775,12.395205265560067,6.382569843138198
2021,1,361471.0,9290557.56,35260.0,8169298.92,326211.0,1121258.64,22684.0,7163.0,3415.0,1998.0,33262.0,3674719.3,25.70208276735893,3.437218977900806,231.68743391945546,110.4780019241176,90.24541387829176,9.754586121708241,6.275468848123363,1.981625081956782,0.9447507545556905,0.5527414370724069,64.3335224049915,20.314804310833807,9.685195689166195,5.666477595008508
2021,2,440860.0,9234351.11,51036.0,7873593.44,389824.0,1360757.67,31641.0,11125.0,6396.0,1874.0,49162.0,4182826.0600000005,20.946221272059155,3.490697519906419,154.27528489693552,85.08250396647819,88.42353581635894,11.576464183641065,7.177108379077259,2.5234768407204102,1.4508007077076623,0.4250782561357347,61.99741359040677,21.79833842777647,12.532330119915352,3.6719178619014032
2021,3,435052.0,13451007.18,41746.0,11981481.76,393306.0,1469525.42,25283.0,7910.0,5856.0,2697.0,39049.0,6186602.42,30.918159622298024,3.73634122032209,287.0090969194653,158.43177597377652,90.40436545516398,9.59563454483602,5.81148920129088,1.8181734597243548,1.346045989904655,0.6199258939161295,60.56388636036986,18.947923154314186,14.027691275810856,6.460499209505103
2021,4,508705.0,12989018.96,55755.0,11300752.46,452950.0,1688266.5,35804.0,11262.0,5782.0,2907.0,52848.0,5359694.92,25.533499690390308,3.7272690142399822,202.685901892207,101.41717605207387,89.03981678969147,10.960183210308529,7.038263826775832,2.213856753914351,1.1366115921801436,0.5714510374382009,64.21666218276387,20.199085283831046,10.37037037037037,5.213882163034706
2021,5,670204.0,15465539.95,84177.0,13044142.34,586027.0,2421397.61,57947.0,14023.0,9282.0,2925.0,81252.0,7450056.15,23.075869362164354,4.131887455697433,154.96088408947813,91.69074176635652,87.44009286724639,12.559907132753608,8.646173403918807,2.0923480015040195,1.384951447618934,0.43643427971184895,68.83946921368069,16.658944842415387,11.026765030827898,3.474820913076018
2021,6,640354.0,11922708.080000002,77819.0,9775116.370000001,562535.0,2147591.71,54700.0,15193.0,5752.0,2174.0,75645.0,5379411.46,18.618932777807277,3.8177032717964217,125.6134924632802,71.11390653711415,87.8475030998479,12.152496900152103,8.542150123213098,2.3725939089940877,0.8982531537243462,0.33949971422057174,70.29131703054524,19.523509682725297,7.391511070561174,2.793662216168288
2021,7,777708.0,17526989.13,128098.0,14653074.23,649610.0,2873914.9,82673.0,31377.0,11308.0,2740.0,125358.0,8962985.540000001,22.536722175932354,4.424061975646927,114.38956291276992,71.49911086647842,83.52877943906968,16.471220560930323,10.630339407592567,4.034547670848185,1.4540161603069532,0.3523173221826187,64.5388686786679,24.494527627285358,8.827616356227264,2.138987337819482
2021,8,870218.0,16325711.16,135120.0,13093101.02,735098.0,3232610.14,82033.0,37852.0,12916.0,2319.0,132801.0,8670125.56,18.760484338407156,4.397522697653918,96.89980032563646,65.28659844428883,84.47285622683052,15.527143773169483,9.426718362525252,4.349714669197833,1.4842257916981723,0.266484949748224,60.711219656601536,28.01361752516282,9.558910597986975,1.716252220248668
2021,9,642713.0,13492906.74,88604.0,11212781.34,554109.0,2280125.4,55781.0,20163.0,10573.0,2087.0,86517.0,6975035.550000001,20.99367328807726,4.114940201296135,126.5493808405941,80.62040466035577,86.21406444244943,13.785935557550571,8.678990466973595,3.137170089915717,1.645057747392693,0.3247172532685662,62.95539704753735,22.75630897024965,11.9328698478624,2.3554241343505935
2021,10,880487.0,14988942.44,108237.0,11959358.129999999,772250.0,3029584.31,76080.0,22488.0,7510.0,2159.0,106078.0,7226133.89,17.023468194306105,3.923061586273875,110.49232822417471,68.12094769886309,87.70714388741685,12.29285611258315,8.64067271862049,2.5540411158824607,0.852937067781807,0.24520521029839168,70.29019651320712,20.77662906399845,6.938477600081303,1.99469682271312
2021,11,531510.0,10419787.77,57191.0,8701036.37,474319.0,1718751.4,39338.0,10844.0,5148.0,1861.0,55330.0,4779953.72,19.604123666534967,3.6236191255252264,152.13995855991325,86.38990999457798,89.23990141295555,10.760098587044459,7.401177776523489,2.0402250192846796,0.9685612688378394,0.3501345223984497,68.78354985924359,18.961025336154293,9.001416306761554,3.2540084978405694
2021,12,461190.0,11855432.67,55495.0,10280225.92,405695.0,1575206.75,36309.0,11183.0,5519.0,2484.0,53011.0,5365497.26,25.70617895010733,3.8827364152873463,185.2459846833048,101.21479051517609,87.96699841713827,12.033001582861727,7.872894034996422,2.424814067954639,1.1966868318914115,0.5386066480192545,65.42751599243175,20.151364987836743,9.945040093702136,4.476078926029372
2022,1,525081.0,12565321.19,67575.0,10797493.459999999,457506.0,1767827.73,43735.0,13751.0,7593.0,2496.0,65079.0,5572021.9399999995,23.93025302762812,3.8640536517553867,159.78532682204957,85.61935401588838,87.13055699977717,12.869443000222821,8.329191115275549,2.618834046556626,1.4460626074834169,0.4753552309072315,64.72068072512023,20.349241583425822,11.236403995560488,3.693673695893452
2022,2,415669.0,9967650.200000001,47798.0,8555445.14,367871.0,1412205.06,31494.0,8548.0,5529.0,2227.0,45571.0,4357722.359999999,23.979777659628216,3.8388594371396496,178.99169714213986,95.62490092383312,88.50094666669874,11.499053333301257,7.576701654441395,2.0564439493924254,1.3301448989460363,0.5357628305214005,65.88978618352232,17.88359345579313,11.567429599564836,4.659190761119712
2022,3,361436.0,13529002.079999998,40994.0,12251757.469999999,320442.0,1277244.61,23924.0,7395.0,6703.0,2972.0,38022.0,6146761.9799999995,37.43125222722694,3.985883904107452,298.867089574084,161.6632996686129,88.65801967706592,11.341980322934074,6.6191524917274425,2.0460053785455794,1.8545468630684272,0.822275589592625,58.35975996487291,18.039225252475973,16.351173342440354,7.249841440210762
2022,4,507367.0,16840834.12,61277.0,15182312.34,446090.0,1658521.78,37297.0,12924.0,6993.0,4063.0,57214.0,6315926.17,33.19260834859185,3.7179084489676972,247.7652682083,110.39127084280071,87.92254916066675,12.077450839333263,7.351089053880131,2.5472685452542243,1.3782922421048274,0.8008009980940818,60.866230396396695,21.091110857254762,11.412112211759714,6.630546534588834
2022,5,706622.0,15690492.95,93333.0,13106994.239999998,613289.0,2583498.71,62346.0,17826.0,10418.0,2743.0,90590.0,7691712.529999999,22.20493127867516,4.212530650313311,140.4325826877953,84.90686091180041,86.7916651335509,13.208334866449107,8.823104856627731,2.5227066239092473,1.4743384723374025,0.38818491357472595,66.7995242840153,19.099353926264023,11.16218272208115,2.9389390676395273
2022,6,727299.0,13280196.06,100016.0,10723358.14,627283.0,2556837.92,69843.0,20580.0,7179.0,2414.0,97602.0,5999492.7299999995,18.259609954090408,4.07605167045815,107.21642677171653,61.4689527878527,86.2482967802788,13.751703219721186,9.60306558925559,2.829647778973985,0.9870768418490883,0.3319130096425267,69.83182690769478,20.57670772676372,7.177851543753,2.413613821788514
2022,7,839541.0,17167643.04,135004.0,14060391.52,704537.0,3107251.52,88016.0,32944.0,11348.0,2696.0,132308.0,8787653.61,20.448844118393264,4.4103454041448495,104.1479624307428,66.41815770777276,83.91930828869585,16.080691711304155,10.483823899011483,3.924048974380048,1.3516909835255215,0.3211278543870996,65.19510533021243,24.402239933631595,8.405676868833515,1.9969778673224496
2022,8,948885.0,17788308.6,144204.0,14339030.620000001,804681.0,3449277.98,90222.0,37899.0,13270.0,2813.0,141391.0,9067912.540000001,18.746537883937464,4.286515998265151,99.43573423760785,64.13359082261248,84.80279485922951,15.197205140770484,9.508212270190802,3.9940561817290816,1.3984834832461257,0.29645320560447264,62.56553216276941,26.281517849712905,9.202241269312918,1.9507087182047653
2022,9,667113.0,14553629.23,93317.0,12104947.860000001,573796.0,2448681.37,62850.0,19465.0,8590.0,2412.0,90905.0,6970759.820000001,21.815838141364356,4.267512094890868,129.71857067844016,76.68180870139157,86.01181508979738,13.98818491020262,9.421192511613475,2.9177965352196704,1.2876379264082698,0.3615579369612045,67.35107215191229,20.859007469164247,9.205182335480137,2.584738043443317
2022,10,1049803.0,16144510.629999999,116304.0,12804320.34,933499.0,3340190.29,82311.0,24089.0,7633.0,2271.0,114033.0,7975438.9,15.378609729634988,3.5781401908304136,110.09355086669417,69.93974463532487,88.92135000566773,11.07864999433227,7.840613905656585,2.294620990795416,0.7270887966599447,0.21632630122032417,70.77228642179116,20.712099325904525,6.562972898610537,1.9526413536937681
2022,11,503035.0,12681661.17,63122.0,10919595.36,439913.0,1762065.81,40901.0,13607.0,6259.0,2355.0,60767.0,5887997.56,25.210295844225552,4.005487016751039,172.9919102690029,96.89465598104233,87.4517677696383,12.548232230361705,8.13084576619917,2.704980766745853,1.2442474181716978,0.468158279244983,64.79674281550014,21.556668039669212,9.915718766832484,3.730870377998162
2022,12,430939.0,12286863.99,57582.0,10762880.3,373357.0,1523983.69,38155.0,11136.0,5738.0,2553.0,55029.0,5624198.36,28.51184039968534,4.081840410116858,186.91397137994514,102.2042624797834,86.63801605331614,13.36198394668387,8.85392132065095,2.5841244352448953,1.331510956307041,0.5924272344809822,66.26202632767185,19.339376888611024,9.964919592928345,4.433677190788788
2023,1,527413.0,11858926.97,64604.0,10028805.450000001,462809.0,1830121.52,40877.0,14528.0,7009.0,2190.0,62414.0,5538993.030000001,22.48508658300042,3.95437755099836,155.23505433100118,88.74600298010064,87.7507759573617,12.249224042638312,7.750472589792061,2.7545775322185837,1.3289395596998936,0.4152343609277739,63.27317193981796,22.48777165500588,10.849173425794069,3.3898829793820813
2023,2,432564.0,9289567.05,48198.0,7907207.98,384366.0,1382359.07,32256.0,9038.0,4947.0,1957.0,46241.0,4351056.34,21.475589854911647,3.596465530249814,164.05676542595128,94.09520425596332,88.85760257441675,11.142397425583267,7.4569312286736755,2.0894017995025016,1.1436457957666382,0.4524186016404509,66.92393875264534,18.75181542802606,10.263911365616831,4.060334453711772
2023,3,450185.0,14292082.31,50473.0,12708972.32,399712.0,1583109.99,31873.0,10160.0,5844.0,2596.0,47877.0,6795324.39,31.747131312682566,3.960626626170843,251.79744259306958,141.93296133842972,88.788386996457,11.211613003542988,7.07997823117163,2.2568499616824194,1.298132989770872,0.576651820918067,63.148614110514536,20.129574227804962,11.578467695599628,5.1433439660808755
2023,4,501469.0,10682237.79,62548.0,8939384.0,438921.0,1742853.79,42163.0,12965.0,5474.0,1946.0,60602.0,5137961.68,21.30189062534274,3.9707687488181245,142.9203811472789,84.78204811722385,87.52704554020289,12.472954459797116,8.407897596860424,2.58540408280472,1.0915929000596247,0.38805988007234743,67.40902986506363,20.72808083391955,8.751678710750143,3.1112105902666753
2023,5,650168.0,13511632.929999998,93881.0,11090271.899999999,556287.0,2421361.03,62370.0,21554.0,7681.0,2276.0,91605.0,6505844.52,20.781756299910175,4.352719064080231,118.1311649854603,71.02062682168004,85.56050128582152,14.43949871417849,9.592905218343567,3.315143162997871,1.1813869645999187,0.3500633682371326,66.43516792535232,22.95885216390963,8.181634196482781,2.4243457142552804
2023,6,677740.0,12237228.610000001,92330.0,9847909.120000001,585410.0,2389319.49,66470.0,17551.0,6311.0,1998.0,90332.0,5746279.640000001,18.055933853690206,4.081446319673391,106.6599059893859,63.612890669973,86.3767816566825,13.623218343317497,9.807595833210375,2.5896361436539084,0.9311830495470239,0.2948033169061882,71.99176865590815,19.008989494205565,6.8352648110040075,2.1639770388822703
2023,7,754316.0,16696003.110000001,120114.0,13838423.190000001,634202.0,2857579.92,78217.0,27792.0,11347.0,2758.0,117356.0,8221751.07,22.133963895767824,4.505788250431251,115.21074304410811,70.05820810184396,84.07643480981446,15.923565190185546,10.369261688735225,3.68439752040259,1.5042767222225168,0.3656292588252138,65.11897031153737,23.138018882062042,9.44685881745675,2.2961519889438367
2023,8,937981.0,17667345.34,143971.0,14192539.77,794010.0,3474805.57,90435.0,37018.0,13942.0,2576.0,141395.0,9108111.129999999,18.835504493161377,4.376274316444377,98.5791567051698,64.41607645249124,84.65096840980787,15.349031590192125,9.641453291697806,3.946561817350245,1.4863840525554355,0.2746324285886388,62.81473352272333,25.712122580241854,9.683894673232803,1.789249223802016
2023,9,714613.0,15215230.739999998,105760.0,12597136.469999999,608853.0,2618094.27,68316.0,25266.0,9858.0,2320.0,103440.0,7649316.669999999,21.29156723989068,4.300043310946977,119.1105944591528,73.94931042150037,85.20038118534087,14.799618814659125,9.559859672298153,3.535619978925656,1.3794879186356812,0.3246512447996328,64.59531013615734,23.88993948562784,9.321104387291982,2.1936459909228443
2023,10,1037659.0,14710804.53,112215.0,11471572.629999999,925444.0,3239231.9,79722.0,23447.0,6746.0,2300.0,109915.0,6974497.3,14.176916048528465,3.500192232052939,102.22851338947555,63.453553200200155,89.18575370136047,10.814246298639533,7.682870769684453,2.2596055158775665,0.6501172350454243,0.22165277803208955,71.04397807779709,20.89471104576037,6.01167401862496,2.0496368578175823
2023,11,481893.0,10778034.360000001,59893.0,9130989.600000001,422000.0,1647044.76,39711.0,12887.0,5214.0,2081.0,57812.0,4928245.750000001,22.36603221046996,3.9029496682464457,152.45503815136996,85.24606915519271,87.57130732340997,12.42869267659003,8.24062603108989,2.674245112504228,1.0819829298205204,0.4318386031753937,66.30324077938991,21.516704790209207,8.7055248526539,3.4745295777469822
2023,12,469879.0,13818600.3,63879.0,12144071.68,406000.0,1674528.62,40516.0,13534.0,6913.0,2916.0,60963.0,6353928.93,29.408848448217523,4.124454729064039,190.11054775434806,104.2259883863983,86.40522347242589,13.59477652757412,8.62264540445519,2.8803159962458422,1.4712298272533992,0.6205852996196893,63.42616509337967,21.18693154244744,10.822022887020774,4.564880477152116
2024,1,413884.0,10006945.200000001,46262.0,8724557.280000001,367622.0,1282387.92,31276.0,8015.0,4889.0,2082.0,44180.0,4494565.08,24.178139768630828,3.488332907170953,188.59014482728807,101.733025803531,88.82247199698466,11.177528003015338,7.556706710092683,1.9365329415971626,1.181248852335437,0.5030394989900552,67.60624270459556,17.3252345337426,10.568068825385845,4.500453936275993
