_조회_시도,_조회_시군구,_조회_SGG_CD,BASE_DATE,SIDO_NM,SIDO_CD,TOU_DIV_NM,TOU_NUM
서울특별시,강남구,11680,202001,강남구,11680,외국인방문자(c),248725.0
서울특별시,강남구,11680,202002,강남구,11680,외국인방문자(c),136808.0
서울특별시,강남구,11680,202003,강남구,11680,외국인방문자(c),3850.0
서울특별시,강남구,11680,202004,강남구,11680,외국인방문자(c),5564.0
서울특별시,강남구,11680,202005,강남구,11680,외국인방문자(c),6853.0
서울특별시,강남구,11680,202006,강남구,11680,외국인방문자(c),8740.0
서울특별시,강남구,11680,202007,강남구,11680,외국인방문자(c),12179.0
서울특별시,강남구,11680,202008,강남구,11680,외국인방문자(c),11541.0
서울특별시,강남구,11680,202009,강남구,11680,외국인방문자(c),12436.0
서울특별시,강남구,11680,202010,강남구,11680,외국인방문자(c),12046.0
서울특별시,강남구,11680,202011,강남구,11680,외국인방문자(c),11727.0
서울특별시,강남구,11680,202012,강남구,11680,외국인방문자(c),12528.0
서울특별시,강남구,11680,202101,강남구,11680,외국인방문자(c),11414.0
서울특별시,강남구,11680,202102,강남구,11680,외국인방문자(c),12129.0
서울특별시,강남구,11680,202103,강남구,11680,외국인방문자(c),15080.0
서울특별시,강남구,11680,202104,강남구,11680,외국인방문자(c),13728.0
서울특별시,강남구,11680,202105,강남구,11680,외국인방문자(c),14532.0
서울특별시,강남구,11680,202106,강남구,11680,외국인방문자(c),15678.0
서울특별시,강남구,11680,202107,강남구,11680,외국인방문자(c),20240.0
서울특별시,강남구,11680,202108,강남구,11680,외국인방문자(c),23125.0
서울특별시,강남구,11680,202109,강남구,11680,외국인방문자(c),20829.0
서울특별시,강남구,11680,202110,강남구,11680,외국인방문자(c),24465.0
서울특별시,강남구,11680,202111,강남구,11680,외국인방문자(c),21004.0
서울특별시,강남구,11680,202112,강남구,11680,외국인방문자(c),20055.0
서울특별시,강남구,11680,202201,강남구,11680,외국인방문자(c),16485.0
서울특별시,강남구,11680,202202,강남구,11680,외국인방문자(c),20070.0
서울특별시,강남구,11680,202203,강남구,11680,외국인방문자(c),18340.0
서울특별시,강남구,11680,202204,강남구,11680,외국인방문자(c),34447.0
서울특별시,강남구,11680,202205,강남구,11680,외국인방문자(c),48876.0
서울특별시,강남구,11680,202206,강남구,11680,외국인방문자(c),64301.0
서울특별시,강남구,11680,202207,강남구,11680,외국인방문자(c),80553.0
서울특별시,강남구,11680,202208,강남구,11680,외국인방문자(c),89630.0
서울특별시,강남구,11680,202209,강남구,11680,외국인방문자(c),94567.0
서울특별시,강남구,11680,202210,강남구,11680,외국인방문자(c),161256.0
서울특별시,강남구,11680,202211,강남구,11680,외국인방문자(c),136997.0
서울특별시,강남구,11680,202212,강남구,11680,외국인방문자(c),159385.0
서울특별시,강남구,11680,202301,강남구,11680,외국인방문자(c),189100.0
서울특별시,강남구,11680,202302,강남구,11680,외국인방문자(c),225418.0
서울특별시,강남구,11680,202303,강남구,11680,외국인방문자(c),267009.0
서울특별시,강남구,11680,202304,강남구,11680,외국인방문자(c),617290.0
서울특별시,강남구,11680,202305,강남구,11680,외국인방문자(c),605394.0
서울특별시,강남구,11680,202306,강남구,11680,외국인방문자(c),580435.0
서울특별시,강남구,11680,202307,강남구,11680,외국인방문자(c),609034.0
서울특별시,강남구,11680,202308,강남구,11680,외국인방문자(c),568809.0
서울특별시,강남구,11680,202309,강남구,11680,외국인방문자(c),576736.0
서울특별시,강남구,11680,202310,강남구,11680,외국인방문자(c),667059.0
서울특별시,강남구,11680,202311,강남구,11680,외국인방문자(c),588462.0
서울특별시,강남구,11680,202312,강남구,11680,외국인방문자(c),520451.0
서울특별시,강남구,11680,202401,강남구,11680,외국인방문자(c),421004.0
서울특별시,강남구,11680,202402,강남구,11680,외국인방문자(c),437297.0
서울특별시,강남구,11680,202403,강남구,11680,외국인방문자(c),627652.0
서울특별시,강남구,11680,202404,강남구,11680,외국인방문자(c),720638.0
서울특별시,강남구,11680,202405,강남구,11680,외국인방문자(c),643162.0
서울특별시,강남구,11680,202406,강남구,11680,외국인방문자(c),641295.0
서울특별시,강남구,11680,202407,강남구,11680,외국인방문자(c),620023.0
서울특별시,강남구,11680,202408,강남구,11680,외국인방문자(c),621222.0
서울특별시,강남구,11680,202409,강남구,11680,외국인방문자(c),621082.0
서울특별시,강남구,11680,202410,강남구,11680,외국인방문자(c),811569.0
서울특별시,강남구,11680,202411,강남구,11680,외국인방문자(c),640293.0
서울특별시,강남구,11680,202412,강남구,11680,외국인방문자(c),575089.0
서울특별시,강남구,11680,202501,강남구,11680,외국인방문자(c),436456.0
서울특별시,강남구,11680,202502,강남구,11680,외국인방문자(c),411109.0
서울특별시,강남구,11680,202503,강남구,11680,외국인방문자(c),649258.0
서울특별시,강남구,11680,202504,강남구,11680,외국인방문자(c),771736.0
서울특별시,강남구,11680,202505,강남구,11680,외국인방문자(c),805469.0
서울특별시,강남구,11680,202506,강남구,11680,외국인방문자(c),812069.0
서울특별시,강남구,11680,202507,강남구,11680,외국인방문자(c),866918.0
서울특별시,강남구,11680,202508,강남구,11680,외국인방문자(c),703159.0
서울특별시,강남구,11680,202509,강남구,11680,외국인방문자(c),756719.0
서울특별시,강남구,11680,202510,강남구,11680,외국인방문자(c),878884.0
서울특별시,강남구,11680,202511,강남구,11680,외국인방문자(c),853710.0
서울특별시,강남구,11680,202512,강남구,11680,외국인방문자(c),815148.0
서울특별시,강남구,11680,202601,강남구,11680,외국인방문자(c),620576.0
서울특별시,강남구,11680,202602,강남구,11680,외국인방문자(c),578176.0
서울특별시,강남구,11680,202603,강남구,11680,외국인방문자(c),769643.0
서울특별시,강남구,11680,202604,강남구,11680,외국인방문자(c),946417.0
서울특별시,강남구,11680,202605,강남구,11680,외국인방문자(c),1057067.0
서울특별시,강남구,11680,202606,강남구,11680,외국인방문자(c),1038979.0
서울특별시,강남구,11680,202607,강남구,11680,외국인방문자(c),1084621.0
서울특별시,강남구,11680,202608,강남구,11680,외국인방문자(c),1042586.0
서울특별시,강동구,11740,202001,강동구,11740,외국인방문자(c),26388.0
서울특별시,강동구,11740,202002,강동구,11740,외국인방문자(c),16606.0
서울특별시,강동구,11740,202003,강동구,11740,외국인방문자(c),816.0
서울특별시,강동구,11740,202004,강동구,11740,외국인방문자(c),1198.0
서울특별시,강동구,11740,202005,강동구,11740,외국인방문자(c),1373.0
서울특별시,강동구,11740,202006,강동구,11740,외국인방문자(c),1750.0
서울특별시,강동구,11740,202007,강동구,11740,외국인방문자(c),1598.0
서울특별시,강동구,11740,202008,강동구,11740,외국인방문자(c),2456.0
서울특별시,강동구,11740,202009,강동구,11740,외국인방문자(c),2396.0
서울특별시,강동구,11740,202010,강동구,11740,외국인방문자(c),2934.0
서울특별시,강동구,11740,202011,강동구,11740,외국인방문자(c),1731.0
서울특별시,강동구,11740,202012,강동구,11740,외국인방문자(c),2598.0
서울특별시,강동구,11740,202101,강동구,11740,외국인방문자(c),2908.0
서울특별시,강동구,11740,202102,강동구,11740,외국인방문자(c),3494.0
서울특별시,강동구,11740,202103,강동구,11740,외국인방문자(c),4603.0
서울특별시,강동구,11740,202104,강동구,11740,외국인방문자(c),3875.0
서울특별시,강동구,11740,202105,강동구,11740,외국인방문자(c),4089.0
서울특별시,강동구,11740,202106,강동구,11740,외국인방문자(c),4707.0
서울특별시,강동구,11740,202107,강동구,11740,외국인방문자(c),5838.0
서울특별시,강동구,11740,202108,강동구,11740,외국인방문자(c),6332.0
서울특별시,강동구,11740,202109,강동구,11740,외국인방문자(c),5628.0
서울특별시,강동구,11740,202110,강동구,11740,외국인방문자(c),6482.0
서울특별시,강동구,11740,202111,강동구,11740,외국인방문자(c),5459.0
서울특별시,강동구,11740,202112,강동구,11740,외국인방문자(c),5568.0
서울특별시,강동구,11740,202201,강동구,11740,외국인방문자(c),3086.0
서울특별시,강동구,11740,202202,강동구,11740,외국인방문자(c),4091.0
서울특별시,강동구,11740,202203,강동구,11740,외국인방문자(c),3723.0
서울특별시,강동구,11740,202204,강동구,11740,외국인방문자(c),5073.0
서울특별시,강동구,11740,202205,강동구,11740,외국인방문자(c),6361.0
서울특별시,강동구,11740,202206,강동구,11740,외국인방문자(c),7964.0
서울특별시,강동구,11740,202207,강동구,11740,외국인방문자(c),10550.0
서울특별시,강동구,11740,202208,강동구,11740,외국인방문자(c),12003.0
서울특별시,강동구,11740,202209,강동구,11740,외국인방문자(c),11371.0
서울특별시,강동구,11740,202210,강동구,11740,외국인방문자(c),13844.0
서울특별시,강동구,11740,202211,강동구,11740,외국인방문자(c),12217.0
서울특별시,강동구,11740,202212,강동구,11740,외국인방문자(c),14848.0
서울특별시,강동구,11740,202301,강동구,11740,외국인방문자(c),18784.0
서울특별시,강동구,11740,202302,강동구,11740,외국인방문자(c),19188.0
서울특별시,강동구,11740,202303,강동구,11740,외국인방문자(c),18901.0
서울특별시,강동구,11740,202304,강동구,11740,외국인방문자(c),39406.0
서울특별시,강동구,11740,202305,강동구,11740,외국인방문자(c),39076.0
서울특별시,강동구,11740,202306,강동구,11740,외국인방문자(c),40350.0
서울특별시,강동구,11740,202307,강동구,11740,외국인방문자(c),47301.0
서울특별시,강동구,11740,202308,강동구,11740,외국인방문자(c),44939.0
서울특별시,강동구,11740,202309,강동구,11740,외국인방문자(c),42219.0
서울특별시,강동구,11740,202310,강동구,11740,외국인방문자(c),48108.0
서울특별시,강동구,11740,202311,강동구,11740,외국인방문자(c),38647.0
서울특별시,강동구,11740,202312,강동구,11740,외국인방문자(c),38010.0
서울특별시,강동구,11740,202401,강동구,11740,외국인방문자(c),32741.0
서울특별시,강동구,11740,202402,강동구,11740,외국인방문자(c),36364.0
서울특별시,강동구,11740,202403,강동구,11740,외국인방문자(c),39334.0
서울특별시,강동구,11740,202404,강동구,11740,외국인방문자(c),40804.0
서울특별시,강동구,11740,202405,강동구,11740,외국인방문자(c),40306.0
서울특별시,강동구,11740,202406,강동구,11740,외국인방문자(c),39975.0
서울특별시,강동구,11740,202407,강동구,11740,외국인방문자(c),47182.0
서울특별시,강동구,11740,202408,강동구,11740,외국인방문자(c),45614.0
서울특별시,강동구,11740,202409,강동구,11740,외국인방문자(c),39242.0
서울특별시,강동구,11740,202410,강동구,11740,외국인방문자(c),46187.0
서울특별시,강동구,11740,202411,강동구,11740,외국인방문자(c),39302.0
서울특별시,강동구,11740,202412,강동구,11740,외국인방문자(c),36764.0
서울특별시,강동구,11740,202501,강동구,11740,외국인방문자(c),36060.0
서울특별시,강동구,11740,202502,강동구,11740,외국인방문자(c),32765.0
서울특별시,강동구,11740,202503,강동구,11740,외국인방문자(c),45420.0
서울특별시,강동구,11740,202504,강동구,11740,외국인방문자(c),51608.0
서울특별시,강동구,11740,202505,강동구,11740,외국인방문자(c),54335.0
서울특별시,강동구,11740,202506,강동구,11740,외국인방문자(c),54991.0
서울특별시,강동구,11740,202507,강동구,11740,외국인방문자(c),67881.0
서울특별시,강동구,11740,202508,강동구,11740,외국인방문자(c),57636.0
서울특별시,강동구,11740,202509,강동구,11740,외국인방문자(c),48171.0
서울특별시,강동구,11740,202510,강동구,11740,외국인방문자(c),64512.0
서울특별시,강동구,11740,202511,강동구,11740,외국인방문자(c),48139.0
서울특별시,강동구,11740,202512,강동구,11740,외국인방문자(c),46757.0
서울특별시,강동구,11740,202601,강동구,11740,외국인방문자(c),40924.0
서울특별시,강동구,11740,202602,강동구,11740,외국인방문자(c),41421.0
서울특별시,강동구,11740,202603,강동구,11740,외국인방문자(c),57457.0
서울특별시,강동구,11740,202604,강동구,11740,외국인방문자(c),73142.0
서울특별시,강동구,11740,202605,강동구,11740,외국인방문자(c),66222.0
서울특별시,강동구,11740,202606,강동구,11740,외국인방문자(c),64918.0
서울특별시,강동구,11740,202607,강동구,11740,외국인방문자(c),80969.0
서울특별시,강동구,11740,202608,강동구,11740,외국인방문자(c),75438.0
서울특별시,강북구,11305,202001,강북구,11305,외국인방문자(c),16270.0
서울특별시,강북구,11305,202002,강북구,11305,외국인방문자(c),8055.0
서울특별시,강북구,11305,202003,강북구,11305,외국인방문자(c),382.0
서울특별시,강북구,11305,202004,강북구,11305,외국인방문자(c),616.0
서울특별시,강북구,11305,202005,강북구,11305,외국인방문자(c),599.0
서울특별시,강북구,11305,202006,강북구,11305,외국인방문자(c),825.0
서울특별시,강북구,11305,202007,강북구,11305,외국인방문자(c),1093.0
서울특별시,강북구,11305,202008,강북구,11305,외국인방문자(c),1403.0
서울특별시,강북구,11305,202009,강북구,11305,외국인방문자(c),1228.0
서울특별시,강북구,11305,202010,강북구,11305,외국인방문자(c),1215.0
서울특별시,강북구,11305,202011,강북구,11305,외국인방문자(c),1052.0
서울특별시,강북구,11305,202012,강북구,11305,외국인방문자(c),1071.0
서울특별시,강북구,11305,202101,강북구,11305,외국인방문자(c),897.0
서울특별시,강북구,11305,202102,강북구,11305,외국인방문자(c),1047.0
서울특별시,강북구,11305,202103,강북구,11305,외국인방문자(c),1339.0
서울특별시,강북구,11305,202104,강북구,11305,외국인방문자(c),1161.0
서울특별시,강북구,11305,202105,강북구,11305,외국인방문자(c),1232.0
서울특별시,강북구,11305,202106,강북구,11305,외국인방문자(c),1157.0
서울특별시,강북구,11305,202107,강북구,11305,외국인방문자(c),1257.0
서울특별시,강북구,11305,202108,강북구,11305,외국인방문자(c),1605.0
서울특별시,강북구,11305,202109,강북구,11305,외국인방문자(c),1372.0
서울특별시,강북구,11305,202110,강북구,11305,외국인방문자(c),1454.0
서울특별시,강북구,11305,202111,강북구,11305,외국인방문자(c),1473.0
서울특별시,강북구,11305,202112,강북구,11305,외국인방문자(c),1477.0
서울특별시,강북구,11305,202201,강북구,11305,외국인방문자(c),1739.0
서울특별시,강북구,11305,202202,강북구,11305,외국인방문자(c),2383.0
서울특별시,강북구,11305,202203,강북구,11305,외국인방문자(c),2036.0
서울특별시,강북구,11305,202204,강북구,11305,외국인방문자(c),2700.0
서울특별시,강북구,11305,202205,강북구,11305,외국인방문자(c),3412.0
서울특별시,강북구,11305,202206,강북구,11305,외국인방문자(c),4021.0
서울특별시,강북구,11305,202207,강북구,11305,외국인방문자(c),5122.0
서울특별시,강북구,11305,202208,강북구,11305,외국인방문자(c),6389.0
서울특별시,강북구,11305,202209,강북구,11305,외국인방문자(c),6785.0
서울특별시,강북구,11305,202210,강북구,11305,외국인방문자(c),9686.0
서울특별시,강북구,11305,202211,강북구,11305,외국인방문자(c),7458.0
서울특별시,강북구,11305,202212,강북구,11305,외국인방문자(c),9130.0
서울특별시,강북구,11305,202301,강북구,11305,외국인방문자(c),11217.0
서울특별시,강북구,11305,202302,강북구,11305,외국인방문자(c),10517.0
서울특별시,강북구,11305,202303,강북구,11305,외국인방문자(c),10591.0
서울특별시,강북구,11305,202304,강북구,11305,외국인방문자(c),26135.0
서울특별시,강북구,11305,202305,강북구,11305,외국인방문자(c),25034.0
서울특별시,강북구,11305,202306,강북구,11305,외국인방문자(c),24213.0
서울특별시,강북구,11305,202307,강북구,11305,외국인방문자(c),25755.0
서울특별시,강북구,11305,202308,강북구,11305,외국인방문자(c),27968.0
서울특별시,강북구,11305,202309,강북구,11305,외국인방문자(c),28785.0
서울특별시,강북구,11305,202310,강북구,11305,외국인방문자(c),32833.0
서울특별시,강북구,11305,202311,강북구,11305,외국인방문자(c),27596.0
서울특별시,강북구,11305,202312,강북구,11305,외국인방문자(c),25028.0
서울특별시,강북구,11305,202401,강북구,11305,외국인방문자(c),20919.0
서울특별시,강북구,11305,202402,강북구,11305,외국인방문자(c),21682.0
서울특별시,강북구,11305,202403,강북구,11305,외국인방문자(c),21279.0
서울특별시,강북구,11305,202404,강북구,11305,외국인방문자(c),26210.0
서울특별시,강북구,11305,202405,강북구,11305,외국인방문자(c),24642.0
서울특별시,강북구,11305,202406,강북구,11305,외국인방문자(c),22490.0
서울특별시,강북구,11305,202407,강북구,11305,외국인방문자(c),25836.0
서울특별시,강북구,11305,202408,강북구,11305,외국인방문자(c),25670.0
서울특별시,강북구,11305,202409,강북구,11305,외국인방문자(c),29004.0
서울특별시,강북구,11305,202410,강북구,11305,외국인방문자(c),37051.0
서울특별시,강북구,11305,202411,강북구,11305,외국인방문자(c),27196.0
서울특별시,강북구,11305,202412,강북구,11305,외국인방문자(c),24093.0
서울특별시,강북구,11305,202501,강북구,11305,외국인방문자(c),24625.0
서울특별시,강북구,11305,202502,강북구,11305,외국인방문자(c),20389.0
서울특별시,강북구,11305,202503,강북구,11305,외국인방문자(c),25762.0
서울특별시,강북구,11305,202504,강북구,11305,외국인방문자(c),33694.0
서울특별시,강북구,11305,202505,강북구,11305,외국인방문자(c),33688.0
서울특별시,강북구,11305,202506,강북구,11305,외국인방문자(c),34260.0
서울특별시,강북구,11305,202507,강북구,11305,외국인방문자(c),35752.0
서울특별시,강북구,11305,202508,강북구,11305,외국인방문자(c),31158.0
서울특별시,강북구,11305,202509,강북구,11305,외국인방문자(c),35340.0
서울특별시,강북구,11305,202510,강북구,11305,외국인방문자(c),44939.0
서울특별시,강북구,11305,202511,강북구,11305,외국인방문자(c),38256.0
서울특별시,강북구,11305,202512,강북구,11305,외국인방문자(c),32170.0
서울특별시,강북구,11305,202601,강북구,11305,외국인방문자(c),27024.0
서울특별시,강북구,11305,202602,강북구,11305,외국인방문자(c),25457.0
서울특별시,강북구,11305,202603,강북구,11305,외국인방문자(c),36458.0
서울특별시,강북구,11305,202604,강북구,11305,외국인방문자(c),50377.0
서울특별시,강북구,11305,202605,강북구,11305,외국인방문자(c),50147.0
서울특별시,강북구,11305,202606,강북구,11305,외국인방문자(c),44673.0
서울특별시,강북구,11305,202607,강북구,11305,외국인방문자(c),45964.0
서울특별시,강북구,11305,202608,강북구,11305,외국인방문자(c),53766.0
서울특별시,강서구,11500,202001,강서구,11500,외국인방문자(c),132868.0
서울특별시,강서구,11500,202002,강서구,11500,외국인방문자(c),83826.0
서울특별시,강서구,11500,202003,강서구,11500,외국인방문자(c),1545.0
서울특별시,강서구,11500,202004,강서구,11500,외국인방문자(c),1981.0
서울특별시,강서구,11500,202005,강서구,11500,외국인방문자(c),2255.0
서울특별시,강서구,11500,202006,강서구,11500,외국인방문자(c),2859.0
서울특별시,강서구,11500,202007,강서구,11500,외국인방문자(c),2401.0
서울특별시,강서구,11500,202008,강서구,11500,외국인방문자(c),2925.0
서울특별시,강서구,11500,202009,강서구,11500,외국인방문자(c),2535.0
서울특별시,강서구,11500,202010,강서구,11500,외국인방문자(c),3925.0
서울특별시,강서구,11500,202011,강서구,11500,외국인방문자(c),4245.0
서울특별시,강서구,11500,202012,강서구,11500,외국인방문자(c),4538.0
서울특별시,강서구,11500,202101,강서구,11500,외국인방문자(c),5008.0
서울특별시,강서구,11500,202102,강서구,11500,외국인방문자(c),5589.0
서울특별시,강서구,11500,202103,강서구,11500,외국인방문자(c),7055.0
서울특별시,강서구,11500,202104,강서구,11500,외국인방문자(c),5845.0
서울특별시,강서구,11500,202105,강서구,11500,외국인방문자(c),6235.0
서울특별시,강서구,11500,202106,강서구,11500,외국인방문자(c),6438.0
서울특별시,강서구,11500,202107,강서구,11500,외국인방문자(c),7301.0
서울특별시,강서구,11500,202108,강서구,11500,외국인방문자(c),9697.0
서울특별시,강서구,11500,202109,강서구,11500,외국인방문자(c),9875.0
서울특별시,강서구,11500,202110,강서구,11500,외국인방문자(c),11260.0
서울특별시,강서구,11500,202111,강서구,11500,외국인방문자(c),7804.0
서울특별시,강서구,11500,202112,강서구,11500,외국인방문자(c),8216.0
서울특별시,강서구,11500,202201,강서구,11500,외국인방문자(c),5541.0
서울특별시,강서구,11500,202202,강서구,11500,외국인방문자(c),7027.0
서울특별시,강서구,11500,202203,강서구,11500,외국인방문자(c),6904.0
서울특별시,강서구,11500,202204,강서구,11500,외국인방문자(c),8995.0
서울특별시,강서구,11500,202205,강서구,11500,외국인방문자(c),12222.0
서울특별시,강서구,11500,202206,강서구,11500,외국인방문자(c),14303.0
서울특별시,강서구,11500,202207,강서구,11500,외국인방문자(c),18707.0
서울특별시,강서구,11500,202208,강서구,11500,외국인방문자(c),24783.0
서울특별시,강서구,11500,202209,강서구,11500,외국인방문자(c),26682.0
서울특별시,강서구,11500,202210,강서구,11500,외국인방문자(c),42762.0
서울특별시,강서구,11500,202211,강서구,11500,외국인방문자(c),40516.0
서울특별시,강서구,11500,202212,강서구,11500,외국인방문자(c),50017.0
서울특별시,강서구,11500,202301,강서구,11500,외국인방문자(c),88550.0
서울특별시,강서구,11500,202302,강서구,11500,외국인방문자(c),112450.0
서울특별시,강서구,11500,202303,강서구,11500,외국인방문자(c),125258.0
서울특별시,강서구,11500,202304,강서구,11500,외국인방문자(c),244494.0
서울특별시,강서구,11500,202305,강서구,11500,외국인방문자(c),253931.0
서울특별시,강서구,11500,202306,강서구,11500,외국인방문자(c),270382.0
서울특별시,강서구,11500,202307,강서구,11500,외국인방문자(c),296071.0
서울특별시,강서구,11500,202308,강서구,11500,외국인방문자(c),306254.0
서울특별시,강서구,11500,202309,강서구,11500,외국인방문자(c),304090.0
서울특별시,강서구,11500,202310,강서구,11500,외국인방문자(c),330497.0
서울특별시,강서구,11500,202311,강서구,11500,외국인방문자(c),304586.0
서울특별시,강서구,11500,202312,강서구,11500,외국인방문자(c),272207.0
서울특별시,강서구,11500,202401,강서구,11500,외국인방문자(c),213059.0
서울특별시,강서구,11500,202402,강서구,11500,외국인방문자(c),232243.0
서울특별시,강서구,11500,202403,강서구,11500,외국인방문자(c),304774.0
서울특별시,강서구,11500,202404,강서구,11500,외국인방문자(c),323598.0
서울특별시,강서구,11500,202405,강서구,11500,외국인방문자(c),290493.0
서울특별시,강서구,11500,202406,강서구,11500,외국인방문자(c),292279.0
서울특별시,강서구,11500,202407,강서구,11500,외국인방문자(c),295601.0
서울특별시,강서구,11500,202408,강서구,11500,외국인방문자(c),311335.0
서울특별시,강서구,11500,202409,강서구,11500,외국인방문자(c),286281.0
서울특별시,강서구,11500,202410,강서구,11500,외국인방문자(c),369334.0
서울특별시,강서구,11500,202411,강서구,11500,외국인방문자(c),290004.0
서울특별시,강서구,11500,202412,강서구,11500,외국인방문자(c),265870.0
서울특별시,강서구,11500,202501,강서구,11500,외국인방문자(c),215922.0
서울특별시,강서구,11500,202502,강서구,11500,외국인방문자(c),219819.0
서울특별시,강서구,11500,202503,강서구,11500,외국인방문자(c),309792.0
서울특별시,강서구,11500,202504,강서구,11500,외국인방문자(c),389814.0
서울특별시,강서구,11500,202505,강서구,11500,외국인방문자(c),385184.0
서울특별시,강서구,11500,202506,강서구,11500,외국인방문자(c),392222.0
서울특별시,강서구,11500,202507,강서구,11500,외국인방문자(c),469535.0
서울특별시,강서구,11500,202508,강서구,11500,외국인방문자(c),354534.0
서울특별시,강서구,11500,202509,강서구,11500,외국인방문자(c),366673.0
서울특별시,강서구,11500,202510,강서구,11500,외국인방문자(c),434378.0
서울특별시,강서구,11500,202511,강서구,11500,외국인방문자(c),430484.0
서울특별시,강서구,11500,202512,강서구,11500,외국인방문자(c),359736.0
서울특별시,강서구,11500,202601,강서구,11500,외국인방문자(c),280019.0
서울특별시,강서구,11500,202602,강서구,11500,외국인방문자(c),290849.0
서울특별시,강서구,11500,202603,강서구,11500,외국인방문자(c),386048.0
서울특별시,강서구,11500,202604,강서구,11500,외국인방문자(c),445042.0
서울특별시,강서구,11500,202605,강서구,11500,외국인방문자(c),462492.0
서울특별시,강서구,11500,202606,강서구,11500,외국인방문자(c),481661.0
서울특별시,강서구,11500,202607,강서구,11500,외국인방문자(c),500796.0
서울특별시,강서구,11500,202608,강서구,11500,외국인방문자(c),498070.0
서울특별시,관악구,11620,202001,관악구,11620,외국인방문자(c),54999.0
서울특별시,관악구,11620,202002,관악구,11620,외국인방문자(c),29579.0
서울특별시,관악구,11620,202003,관악구,11620,외국인방문자(c),1558.0
서울특별시,관악구,11620,202004,관악구,11620,외국인방문자(c),1777.0
서울특별시,관악구,11620,202005,관악구,11620,외국인방문자(c),2045.0
서울특별시,관악구,11620,202006,관악구,11620,외국인방문자(c),2875.0
서울특별시,관악구,11620,202007,관악구,11620,외국인방문자(c),3752.0
서울특별시,관악구,11620,202008,관악구,11620,외국인방문자(c),5219.0
서울특별시,관악구,11620,202009,관악구,11620,외국인방문자(c),5416.0
서울특별시,관악구,11620,202010,관악구,11620,외국인방문자(c),4655.0
서울특별시,관악구,11620,202011,관악구,11620,외국인방문자(c),4472.0
서울특별시,관악구,11620,202012,관악구,11620,외국인방문자(c),4146.0
서울특별시,관악구,11620,202101,관악구,11620,외국인방문자(c),3650.0
서울특별시,관악구,11620,202102,관악구,11620,외국인방문자(c),4427.0
서울특별시,관악구,11620,202103,관악구,11620,외국인방문자(c),5942.0
서울특별시,관악구,11620,202104,관악구,11620,외국인방문자(c),5090.0
서울특별시,관악구,11620,202105,관악구,11620,외국인방문자(c),5040.0
서울특별시,관악구,11620,202106,관악구,11620,외국인방문자(c),4635.0
서울특별시,관악구,11620,202107,관악구,11620,외국인방문자(c),4825.0
서울특별시,관악구,11620,202108,관악구,11620,외국인방문자(c),6528.0
서울특별시,관악구,11620,202109,관악구,11620,외국인방문자(c),6661.0
서울특별시,관악구,11620,202110,관악구,11620,외국인방문자(c),6911.0
서울특별시,관악구,11620,202111,관악구,11620,외국인방문자(c),6006.0
서울특별시,관악구,11620,202112,관악구,11620,외국인방문자(c),5968.0
서울특별시,관악구,11620,202201,관악구,11620,외국인방문자(c),5854.0
서울특별시,관악구,11620,202202,관악구,11620,외국인방문자(c),7850.0
서울특별시,관악구,11620,202203,관악구,11620,외국인방문자(c),7598.0
서울특별시,관악구,11620,202204,관악구,11620,외국인방문자(c),8662.0
서울특별시,관악구,11620,202205,관악구,11620,외국인방문자(c),10613.0
서울특별시,관악구,11620,202206,관악구,11620,외국인방문자(c),12170.0
서울특별시,관악구,11620,202207,관악구,11620,외국인방문자(c),15486.0
서울특별시,관악구,11620,202208,관악구,11620,외국인방문자(c),19341.0
서울특별시,관악구,11620,202209,관악구,11620,외국인방문자(c),20008.0
서울특별시,관악구,11620,202210,관악구,11620,외국인방문자(c),26645.0
서울특별시,관악구,11620,202211,관악구,11620,외국인방문자(c),21313.0
서울특별시,관악구,11620,202212,관악구,11620,외국인방문자(c),23843.0
서울특별시,관악구,11620,202301,관악구,11620,외국인방문자(c),24736.0
서울특별시,관악구,11620,202302,관악구,11620,외국인방문자(c),26194.0
서울특별시,관악구,11620,202303,관악구,11620,외국인방문자(c),25676.0
서울특별시,관악구,11620,202304,관악구,11620,외국인방문자(c),64430.0
서울특별시,관악구,11620,202305,관악구,11620,외국인방문자(c),64210.0
서울특별시,관악구,11620,202306,관악구,11620,외국인방문자(c),63551.0
서울특별시,관악구,11620,202307,관악구,11620,외국인방문자(c),73959.0
서울특별시,관악구,11620,202308,관악구,11620,외국인방문자(c),84691.0
서울특별시,관악구,11620,202309,관악구,11620,외국인방문자(c),79819.0
서울특별시,관악구,11620,202310,관악구,11620,외국인방문자(c),83313.0
서울특별시,관악구,11620,202311,관악구,11620,외국인방문자(c),70385.0
서울특별시,관악구,11620,202312,관악구,11620,외국인방문자(c),71983.0
서울특별시,관악구,11620,202401,관악구,11620,외국인방문자(c),62791.0
서울특별시,관악구,11620,202402,관악구,11620,외국인방문자(c),66669.0
서울특별시,관악구,11620,202403,관악구,11620,외국인방문자(c),67413.0
서울특별시,관악구,11620,202404,관악구,11620,외국인방문자(c),72931.0
서울특별시,관악구,11620,202405,관악구,11620,외국인방문자(c),65515.0
서울특별시,관악구,11620,202406,관악구,11620,외국인방문자(c),57442.0
서울특별시,관악구,11620,202407,관악구,11620,외국인방문자(c),68308.0
서울특별시,관악구,11620,202408,관악구,11620,외국인방문자(c),71492.0
