BASE_DATE,SIDO_NM,TOU_DIV_NM,TOU_NUM,SPPY_TOU_NUM,DTL_TOU_NUM_RATE
201803,제주특별자치도,전체방문자(a+b),18122902.0,0.0,0.0
201803,서울특별시,전체방문자(a+b),191673433.0,0.0,0.0
201803,부산광역시,전체방문자(a+b),52386110.0,0.0,0.0
201803,대구광역시,전체방문자(a+b),44522051.0,0.0,0.0
201803,인천광역시,전체방문자(a+b),46501276.0,0.0,0.0
201803,광주광역시,전체방문자(a+b),27801672.0,0.0,0.0
201803,대전광역시,전체방문자(a+b),29646026.0,0.0,0.0
201803,울산광역시,전체방문자(a+b),18989008.0,0.0,0.0
201803,세종특별자치시,전체방문자(a+b),5145168.0,0.0,0.0
201803,경기도,전체방문자(a+b),209859615.0,0.0,0.0
201803,충청북도,전체방문자(a+b),30447126.0,0.0,0.0
201803,충청남도,전체방문자(a+b),40878495.0,0.0,0.0
201803,전라남도,전체방문자(a+b),32612136.0,0.0,0.0
201803,경상북도,전체방문자(a+b),53303215.0,0.0,0.0
201803,경상남도,전체방문자(a+b),56146856.0,0.0,0.0
201803,전북특별자치도,전체방문자(a+b),33681571.0,0.0,0.0
201803,울산광역시,현지인방문자(a),15018804.0,0.0,0.0
201803,광주광역시,현지인방문자(a),21838754.0,0.0,0.0
201803,부산광역시,현지인방문자(a),39155039.0,0.0,0.0
201803,대구광역시,현지인방문자(a),35085757.0,0.0,0.0
201803,서울특별시,현지인방문자(a),136124684.0,0.0,0.0
201803,대전광역시,현지인방문자(a),21473326.0,0.0,0.0
201803,인천광역시,현지인방문자(a),33424300.0,0.0,0.0
201803,세종특별자치시,현지인방문자(a),2900282.0,0.0,0.0
201803,경기도,현지인방문자(a),156474276.0,0.0,0.0
201803,충청북도,현지인방문자(a),21329242.0,0.0,0.0
201803,충청남도,현지인방문자(a),27431680.0,0.0,0.0
201803,전라남도,현지인방문자(a),23271437.0,0.0,0.0
201803,경상북도,현지인방문자(a),38871987.0,0.0,0.0
201803,경상남도,현지인방문자(a),43736962.0,0.0,0.0
201803,제주특별자치도,현지인방문자(a),13940370.0,0.0,0.0
201803,강원특별자치도,현지인방문자(a),24739536.0,0.0,0.0
201803,전북특별자치도,현지인방문자(a),26158430.0,0.0,0.0
201804,경상북도,외지인방문자(b),12659311.0,0.0,0.0
201804,충청남도,외지인방문자(b),11783436.0,0.0,0.0
201804,울산광역시,외지인방문자(b),3415545.0,0.0,0.0
201804,전라남도,외지인방문자(b),9072438.0,0.0,0.0
201804,세종특별자치시,외지인방문자(b),1783075.0,0.0,0.0
201804,제주특별자치도,외지인방문자(b),4361262.0,0.0,0.0
201804,경기도,외지인방문자(b),45062574.0,0.0,0.0
201804,경상남도,외지인방문자(b),11577503.0,0.0,0.0
201804,충청북도,외지인방문자(b),8020674.0,0.0,0.0
201804,전북특별자치도,외지인방문자(b),6767894.0,0.0,0.0
201804,강원특별자치도,외지인방문자(b),8943512.0,0.0,0.0
201804,대전광역시,외지인방문자(b),6223714.0,0.0,0.0
201804,광주광역시,외지인방문자(b),4682349.0,0.0,0.0
201804,인천광역시,외지인방문자(b),11211837.0,0.0,0.0
201804,대구광역시,외지인방문자(b),7839898.0,0.0,0.0
201804,서울특별시,외지인방문자(b),44093536.0,0.0,0.0
201804,부산광역시,외지인방문자(b),10565821.0,0.0,0.0
201804,전북특별자치도,전체방문자(a+b),31549476.0,0.0,0.0
201804,서울특별시,전체방문자(a+b),173174568.0,0.0,0.0
201804,강원특별자치도,전체방문자(a+b),32686129.0,0.0,0.0
201804,제주특별자치도,전체방문자(a+b),17656040.0,0.0,0.0
201804,경상남도,전체방문자(a+b),52352010.0,0.0,0.0
201804,경상북도,전체방문자(a+b),49809988.0,0.0,0.0
201804,전라남도,전체방문자(a+b),31242278.0,0.0,0.0
201804,충청남도,전체방문자(a+b),37494692.0,0.0,0.0
201804,충청북도,전체방문자(a+b),28163275.0,0.0,0.0
201804,경기도,전체방문자(a+b),189049959.0,0.0,0.0
201804,세종특별자치시,전체방문자(a+b),4529136.0,0.0,0.0
201804,울산광역시,전체방문자(a+b),17263214.0,0.0,0.0
201804,대전광역시,전체방문자(a+b),26012980.0,0.0,0.0
201804,광주광역시,전체방문자(a+b),25163666.0,0.0,0.0
201804,인천광역시,전체방문자(a+b),40751375.0,0.0,0.0
201804,대구광역시,전체방문자(a+b),41379356.0,0.0,0.0
201804,부산광역시,전체방문자(a+b),47089581.0,0.0,0.0
201804,전북특별자치도,현지인방문자(a),24781582.0,0.0,0.0
201804,충청남도,현지인방문자(a),25711256.0,0.0,0.0
201804,전라남도,현지인방문자(a),22169840.0,0.0,0.0
201804,경상북도,현지인방문자(a),37150676.0,0.0,0.0
201804,경상남도,현지인방문자(a),40774506.0,0.0,0.0
201804,서울특별시,현지인방문자(a),129081032.0,0.0,0.0
201804,제주특별자치도,현지인방문자(a),13294778.0,0.0,0.0
201804,강원특별자치도,현지인방문자(a),23742618.0,0.0,0.0
201804,부산광역시,현지인방문자(a),36523760.0,0.0,0.0
201804,울산광역시,현지인방문자(a),13847670.0,0.0,0.0
201804,대구광역시,현지인방문자(a),33539457.0,0.0,0.0
201804,충청북도,현지인방문자(a),20142602.0,0.0,0.0
201804,인천광역시,현지인방문자(a),29539538.0,0.0,0.0
201804,경기도,현지인방문자(a),143987386.0,0.0,0.0
201804,광주광역시,현지인방문자(a),20481318.0,0.0,0.0
201804,대전광역시,현지인방문자(a),19789266.0,0.0,0.0
201804,세종특별자치시,현지인방문자(a),2746062.0,0.0,0.0
201805,제주특별자치도,외지인방문자(b),4385500.0,0.0,0.0
201805,강원특별자치도,외지인방문자(b),11278176.0,0.0,0.0
201805,경기도,외지인방문자(b),52493259.0,0.0,0.0
201805,전북특별자치도,외지인방문자(b),7782758.0,0.0,0.0
201805,광주광역시,외지인방문자(b),5297274.0,0.0,0.0
201805,세종특별자치시,외지인방문자(b),1919726.0,0.0,0.0
201805,경상북도,외지인방문자(b),14384654.0,0.0,0.0
201805,인천광역시,외지인방문자(b),12988280.0,0.0,0.0
201805,전라남도,외지인방문자(b),10142139.0,0.0,0.0
201805,충청남도,외지인방문자(b),13023700.0,0.0,0.0
201805,울산광역시,외지인방문자(b),3946134.0,0.0,0.0
201805,충청북도,외지인방문자(b),9134895.0,0.0,0.0
201805,대구광역시,외지인방문자(b),8945594.0,0.0,0.0
201805,경상남도,외지인방문자(b),12800340.0,0.0,0.0
201805,서울특별시,외지인방문자(b),48047528.0,0.0,0.0
201805,대전광역시,외지인방문자(b),6836918.0,0.0,0.0
201805,부산광역시,외지인방문자(b),12189331.0,0.0,0.0
201805,전북특별자치도,전체방문자(a+b),34937360.0,0.0,0.0
201805,경기도,전체방문자(a+b),215991895.0,0.0,0.0
201805,서울특별시,전체방문자(a+b),188871200.0,0.0,0.0
201805,부산광역시,전체방문자(a+b),53163898.0,0.0,0.0
201805,대구광역시,전체방문자(a+b),45309138.0,0.0,0.0
201805,인천광역시,전체방문자(a+b),46367640.0,0.0,0.0
201805,광주광역시,전체방문자(a+b),27717998.0,0.0,0.0
201805,대전광역시,전체방문자(a+b),29190318.0,0.0,0.0
201805,울산광역시,전체방문자(a+b),19205802.0,0.0,0.0
201805,강원특별자치도,전체방문자(a+b),38054520.0,0.0,0.0
201805,세종특별자치시,전체방문자(a+b),5127066.0,0.0,0.0
201805,제주특별자치도,전체방문자(a+b),18628810.0,0.0,0.0
201805,경상남도,전체방문자(a+b),57601372.0,0.0,0.0
201805,경상북도,전체방문자(a+b),55158954.0,0.0,0.0
201805,전라남도,전체방문자(a+b),34364208.0,0.0,0.0
201805,충청남도,전체방문자(a+b),41960692.0,0.0,0.0
201805,충청북도,전체방문자(a+b),31636458.0,0.0,0.0
201805,울산광역시,현지인방문자(a),15259668.0,0.0,0.0
201805,대전광역시,현지인방문자(a),22353401.0,0.0,0.0
201805,강원특별자치도,현지인방문자(a),26776344.0,0.0,0.0
201805,대구광역시,현지인방문자(a),36363544.0,0.0,0.0
201805,세종특별자치시,현지인방문자(a),3207340.0,0.0,0.0
201805,전북특별자치도,현지인방문자(a),27154603.0,0.0,0.0
201805,경기도,현지인방문자(a),163498636.0,0.0,0.0
201805,제주특별자치도,현지인방문자(a),14243310.0,0.0,0.0
201805,광주광역시,현지인방문자(a),22420724.0,0.0,0.0
201805,인천광역시,현지인방문자(a),33379360.0,0.0,0.0
201805,부산광역시,현지인방문자(a),40974566.0,0.0,0.0
201805,서울특별시,현지인방문자(a),140823672.0,0.0,0.0
201805,충청북도,현지인방문자(a),22501563.0,0.0,0.0
201805,충청남도,현지인방문자(a),28936992.0,0.0,0.0
201805,전라남도,현지인방문자(a),24222068.0,0.0,0.0
201805,경상북도,현지인방문자(a),40774300.0,0.0,0.0
201805,경상남도,현지인방문자(a),44801032.0,0.0,0.0
201806,경기도,외지인방문자(b),47981955.0,0.0,0.0
201806,세종특별자치시,외지인방문자(b),1783922.0,0.0,0.0
201806,대구광역시,외지인방문자(b),7907830.0,0.0,0.0
201806,부산광역시,외지인방문자(b),11135456.0,0.0,0.0
201806,서울특별시,외지인방문자(b),47240543.0,0.0,0.0
201806,인천광역시,외지인방문자(b),12069827.0,0.0,0.0
201806,충청북도,외지인방문자(b),8172276.0,0.0,0.0
201806,광주광역시,외지인방문자(b),4781770.0,0.0,0.0
201806,충청남도,외지인방문자(b),11605454.0,0.0,0.0
201806,전북특별자치도,외지인방문자(b),6528186.0,0.0,0.0
201806,강원특별자치도,외지인방문자(b),10604937.0,0.0,0.0
201806,대전광역시,외지인방문자(b),6421034.0,0.0,0.0
201806,제주특별자치도,외지인방문자(b),4285792.0,0.0,0.0
201806,경상남도,외지인방문자(b),11108636.0,0.0,0.0
201806,울산광역시,외지인방문자(b),3527706.0,0.0,0.0
201806,경상북도,외지인방문자(b),12660347.0,0.0,0.0
201806,전라남도,외지인방문자(b),8301206.0,0.0,0.0
201806,경기도,전체방문자(a+b),203252668.0,0.0,0.0
201806,전북특별자치도,전체방문자(a+b),32963840.0,0.0,0.0
201806,강원특별자치도,전체방문자(a+b),36678050.0,0.0,0.0
201806,제주특별자치도,전체방문자(a+b),18064022.0,0.0,0.0
201806,경상남도,전체방문자(a+b),54141476.0,0.0,0.0
201806,경상북도,전체방문자(a+b),52207862.0,0.0,0.0
201806,전라남도,전체방문자(a+b),32017622.0,0.0,0.0
201806,충청남도,전체방문자(a+b),39733792.0,0.0,0.0
201806,충청북도,전체방문자(a+b),30078678.0,0.0,0.0
201806,세종특별자치시,전체방문자(a+b),4947719.0,0.0,0.0
201806,울산광역시,전체방문자(a+b),18213839.0,0.0,0.0
201806,대전광역시,전체방문자(a+b),28142362.0,0.0,0.0
201806,광주광역시,전체방문자(a+b),26675789.0,0.0,0.0
201806,인천광역시,전체방문자(a+b),43917794.0,0.0,0.0
201806,대구광역시,전체방문자(a+b),42883876.0,0.0,0.0
201806,부산광역시,전체방문자(a+b),50652546.0,0.0,0.0
201806,서울특별시,전체방문자(a+b),184794186.0,0.0,0.0
201806,대전광역시,현지인방문자(a),21721329.0,0.0,0.0
201806,울산광역시,현지인방문자(a),14686133.0,0.0,0.0
201806,광주광역시,현지인방문자(a),21894019.0,0.0,0.0
201806,세종특별자치시,현지인방문자(a),3163797.0,0.0,0.0
201806,인천광역시,현지인방문자(a),31847966.0,0.0,0.0
201806,충청북도,현지인방문자(a),21906402.0,0.0,0.0
