_조회_시도,_조회_시군구,_조회_SGG_CD,DPTR_REGN_NM,DPTR_REGN_DTL_NM,DTL_TOU_NUM,TOT_DTL_TOU_NUM_RATE,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE
서울특별시,강남구,11680,서울특별시,서초구,138450530.0,8.4,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,송파구,129734932.0,7.9,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,관악구,60159753.0,3.6,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,성동구,54480474.0,3.3,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,광진구,49413266.0,3.0,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,강동구,49777997.0,3.0,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,동작구,43362864.0,2.6,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,용산구,34470275.0,2.1,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,성북구,30058294.0,1.8,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,노원구,29577794.0,1.8,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,강서구,29462604.0,1.8,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,영등포구,30302536.0,1.8,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,동대문구,27789932.0,1.7,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,중랑구,28386331.0,1.7,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,마포구,28593737.0,1.7,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,은평구,22742733.0,1.4,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,서대문구,22629063.0,1.4,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,양천구,19433524.0,1.2,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,구로구,19807812.0,1.2,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,중구,15929332.0,1.0,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,종로구,14318330.0,0.9,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,강북구,14526951.0,0.9,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,도봉구,13734504.0,0.8,918121542.0,30301.0,55.7
서울특별시,강남구,11680,서울특별시,금천구,10977976.0,0.7,918121542.0,30301.0,55.7
서울특별시,강남구,11680,경기도,성남시 분당구,56977729.0,3.5,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,남양주시,36571658.0,2.2,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,용인시 수지구,32110558.0,1.9,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,하남시,27243922.0,1.7,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,용인시 기흥구,27378256.0,1.7,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,성남시 수정구,26943757.0,1.6,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,광주시,22648507.0,1.4,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,수원시 영통구,16388377.0,1.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,안양시 동안구,16659515.0,1.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,고양시 덕양구,16005349.0,1.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,의정부시,14036669.0,0.9,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,구리시,14170813.0,0.9,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,성남시 중원구,13162487.0,0.8,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,김포시,13349793.0,0.8,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,고양시 일산동구,11157822.0,0.7,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,수원시 권선구,9191877.0,0.6,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,광명시,10284356.0,0.6,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,과천시,9739819.0,0.6,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,군포시,9721235.0,0.6,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,용인시 처인구,9782466.0,0.6,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,수원시 장안구,8495502.0,0.5,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,평택시,8710779.0,0.5,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,고양시 일산서구,8373938.0,0.5,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,시흥시,9040156.0,0.5,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,파주시,8113130.0,0.5,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,수원시 팔달구,6054952.0,0.4,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,안양시 만안구,7222404.0,0.4,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,안산시 상록구,6781128.0,0.4,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,안산시 단원구,5819009.0,0.4,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,의왕시,7396596.0,0.4,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,오산시,5249044.0,0.3,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,이천시,4978360.0,0.3,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,양주시,5409850.0,0.3,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,양평군,4781323.0,0.3,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,부천시 원미구,4105900.0,0.2,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,안성시,3120411.0,0.2,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,포천시,2636486.0,0.2,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,부천시 소사구,2179364.0,0.1,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,부천시 오정구,1127993.0,0.1,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,동두천시,1439038.0,0.1,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,화성시 동탄구,1240217.0,0.1,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,여주시,2431112.0,0.1,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,가평군,1863037.0,0.1,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,화성시 만세구,290327.0,0.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,화성시 효행구,234195.0,0.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,화성시 병점구,313498.0,0.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,경기도,연천군,483026.0,0.0,511415742.0,22615.0,31.0
서울특별시,강남구,11680,인천광역시,서구,11448867.0,0.7,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,연수구,9252684.0,0.6,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,부평구,9607801.0,0.6,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,미추홀구,5793247.0,0.4,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,남동구,7306991.0,0.4,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,계양구,5195629.0,0.3,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,중구,3209820.0,0.2,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,제물포구,23443.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,동구,500525.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,영종구,72553.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,서해구,172356.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,검단구,135486.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,강화군,745384.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,인천광역시,옹진군,152404.0,0.0,53617191.0,7322.0,3.3
서울특별시,강남구,11680,강원특별자치도,춘천시,4258976.0,0.3,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,원주시,4792626.0,0.3,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,강릉시,2520120.0,0.2,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,속초시,1156551.0,0.1,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,동해시,737967.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,태백시,446736.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,삼척시,572230.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,홍천군,817904.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,횡성군,577227.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,영월군,305718.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,평창군,793883.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,정선군,411849.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,철원군,541097.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,화천군,283902.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,양구군,239040.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,인제군,455492.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,고성군,378847.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,강원특별자치도,양양군,480990.0,0.0,19771155.0,4446.0,1.2
서울특별시,강남구,11680,충청남도,천안시 동남구,3012185.0,0.2,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,천안시 서북구,3875628.0,0.2,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,아산시,3456960.0,0.2,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,보령시,856520.0,0.1,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,서산시,1836919.0,0.1,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,당진시,1724559.0,0.1,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,공주시,658090.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,논산시,673038.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,계룡시,357217.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,금산군,263751.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,부여군,412063.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,서천군,317519.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,청양군,184014.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,홍성군,784851.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,예산군,553321.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,충청남도,태안군,735123.0,0.0,19701759.0,4439.0,1.2
서울특별시,강남구,11680,전남광주통합특별시,동구,876816.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,서구,2079539.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,남구,1387870.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,북구,2445517.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,광산구,2037368.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,목포시,1301509.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,여수시,1133756.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,순천시,1189173.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,나주시,1017413.0,0.1,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,목포시,32436.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,여수시,26914.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,순천시,31830.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,나주시,25964.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,광양시,16044.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,동구,22443.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,서구,48838.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,남구,33348.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,북구,59792.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,광산구,47874.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,담양군,4518.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,곡성군,2081.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,구례군,2249.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,고흥군,4210.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,보성군,2681.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,화순군,5711.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,장흥군,3551.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,강진군,3287.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,해남군,5734.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,영암군,4996.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,무안군,16044.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,함평군,2176.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,영광군,5922.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,장성군,4882.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,완도군,4843.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,진도군,2574.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,신안군,2731.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,광양시,613556.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,담양군,186145.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,곡성군,89074.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,구례군,106038.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,고흥군,176453.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,보성군,129422.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,화순군,237628.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,장흥군,139690.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,강진군,147864.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,해남군,222825.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,영암군,229509.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,무안군,563251.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,함평군,89996.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,영광군,238422.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,장성군,226527.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,완도군,205288.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,진도군,113810.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,전남광주통합특별시,신안군,126620.0,0.0,17734754.0,4211.0,1.1
서울특별시,강남구,11680,대전광역시,서구,4563882.0,0.3,14089578.0,3754.0,0.9
서울특별시,강남구,11680,대전광역시,유성구,5460651.0,0.3,14089578.0,3754.0,0.9
서울특별시,강남구,11680,대전광역시,동구,1385149.0,0.1,14089578.0,3754.0,0.9
서울특별시,강남구,11680,대전광역시,중구,1632050.0,0.1,14089578.0,3754.0,0.9
서울특별시,강남구,11680,대전광역시,대덕구,1047846.0,0.1,14089578.0,3754.0,0.9
서울특별시,강남구,11680,부산광역시,해운대구,2930666.0,0.2,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,부산진구,1634027.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,동래구,1132549.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,남구,1363777.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,사하구,862189.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,금정구,1063359.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,연제구,894083.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,수영구,1170493.0,0.1,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,중구,234937.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,서구,380839.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,동구,331307.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,영도구,347080.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,북구,783701.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,강서구,542871.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,사상구,512038.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,부산광역시,기장군,600319.0,0.0,14784233.0,3845.0,0.9
서울특별시,강남구,11680,충청북도,청주시 흥덕구,2632915.0,0.2,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,충주시,2550618.0,0.2,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,청주시 상당구,1220314.0,0.1,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,청주시 서원구,1804166.0,0.1,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,청주시 청원구,1778534.0,0.1,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,제천시,1036326.0,0.1,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,음성군,1429266.0,0.1,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,보은군,166429.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,옥천군,247360.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,영동군,258300.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,증평군,279394.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,진천군,758712.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,괴산군,299604.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,충청북도,단양군,227934.0,0.0,14689873.0,3833.0,0.9
서울특별시,강남구,11680,경상북도,포항시 남구,1355458.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,포항시 북구,1503862.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,경주시,1355440.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,김천시,879837.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,안동시,1079180.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,구미시,1497054.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,영주시,833531.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,경산시,1257981.0,0.1,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,영천시,280582.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,상주시,586893.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,문경시,494172.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,의성군,156126.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,청송군,101583.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,영양군,73395.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,영덕군,159878.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,청도군,137919.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,고령군,64343.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,성주군,113153.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,칠곡군,310880.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,예천군,378054.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,봉화군,161103.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,울진군,407246.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상북도,울릉군,52280.0,0.0,13239951.0,3639.0,0.8
서울특별시,강남구,11680,경상남도,창원시 성산구,1106440.0,0.1,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,진주시,1631295.0,0.1,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,김해시,1433180.0,0.1,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,거제시,1114980.0,0.1,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,양산시,942346.0,0.1,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,창원시 의창구,809378.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,창원시 마산합포구,571278.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,창원시 마산회원구,545379.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,창원시 진해구,489333.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,통영시,435955.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,사천시,418384.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,밀양시,271188.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,의령군,74633.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,함안군,168664.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,창녕군,137632.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,고성군,127017.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,남해군,184289.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,하동군,129716.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,산청군,134517.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,함양군,189220.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,거창군,250428.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,경상남도,합천군,121532.0,0.0,11286786.0,3360.0,0.7
서울특별시,강남구,11680,대구광역시,수성구,3374032.0,0.2,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,동구,1864729.0,0.1,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,북구,1833364.0,0.1,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,달서구,2216474.0,0.1,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,달성군,852792.0,0.1,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,중구,718886.0,0.0,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,서구,402820.0,0.0,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,남구,706141.0,0.0,12022321.0,3467.0,0.7
서울특별시,강남구,11680,대구광역시,군위군,53084.0,0.0,12022321.0,3467.0,0.7
서울특별시,강남구,11680,전북특별자치도,전주시 완산구,2599229.0,0.2,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,전주시 덕진구,2076257.0,0.1,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,군산시,1819246.0,0.1,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,익산시,2079914.0,0.1,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,정읍시,487759.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,남원시,333645.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,김제시,318294.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,완주군,565272.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,진안군,71294.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,무주군,111842.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,장수군,76155.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,임실군,75642.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,순창군,81191.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,고창군,276349.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,전북특별자치도,부안군,239897.0,0.0,11211985.0,3348.0,0.7
서울특별시,강남구,11680,제주특별자치도,제주시,4716840.0,0.3,7154520.0,2675.0,0.4
서울특별시,강남구,11680,제주특별자치도,서귀포시,2437680.0,0.1,7154520.0,2675.0,0.4
서울특별시,강남구,11680,세종특별자치시,세종특별자치시,5361853.0,0.3,5361853.0,2316.0,0.3
서울특별시,강남구,11680,울산광역시,남구,1580126.0,0.1,4466501.0,2113.0,0.3
서울특별시,강남구,11680,울산광역시,울주군,897998.0,0.1,4466501.0,2113.0,0.3
서울특별시,강남구,11680,울산광역시,중구,821629.0,0.0,4466501.0,2113.0,0.3
서울특별시,강남구,11680,울산광역시,동구,508680.0,0.0,4466501.0,2113.0,0.3
서울특별시,강남구,11680,울산광역시,북구,658068.0,0.0,4466501.0,2113.0,0.3
서울특별시,강동구,11740,서울특별시,송파구,74179808.0,18.8,194060757.0,13931.0,49.1
