_조회_시도,_조회_시군구,_조회_SGG_CD,SIDO_NM,PTL_SIDO_CD,TOU_NUM
대구광역시,수성구,27260,중구,27110,1542024.0
대구광역시,수성구,27260,동구,27140,2513237.0
대구광역시,수성구,27260,서구,27170,534345.0
대구광역시,수성구,27260,남구,27200,627751.0
대구광역시,수성구,27260,북구,27230,1504701.0
대구광역시,수성구,27260,수성구,27260,1308466.0
대구광역시,수성구,27260,달서구,27290,1919301.0
대구광역시,수성구,27260,달성군,27710,1337981.0
대구광역시,수성구,27260,군위군,27720,245774.0
대구광역시,중구,27110,중구,27110,1542024.0
대구광역시,중구,27110,동구,27140,2513237.0
대구광역시,중구,27110,서구,27170,534345.0
대구광역시,중구,27110,남구,27200,627751.0
대구광역시,중구,27110,북구,27230,1504701.0
대구광역시,중구,27110,수성구,27260,1308466.0
대구광역시,중구,27110,달서구,27290,1919301.0
대구광역시,중구,27110,달성군,27710,1337981.0
대구광역시,중구,27110,군위군,27720,245774.0
인천광역시,강화군,28710,중구,28110,62646111.0
인천광역시,강화군,28710,동구,28140,480759.0
인천광역시,강화군,28710,미추홀구,28177,2323650.0
인천광역시,강화군,28710,연수구,28185,6985275.0
인천광역시,강화군,28710,남동구,28200,3519970.0
인천광역시,강화군,28710,부평구,28237,3350972.0
인천광역시,강화군,28710,계양구,28245,2012583.0
인천광역시,강화군,28710,서구,28260,4315069.0
인천광역시,강화군,28710,강화군,28710,1151020.0
인천광역시,강화군,28710,옹진군,28720,9582918.0
인천광역시,강화군,28710,제물포구,28125,514862.0
인천광역시,강화군,28710,영종구,28155,6082216.0
인천광역시,강화군,28710,서해구,28275,224095.0
인천광역시,강화군,28710,검단구,28290,89881.0
인천광역시,검단구,28290,중구,28110,62646111.0
인천광역시,검단구,28290,동구,28140,480759.0
인천광역시,검단구,28290,미추홀구,28177,2323650.0
인천광역시,검단구,28290,연수구,28185,6985275.0
인천광역시,검단구,28290,남동구,28200,3519970.0
인천광역시,검단구,28290,부평구,28237,3350972.0
인천광역시,검단구,28290,계양구,28245,2012583.0
인천광역시,검단구,28290,서구,28260,4315069.0
인천광역시,검단구,28290,강화군,28710,1151020.0
인천광역시,검단구,28290,옹진군,28720,9582918.0
인천광역시,검단구,28290,제물포구,28125,514862.0
인천광역시,검단구,28290,영종구,28155,6082216.0
인천광역시,검단구,28290,서해구,28275,224095.0
인천광역시,검단구,28290,검단구,28290,89881.0
인천광역시,계양구,28245,중구,28110,62646111.0
인천광역시,계양구,28245,동구,28140,480759.0
인천광역시,계양구,28245,미추홀구,28177,2323650.0
인천광역시,계양구,28245,연수구,28185,6985275.0
인천광역시,계양구,28245,남동구,28200,3519970.0
인천광역시,계양구,28245,부평구,28237,3350972.0
인천광역시,계양구,28245,계양구,28245,2012583.0
인천광역시,계양구,28245,서구,28260,4315069.0
인천광역시,계양구,28245,강화군,28710,1151020.0
인천광역시,계양구,28245,옹진군,28720,9582918.0
인천광역시,계양구,28245,제물포구,28125,514862.0
인천광역시,계양구,28245,영종구,28155,6082216.0
인천광역시,계양구,28245,서해구,28275,224095.0
인천광역시,계양구,28245,검단구,28290,89881.0
인천광역시,남동구,28200,중구,28110,62646111.0
인천광역시,남동구,28200,동구,28140,480759.0
인천광역시,남동구,28200,미추홀구,28177,2323650.0
인천광역시,남동구,28200,연수구,28185,6985275.0
인천광역시,남동구,28200,남동구,28200,3519970.0
인천광역시,남동구,28200,부평구,28237,3350972.0
인천광역시,남동구,28200,계양구,28245,2012583.0
인천광역시,남동구,28200,서구,28260,4315069.0
인천광역시,남동구,28200,강화군,28710,1151020.0
인천광역시,남동구,28200,옹진군,28720,9582918.0
인천광역시,남동구,28200,제물포구,28125,514862.0
인천광역시,남동구,28200,영종구,28155,6082216.0
인천광역시,남동구,28200,서해구,28275,224095.0
인천광역시,남동구,28200,검단구,28290,89881.0
인천광역시,미추홀구,28177,중구,28110,62646111.0
인천광역시,미추홀구,28177,동구,28140,480759.0
인천광역시,미추홀구,28177,미추홀구,28177,2323650.0
인천광역시,미추홀구,28177,연수구,28185,6985275.0
인천광역시,미추홀구,28177,남동구,28200,3519970.0
인천광역시,미추홀구,28177,부평구,28237,3350972.0
인천광역시,미추홀구,28177,계양구,28245,2012583.0
인천광역시,미추홀구,28177,서구,28260,4315069.0
인천광역시,미추홀구,28177,강화군,28710,1151020.0
인천광역시,미추홀구,28177,옹진군,28720,9582918.0
인천광역시,미추홀구,28177,제물포구,28125,514862.0
인천광역시,미추홀구,28177,영종구,28155,6082216.0
인천광역시,미추홀구,28177,서해구,28275,224095.0
인천광역시,미추홀구,28177,검단구,28290,89881.0
인천광역시,부평구,28237,중구,28110,62646111.0
인천광역시,부평구,28237,동구,28140,480759.0
인천광역시,부평구,28237,미추홀구,28177,2323650.0
인천광역시,부평구,28237,연수구,28185,6985275.0
인천광역시,부평구,28237,남동구,28200,3519970.0
인천광역시,부평구,28237,부평구,28237,3350972.0
인천광역시,부평구,28237,계양구,28245,2012583.0
인천광역시,부평구,28237,서구,28260,4315069.0
인천광역시,부평구,28237,강화군,28710,1151020.0
인천광역시,부평구,28237,옹진군,28720,9582918.0
인천광역시,부평구,28237,제물포구,28125,514862.0
인천광역시,부평구,28237,영종구,28155,6082216.0
인천광역시,부평구,28237,서해구,28275,224095.0
인천광역시,부평구,28237,검단구,28290,89881.0
인천광역시,서해구,28275,중구,28110,62646111.0
인천광역시,서해구,28275,동구,28140,480759.0
인천광역시,서해구,28275,미추홀구,28177,2323650.0
인천광역시,서해구,28275,연수구,28185,6985275.0
인천광역시,서해구,28275,남동구,28200,3519970.0
인천광역시,서해구,28275,부평구,28237,3350972.0
인천광역시,서해구,28275,계양구,28245,2012583.0
인천광역시,서해구,28275,서구,28260,4315069.0
인천광역시,서해구,28275,강화군,28710,1151020.0
인천광역시,서해구,28275,옹진군,28720,9582918.0
인천광역시,서해구,28275,제물포구,28125,514862.0
인천광역시,서해구,28275,영종구,28155,6082216.0
인천광역시,서해구,28275,서해구,28275,224095.0
인천광역시,서해구,28275,검단구,28290,89881.0
인천광역시,연수구,28185,중구,28110,62646111.0
인천광역시,연수구,28185,동구,28140,480759.0
인천광역시,연수구,28185,미추홀구,28177,2323650.0
인천광역시,연수구,28185,연수구,28185,6985275.0
인천광역시,연수구,28185,남동구,28200,3519970.0
인천광역시,연수구,28185,부평구,28237,3350972.0
인천광역시,연수구,28185,계양구,28245,2012583.0
인천광역시,연수구,28185,서구,28260,4315069.0
인천광역시,연수구,28185,강화군,28710,1151020.0
인천광역시,연수구,28185,옹진군,28720,9582918.0
인천광역시,연수구,28185,제물포구,28125,514862.0
인천광역시,연수구,28185,영종구,28155,6082216.0
인천광역시,연수구,28185,서해구,28275,224095.0
인천광역시,연수구,28185,검단구,28290,89881.0
인천광역시,영종구,28155,중구,28110,62646111.0
인천광역시,영종구,28155,동구,28140,480759.0
인천광역시,영종구,28155,미추홀구,28177,2323650.0
인천광역시,영종구,28155,연수구,28185,6985275.0
인천광역시,영종구,28155,남동구,28200,3519970.0
인천광역시,영종구,28155,부평구,28237,3350972.0
인천광역시,영종구,28155,계양구,28245,2012583.0
인천광역시,영종구,28155,서구,28260,4315069.0
인천광역시,영종구,28155,강화군,28710,1151020.0
인천광역시,영종구,28155,옹진군,28720,9582918.0
인천광역시,영종구,28155,제물포구,28125,514862.0
인천광역시,영종구,28155,영종구,28155,6082216.0
인천광역시,영종구,28155,서해구,28275,224095.0
인천광역시,영종구,28155,검단구,28290,89881.0
인천광역시,옹진군,28720,중구,28110,62646111.0
인천광역시,옹진군,28720,동구,28140,480759.0
인천광역시,옹진군,28720,미추홀구,28177,2323650.0
인천광역시,옹진군,28720,연수구,28185,6985275.0
인천광역시,옹진군,28720,남동구,28200,3519970.0
인천광역시,옹진군,28720,부평구,28237,3350972.0
인천광역시,옹진군,28720,계양구,28245,2012583.0
인천광역시,옹진군,28720,서구,28260,4315069.0
인천광역시,옹진군,28720,강화군,28710,1151020.0
인천광역시,옹진군,28720,옹진군,28720,9582918.0
인천광역시,옹진군,28720,제물포구,28125,514862.0
인천광역시,옹진군,28720,영종구,28155,6082216.0
인천광역시,옹진군,28720,서해구,28275,224095.0
인천광역시,옹진군,28720,검단구,28290,89881.0
인천광역시,제물포구,28125,중구,28110,62646111.0
인천광역시,제물포구,28125,동구,28140,480759.0
인천광역시,제물포구,28125,미추홀구,28177,2323650.0
인천광역시,제물포구,28125,연수구,28185,6985275.0
인천광역시,제물포구,28125,남동구,28200,3519970.0
인천광역시,제물포구,28125,부평구,28237,3350972.0
인천광역시,제물포구,28125,계양구,28245,2012583.0
인천광역시,제물포구,28125,서구,28260,4315069.0
인천광역시,제물포구,28125,강화군,28710,1151020.0
인천광역시,제물포구,28125,옹진군,28720,9582918.0
인천광역시,제물포구,28125,제물포구,28125,514862.0
인천광역시,제물포구,28125,영종구,28155,6082216.0
인천광역시,제물포구,28125,서해구,28275,224095.0
인천광역시,제물포구,28125,검단구,28290,89881.0
인천광역시,동구,28140,중구,28110,62646111.0
인천광역시,동구,28140,동구,28140,480759.0
인천광역시,동구,28140,미추홀구,28177,2323650.0
인천광역시,동구,28140,연수구,28185,6985275.0
인천광역시,동구,28140,남동구,28200,3519970.0
인천광역시,동구,28140,부평구,28237,3350972.0
인천광역시,동구,28140,계양구,28245,2012583.0
인천광역시,동구,28140,서구,28260,4315069.0
인천광역시,동구,28140,강화군,28710,1151020.0
인천광역시,동구,28140,옹진군,28720,9582918.0
인천광역시,동구,28140,제물포구,28125,514862.0
인천광역시,동구,28140,영종구,28155,6082216.0
인천광역시,동구,28140,서해구,28275,224095.0
인천광역시,동구,28140,검단구,28290,89881.0
인천광역시,서구,28260,중구,28110,62646111.0
인천광역시,서구,28260,동구,28140,480759.0
인천광역시,서구,28260,미추홀구,28177,2323650.0
인천광역시,서구,28260,연수구,28185,6985275.0
인천광역시,서구,28260,남동구,28200,3519970.0
인천광역시,서구,28260,부평구,28237,3350972.0
인천광역시,서구,28260,계양구,28245,2012583.0
인천광역시,서구,28260,서구,28260,4315069.0
인천광역시,서구,28260,강화군,28710,1151020.0
인천광역시,서구,28260,옹진군,28720,9582918.0
인천광역시,서구,28260,제물포구,28125,514862.0
인천광역시,서구,28260,영종구,28155,6082216.0
인천광역시,서구,28260,서해구,28275,224095.0
인천광역시,서구,28260,검단구,28290,89881.0
인천광역시,중구,28110,중구,28110,62646111.0
인천광역시,중구,28110,동구,28140,480759.0
인천광역시,중구,28110,미추홀구,28177,2323650.0
인천광역시,중구,28110,연수구,28185,6985275.0
인천광역시,중구,28110,남동구,28200,3519970.0
인천광역시,중구,28110,부평구,28237,3350972.0
인천광역시,중구,28110,계양구,28245,2012583.0
인천광역시,중구,28110,서구,28260,4315069.0
인천광역시,중구,28110,강화군,28710,1151020.0
인천광역시,중구,28110,옹진군,28720,9582918.0
인천광역시,중구,28110,제물포구,28125,514862.0
인천광역시,중구,28110,영종구,28155,6082216.0
인천광역시,중구,28110,서해구,28275,224095.0
인천광역시,중구,28110,검단구,28290,89881.0
광주광역시,광산구,29200,동구,29110,480078.0
광주광역시,광산구,29200,서구,29140,1281662.0
광주광역시,광산구,29200,남구,29155,401947.0
광주광역시,광산구,29200,북구,29170,1039442.0
광주광역시,광산구,29200,광산구,29200,1870687.0
광주광역시,남구,29155,동구,29110,480078.0
광주광역시,남구,29155,서구,29140,1281662.0
광주광역시,남구,29155,남구,29155,401947.0
광주광역시,남구,29155,북구,29170,1039442.0
광주광역시,남구,29155,광산구,29200,1870687.0
광주광역시,동구,29110,동구,29110,480078.0
광주광역시,동구,29110,서구,29140,1281662.0
광주광역시,동구,29110,남구,29155,401947.0
광주광역시,동구,29110,북구,29170,1039442.0
광주광역시,동구,29110,광산구,29200,1870687.0
광주광역시,북구,29170,동구,29110,480078.0
광주광역시,북구,29170,서구,29140,1281662.0
광주광역시,북구,29170,남구,29155,401947.0
광주광역시,북구,29170,북구,29170,1039442.0
광주광역시,북구,29170,광산구,29200,1870687.0
광주광역시,서구,29140,동구,29110,480078.0
광주광역시,서구,29140,서구,29140,1281662.0
광주광역시,서구,29140,남구,29155,401947.0
광주광역시,서구,29140,북구,29170,1039442.0
광주광역시,서구,29140,광산구,29200,1870687.0
대전광역시,대덕구,30230,동구,30110,1241294.0
대전광역시,대덕구,30230,중구,30140,674925.0
대전광역시,대덕구,30230,서구,30170,1427988.0
대전광역시,대덕구,30230,유성구,30200,2033993.0
대전광역시,대덕구,30230,대덕구,30230,730508.0
대전광역시,동구,30110,동구,30110,1241294.0
대전광역시,동구,30110,중구,30140,674925.0
대전광역시,동구,30110,서구,30170,1427988.0
대전광역시,동구,30110,유성구,30200,2033993.0
대전광역시,동구,30110,대덕구,30230,730508.0
대전광역시,서구,30170,동구,30110,1241294.0
대전광역시,서구,30170,중구,30140,674925.0
대전광역시,서구,30170,서구,30170,1427988.0
대전광역시,서구,30170,유성구,30200,2033993.0
대전광역시,서구,30170,대덕구,30230,730508.0
대전광역시,유성구,30200,동구,30110,1241294.0
대전광역시,유성구,30200,중구,30140,674925.0
대전광역시,유성구,30200,서구,30170,1427988.0
대전광역시,유성구,30200,유성구,30200,2033993.0
대전광역시,유성구,30200,대덕구,30230,730508.0
대전광역시,중구,30140,동구,30110,1241294.0
대전광역시,중구,30140,중구,30140,674925.0
대전광역시,중구,30140,서구,30170,1427988.0
대전광역시,중구,30140,유성구,30200,2033993.0
대전광역시,중구,30140,대덕구,30230,730508.0
울산광역시,남구,31140,중구,31110,495452.0
울산광역시,남구,31140,남구,31140,4199945.0
울산광역시,남구,31140,동구,31170,3966064.0
울산광역시,남구,31140,북구,31200,5790415.0
울산광역시,남구,31140,울주군,31710,3273700.0
울산광역시,동구,31170,중구,31110,495452.0
울산광역시,동구,31170,남구,31140,4199945.0
울산광역시,동구,31170,동구,31170,3966064.0
울산광역시,동구,31170,북구,31200,5790415.0
울산광역시,동구,31170,울주군,31710,3273700.0
울산광역시,북구,31200,중구,31110,495452.0
울산광역시,북구,31200,남구,31140,4199945.0
울산광역시,북구,31200,동구,31170,3966064.0
울산광역시,북구,31200,북구,31200,5790415.0
울산광역시,북구,31200,울주군,31710,3273700.0
울산광역시,울주군,31710,중구,31110,495452.0
울산광역시,울주군,31710,남구,31140,4199945.0
울산광역시,울주군,31710,동구,31170,3966064.0
울산광역시,울주군,31710,북구,31200,5790415.0
울산광역시,울주군,31710,울주군,31710,3273700.0
울산광역시,중구,31110,중구,31110,495452.0
울산광역시,중구,31110,남구,31140,4199945.0
울산광역시,중구,31110,동구,31170,3966064.0
울산광역시,중구,31110,북구,31200,5790415.0
울산광역시,중구,31110,울주군,31710,3273700.0
경기도,가평군,41820,수원시 장안구,41111,1779236.0
경기도,가평군,41820,수원시 권선구,41113,1994714.0
경기도,가평군,41820,수원시 팔달구,41115,3817797.0
경기도,가평군,41820,수원시 영통구,41117,2916052.0
경기도,가평군,41820,성남시 수정구,41131,2117506.0
경기도,가평군,41820,성남시 중원구,41133,1187093.0
경기도,가평군,41820,성남시 분당구,41135,3703880.0
경기도,가평군,41820,의정부시,41150,1319138.0
경기도,가평군,41820,안양시 만안구,41171,1194895.0
경기도,가평군,41820,안양시 동안구,41173,1219408.0
경기도,가평군,41820,광명시,41210,1705681.0
경기도,가평군,41820,평택시,41220,11856102.0
경기도,가평군,41820,동두천시,41250,1168101.0
경기도,가평군,41820,안산시 상록구,41271,2152309.0
경기도,가평군,41820,안산시 단원구,41273,6849789.0
경기도,가평군,41820,고양시 덕양구,41281,5573266.0
경기도,가평군,41820,고양시 일산동구,41285,2406362.0
경기도,가평군,41820,고양시 일산서구,41287,2102878.0
경기도,가평군,41820,과천시,41290,651213.0
경기도,가평군,41820,구리시,41310,789540.0
경기도,가평군,41820,남양주시,41360,2831666.0
경기도,가평군,41820,오산시,41370,1519793.0
경기도,가평군,41820,시흥시,41390,4636843.0
경기도,가평군,41820,군포시,41410,1220042.0
경기도,가평군,41820,의왕시,41430,933281.0
경기도,가평군,41820,하남시,41450,1357921.0
경기도,가평군,41820,용인시 처인구,41461,3599793.0
경기도,가평군,41820,용인시 기흥구,41463,2971803.0
경기도,가평군,41820,용인시 수지구,41465,1736578.0
경기도,가평군,41820,파주시,41480,4555135.0
경기도,가평군,41820,이천시,41500,2036126.0
경기도,가평군,41820,안성시,41550,2394317.0
경기도,가평군,41820,김포시,41570,6431370.0
경기도,가평군,41820,광주시,41610,2203825.0
경기도,가평군,41820,양주시,41630,1561564.0
경기도,가평군,41820,포천시,41650,1731576.0
경기도,가평군,41820,여주시,41670,1452407.0
경기도,가평군,41820,연천군,41800,297210.0
경기도,가평군,41820,가평군,41820,3619652.0
경기도,가평군,41820,양평군,41830,1062868.0
경기도,가평군,41820,부천시 원미구,41192,1646647.0
경기도,가평군,41820,부천시 소사구,41194,1027674.0
경기도,가평군,41820,부천시 오정구,41196,676843.0
경기도,가평군,41820,화성시 만세구,41591,872784.0
경기도,가평군,41820,화성시 효행구,41593,224440.0
경기도,가평군,41820,화성시 병점구,41595,165351.0
경기도,가평군,41820,화성시 동탄구,41597,362011.0
경기도,고양시,41280,수원시 장안구,41111,1779236.0
경기도,고양시,41280,수원시 권선구,41113,1994714.0
경기도,고양시,41280,수원시 팔달구,41115,3817797.0
경기도,고양시,41280,수원시 영통구,41117,2916052.0
경기도,고양시,41280,성남시 수정구,41131,2117506.0
경기도,고양시,41280,성남시 중원구,41133,1187093.0
경기도,고양시,41280,성남시 분당구,41135,3703880.0
경기도,고양시,41280,의정부시,41150,1319138.0
경기도,고양시,41280,안양시 만안구,41171,1194895.0
경기도,고양시,41280,안양시 동안구,41173,1219408.0
경기도,고양시,41280,광명시,41210,1705681.0
경기도,고양시,41280,평택시,41220,11856102.0
경기도,고양시,41280,동두천시,41250,1168101.0
경기도,고양시,41280,안산시 상록구,41271,2152309.0
경기도,고양시,41280,안산시 단원구,41273,6849789.0
경기도,고양시,41280,고양시 덕양구,41281,5573266.0
경기도,고양시,41280,고양시 일산동구,41285,2406362.0
경기도,고양시,41280,고양시 일산서구,41287,2102878.0
경기도,고양시,41280,과천시,41290,651213.0
경기도,고양시,41280,구리시,41310,789540.0
경기도,고양시,41280,남양주시,41360,2831666.0
경기도,고양시,41280,오산시,41370,1519793.0
경기도,고양시,41280,시흥시,41390,4636843.0
경기도,고양시,41280,군포시,41410,1220042.0
경기도,고양시,41280,의왕시,41430,933281.0
경기도,고양시,41280,하남시,41450,1357921.0
경기도,고양시,41280,용인시 처인구,41461,3599793.0
경기도,고양시,41280,용인시 기흥구,41463,2971803.0
경기도,고양시,41280,용인시 수지구,41465,1736578.0
경기도,고양시,41280,파주시,41480,4555135.0
경기도,고양시,41280,이천시,41500,2036126.0
경기도,고양시,41280,안성시,41550,2394317.0
경기도,고양시,41280,김포시,41570,6431370.0
경기도,고양시,41280,광주시,41610,2203825.0
경기도,고양시,41280,양주시,41630,1561564.0
경기도,고양시,41280,포천시,41650,1731576.0
경기도,고양시,41280,여주시,41670,1452407.0
경기도,고양시,41280,연천군,41800,297210.0
경기도,고양시,41280,가평군,41820,3619652.0
경기도,고양시,41280,양평군,41830,1062868.0
경기도,고양시,41280,부천시 원미구,41192,1646647.0
경기도,고양시,41280,부천시 소사구,41194,1027674.0
경기도,고양시,41280,부천시 오정구,41196,676843.0
경기도,고양시,41280,화성시 만세구,41591,872784.0
경기도,고양시,41280,화성시 효행구,41593,224440.0
경기도,고양시,41280,화성시 병점구,41595,165351.0
경기도,고양시,41280,화성시 동탄구,41597,362011.0
경기도,고양시 덕양구,41281,수원시 장안구,41111,1779236.0
경기도,고양시 덕양구,41281,수원시 권선구,41113,1994714.0
경기도,고양시 덕양구,41281,수원시 팔달구,41115,3817797.0
경기도,고양시 덕양구,41281,수원시 영통구,41117,2916052.0
경기도,고양시 덕양구,41281,성남시 수정구,41131,2117506.0
경기도,고양시 덕양구,41281,성남시 중원구,41133,1187093.0
경기도,고양시 덕양구,41281,성남시 분당구,41135,3703880.0
경기도,고양시 덕양구,41281,의정부시,41150,1319138.0
경기도,고양시 덕양구,41281,안양시 만안구,41171,1194895.0
경기도,고양시 덕양구,41281,안양시 동안구,41173,1219408.0
경기도,고양시 덕양구,41281,광명시,41210,1705681.0
경기도,고양시 덕양구,41281,평택시,41220,11856102.0
경기도,고양시 덕양구,41281,동두천시,41250,1168101.0
경기도,고양시 덕양구,41281,안산시 상록구,41271,2152309.0
경기도,고양시 덕양구,41281,안산시 단원구,41273,6849789.0
경기도,고양시 덕양구,41281,고양시 덕양구,41281,5573266.0
경기도,고양시 덕양구,41281,고양시 일산동구,41285,2406362.0
경기도,고양시 덕양구,41281,고양시 일산서구,41287,2102878.0
경기도,고양시 덕양구,41281,과천시,41290,651213.0
경기도,고양시 덕양구,41281,구리시,41310,789540.0
경기도,고양시 덕양구,41281,남양주시,41360,2831666.0
경기도,고양시 덕양구,41281,오산시,41370,1519793.0
경기도,고양시 덕양구,41281,시흥시,41390,4636843.0
경기도,고양시 덕양구,41281,군포시,41410,1220042.0
경기도,고양시 덕양구,41281,의왕시,41430,933281.0
경기도,고양시 덕양구,41281,하남시,41450,1357921.0
경기도,고양시 덕양구,41281,용인시 처인구,41461,3599793.0
경기도,고양시 덕양구,41281,용인시 기흥구,41463,2971803.0
경기도,고양시 덕양구,41281,용인시 수지구,41465,1736578.0
경기도,고양시 덕양구,41281,파주시,41480,4555135.0
경기도,고양시 덕양구,41281,이천시,41500,2036126.0
경기도,고양시 덕양구,41281,안성시,41550,2394317.0
경기도,고양시 덕양구,41281,김포시,41570,6431370.0
경기도,고양시 덕양구,41281,광주시,41610,2203825.0
경기도,고양시 덕양구,41281,양주시,41630,1561564.0
경기도,고양시 덕양구,41281,포천시,41650,1731576.0
경기도,고양시 덕양구,41281,여주시,41670,1452407.0
경기도,고양시 덕양구,41281,연천군,41800,297210.0
경기도,고양시 덕양구,41281,가평군,41820,3619652.0
경기도,고양시 덕양구,41281,양평군,41830,1062868.0
경기도,고양시 덕양구,41281,부천시 원미구,41192,1646647.0
경기도,고양시 덕양구,41281,부천시 소사구,41194,1027674.0
경기도,고양시 덕양구,41281,부천시 오정구,41196,676843.0
경기도,고양시 덕양구,41281,화성시 만세구,41591,872784.0
경기도,고양시 덕양구,41281,화성시 효행구,41593,224440.0
경기도,고양시 덕양구,41281,화성시 병점구,41595,165351.0
경기도,고양시 덕양구,41281,화성시 동탄구,41597,362011.0
경기도,고양시 일산동구,41285,수원시 장안구,41111,1779236.0
경기도,고양시 일산동구,41285,수원시 권선구,41113,1994714.0
경기도,고양시 일산동구,41285,수원시 팔달구,41115,3817797.0
경기도,고양시 일산동구,41285,수원시 영통구,41117,2916052.0
경기도,고양시 일산동구,41285,성남시 수정구,41131,2117506.0
경기도,고양시 일산동구,41285,성남시 중원구,41133,1187093.0
경기도,고양시 일산동구,41285,성남시 분당구,41135,3703880.0
경기도,고양시 일산동구,41285,의정부시,41150,1319138.0
경기도,고양시 일산동구,41285,안양시 만안구,41171,1194895.0
경기도,고양시 일산동구,41285,안양시 동안구,41173,1219408.0
경기도,고양시 일산동구,41285,광명시,41210,1705681.0
경기도,고양시 일산동구,41285,평택시,41220,11856102.0
경기도,고양시 일산동구,41285,동두천시,41250,1168101.0
경기도,고양시 일산동구,41285,안산시 상록구,41271,2152309.0
경기도,고양시 일산동구,41285,안산시 단원구,41273,6849789.0
경기도,고양시 일산동구,41285,고양시 덕양구,41281,5573266.0
경기도,고양시 일산동구,41285,고양시 일산동구,41285,2406362.0
경기도,고양시 일산동구,41285,고양시 일산서구,41287,2102878.0
경기도,고양시 일산동구,41285,과천시,41290,651213.0
경기도,고양시 일산동구,41285,구리시,41310,789540.0
경기도,고양시 일산동구,41285,남양주시,41360,2831666.0
경기도,고양시 일산동구,41285,오산시,41370,1519793.0
경기도,고양시 일산동구,41285,시흥시,41390,4636843.0
경기도,고양시 일산동구,41285,군포시,41410,1220042.0
경기도,고양시 일산동구,41285,의왕시,41430,933281.0
경기도,고양시 일산동구,41285,하남시,41450,1357921.0
경기도,고양시 일산동구,41285,용인시 처인구,41461,3599793.0
경기도,고양시 일산동구,41285,용인시 기흥구,41463,2971803.0
경기도,고양시 일산동구,41285,용인시 수지구,41465,1736578.0
경기도,고양시 일산동구,41285,파주시,41480,4555135.0
경기도,고양시 일산동구,41285,이천시,41500,2036126.0
경기도,고양시 일산동구,41285,안성시,41550,2394317.0
경기도,고양시 일산동구,41285,김포시,41570,6431370.0
경기도,고양시 일산동구,41285,광주시,41610,2203825.0
경기도,고양시 일산동구,41285,양주시,41630,1561564.0
경기도,고양시 일산동구,41285,포천시,41650,1731576.0
경기도,고양시 일산동구,41285,여주시,41670,1452407.0
경기도,고양시 일산동구,41285,연천군,41800,297210.0
경기도,고양시 일산동구,41285,가평군,41820,3619652.0
경기도,고양시 일산동구,41285,양평군,41830,1062868.0
경기도,고양시 일산동구,41285,부천시 원미구,41192,1646647.0
경기도,고양시 일산동구,41285,부천시 소사구,41194,1027674.0
경기도,고양시 일산동구,41285,부천시 오정구,41196,676843.0
경기도,고양시 일산동구,41285,화성시 만세구,41591,872784.0
경기도,고양시 일산동구,41285,화성시 효행구,41593,224440.0
경기도,고양시 일산동구,41285,화성시 병점구,41595,165351.0
경기도,고양시 일산동구,41285,화성시 동탄구,41597,362011.0
경기도,고양시 일산서구,41287,수원시 장안구,41111,1779236.0
경기도,고양시 일산서구,41287,수원시 권선구,41113,1994714.0
경기도,고양시 일산서구,41287,수원시 팔달구,41115,3817797.0
경기도,고양시 일산서구,41287,수원시 영통구,41117,2916052.0
경기도,고양시 일산서구,41287,성남시 수정구,41131,2117506.0
경기도,고양시 일산서구,41287,성남시 중원구,41133,1187093.0
경기도,고양시 일산서구,41287,성남시 분당구,41135,3703880.0
경기도,고양시 일산서구,41287,의정부시,41150,1319138.0
경기도,고양시 일산서구,41287,안양시 만안구,41171,1194895.0
경기도,고양시 일산서구,41287,안양시 동안구,41173,1219408.0
경기도,고양시 일산서구,41287,광명시,41210,1705681.0
경기도,고양시 일산서구,41287,평택시,41220,11856102.0
경기도,고양시 일산서구,41287,동두천시,41250,1168101.0
경기도,고양시 일산서구,41287,안산시 상록구,41271,2152309.0
경기도,고양시 일산서구,41287,안산시 단원구,41273,6849789.0
경기도,고양시 일산서구,41287,고양시 덕양구,41281,5573266.0
경기도,고양시 일산서구,41287,고양시 일산동구,41285,2406362.0
경기도,고양시 일산서구,41287,고양시 일산서구,41287,2102878.0
경기도,고양시 일산서구,41287,과천시,41290,651213.0
경기도,고양시 일산서구,41287,구리시,41310,789540.0
경기도,고양시 일산서구,41287,남양주시,41360,2831666.0
경기도,고양시 일산서구,41287,오산시,41370,1519793.0
경기도,고양시 일산서구,41287,시흥시,41390,4636843.0
경기도,고양시 일산서구,41287,군포시,41410,1220042.0
경기도,고양시 일산서구,41287,의왕시,41430,933281.0
경기도,고양시 일산서구,41287,하남시,41450,1357921.0
경기도,고양시 일산서구,41287,용인시 처인구,41461,3599793.0
경기도,고양시 일산서구,41287,용인시 기흥구,41463,2971803.0
경기도,고양시 일산서구,41287,용인시 수지구,41465,1736578.0
경기도,고양시 일산서구,41287,파주시,41480,4555135.0
경기도,고양시 일산서구,41287,이천시,41500,2036126.0
경기도,고양시 일산서구,41287,안성시,41550,2394317.0
경기도,고양시 일산서구,41287,김포시,41570,6431370.0
경기도,고양시 일산서구,41287,광주시,41610,2203825.0
경기도,고양시 일산서구,41287,양주시,41630,1561564.0
경기도,고양시 일산서구,41287,포천시,41650,1731576.0
경기도,고양시 일산서구,41287,여주시,41670,1452407.0
경기도,고양시 일산서구,41287,연천군,41800,297210.0
경기도,고양시 일산서구,41287,가평군,41820,3619652.0
경기도,고양시 일산서구,41287,양평군,41830,1062868.0
