DPTR_REGN_NM,DPTR_REGN_DTL_NM,TOU_NUM,TOU_NUM_SQRT,TOU_NUM_RATE,DTL_TOU_NUM,DTL_TOU_NUM_SQRT,DTL_TOU_NUM_RATE
강원특별자치도,춘천시,1243879252.0,35269.0,5.1,254111252.0,15941.0,11.4
강원특별자치도,원주시,1243879252.0,35269.0,5.1,271374810.0,16473.0,12.2
강원특별자치도,강릉시,1243879252.0,35269.0,5.1,286686904.0,16932.0,12.9
강원특별자치도,동해시,1243879252.0,35269.0,5.1,97640918.0,9881.0,4.4
강원특별자치도,태백시,1243879252.0,35269.0,5.1,44829194.0,6695.0,2.0
강원특별자치도,속초시,1243879252.0,35269.0,5.1,202618104.0,14234.0,9.1
강원특별자치도,삼척시,1243879252.0,35269.0,5.1,99695267.0,9985.0,4.5
강원특별자치도,홍천군,1243879252.0,35269.0,5.1,152898742.0,12365.0,6.9
강원특별자치도,횡성군,1243879252.0,35269.0,5.1,105473256.0,10270.0,4.7
강원특별자치도,영월군,1243879252.0,35269.0,5.1,59169820.0,7692.0,2.7
강원특별자치도,평창군,1243879252.0,35269.0,5.1,139139102.0,11796.0,6.3
강원특별자치도,정선군,1243879252.0,35269.0,5.1,77118860.0,8782.0,3.5
강원특별자치도,철원군,1243879252.0,35269.0,5.1,55650494.0,7460.0,2.5
강원특별자치도,화천군,1243879252.0,35269.0,5.1,37472662.0,6121.0,1.7
강원특별자치도,양구군,1243879252.0,35269.0,5.1,25230681.0,5023.0,1.1
강원특별자치도,인제군,1243879252.0,35269.0,5.1,80863153.0,8992.0,3.6
강원특별자치도,고성군,1243879252.0,35269.0,5.1,103114998.0,10155.0,4.6
강원특별자치도,양양군,1243879252.0,35269.0,5.1,130714969.0,11433.0,5.9
경기도,수원시,5293344438.0,72755.0,21.7,1487954220.0,38574.0,10.0
경기도,성남시,5293344438.0,72755.0,21.7,1216614536.0,34880.0,8.2
경기도,의정부시,5293344438.0,72755.0,21.7,362744305.0,19046.0,2.4
경기도,안양시,5293344438.0,72755.0,21.7,576109488.0,24002.0,3.9
경기도,부천시,5293344438.0,72755.0,21.7,706377724.0,26578.0,4.7
경기도,광명시,5293344438.0,72755.0,21.7,346488681.0,18614.0,2.3
경기도,평택시,5293344438.0,72755.0,21.7,396993986.0,19925.0,2.7
경기도,동두천시,5293344438.0,72755.0,21.7,82752674.0,9097.0,0.6
경기도,안산시,5293344438.0,72755.0,21.7,639533608.0,25289.0,4.3
경기도,고양시,5293344438.0,72755.0,21.7,1172874720.0,34247.0,7.9
경기도,과천시,5293344438.0,72755.0,21.7,169551291.0,13021.0,1.1
경기도,구리시,5293344438.0,72755.0,21.7,383207100.0,19576.0,2.6
경기도,남양주시,5293344438.0,72755.0,21.7,597726770.0,24448.0,4.0
경기도,오산시,5293344438.0,72755.0,21.7,238238074.0,15435.0,1.6
경기도,시흥시,5293344438.0,72755.0,21.7,457583354.0,21391.0,3.1
경기도,군포시,5293344438.0,72755.0,21.7,219608774.0,14819.0,1.5
경기도,의왕시,5293344438.0,72755.0,21.7,236636491.0,15383.0,1.6
경기도,하남시,5293344438.0,72755.0,21.7,460323266.0,21455.0,3.1
경기도,용인시,5293344438.0,72755.0,21.7,1108773323.0,33298.0,7.5
경기도,파주시,5293344438.0,72755.0,21.7,439819296.0,20972.0,3.0
경기도,이천시,5293344438.0,72755.0,21.7,321336348.0,17926.0,2.2
경기도,안성시,5293344438.0,72755.0,21.7,297871014.0,17259.0,2.0
경기도,김포시,5293344438.0,72755.0,21.7,430898328.0,20758.0,2.9
경기도,화성시,5293344438.0,72755.0,21.7,831405852.0,28834.0,5.6
경기도,광주시,5293344438.0,72755.0,21.7,400164166.0,20004.0,2.7
경기도,양주시,5293344438.0,72755.0,21.7,276246302.0,16621.0,1.9
경기도,포천시,5293344438.0,72755.0,21.7,239690706.0,15482.0,1.6
경기도,여주시,5293344438.0,72755.0,21.7,219662306.0,14821.0,1.5
경기도,연천군,5293344438.0,72755.0,21.7,74039612.0,8605.0,0.5
경기도,가평군,5293344438.0,72755.0,21.7,223206232.0,14940.0,1.5
경기도,양평군,5293344438.0,72755.0,21.7,264388194.0,16260.0,1.8
경상남도,창원시,1314742054.0,36259.0,5.4,954876195.0,30901.0,31.3
경상남도,진주시,1314742054.0,36259.0,5.4,194606962.0,13950.0,6.4
경상남도,통영시,1314742054.0,36259.0,5.4,137666372.0,11733.0,4.5
경상남도,사천시,1314742054.0,36259.0,5.4,132157116.0,11496.0,4.3
